Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59,Eigenvector_60,Eigenvector_61,Eigenvector_62,Eigenvector_63,Eigenvector_64,Eigenvector_65,Eigenvector_66,Eigenvector_67,Eigenvector_68,Eigenvector_69,Eigenvector_70,Eigenvector_71,Eigenvector_72,Eigenvector_73,Eigenvector_74,Eigenvector_75,Eigenvector_76,Eigenvector_77,Eigenvector_78,Eigenvector_79,Eigenvector_80,Eigenvector_81,Eigenvector_82,Eigenvector_83
49,-34.4225,-0.077269,0.145735,0.0307476,0.274428,-0.0780518,0.0173982,-0.16171,-0.0344211,0.0341842,0.134359,-0.0769077,-0.0717756,-0.0476934,-0.11076,-0.0631852,0.358361,0.0155096,0.174177,0.071755,0.0187664,-0.16703,0.129337,0.0271656,0.0237275,-0.0484765,-0.13995,0.200179,0.104555,-0.197682,0.00976452,0.00921044,-0.0883523,-0.0398929,-0.0392493,-0.0381044,0.0333495,-0.0970659,0.00450583,0.10299,-0.0330633,0.0162019,0.024685,0.232595,-0.0478427,0.0211009,0.108976,-0.126255,-0.0888063,0.0336854,0.125414,-0.0982426,-0.0221762,0.0896195,0.195206,0.0716021,0.0209085,0.111235,0.0966082,0.0653663,-0.188268,0.0610423,0.0158011,-0.0154998,0.13823,-0.0530108,0.0476021,0.111747,-0.0565659,-0.0548242,0.169461,-0.0950681,0.00326065,-0.122071,0.0979915,0.153493,0.0873971,-0.0355899,0.156247,0.119835,-0.0602215,-0.17263,-0.0776382,0.0526187,-0.0186008
50,34.1086,0.0515372,0.243695,-0.0218092,0.0450476,-0.201597,-0.0629024,-0.0542104,-0.0684764,0.0356693,-0.160802,0.108712,-0.0715507,-0.0934098,-0.130972,-0.179171,-0.225726,-0.0284967,0.118947,0.132436,-0.1568,0.0761545,0.100588,0.0286977,0.0646155,0.10488,0.142652,0.205688,-0.174093,-0.0783036,0.14286,-0.0569323,-0.17385,-0.156353,-0.0159613,-0.134399,-0.0895294,0.0398384,0.0669503,0.0682733,-0.0716541,-0.0649478,0.135465,-0.031491,-0.237546,-0.09308,0.0087666,-0.0532717,0.00869423,0.103269,-0.00247678,-0.127244,-0.169985,0.0229172,0.0312645,-0.0359042,-0.01395,-0.04442,-0.00703278,-0.00412106,0.0838074,0.193643,-0.0928799,0.154833,0.00991333,0.0333191,-0.125027,-0.0334658,0.042657,-0.099008,0.0528855,0.175925,0.128129,0.0445078,-0.0433365,-0.00779913,-0.105706,0.0201359,-0.104031,-0.0785663,0.0884256,0.159935,-0.11847,-0.0600237,0.169662
51,-32.5712,0.0730506,-0.0492302,0.0543511,0.0966403,-0.00407566,-0.15552,0.0551145,0.106462,-0.0284339,0.157716,-0.0873089,-0.126948,-0.193683,-0.0936442,0.140283,0.156634,-0.0365705,0.0671664,0.0798031,-0.102059,0.0308395,-0.0778665,-0.00380573,0.118763,-0.12404,-0.100723,-0.0599642,-0.0058259,0.092732,0.0238095,-0.103652,-0.0580254,-0.0582057,-0.0695762,0.0906022,-0.0370183,-0.0968518,0.129,-0.122476,-0.129552,-0.0652936,0.178383,-0.163711,-0.254464,0.0845252,0.0564688,0.28003,0.094904,-0.164852,0.0852121,-0.0527882,-0.0353126,0.200588,0.0378798,-0.0154229,0.0710775,-0.0520998,0.051272,-0.0244733,0.00517789,-0.0480904,-0.0135533,-0.05663,0.297652,0.129818,0.185357,-0.00866751,-0.128094,0.0937312,-0.111665,-0.00850849,-0.0640184,0.0931273,-0.0149211,-0.144407,0.0502504,0.0348172,-0.160427,-0.0353738,-0.0774614,0.15055,0.172479,-0.0596307,0.0545958
52,29.5451,-0.0405575,0.108728,-0.00309221,0.15013,-0.0368064,-0.137011,0.0616394,0.0449769,-0.15164,-0.0125211,-0.0238397,0.089103,-0.0827591,-0.0885027,0.0153426,0.0805506,0.0609141,-0.170793,-0.168035,0.0420853,-0.0690828,0.105509,0.267475,-0.260983,0.0692535,0.0780128,0.13039,0.100412,0.0501127,0.0536933,-0.135302,-0.0881634,-0.0402787,0.0446894,0.0426544,0.0833493,0.213817,0.149545,0.053048,-0.0530559,0.0408576,-0.129678,0.21404,-0.108319,-0.171074,0.076809,0.0255666,-0.0842988,-0.0158561,-0.183397,0.147425,-0.0492071,-0.0426418,-0.145335,0.0385904,0.140377,0.0943234,-0.176611,-0.0731567,-0.0138536,-0.0321316,-0.0324995,-0.0775514,-0.0856017,-0.0245809,0.0733266,-0.114019,-0.107521,-0.0820018,-0.0118934,-0.0491663,0.0617973,0.147926,0.0957576,-0.150649,-0.0944516,-0.0173109,-0.138147,0.121116,-0.126162,-0.0454736,0.179375,-0.194165,-0.0237607
53,-28.89,0.122415,0.0337827,-0.0394898,0.0805634,0.078915,-0.137711,-0.033115,-0.142002,0.232673,0.0581029,0.06195,-0.104719,-0.171097,-0.0462834,0.148511,-0.107925,0.107952,0.0639106,0.0848875,0.040094,-0.186655,0.125589,0.103587,-0.0172183,-0.123606,0.0929547,-0.0688315,0.131152,0.0368906,0.0599164,0.157586,0.116105,0.169266,-0.0542606,-0.0129132,0.111401,0.160107,0.0590389,-0.049342,0.116335,0.138174,0.0969485,-0.00279852,-0.0480337,-0.013117,-0.152489,-0.0169229,-0.0144077,-0.0636268,-0.0185595,0.0443994,-0.0616632,0.0132141,0.0234189,0.0587899,-0.107513,0.027146,-0.0198895,-0.0751918,-0.0326168,-0.168904,0.0189322,0.134151,0.0473861,0.106076,-0.163607,-0.0427898,0.179421,-0.097174,0.251248,-0.211284,0.0563652,0.166016,0.106138,-0.145055,-0.0244542,-0.0837365,0.0591756,-0.231036,-0.0535189,0.102808,0.0339739,0.239712,-0.0302691
54,28.3055,-0.0731213,0.0464938,-0.1229,-0.0434534,0.0773913,-0.0334957,0.0616725,-0.131388,-0.084945,0.119303,0.00120544,0.0736603,-0.00103239,0.11986,-0.0199642,-0.106495,-0.00336197,-0.0236882,0.0385454,-0.104359,0.0444024,-0.159116,0.0306951,0.113766,-0.207261,0.0635011,0.0681287,-0.041706,-0.0772898,-0.0361506,-0.0447834,0.0642195,-0.00298914,-0.00349536,-0.123966,0.123853,0.0782293,0.0510242,-0.171304,-0.0477601,-0.120215,-0.098875,0.182864,-0.183094,0.163752,0.0225228,-0.0261424,0.107997,0.162802,0.00245288,-0.0807728,-0.115337,-0.0901584,-0.0794276,-0.0201599,0.237175,0.146323,-0.0602085,0.0226893,-0.0757065,-0.299663,-0.13805,-0.00596497,0.0824652,0.074185,0.000843011,0.000771984,-0.123623,-0.107224,-0.0188468,0.0564118,-0.00437296,-0.00422718,-0.298309,0.207213,-0.0668333,-0.065873,0.141244,-0.216002,-0.134591,-0.0487006,-0.077144,-0.031759,-0.190911
55,28.0029,-0.039453,0.000711521,-0.114308,0.0436237,0.133445,-0.118525,0.0496591,0.217948,-0.0487966,-0.0237303,-0.0196671,-0.10007,0.0725649,-0.0680805,0.138831,-0.0197263,0.0985287,-0.00538048,-0.00496112,-0.0709511,-0.0947176,-0.0403469,0.0193796,0.0630518,-0.00155116,-0.0576148,0.153787,0.0787982,0.143039,-0.20835,-0.0228338,-0.133476,-0.118946,0.105095,-0.0181,-0.0751041,-0.0656381,0.20544,0.061381,-0.116489,-0.00643364,0.192129,-0.247118,0.119913,-0.0841695,0.123055,-0.0500605,0.0445119,0.150885,-0.114159,0.00673436,0.0391755,-0.151392,0.175412,-0.0421181,0.00514148,0.021464,-0.0254958,0.0823053,-0.0336067,-0.131091,0.13057,0.0758336,-0.162859,-0.0876831,-0.0377811,0.163327,0.113172,-0.00365774,0.0200503,0.0490041,0.229804,-0.108302,-0.0764909,0.161572,-0.105957,-0.246501,-0.0373492,0.0148458,-0.105543,0.095652,0.201741,0.139077,-0.0961353
56,-27.4623,0.0141406,-0.0398358,0.0521368,0.0795035,-0.104728,-0.0224452,-0.0420191,0.102371,-0.106839,-0.0375197,0.0494288,0.0326226,0.0416356,0.0443512,0.0854294,-0.0191174,-0.107731,-0.0999019,0.114737,-0.179857,0.0412552,0.00483463,0.124089,-0.193426,-0.0696429,-0.134761,0.129487,0.103994,0.0353086,0.0322397,-0.00188505,-0.0950074,0.164274,-0.0571605,0.104656,0.0410287,0.0677547,0.0316578,0.00325937,0.0296139,0.00396165,-0.0424159,-0.170019,-0.0449674,0.0616589,-0.187933,0.050595,0.0148474,0.187243,0.0365354,-0.0215814,-0.0567735,0.0308959,0.0664126,-0.0294275,-0.266319,0.0543942,0.040025,0.336041,0.00671412,0.0287025,-0.140236,7.3718e-05,-0.190127,0.0996501,0.00165179,0.0260786,0.0325443,0.0119792,-0.0487778,-0.016141,-0.195549,-0.173038,0.134434,-0.0888172,0.125206,-0.123254,0.14243,-0.221892,-0.175902,0.0124709,-0.103079,-0.29674,-0.00556739
57,25.13,0.0277823,-0.225017,0.0701415,-0.152661,-0.0161438,0.247752,0.0513352,0.0282329,0.0136055,-0.0891279,-0.171029,0.0193386,-0.263014,-0.15218,0.163526,-0.125053,-0.0325445,0.0354663,0.0688171,-0.0493681,0.201919,0.1351,0.0206335,-0.23048,0.0247651,-0.0913786,0.15949,-0.0030094,0.0540076,-0.160654,-0.14962,0.0860524,-0.0240183,-0.00731436,-0.0361666,0.172788,-0.107783,-0.0021933,0.141491,-0.056475,0.083797,-0.0508982,0.0669008,0.0017959,-0.034862,0.0481908,0.0186025,-0.00296843,-0.0749938,-0.0292815,-0.167886,-0.223421,0.0119237,0.107391,-0.0222216,-0.178994,0.0988039,-0.0784397,-0.174187,-0.0631806,-0.118648,-0.0976496,0.197472,0.136458,-0.0160355,0.00505117,-0.101662,0.0845658,0.155915,-0.0458289,0.0521929,-0.00962365,-0.0269965,-0.0353732,0.0113605,-0.104337,-0.0215275,0.117175,0.104189,0.0990325,-0.0697347,0.00757761,0.0241124,-0.150378
58,-23.8304,-0.109129,0.243689,0.052469,-0.05774,0.121111,0.015297,-0.204142,0.12334,0.0801425,-0.121496,-0.00932918,0.24074,-0.0863848,-0.154313,-0.052727,-0.113049,0.00185121,0.101956,0.040697,-0.0167837,-0.0552461,0.00537733,-0.0395254,-0.0618933,0.081656,-0.155195,-0.0534413,0.0717824,0.166662,-0.0730849,-0.0438931,-0.0877949,0.114238,-0.00152724,0.112219,0.0868805,-0.000523275,0.05462,-0.0376078,0.0989158,-0.0484736,0.00219064,-2.58746e-05,-0.0839003,0.11109,0.174653,-0.19086,0.053787,-0.0321601,0.211028,0.111733,0.143151,0.108081,0.0584427,0.239339,-0.0365956,0.0451278,-0.0867926,0.0875518,0.282309,-0.0866537,-0.0159462,-0.144296,0.0157714,0.0918137,-0.0496147,-0.0702993,-0.082838,-0.125098,-0.0839476,0.0312883,-0.20998,-0.0422747,-0.0751608,-0.0170799,-0.23124,-0.0599551,-0.0711843,0.0630703,0.0658696,0.0542235,-0.0544435,0.157744,-0.0777799
59,23.7576,-0.149837,-0.0501115,-0.112658,-0.0346035,-0.138676,0.0681583,0.011285,0.155087,0.0708593,0.0163403,0.115768,0.178937,-0.0465834,0.00434035,0.211917,-0.0161002,0.0209467,-0.16183,0.136906,-0.0349186,-0.0758937,-0.126752,0.0256708,-0.141245,-0.0954639,0.10923,-0.0602812,0.0744476,-0.162136,-0.0295353,0.048469,0.0119329,0.0582681,0.0166055,0.0507491,-0.106212,-0.195758,0.0276457,-0.279881,-0.039239,-0.111625,-0.138542,0.0593138,-0.0200892,-0.0193209,0.241397,-0.0490159,0.000690001,0.11739,0.00397219,-0.0860029,-0.0488837,0.0181802,-0.137801,-0.0127871,-0.116495,-0.210633,-0.00684601,0.0204787,-0.023969,0.0514638,0.0384443,0.130573,0.127405,0.139454,-0.241358,-0.0405516,-0.120473,0.00179811,0.0857069,-0.06099,0.0753902,-0.000530839,0.121351,0.0855335,-0.007487,-0.159795,-0.0827496,0.0628554,0.0760194,-0.150659,0.129253,0.0248768,0.280575
60,-20.7207,-0.0178387,-0.00176562,-0.0148684,-0.0772554,0.0765574,-0.00834477,-0.0982288,0.104959,0.0678518,-0.0247793,-0.156988,0.110925,0.0608919,-0.0225562,-0.0971597,-0.00662293,-0.0697444,0.20813,-0.242318,-0.0550431,0.00207908,-0.00243689,0.0168472,-0.000334571,0.00855534,-0.186328,0.0624426,0.0647432,0.0453915,0.0876875,0.113901,-0.0576427,-0.0971737,-0.0936706,0.00481815,-0.0950295,0.027022,-0.0425039,-0.177601,-0.274813,-0.179906,-0.215297,-0.041757,0.140544,0.0479549,-0.107842,-0.163724,-0.0385565,-0.0128983,-0.119195,0.0389104,-0.0148314,-0.0568956,0.0704242,0.0736866,0.0573524,0.0405808,0.0618482,-0.0678754,-0.198684,-0.074995,-0.028459,0.191534,0.0165923,0.196728,0.0632146,-0.0748806,0.102054,0.130012,0.0704451,-0.216117,-0.0573235,0.135392,0.132541,0.159092,-0.0946163,0.0525592,-0.166424,-0.079732,0.0603175,0.222946,-0.0822028,-0.160599,0.05607
61,20.4399,-0.0144231,-0.0154361,0.15483,0.029055,-0.320737,-0.0512795,0.0708998,0.247276,0.131261,0.107976,-0.103157,-0.0291308,0.104747,0.0803271,-0.0191124,0.0281717,0.0140251,0.0244137,-0.128061,0.040311,0.106608,0.220486,-0.0699194,-0.0623234,0.170202,0.0544186,-0.0198476,-0.0229525,0.0507081,-0.00950002,-0.0814303,-0.131917,0.0582262,-0.123732,-0.127472,0.0328438,-0.0200891,-0.108463,-0.138166,0.119274,-0.0473231,-0.0977521,0.162784,-0.112324,-0.021472,0.00933573,-0.0268532,0.136323,-0.0566913,0.145204,0.11888,-0.0354887,0.0264064,-0.0353143,-0.150017,-0.12573,-0.162114,-0.0081175,-0.218347,-0.138349,-0.154041,0.238475,-0.0107692,-0.0371736,-0.0808074,-0.0440955,0.131962,0.0606787,-0.157416,-0.0784603,0.0440832,-0.0648775,-0.142604,-0.0655452,0.0529032,0.0123011,-0.100295,-0.0610525,-0.170741,-0.147487,0.157655,0.012068,0.0440044,-0.0602917
62,-19.4939,0.0450729,0.0645942,-0.0348905,-0.0301586,0.0315289,0.0349656,-0.106085,-0.0439854,0.0811671,-0.140779,0.107631,-0.124175,-0.0827866,0.203361,0.0333572,0.170204,0.153884,-0.209624,0.0286604,-0.128964,-0.0133377,-0.0724673,-0.0124278,0.0519926,0.0940143,0.0645372,-0.0316588,0.0395903,0.0649735,-0.0342577,0.160736,0.0324455,-0.0831504,0.036841,0.0756353,-0.129486,-0.143392,0.148534,0.132771,0.0378355,-0.0350741,-0.0314757,-0.0130903,0.0437478,0.0949676,0.0198362,-0.111919,0.058471,0.133118,0.143492,0.111343,-0.0731389,0.12796,0.192258,-0.106856,-0.0892566,-0.106355,-0.157741,-0.258386,-0.0572434,-0.0805887,-0.131577,0.106214,-0.0402553,-0.058389,0.153705,-0.197677,-0.0135024,-0.0417492,-0.10591,-0.0589811,-0.0148133,0.0343656,0.0401147,0.0291984,-0.129734,0.198314,-0.101246,-0.0268951,-0.33045,-0.12908,-0.167934,-0.0182444,0.0373416
63,-18.5231,-0.136903,-0.087739,0.0172067,-0.0840643,0.0243241,-0.0293017,0.111111,-0.0881477,0.00224086,0.0810258,0.237118,-0.055175,0.0578115,-0.0317864,-0.138552,-0.0669495,0.0947392,0.0448842,0.00228137,0.047263,0.0276884,-0.0286103,0.242386,0.119693,-0.0338074,-0.0771416,0.16175,0.0319968,0.0612978,-0.0803744,0.001332,0.075929,0.0343139,-0.147589,0.00434836,0.0196839,-0.148584,-0.0827522,0.0497115,-0.00658411,-0.0146814,-0.0118626,0.0686632,0.160127,-0.0484985,-0.131891,0.0418559,-0.269728,0.0285244,-0.00577748,0.219198,-0.102338,0.13923,0.0548894,-0.09292,-0.0592747,0.0149835,0.188963,0.0982745,0.14965,-0.21532,0.199719,0.0932007,0.208988,0.0725538,0.0499963,-0.0652734,-0.17081,-0.228928,-0.0653984,0.146139,0.102078,-0.174681,0.134366,-0.0428014,-0.166133,0.0722379,-0.0550376,-0.011596,0.0686548,0.0208426,0.0549268,-0.0856576,0.0278641
64,18.4376,-0.00995483,0.0243437,0.0338955,0.00871729,-0.0512085,0.128128,0.129905,-0.0465079,0.18902,-0.120089,0.0875652,0.00155545,-0.02535,0.126857,-0.0477679,-0.0771273,0.147234,0.0156102,-0.132972,0.0118136,0.0553877,0.216657,-0.0461286,0.0706415,0.0974471,-0.109481,0.0695522,0.0998383,0.0533514,-0.0749852,0.0915901,0.187637,-0.0916951,0.13892,-0.150281,-0.000535118,-0.0580171,-0.0485589,-0.192536,0.0151172,0.000455235,0.0902297,-0.0452703,-0.223596,-0.159032,0.0567604,0.178239,0.160872,0.0860987,0.00367159,-0.102029,0.0866261,0.208424,-0.0577595,-0.0612424,0.0874758,0.04726,0.0764324,0.221746,-0.00615164,0.00183296,0.0255507,0.0068481,-0.20778,-0.0524205,0.150125,-0.0805235,-0.189499,0.142346,0.21539,-0.11005,-0.0918464,0.00286103,0.172733,0.0611542,-0.162502,-0.0164134,-0.0631795,-0.0514523,0.0553233,-0.126463,0.0589116,-0.0135793,-0.152205
65,16.6914,-0.204256,-0.146507,-0.0528704,0.0815824,0.101757,0.0602032,0.13303,-0.107189,-0.21052,0.121864,-0.0484265,0.0325568,-0.037403,0.0748175,-0.19024,0.00451897,-0.145202,0.122965,0.215927,-0.156669,-0.0271778,0.185025,-0.0300956,-0.199789,0.0467919,-0.0387602,-0.148203,-0.0988122,-0.0793684,0.100958,-0.138166,0.0279987,-0.0536512,0.0450689,-0.0722288,-0.107284,-0.0541382,-0.0175213,-0.0865423,-0.0407722,0.117359,0.114436,-0.0574955,0.045215,0.221269,0.0773446,-0.119393,0.0128141,0.200787,0.00443316,0.116878,0.0982286,0.119987,-0.0610439,0.182327,0.0793343,-0.151666,0.13955,-0.109956,-0.00276928,-0.0471243,-0.0591678,0.122539,-0.0619452,-0.186772,-0.0092309,-0.102091,0.149499,-0.0767661,0.0440285,0.0355956,-0.018824,0.0196454,0.160805,-0.0973136,-0.0640238,0.0206326,-0.0205574,-0.0827106,-0.0700652,0.012238,0.206534,-0.00560209,-0.122305
66,-16.178,-0.0118631,-0.00994678,0.0179509,-0.0932382,-0.0887626,-0.0841019,-0.0808849,-0.0759739,-0.0913208,-0.0384478,0.0909757,-0.0046122,-0.0104327,0.109825,0.0122157,0.0889589,0.0576248,0.163875,-0.206119,0.0428522,-0.0951232,-0.0219422,0.162363,0.0217752,-0.032884,0.0396599,-0.127025,-0.140294,-0.167084,-0.0717852,-0.0761221,-0.271826,0.0212272,0.0730398,-0.226196,0.00703342,-0.281082,-0.156029,-0.0477658,-0.0845667,0.116328,0.0662123,-0.135071,0.0458243,-0.0619104,-0.025144,0.111781,0.11332,0.00299478,-0.220265,-0.097751,-0.113475,0.032097,-0.0131432,0.0990827,-0.0438,0.125167,-0.128294,-0.0408859,0.00106439,-0.150995,-0.148771,-0.199352,-0.0499731,0.108181,-0.170609,-0.165374,-0.00158948,-0.0545999,-0.125728,-0.0301511,-0.117715,-0.102996,0.205045,-0.0291026,0.0198654,-0.0256706,0.011346,0.0992031,-0.090694,0.0551003,-0.0871778,0.187166,-0.0140347
67,-15.4154,0.0293212,0.10201,-0.201198,0.218739,-0.0259566,-0.068362,0.0191762,-0.105178,-0.139827,-0.0290895,0.106083,-0.116162,0.0764897,0.052686,0.0974844,-0.0387577,-0.117118,0.0378669,0.000407813,0.18202,0.128503,-0.0887293,-0.217399,-0.284532,0.169153,0.159229,-0.0284333,-0.0401592,0.200886,-0.0179408,0.0518222,-0.00599276,-0.1191,0.08145,-0.0498633,0.104216,0.0396466,-0.0531051,-0.133074,0.0524451,-0.0722983,0.0568324,-0.0107487,-0.0147381,0.0331824,0.0224059,0.020223,-0.298868,-0.0587425,0.139367,-0.0187666,-0.0180126,-0.1008,0.0220463,0.119244,-0.0795655,0.0071791,0.0618003,0.15966,-0.217468,-0.161535,-0.0435624,0.11025,0.0634957,0.056466,0.0701788,-0.0993753,-0.156978,0.127009,-0.0392016,0.115452,0.0044797,-0.0454764,0.115094,0.00952091,0.0560092,-0.0366033,-0.115787,0.0883176,-0.0596892,0.0952895,-0.144731,0.180992,-0.0486994
68,14.9438,0.0170991,-0.126776,-0.070967,0.0519412,0.163081,-0.0180307,-0.0128979,0.11947,-0.0848195,0.0373908,0.241229,0.0500846,0.0485245,-0.0576263,-0.03037,0.0996468,-0.18238,-0.0449351,-0.136092,0.0704435,0.0544428,0.0574268,0.0330218,-0.121423,-0.0489757,0.0141595,0.0269853,-0.0136975,-0.0164795,0.190422,-0.0451198,0.415435,0.00447714,-0.174649,-0.204171,-0.0224458,-0.0513823,-0.0456303,0.0353437,0.138755,0.0239461,-0.0155486,-0.0467596,-0.180122,-0.187177,0.0857308,-0.014431,0.259295,0.0714855,-0.0225407,0.00443783,0.056639,-0.0929159,0.250587,0.130626,-0.031614,0.0760724,0.0474354,-0.0910914,0.146811,0.0367915,0.00772636,0.0522561,0.00557301,0.205017,0.0785408,0.133796,0.0394413,-0.0513034,-0.0575693,0.0638393,0.0213096,0.0581929,0.0285649,0.11308,-0.00638793,0.000591322,0.0227299,0.135198,-0.161826,0.0905607,-0.0603212,0.0342105,0.128168
69,-13.8965,0.00481746,0.161539,0.055939,0.112618,-0.0701761,0.0481025,0.00103343,-0.139707,0.0619419,-0.0842307,0.163462,0.0558459,0.0008393,-0.102731,0.103233,-0.00861287,-0.037871,0.162144,0.0168981,0.115308,-0.009984,0.0641716,-0.185909,0.0226164,-0.133802,-0.130798,-0.0218319,-0.227166,0.0551603,-0.0948029,-0.109121,0.142228,0.0563644,0.0602487,-0.113383,0.0536285,-0.0727262,0.112186,0.0388187,-0.193128,-0.0414874,-0.0614166,0.0977341,0.0874844,-0.0508633,0.147974,-0.0438514,-0.141063,0.234282,-0.0350069,0.225351,-0.0156626,-0.0872837,-0.0302032,-0.240584,0.0470181,-0.147093,-0.176532,-0.0624022,0.107222,0.141754,0.0443678,-0.0764602,0.0159439,0.237652,0.0744612,0.0372536,0.0452867,0.188539,-0.0886552,-0.116851,-0.0451755,-0.0611566,0.0795337,-0.0977258,0.103991,0.0266268,0.129219,-0.159705,-0.0967166,0.0828354,0.104882,0.0156643,-0.108132
70,13.1863,0.128007,-0.0432488,0.0596165,0.0784293,-0.0750985,0.145759,-0.104612,-0.0136044,-0.0091858,0.00733231,-0.0608697,0.0282246,0.0504735,-0.149938,0.0285587,0.108174,-0.213178,-0.0590261,-0.140276,-0.195521,0.0214132,-0.045007,0.0549677,-0.0324819,-0.248777,-0.0453464,-0.145419,-0.096758,0.211309,0.0809162,0.0283522,0.0504841,0.0149477,-0.071261,-0.0236977,-0.0148791,0.207679,0.0265177,-0.0464755,-0.0623648,-0.0328349,0.272744,-0.0452526,0.00114992,-0.000507579,0.0561116,0.138794,-0.00735476,0.0306018,-0.0327302,0.160839,-0.190494,-0.0816555,-0.0367622,0.0282471,-0.00931091,-0.0323854,-0.0475861,-0.0517603,-0.107815,0.0682477,0.15697,-0.0439512,-0.102181,0.0127227,-0.0189531,-0.239507,-0.00267566,-0.175941,0.128872,0.0286614,-0.0058174,-0.274321,-0.011533,0.178045,-0.0848673,0.10084,-0.101352,-0.024897,0.14513,-0.246566,-0.0641123,0.116167,0.0031332
71,12.188,-0.162584,-0.141722,-0.0196106,-0.103273,-0.0949357,0.0167093,-0.0245551,-0.211281,-0.010186,-0.0658051,-0.265578,-0.193482,0.177179,0.0947448,0.0323874,0.100796,0.112113,-0.0853122,0.173191,-0.0113707,0.215559,0.126699,0.0312011,0.0434257,-0.070471,-0.0795255,-0.0756421,0.0283469,0.0625762,-0.152665,-0.0294286,0.0854574,-0.180029,-0.0437289,0.0868966,-0.0705256,0.0158131,0.130903,0.00689925,0.11462,-0.0122073,0.0230722,0.136431,-0.134704,-0.0712034,0.0225294,-0.174555,0.00556998,0.0730093,-0.0884356,-0.0541579,0.131364,-0.0240992,-0.0376404,0.0223626,-0.0854396,0.0910833,0.00604044,0.130002,-0.109974,0.115699,0.0558765,-0.179899,-0.0167263,0.338857,-0.0175304,-0.203869,0.0959703,-0.196551,-0.0540123,-0.036261,0.048466,0.0416492,0.00230384,-0.00884313,0.0309636,-0.0177696,-0.0277497,0.0830811,0.0269646,0.215924,0.0221611,0.0639244,0.031589
72,-11.9575,0.0864293,-0.0713099,0.0877202,0.0448455,-0.0614349,-0.11676,-0.0157015,0.017509,0.171613,0.100205,0.0784937,-0.046726,0.028189,0.0653121,0.034469,-0.120766,-0.0421591,-0.116818,-0.161552,0.14392,-0.119477,-0.0106374,0.00860654,-0.107183,0.0535145,-0.232844,0.10554,0.0376509,0.125496,0.189081,-0.159697,0.0136046,-0.189006,0.174519,0.0451097,-0.101024,-0.0529575,-0.0540161,-0.0677573,-0.0127828,-0.0698304,0.139831,0.181314,0.0551943,0.351406,0.00993711,-0.145039,0.0965907,0.053596,-0.279437,0.0412511,-0.0836551,0.150337,-0.0682961,-0.0437591,-0.15302,0.0821318,0.021699,0.100524,0.106158,0.0145193,0.0345594,-0.0560792,0.0688354,-0.0228804,0.0470423,-0.111888,0.0640102,0.105933,0.0790535,0.164497,0.0429539,0.0943827,-0.165554,-0.0204115,0.0600926,0.00121711,0.13423,0.0190986,-0.076339,-0.0453865,-0.0443381,0.128926,0.147767
73,-11.072,0.0300053,-0.0855819,0.0399594,-0.0183018,-0.275418,-0.0231806,-0.116531,0.0571641,-0.166277,-0.0481266,-0.0919719,-0.192522,0.0541345,0.0674223,-0.212936,-0.0662628,-0.200686,-0.0409382,0.0540375,0.0878574,-0.182381,-0.191338,0.0290262,-0.00583281,-0.129344,0.0165954,0.00808727,0.173694,-0.0617499,-0.01843,-0.0295288,0.136704,0.26405,0.0435459,0.0084053,-0.0906842,-0.0532541,-0.0632223,0.021424,-0.159762,0.241451,0.0282491,0.181876,0.0572285,-0.128032,0.0954975,-0.0906764,0.102167,-0.0860393,0.122615,0.0846158,-0.0384589,0.0535282,0.0780043,-0.142942,0.0206854,0.00514242,-0.112383,0.204278,-0.0412969,-0.000432061,-0.152402,0.0999334,-0.0570027,0.0164031,0.0361562,-0.011656,-0.00899314,0.121618,0.0489871,0.094198,-0.0247938,0.0867665,-0.0760794,0.000598194,-0.126441,0.0563683,-0.212923,-0.0385748,0.0321984,0.134212,0.0788926,0.141698,-0.103409
