Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59,Eigenvector_60,Eigenvector_61,Eigenvector_62,Eigenvector_63,Eigenvector_64,Eigenvector_65,Eigenvector_66,Eigenvector_67,Eigenvector_68,Eigenvector_69,Eigenvector_70,Eigenvector_71,Eigenvector_72,Eigenvector_73,Eigenvector_74,Eigenvector_75,Eigenvector_76,Eigenvector_77,Eigenvector_78,Eigenvector_79,Eigenvector_80,Eigenvector_81,Eigenvector_82,Eigenvector_83,Eigenvector_84,Eigenvector_85,Eigenvector_86,Eigenvector_87,Eigenvector_88,Eigenvector_89,Eigenvector_90,Eigenvector_91,Eigenvector_92,Eigenvector_93,Eigenvector_94,Eigenvector_95,Eigenvector_96,Eigenvector_97,Eigenvector_98
33,63.1761,0.110439,-0.00844842,-0.000749325,0.0213407,-0.000205387,-0.0918588,0.00414651,-0.0629239,0.0702306,0.101987,-0.034857,0.0118064,-0.0452561,0.147646,0.0269938,-0.0809184,0.00945368,-0.0589193,-0.0604971,0.0597959,-0.061624,-0.149113,-0.162872,-0.00176223,-0.0555419,0.109878,-0.0130944,0.177633,0.0485043,0.122742,-0.0999735,0.014823,0.17633,-0.043351,0.0889687,0.150014,-0.105855,-0.129,-0.00132416,-0.0154132,0.107097,-0.0200399,0.136289,0.079925,-0.194127,0.0811388,0.0199083,0.0449225,0.154612,0.113491,-0.0675223,0.138095,0.0384028,0.115179,0.0616668,-0.0776123,0.0976002,0.0970967,-0.171418,0.145776,0.0274489,-0.0362235,0.0826449,0.225302,0.071035,-0.0492794,-0.21309,-0.0246764,-0.0538327,-0.0638987,-0.0101134,-0.0318024,0.077966,-0.174034,0.150697,-0.041786,0.0520684,0.0178166,-0.0160832,-0.0197313,0.0143794,-0.144086,0.0461161,0.079926,-0.114122,-0.0200378,-0.0184952,0.00969636,-0.131792,-0.0538827,-0.0119815,-0.236143,0.0287979,0.0570921,-0.22266,0.290514,-0.0895705,-0.0489637,0.0765599
34,-62.6607,0.111793,0.257899,0.0116787,-0.0947065,0.0587251,-0.145164,-0.197121,-0.107789,-0.1127,-0.0684866,-0.0708486,-0.14818,-0.0163926,0.0759282,0.0378301,-0.0734928,0.163141,0.072021,-0.0661866,0.102233,0.0370435,-0.0239207,-0.0684919,0.00518809,-0.00480158,0.0945826,0.0317264,0.103379,-0.113345,-0.0085538,-0.0429743,-0.0157151,0.026298,-0.0958143,0.131428,-0.17391,-0.0682066,0.165765,0.019958,-0.118982,0.265949,0.0540496,0.113601,-0.181238,0.13945,-0.0195288,-0.131927,-0.0310442,-0.0566579,-0.0175923,0.0385909,0.0552415,-0.0023046,0.0586641,0.0392983,0.117111,0.108502,-0.0982718,-0.0697192,0.15984,0.125941,-0.0997134,-0.0228981,-0.0485431,0.0502658,0.0459299,0.0894837,0.226992,0.0674204,-0.0172093,-0.0690891,-0.0248535,-0.227206,0.0587649,-0.149755,-0.0343462,0.0975285,0.0184965,-0.0799882,0.0342927,0.00588216,-0.0144275,0.0433365,0.0428808,-0.00190115,0.00309623,0.0802344,0.0971591,-0.190558,0.148478,0.107084,0.0551386,0.106541,0.15285,0.106951,-0.0504226,0.0477499,-0.0614252,0.0611465
35,62.2746,-0.0931722,-0.0836954,-0.064502,-0.00732889,0.217453,0.0785434,-0.143469,0.0386829,0.216923,0.0749511,-0.107893,0.110773,0.143849,0.0568446,-0.172976,-0.066573,-0.144005,-0.143777,0.0775894,0.0337448,-0.0137594,-0.0326762,0.229286,0.0265108,-0.0859057,-0.0294021,0.0272186,-0.0266006,-0.112297,0.141494,0.0359022,0.0706724,-0.15442,0.0902895,-0.0336243,-0.0693867,-0.110483,0.131672,-0.0402943,0.00451042,0.0835867,0.069666,0.109215,0.0902396,0.0340813,-0.0053606,-0.0732354,0.165071,-0.0233083,0.0441004,0.125957,0.119265,-0.136314,0.000932233,0.196822,0.0281531,-0.0226967,-0.11808,0.0395842,0.0221703,0.133292,0.147394,-0.0140865,0.158457,0.0284968,0.258578,-0.122917,0.0426634,0.0574732,-0.06683,0.0950281,-0.0280722,-0.0247522,0.0724622,0.0688266,-0.0878572,0.034085,-0.019822,-0.060653,-0.0473521,0.118815,-0.0327592,0.180908,0.0123804,0.0480726,-0.0786264,0.0859404,-0.107935,0.0831181,0.10561,0.175218,0.0518884,-0.0367283,-0.13142,0.0166009,0.0397772,-0.139843,0.126758,0.00142916
36,-59.3956,0.0279279,0.0861922,0.0702866,-0.0105004,0.0231059,0.341401,0.0927953,-0.00552386,0.128276,0.0603975,0.0658866,0.0797573,-0.0922187,0.053961,-0.0602025,0.0402456,0.226656,0.106414,0.050081,0.0155237,-0.112793,0.0387835,0.0186439,0.0162404,-0.0688096,0.381219,0.0395999,-0.0466215,-0.0401418,0.0558759,-0.00112902,0.10313,0.0148912,0.0134326,-0.126078,0.210209,0.0706604,0.0507191,0.0486974,-0.081631,-0.0843096,-0.157527,0.00803505,-0.00428632,0.0343162,0.0735112,0.172093,-0.0678144,-0.0109295,0.0699825,-0.0707077,-0.00735734,0.0284873,0.0221176,0.0896048,-0.0211102,-0.0416657,-0.219869,-0.0146796,0.0489817,0.00521323,-0.0366224,0.132612,-0.00480795,0.0176126,-0.119016,-0.1213,0.0737502,0.0047538,-0.120228,-0.0343985,-0.178633,-0.100417,0.0100636,0.0615696,-0.118045,0.0458819,0.0662267,-0.0735043,0.0120476,-0.107166,0.123292,-0.00893741,0.0362369,0.0646702,0.113028,-0.104876,0.00362571,-0.0595988,-0.0560133,0.217198,0.130254,-0.112647,0.0399411,-0.020271,-0.209353,-0.0725357,-0.0476152,-0.0871921
37,58.0937,0.109754,-0.0297217,-0.197774,-0.103505,-0.0494568,-0.00232289,0.0894635,0.0709728,-0.0245822,-0.125418,0.0449386,-0.0476624,-0.16594,0.142074,-0.0478486,0.091335,-0.0755696,0.00190553,-0.0651127,0.167438,-0.117615,0.069649,0.0425142,0.0398395,-0.0374073,0.0753415,-0.164268,-0.0520553,0.000560236,-0.083274,0.079023,-0.0925469,-0.05151,0.160412,-0.0429277,-0.0171932,0.0996181,0.0628559,0.166689,-0.308772,0.111942,0.0770436,0.0752175,0.00618205,-0.0910626,-0.0470432,0.197061,0.14358,0.29563,-0.050813,0.0770778,-0.0246958,-0.050884,-0.0868593,-0.0524763,-0.0361063,-0.0610946,-0.0768647,0.02132,-0.172398,0.110286,-0.0534379,-0.0204993,-0.0106177,0.0864441,0.0472086,-0.00854194,0.0905825,-0.00257703,0.104281,0.0912797,0.0655995,-0.0611491,-0.141362,0.0038725,-0.0741057,0.0842643,-0.0184682,0.0300449,0.022278,-0.0322388,0.0101286,-0.123737,0.151534,0.0279857,-0.14278,-0.0490011,-0.102665,0.135404,-0.111415,-0.0285421,0.110516,0.162704,0.14356,0.0353839,0.1376,0.0955531,0.151536,0.0152348
38,-57.3931,-0.175131,-0.00383856,-0.0644233,0.01143,-0.0243489,-0.0384704,0.022808,0.113136,0.0245235,0.108502,0.116195,-0.137333,-0.16005,-0.103503,0.0584885,0.0328578,-0.223822,-0.0268058,0.00680241,-0.089547,-0.0582992,-0.0437687,-0.00529417,-0.014775,-0.127214,-0.0237186,0.24021,-0.0140676,0.17681,0.00306377,-0.0479348,0.0215126,-0.0444567,-0.10507,0.0431013,-0.0522292,-0.0480906,0.0260942,-0.111026,-0.121739,0.0626516,0.0446513,0.104437,0.122855,0.00408173,0.0741885,-0.00720303,0.121581,-0.247308,-0.00203635,-0.145915,0.0244806,0.10976,-0.0323173,0.130819,0.0587573,-0.132982,-0.0725596,-0.0197787,-0.0468695,-0.0807461,-0.171641,-0.0445488,-0.150332,-0.0455995,0.0341032,-0.0329597,-0.0910361,0.110978,-0.214616,0.124297,-0.00659482,-0.0899048,0.0361076,0.211136,-0.040267,0.0455159,-0.0695516,-0.0313273,-0.0023742,-0.0591269,0.0630286,-0.0925765,-0.0381324,-0.126945,-0.129224,0.0720321,-0.0838396,-0.155798,-0.0931333,0.00632302,0.208389,0.155606,0.107408,-0.0521958,0.0945553,0.137374,-0.172101,-0.0575897
39,-56.9241,0.0717181,-0.0261139,-0.158591,-0.143081,0.0195801,0.0708013,-0.1232,0.0546038,-0.0871139,0.0480273,-0.148306,0.11184,0.0887866,0.016424,0.253559,-0.105129,0.0726215,0.0566191,-0.0550441,0.133082,0.0468339,0.0956199,0.05301,0.116113,-0.094685,-0.0390878,0.0534969,0.0125448,-0.125572,0.0315039,0.0380601,0.0329914,-0.150571,-0.0027927,0.0305063,0.120295,0.0146527,-0.101304,-0.105025,0.0761727,-0.0321743,0.261079,0.133601,-0.0507463,-0.0358958,0.0367708,0.118742,-0.0110718,0.0450759,-0.0501384,0.151676,0.0319658,0.239085,0.116497,-0.124537,-0.153758,-0.230075,-0.0828453,-0.00962721,0.137738,-0.17725,0.0336658,-0.108516,-0.0853334,0.0192088,0.108276,0.0882452,-0.0973446,-0.133259,-0.113569,-0.00629719,0.00995273,-0.0302192,0.0587564,0.00976101,0.0732233,-0.0132659,0.0754062,-0.0318763,0.0382628,-0.0078258,0.136588,-0.139538,0.0728176,-0.14084,0.185652,-0.0750404,-0.0698218,-0.0803591,-0.0467765,0.0976725,0.0219287,-0.00795536,-0.124469,-0.00908519,0.0858249,0.0557845,0.0534183,0.179962
40,56.1628,-0.0504071,-0.0184553,0.253378,-0.0309955,-0.0365373,0.0463697,-0.186437,-0.0111693,-0.174103,-0.0474038,0.0664058,-0.0368748,-0.178697,-0.153214,-0.102785,0.0825596,0.0686221,-0.207083,0.164017,0.0626516,-0.0116656,0.110768,-0.117428,-0.0134043,-0.0832265,-0.0184356,0.0451467,0.1598,0.0325668,0.079228,0.185506,0.151747,-0.0896812,0.111557,-0.157447,-0.091593,0.0150156,-0.0886046,-0.0635153,0.085306,0.013822,0.111562,0.0288547,-0.108464,-0.0997648,-0.104801,0.122834,-0.101828,0.1872,0.0314142,0.0615013,0.103167,0.0953743,-0.108297,0.0946933,0.109298,-0.104373,-0.119399,-0.0700121,-0.109547,-0.0881543,-0.0848981,0.0665224,-0.0688498,0.0788717,-0.0210612,-0.102877,0.0628029,-0.00022693,0.0489383,-0.143463,0.12575,0.0624785,0.146502,-0.0299635,-0.0400139,-0.0252109,-0.0924052,-0.106787,0.051925,-0.0187675,-0.101657,0.0358038,0.0901348,0.0510209,-0.0349761,0.0636653,0.0630501,-0.00151512,0.0430211,0.0190154,-0.0817139,0.0138324,-0.175301,0.0431939,0.174607,-0.00190665,-0.19109,-0.152429
41,53.979,0.0360619,-0.120857,-0.0349614,-0.0911358,0.118166,-0.0984848,-0.0917288,0.00578556,0.0216595,0.00260174,-0.172708,-0.0838496,0.0721874,0.147697,0.0952782,0.13744,0.175599,-0.105211,0.0334406,0.0289546,0.105439,-0.179426,-0.0860459,0.0382629,0.0441971,-0.121132,-0.0203908,-0.0223435,-0.0383517,-0.0891675,0.145743,-0.140321,-0.148709,-0.0588646,0.109841,-0.135069,0.1507,-0.0689392,0.110904,0.0758717,-0.0777642,-0.193168,0.0644237,-0.0125923,-0.104982,-0.0886345,0.0812213,-0.0540272,0.0143867,-0.160444,0.0373,-0.08297,0.0834809,-0.0674366,0.0683696,0.111547,-0.0701172,-0.0507328,0.0652744,0.0986029,0.0473541,0.00592429,-0.0186318,0.0889182,-0.0733267,0.00667217,-0.0576757,-0.0350518,0.0265569,0.0909872,0.0551693,-0.187236,-0.0848057,0.107087,0.347758,-0.0707178,-0.0288893,0.113827,0.022034,-0.10846,0.0554235,-0.0431914,0.0444991,0.0308428,0.0329485,-0.0125386,-0.145189,0.0426376,0.0383051,-0.172151,-0.0856282,0.0782751,0.0208273,0.0794235,0.0587949,-0.0511613,-0.126451,-0.278272,-0.0578675
42,-53.4333,0.0302744,-6.94951e-05,-0.0525123,-0.13221,-0.139874,0.0333435,0.00818652,0.0282782,-0.0712562,0.0789976,-0.0381813,0.0902034,-0.061553,0.0362294,-0.229807,-0.0105258,-0.103879,0.0322116,0.0923893,-0.0427864,0.0418078,0.0885376,-0.176262,-0.0168735,0.142389,0.066305,0.0497497,0.148036,0.0196505,0.0704025,0.0617204,-0.135042,0.08111,-0.130409,-0.0251057,0.00566592,-0.0554909,-0.0131252,-0.142155,0.00902884,-0.0777326,-0.0596557,-0.0326953,0.0452993,-0.0121118,0.0858046,0.00583543,0.116554,0.159215,-0.0228651,0.161605,-0.266,0.142978,-0.0212277,0.279724,-0.0925107,0.171941,-0.127163,-0.0872653,0.00194984,0.0576749,-0.0776297,-0.0981674,-0.0860116,-0.126811,0.0557493,0.000486062,-0.197484,0.146069,0.17974,-0.0734238,-0.217476,-0.0580696,0.109635,-0.0807046,0.0758952,-0.0104082,-0.0176946,0.125769,0.0484265,0.11911,-0.0380866,0.0627536,-0.0669619,-0.0487168,-0.0215818,0.0370475,-0.0718,-0.066763,-0.116906,0.100511,-0.00452465,-0.083378,0.000447782,0.153219,0.0323596,0.0772628,0.102746,0.162845
43,-52.8564,0.148452,0.183483,0.0537164,-0.0436669,0.0260122,-0.144273,0.148971,-0.0658892,0.114366,-6.89404e-05,0.0766963,0.055663,-0.0718736,0.142065,-0.129087,-0.12504,0.0254575,-0.0641961,-0.0429299,-0.169049,-0.150099,-0.0335647,-0.0242426,-0.101913,0.0554558,-0.00385163,0.0303546,0.043756,-0.0927808,0.00519769,0.085058,0.0870409,-0.00391086,-0.0242543,0.0247623,-0.00559889,-0.0470772,-0.0368297,0.207623,0.0806649,-0.127116,-0.0850086,-0.0922927,0.147585,0.000716289,-0.147814,-0.209608,-0.042175,-0.0590707,-0.220563,-0.0560985,0.134188,0.0797206,0.0589216,0.0420926,-0.102041,-0.212938,-0.0338859,-0.133782,-0.0423886,0.0987238,-0.120123,-0.118265,-0.0289965,0.0233807,0.04828,0.0809483,0.0575131,-0.121127,0.148032,0.0530868,0.0205474,-0.16135,0.130968,0.0397333,-0.0341118,-0.0114882,-0.210988,-0.0399546,0.17388,-0.0762564,-0.0399198,-0.120762,0.0403399,-0.0796108,-0.0101459,-0.11381,-0.074035,0.0211551,-0.00310421,-0.0112293,0.0717177,0.0385173,-0.284109,-0.117535,-0.00454763,-0.0517875,0.0524342,0.0757981
44,52.2625,0.0951425,0.0241228,0.0468926,-0.0892866,0.086874,-0.0892429,0.189033,-0.134633,-0.0703532,0.117956,0.0676445,-0.0527465,0.0111805,-0.119262,0.0446755,0.0646662,0.16008,-0.118899,0.0450709,-0.0709582,-0.0553856,0.0762005,0.0392111,0.158163,-0.155015,0.0292471,-0.115779,-0.0727136,-0.165034,-0.138485,-0.0539516,-0.150622,0.20273,0.1531,0.00385266,0.0698799,-0.131328,0.0793527,-0.149179,0.114836,-0.00640841,-0.0169427,0.126113,0.0944368,0.138891,-0.0220017,-0.00604495,0.03579,0.199469,0.0275657,-0.0894354,0.0309579,-0.0388303,-0.0282412,0.00708995,-0.0036151,-0.162016,0.0326239,-0.0332503,-0.0287625,-0.0148905,0.0429388,0.114001,-0.0456079,0.0256176,0.0106074,0.0190733,0.0894404,0.228609,0.100053,0.174677,0.109378,-0.00456643,0.0414746,0.0602331,0.149415,-0.176442,-0.0451713,0.0612725,-0.103078,0.0269019,0.113264,0.106497,-0.30284,0.0237794,0.00744815,-0.0685086,-0.0493733,-0.0825026,-0.0251194,0.126883,0.0337388,0.0595325,0.00680345,0.0646998,0.104952,-0.0394487,-0.125745,0.137789
45,-50.2114,0.0823555,-0.0605916,-0.012146,0.0605336,-0.11316,-0.0203792,-0.143597,0.045129,0.144159,0.00712492,0.0870814,0.263387,0.107886,0.0379487,0.04691,-0.111875,0.0830622,0.0322289,0.0745713,-0.00153041,0.0144343,-0.0593464,0.0861248,0.145887,0.142964,0.0295651,-0.0357931,0.0709823,-0.0194823,-0.0210686,0.045877,-0.165281,0.0053212,0.214304,-0.190844,-0.0117354,-0.238137,0.172043,-0.0741905,0.0786879,-0.0263818,0.0125953,0.0846781,-0.0945074,0.0738515,0.0125823,-0.112116,0.0150036,-0.102432,0.0306644,-0.0921557,0.00750688,0.062702,-0.204325,0.0712712,0.0858441,0.000939987,-0.0435758,-0.0919242,-0.0428155,-0.0488513,-0.00365758,0.0016149,0.0358049,-0.0091399,-0.070435,-0.0282403,0.0525261,-0.0945936,0.114739,0.0750023,-0.104076,-0.125407,-0.03767,0.0282519,-0.132963,-0.0795741,-0.0625875,0.178387,-0.136873,-0.0195099,0.110443,-0.181102,0.158454,-0.105344,7.21747e-05,-0.0304161,0.0855696,0.014329,0.0644549,-0.130081,-0.0979261,-0.0783501,0.0632483,-0.0516517,0.0964369,0.324361,-0.090503,-0.103905
46,49.8436,0.143031,-0.0639934,-0.0561566,-0.0111833,0.00523899,-0.0102649,-0.0486081,-0.0511192,0.0187387,-0.0125102,0.133255,0.00672086,-0.10341,0.0327094,0.12626,-0.119467,-0.19549,0.02869,-0.0907087,-0.010001,0.044409,0.0765941,-0.0307136,-0.0791413,-0.0273897,0.0389447,-0.116589,-0.181713,-0.0328131,6.70305e-06,0.0586607,0.0992678,0.123969,-0.0152983,0.12228,0.101229,-0.0148672,0.0584167,-0.254904,0.126822,0.157096,-0.109271,-0.165646,-0.0668909,-0.0776565,-0.043951,-0.0226921,-0.00677637,0.0493971,0.035367,-0.259515,0.0874697,0.083205,-0.105943,0.0456701,0.21255,-0.188212,-0.112326,0.0834533,0.203444,-0.00115529,0.0613202,-0.106803,-0.0509985,0.0150831,-0.0417518,-0.0828408,-0.0827808,0.0429913,-0.0462488,0.136616,-0.0532452,-0.147544,0.013679,-0.167151,0.0638135,0.0329364,0.0620984,-0.0381499,0.00360881,0.0719904,-0.0722642,0.0925505,0.21979,0.160895,-0.0548264,-0.0218373,-0.0179144,0.0610433,-0.205783,-0.117966,-0.10048,-0.0239285,-0.0953361,0.17289,-0.024808,-0.0551779,0.0797838,-0.0459478
47,-49.3902,-0.0511879,-0.0437378,0.0166539,0.172276,0.128853,-0.0236913,0.0206693,-0.0540733,0.0285786,0.092883,-0.154194,0.104419,-0.0087859,0.0827571,0.0316281,-0.0822083,0.0897893,0.0930869,-0.0211517,-0.191793,0.176908,0.0167148,-0.012123,-0.00770601,0.097729,-0.170425,-0.110203,0.156452,0.030755,-0.0266162,-0.0107123,-0.0119905,-0.021311,-0.033172,-0.0158323,0.0860754,-0.180039,-0.23884,0.00722841,-0.249542,0.0784682,-0.0218928,0.0805737,0.104903,-0.0703561,-0.114621,0.0963724,-0.0284804,-0.0663983,0.126793,-0.0366137,0.0389786,0.106964,-0.0664218,-0.026072,0.0627816,-0.0321213,-0.0160056,-0.146399,-0.170948,-0.202915,0.0771424,-0.0237097,-0.00454738,0.0537346,0.00150838,0.0843493,0.104258,0.224824,0.0670385,-0.0579375,-0.104237,-0.0740548,0.0774778,-0.0155855,0.0946443,0.158438,-0.0710831,-0.0529762,-0.0418847,-0.0525947,0.0495617,-0.00838087,-0.0200866,0.281399,0.123159,-0.0536137,0.00789779,-0.0660915,-0.0296887,-0.00170977,0.0863724,0.0961858,0.025754,0.0388197,0.0755469,-0.0512196,0.234581,-0.174666
48,48.939,-0.00104511,-0.0399085,-0.188464,0.136184,0.0531897,0.0243586,-0.0566298,0.049761,-0.0653977,0.0045666,0.0977315,0.0537926,-0.121047,-0.0933938,0.0130036,0.119448,-0.149397,0.0136247,0.0561864,0.0987273,-0.0733446,-0.141307,0.114448,-0.0872149,-0.0243251,-0.123984,-0.127195,0.229117,0.0166744,0.291087,-0.0820523,-0.0566991,0.120605,0.0344712,-0.00702068,-0.0241115,-0.0439584,-0.0553827,0.0383399,-0.00600806,0.00888335,0.0191656,0.120749,-0.0998722,0.147533,-0.148288,-0.0440203,-0.144645,0.0265032,-0.124605,-0.0363575,0.0824595,-0.153563,0.127647,0.0751947,-0.00742981,-0.0387955,0.00428813,0.102391,-0.144566,0.108847,0.0891147,0.0637421,-0.0976503,0.0257034,-0.249813,-0.0263042,-0.141441,-0.0733185,0.0210468,-0.0300738,-0.17591,-0.170221,0.153405,-0.0931521,0.176558,-0.0369053,0.143218,-0.101859,-0.0532973,-0.0429791,0.0304281,-0.0212613,0.0164135,0.0376415,0.091766,-0.0691717,0.0437069,0.0779717,-0.038877,0.00841212,0.141622,-0.0628153,0.0626883,-0.113136,0.086439,-0.0582404,-0.0823032,0.184316
49,-45.5386,-0.161913,0.174399,-0.015367,0.18369,-0.00268698,-0.0737315,-0.0564372,-0.0807478,0.0982882,0.0781379,-0.180124,-0.0683461,0.064955,-0.136767,0.0271114,0.00807664,-0.00842727,0.057696,-0.100732,-0.0524974,-0.0788037,0.0632665,0.0442589,0.0710938,0.190313,-0.0514594,0.0559208,-0.148229,0.0265342,0.0355768,-0.059052,0.140595,-0.0141211,-0.100101,-0.099826,0.0327825,0.154024,-0.052961,-0.159831,-0.019597,0.110836,-0.11035,0.0286766,0.0346841,0.00862011,-0.000935762,0.176709,-0.0544675,0.0671711,-0.241837,0.00604108,0.0710669,-0.050771,0.0454944,0.0608776,0.023632,-0.0763583,0.106988,0.0287275,0.0256909,0.223509,-0.190675,-0.0530375,-0.0203234,0.0146535,0.0742192,-0.0363689,0.174411,-0.0897416,0.0928601,-0.0865675,-0.120534,0.0121999,-0.0835491,-0.0841447,-0.012236,-0.276741,0.0649084,0.197152,-0.0568413,-0.036267,0.0968452,-0.0394456,0.0450992,0.135425,0.0475738,0.0612139,-0.10718,-0.0280797,-0.0862969,0.121958,-0.0278023,-0.0836876,-0.0204076,-0.00525941,0.260767,0.0728275,-0.0192349,-0.0812331
50,45.0368,0.114623,0.0718204,-0.0201109,0.0648932,-0.0887913,0.0317328,-0.0372399,0.0845646,0.0985046,-0.165033,-0.0175802,-0.0473371,-0.0412918,-0.0148582,-0.0909238,-0.0344552,-0.0621759,0.0976829,-0.0117567,0.107358,0.110622,0.0297095,0.0296196,-0.0531921,-0.0189032,-0.0699869,0.0110673,0.164751,0.0516177,-0.231913,-0.0476853,0.0121339,0.037449,-0.0520478,0.0536707,0.00250632,0.110444,-0.0276526,-0.10203,-0.0148308,-0.156377,0.0202492,-0.0480775,0.030369,0.186635,-0.0420661,0.023402,-0.150252,0.0265035,-0.0935689,0.0609937,0.00496239,-0.0975041,-0.142582,-0.0278528,-0.177351,-0.145388,-0.119954,-0.0674772,0.0992344,-0.0368191,-0.0233312,0.220487,0.11395,-0.00753777,0.0643249,0.0645531,0.136808,-0.0979218,-0.105947,0.309963,-0.186583,0.0868151,0.169336,0.0322446,0.190306,0.113143,0.0477538,-0.0413227,0.0945807,0.151614,-0.0440098,0.0714194,-0.0933618,0.0111153,-0.157265,0.0152788,0.0700128,-0.0406895,-0.0220259,0.0985383,-0.137572,-0.0371379,0.0620654,-0.123302,0.116784,0.117876,0.0531246,-0.200273
51,-44.6439,-0.0137657,0.0677208,-0.154175,0.187873,0.143024,0.0600915,0.125644,0.00756094,-0.134914,-0.131362,-0.0191383,-0.0407178,-0.128545,-0.177489,-0.0286275,-0.00524362,-0.0540109,-0.156248,0.106787,-0.0676279,0.0880104,0.175047,0.04463,-0.128273,0.0230629,0.152366,-0.0254863,0.0273621,-0.101897,-0.0218037,0.040812,-0.00305113,-0.0621161,-0.162937,-0.0260543,0.0430951,-0.0385544,-0.0646543,0.0853533,-0.0484336,-0.0250802,0.0251034,0.188015,0.192378,-0.00932726,-0.14464,-0.184599,0.0488189,0.0449202,0.0164534,-0.0126128,-0.120083,-0.149008,-0.0295009,-0.0751877,0.0771676,-0.0855594,-0.0967094,0.153262,0.358628,-0.154378,-0.060877,0.0654221,0.0325227,-0.0442827,-0.062733,0.0880781,-0.0417612,0.0274085,0.0887369,-0.067942,-0.107616,0.0485951,0.0484941,0.0113988,-0.247932,-0.049337,-0.0634839,0.0834832,-0.112633,0.0104327,0.0716074,-0.0691984,0.0984868,-0.091265,0.0822439,0.022991,-0.0310389,0.048859,0.110349,-0.0466169,-0.183296,0.0587323,0.0894941,0.010623,0.0694675,-0.0434116,0.0370649,0.024291
52,41.8226,0.00832286,-0.00142901,-0.113909,0.0558497,0.0447224,0.117748,0.084776,0.116085,-0.0344683,-0.124014,-0.00921636,-0.0600614,0.0443503,0.065668,0.0199826,-0.224806,0.068245,-0.172428,0.0463203,-0.127302,0.177354,-0.0180949,-0.0329335,0.0863031,0.165816,-0.0604377,-0.0393091,0.00982655,0.0234532,0.0994479,0.0718975,0.1701,0.129653,0.0686853,0.0291535,-0.0548952,0.0527385,0.280788,0.159544,-0.00280507,0.00497437,0.0692803,0.0422405,0.0378818,-0.0324073,0.133163,0.0382871,-0.153629,-0.0222441,0.0133829,-0.0296711,-0.196036,0.0468384,0.255373,-0.0904454,-0.0923288,-0.171271,0.0603003,-0.0561418,-0.167424,-0.045204,-0.0977491,0.0501125,0.0436066,0.0769536,-0.0724337,-0.0329082,-0.103831,0.180539,-0.0429998,0.0370636,-0.128455,-0.100968,-0.103301,0.0253303,-0.0463767,-0.194699,0.169035,-0.116581,0.0519672,0.00410698,0.00576893,0.104391,0.0281941,0.0522755,-0.194285,0.0978116,0.0615661,-0.0315221,0.0574998,0.0315974,-0.0953597,0.091867,-0.128383,0.112836,0.0392749,0.0968831,-0.0207364,-0.00681051
53,-41.8325,-0.013607,-0.176882,-0.0458722,0.0102708,-0.165883,0.0586642,0.128442,-0.0141425,-0.0108491,-0.078063,0.128581,-0.0611189,-0.0178473,0.217621,-0.0293774,0.164902,-0.110381,0.0557538,0.0155705,0.0305099,-0.15185,-0.0266833,-0.0273237,0.109638,0.0462413,-0.133267,-0.212185,0.0354328,-0.224752,-0.147965,-0.0281538,0.128673,-0.0997926,-0.124568,-0.177534,-0.118849,0.118656,0.032705,-0.0686046,-0.0240211,0.0652505,0.0621562,0.00467884,0.0956134,0.122261,0.160277,0.00654169,0.0867073,-0.0209482,-0.0265844,-0.142065,0.000571316,0.0319972,-0.0119503,0.178276,-0.0216002,0.111729,0.142376,-0.166857,0.0809863,-0.175781,-0.0511339,-0.0556412,-0.0710988,-0.022377,-0.0583055,0.133801,0.17222,-0.021559,0.0208586,-0.0346164,-0.0254645,-0.0146644,0.0728262,0.0684396,-0.0625478,-0.0539342,0.118174,-0.195656,-0.0754272,0.0858465,0.15053,0.164336,0.118762,-0.0182072,0.164106,0.0925014,0.0379549,-0.0400648,0.0508143,-0.0552921,-0.0325744,0.0037569,-0.134047,-0.0741724,0.0476791,-0.116387,-0.0154364,0.0387376
