Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59,Eigenvector_60,Eigenvector_61,Eigenvector_62,Eigenvector_63,Eigenvector_64,Eigenvector_65,Eigenvector_66,Eigenvector_67,Eigenvector_68,Eigenvector_69,Eigenvector_70,Eigenvector_71,Eigenvector_72,Eigenvector_73,Eigenvector_74,Eigenvector_75,Eigenvector_76,Eigenvector_77,Eigenvector_78,Eigenvector_79,Eigenvector_80,Eigenvector_81,Eigenvector_82,Eigenvector_83,Eigenvector_84,Eigenvector_85,Eigenvector_86,Eigenvector_87
44,-44.2389,0.0264324,0.0552691,-0.139344,0.15664,-0.0887403,-0.141707,0.0636113,0.0693606,-0.00989242,-0.0770023,-0.0360187,0.158818,0.0076788,0.106555,-0.0425634,0.00373317,-0.0108811,0.111803,0.244249,-0.00975242,-0.12112,-0.167199,0.202432,-0.0552241,0.0783018,-0.0467247,0.0101404,0.107991,-0.15882,0.0194446,-0.0220222,0.018824,-0.0259593,-0.107924,0.0663505,-0.0841341,0.0298905,0.0648898,0.0530988,0.134553,0.00208803,-0.126169,0.0490015,-0.0188661,0.146537,0.208987,-0.227074,-0.120505,-0.00646079,-0.160675,0.0165804,0.00242208,-0.0821049,-0.0789953,-0.208315,-0.0963592,-0.0912331,0.177387,-0.01661,-0.0102353,-0.135806,-0.038024,-0.144395,0.103624,-0.0522852,-0.3177,-0.0713229,-0.08165,-0.011567,0.094888,-0.114951,0.0283724,-0.117574,0.0671532,0.0031081,-0.0307168,0.0479402,0.0985993,0.0384907,0.0382969,-0.146538,0.133356,0.0840892,-0.00565259,0.122042,-0.0761019,0.135858,-0.150409
45,43.4422,0.154419,-0.0868534,-0.103985,0.0764593,0.047601,-0.00583038,0.0290571,-0.0897791,0.0826549,-0.00580184,-0.172436,-0.00887044,-0.0441638,-0.143988,0.073876,0.0694714,0.0914938,-0.0873025,-0.0318322,0.0434038,-0.0204767,-0.0508472,-0.0324681,0.206695,0.188781,-0.148122,-0.00360538,0.159906,-0.235424,-0.011106,-0.196743,-0.0218242,0.0776558,0.17326,0.0811322,-0.0479117,0.0600603,0.187849,0.0158091,0.00214108,0.155319,0.136932,0.00376116,-0.159148,-0.280865,0.044839,0.154243,0.0546847,-0.015594,-0.0808323,0.0991694,-0.218849,0.109389,-0.0692738,0.103547,-0.0912225,-0.0440563,0.110459,0.112977,0.0478091,-0.0305639,0.0714312,0.166047,0.094979,-0.046711,0.0201097,0.100229,0.140167,0.121057,0.135613,-0.0156375,-0.125227,-0.0273133,-0.0921314,-0.0171224,0.0718908,-0.0490548,0.0425436,-0.0456666,0.197225,-0.0455126,0.0678946,0.00242434,0.0964035,0.0951646,0.103564,0.127755,0.0469271
46,42.1547,0.185284,0.138257,0.11961,-0.131257,-0.0591505,0.0914399,0.112332,-0.0325937,-0.0673914,0.143598,0.05584,0.255019,-0.0379123,-0.0829906,-0.065174,0.049312,0.00329305,-0.0510237,0.185991,-0.0541002,0.140612,-0.00965811,0.155182,0.0293772,0.21073,0.149138,-0.00251035,-0.0115038,-0.0668293,0.00856678,-0.111959,-0.0218825,-0.0444103,0.0880245,0.0327223,-0.0233266,-0.114521,-0.107733,-0.0564292,0.0683629,-0.0156293,-0.150612,-0.173521,0.025891,0.128101,-0.0951402,0.0186258,0.00154219,0.178723,0.067707,-0.0326655,0.0337324,-0.125973,0.0032874,0.161574,-0.0639712,0.104123,-0.0900751,0.123859,0.0812152,0.0225682,0.0161843,-0.1083,-0.0562116,-0.166547,0.0488221,0.252034,0.182123,-0.102389,-0.102066,-0.024542,-0.0100263,-0.0539707,-0.0936881,0.144483,-0.0558677,0.00911453,0.240851,0.0879934,0.040035,0.0340209,-0.0709681,-0.0101189,-0.0246732,0.23479,-0.0902752,0.026211,0.157076
47,-40.3775,0.0504325,0.129221,0.159851,0.248599,0.275233,-0.0632758,0.0945627,-0.0940196,-0.00825262,-0.180867,-0.111577,0.219393,0.0556425,-0.0349899,-0.0105632,0.138345,0.0215029,0.0479552,-0.137701,0.0471545,0.000147163,0.0585643,0.138244,0.113245,0.0290772,0.0887384,0.211487,-0.150076,-0.0625487,0.0741635,0.0960693,-0.00328141,0.0905323,0.230811,0.0334425,-0.0397135,0.123591,-0.0167115,0.0424746,-0.0754129,-0.0561719,0.0365935,0.0987634,0.0243509,-0.113375,-0.0606333,0.0824043,0.0327309,0.0185598,0.0510712,0.00905483,0.0326379,-0.0936283,0.191153,0.0497801,0.191704,-0.0410913,0.000663715,-0.122798,-0.00173687,-0.146857,-0.101783,-0.0877259,0.023449,-0.262444,-0.101677,0.0336817,-0.0722943,0.0182658,-0.0603167,0.121613,0.124716,0.19066,0.0970164,-0.0225451,-0.099605,0.107499,-0.0662736,-0.072921,-0.0302982,-0.0883394,-0.0705893,-0.00812373,0.0993672,0.0584536,-0.0290869,-0.0540872,-0.157449
48,40.2336,-0.0414532,-0.0540969,0.164825,0.0820985,-0.0739115,-0.0538019,0.140079,0.16065,-0.123652,0.0540294,-0.0254321,-0.0388299,-0.159154,-0.0611463,-0.00623454,0.143564,-0.108061,-0.0378246,-0.0530903,-0.0111891,0.178083,0.101712,-0.0186376,0.00595643,-0.131436,0.121473,-0.0168496,0.0133413,-0.231357,-0.00760096,-0.196409,0.0104994,-0.00452516,-0.0579832,0.108195,0.039088,0.0445852,-0.0185795,-0.153859,-0.101225,0.00917351,-0.0993101,0.0656324,-0.27343,-0.0525006,-0.0851951,-0.0482414,-0.0912613,-0.0563834,-0.301997,0.0587718,0.215352,0.192749,-0.00874181,-0.124185,-0.0537036,-0.0564849,-0.11695,-0.0479456,0.09096,-0.0675058,0.0341489,-0.0296823,0.0422349,0.0225341,0.0240248,0.0551662,0.198675,-0.101908,0.0904121,0.0825833,0.124926,0.0742064,0.251934,0.01972,0.0100077,-0.0561717,-0.113861,-0.00323016,-0.124831,0.126877,-0.0530713,0.189372,-0.0566231,-0.0434793,-0.0424725,0.0747585,0.0561938
49,-38.3442,-0.0311643,0.0180083,0.108132,0.00233302,-0.204366,0.0250867,0.0705413,0.061932,0.0616002,0.0557562,0.0766174,0.0365243,-0.00494708,0.165994,-0.241272,0.0632624,-0.0655151,0.0411441,-0.168871,0.0631233,0.0206171,0.0717988,-0.0558027,-0.04207,0.186682,-0.0443336,0.0228768,-0.0144307,-0.169406,0.098765,-0.0168159,-0.00381387,-0.0337395,-0.0806201,0.124511,0.0294651,-0.103897,0.0487042,0.284197,0.055049,-0.0887478,0.320905,-0.185052,0.18235,-0.0527068,-0.0600462,-0.117153,0.0685137,-0.155903,-0.0945616,0.0870701,0.091843,0.034671,-0.105758,-0.0166047,0.115359,-0.0728455,-0.131743,0.0271806,0.00139907,0.15674,0.038409,-0.0354567,-0.00703565,0.00243099,-0.0179093,0.125949,0.0352806,0.0420264,-0.0767995,0.00540987,0.0242321,0.11949,0.0823151,-0.0488837,0.157263,-0.0743085,0.115568,0.0720589,0.10185,-0.104369,-0.0982106,-0.159479,-0.083982,-0.0130592,0.105528,0.0603753,-0.28324
50,38.2796,-0.206252,-0.00970539,0.0661912,-0.00337956,0.0591276,-0.107362,-0.0345348,0.0308196,-0.123177,0.135951,-0.0970959,-0.146214,-0.0566925,0.129923,-0.0919471,-0.0770462,0.137831,0.156107,-0.0189918,0.0885722,0.0770411,0.122284,0.0272489,0.189738,-0.0643041,0.011936,0.0804903,0.0712076,-0.0015167,-0.0385,0.0402541,0.00378104,0.133276,0.0915133,0.249724,0.174976,0.0549735,0.0495677,-0.0790613,0.135406,-0.0828241,-0.040637,0.119952,0.0965975,-0.0511032,0.0830117,-0.159629,-0.0156475,-0.0764446,0.0059615,-0.0735966,-0.102216,-0.0223307,0.249636,-0.00758705,-0.0416638,-0.00586062,0.152796,0.0980611,0.00373444,0.174067,-0.000623953,-0.210843,-0.180403,-0.0113726,0.065056,0.151684,-0.0272534,-0.0332312,0.147402,-0.159466,0.0783674,0.152627,-0.159495,-0.0611668,-0.0915459,-0.172182,0.0332935,0.082783,0.208248,0.0671525,0.0352976,0.0204336,-0.0606866,-0.0268256,-0.138842,0.010346,0.105367
51,-37.3981,-0.18091,-0.014457,-0.0744448,0.00700571,0.0660939,0.119212,-0.0108067,0.257059,0.142503,0.0315615,-0.100606,-0.00844462,-0.0223466,-0.00808087,-0.0208343,0.0978416,-0.0195662,0.0551674,0.0402113,0.130197,-0.013863,-0.0583905,0.189746,-0.00706288,0.0568977,-0.193218,0.183383,0.0793059,0.0379394,-0.0115178,0.0280838,-0.0755131,0.000381009,-0.101569,0.0577291,0.134257,-0.051096,-0.0141639,0.13537,-0.00222072,0.082007,-0.0847924,-0.0290339,-0.00453449,0.0126207,-0.107547,0.042601,-0.0573708,-0.00763382,0.159805,-0.23105,-0.127256,-0.00156926,-0.0635877,-0.00691254,0.152622,-0.00422341,-0.250672,-0.159231,-0.197428,0.00823161,0.0777688,-0.0376921,0.0116781,0.063566,-0.0389858,0.232515,0.11432,-0.178556,0.0537727,0.0416079,0.100516,-0.178791,-0.00915185,0.0551329,-0.0193128,-0.109765,-0.207591,-0.0516883,-0.00405199,0.0556822,0.0982043,0.108083,0.272021,0.0921634,0.144131,0.0479015,0.000247285
52,36.9389,-0.0249994,0.00604583,0.0940615,-0.155149,0.0327431,-0.000684925,0.0103372,-0.146896,-0.107578,-0.0521376,-0.00194735,0.010442,-0.103407,-0.110401,0.0130622,0.0851573,-0.0659659,0.0377323,0.0101664,-0.0495292,0.132012,0.159449,-0.136943,-0.11911,0.074399,0.111724,0.0739414,-0.00228211,-0.218038,0.116164,0.104889,0.0662633,-0.172876,0.19819,0.028097,-0.0696493,-0.0285492,-0.013937,0.106634,0.118049,-0.0623812,-0.041229,0.160117,0.0306325,0.0754392,0.0885508,-0.0664067,-0.0777865,0.154551,0.127726,-0.0855835,0.0160509,0.135935,0.0411604,-0.112468,-0.279912,0.0282395,-0.106909,-0.0384271,-0.107545,-0.000412375,0.102924,0.0712072,0.0541822,0.00187272,-0.197394,-0.0330288,0.0994362,-0.0451362,-0.116448,-0.0463174,-0.00750452,-0.110549,-0.224952,-0.0502931,0.0341952,-0.094217,-0.237069,-0.169341,0.127575,-0.146559,0.0254809,-0.122073,0.0586276,-0.257493,0.00620597,0.0389897,-0.0466944
53,-36.5525,-0.0854658,-0.0690906,0.0372491,-0.0605819,0.0174682,0.071924,-0.132485,-0.0248282,0.0512224,0.0171798,0.267406,0.109268,0.111406,-0.050502,0.0330077,-0.0796025,0.224313,-0.0502046,0.0949714,-0.0783636,0.0646573,0.23418,0.220061,0.0141,0.0226201,-0.0583201,0.0866918,-0.0794496,0.0821605,0.029625,0.0373683,0.0755032,-0.186496,0.0295984,-0.0261258,-0.17571,-0.180363,0.181662,-0.117509,-0.108065,0.00405384,0.0459829,0.0907315,-0.146152,-0.114548,0.0194541,-0.022545,-0.0821225,-0.128071,-0.0840243,0.105832,-0.166705,-0.0341763,-0.201983,-0.084394,0.00940458,0.0543855,-0.140251,-0.10325,-0.0306642,0.0850244,-0.120749,0.0740756,-0.207259,-0.16303,-0.128958,0.0255045,0.0382446,0.0512946,0.065094,-0.00191153,0.145659,0.138755,-0.155758,-0.0670133,-0.0512577,-0.00948545,-0.0309585,0.0972449,-0.0823484,0.0101867,0.101346,0.0866336,-0.181962,-0.0140031,0.0906003,0.120104,-0.0197328
54,-33.8794,0.147115,0.188504,0.0672469,0.00365157,0.0372295,-0.0500328,0.0284781,0.0999897,0.0410919,0.136588,-0.0740938,-0.234484,0.0224826,-0.059653,-0.0251978,0.0121015,0.351004,0.0311964,0.101701,-0.0517354,0.155326,0.0903555,0.0707196,0.0790862,-0.114101,-0.00777333,-0.047799,-0.163005,0.0262823,0.320818,-0.133531,-0.165124,-0.0645868,-0.0749303,-0.0281393,0.0938168,0.044032,-0.0160824,0.0728326,-0.0369549,-0.0122052,0.0313212,-0.00912865,-0.0796274,-0.0335133,0.137188,-0.155308,-0.149099,0.189382,0.125162,0.0367019,0.196085,0.139142,-0.161432,-0.000124553,0.0803378,-0.00503716,0.160288,-0.0210414,-0.0623153,0.0951351,-0.113119,0.00260858,0.0859425,0.070171,-0.0224555,0.130962,-0.108659,0.137385,-0.0309952,-0.0413291,-0.118497,0.00601546,-0.097263,-0.00974,0.0276854,0.0921441,-0.0317365,-0.112741,-0.0494029,0.0470188,-0.0916771,0.0594157,0.089953,0.0944184,0.0977792,-0.0818162,-0.097842
55,32.6989,0.0377829,0.0378043,0.0453971,0.0475304,-0.0430448,-0.203946,-0.0266041,-0.0575108,-0.0292502,0.0541676,-0.0292777,0.0356184,-0.0764324,0.336107,-0.0528973,0.0576068,0.174574,-0.0143429,0.0222821,-0.101923,-0.0710538,0.0334636,-0.146541,-0.0678071,-0.0100897,-0.0276134,0.0495135,-0.112841,0.0249339,0.0257132,-0.0488552,0.096162,0.0759703,0.184562,-0.0282067,0.108038,0.109699,-0.136804,0.00568922,0.135879,0.15917,0.0623458,-0.0410908,-0.0657397,0.125324,-0.0562213,0.176252,-0.0800239,0.0215759,-0.128829,-0.151547,0.0364274,-0.116293,-0.196846,-0.163601,0.0742786,-0.0423974,-0.0668101,0.0762761,0.159141,0.0819248,-0.0763416,-0.0243869,0.0138103,-0.0872292,0.100219,-0.140232,0.0990691,-0.0855554,0.0335441,0.0771659,-0.100795,0.0752147,-0.181926,0.160648,-0.145349,0.0212399,-0.0142874,0.137697,-0.0640112,0.013684,0.175595,-0.00648706,0.220288,-0.161632,0.201405,0.120484,-0.0100899
56,-32.1704,0.119739,-0.0812089,0.140153,-0.012737,0.144205,-0.124241,-0.0557934,0.248756,-0.00220648,0.0191235,-0.0800404,-0.0867414,-0.0144883,-0.0993194,0.0178283,-0.0333845,-0.0500367,-0.0651086,-0.0319097,-0.132323,0.133009,-0.0326072,0.0325299,0.0737937,0.0624361,0.00580383,0.034399,0.0640447,0.134971,0.251057,0.203284,0.166739,-0.00391231,-0.0484324,-0.111173,0.0232697,-0.00801159,0.0240738,-0.0199282,0.00568227,-0.00821934,0.0728804,0.0668674,-0.0627755,0.251598,-0.116846,0.0803504,0.166104,-0.0337172,-0.0105327,0.00729034,-0.139182,0.0202597,0.0732764,-0.0958724,-0.140271,-0.217516,0.00811638,0.289181,0.0281826,0.0810864,0.0379806,0.0390689,0.0247866,0.058574,0.00685307,0.072005,-0.100814,-0.0792895,-0.10014,-0.00072894,-0.0694606,0.0618162,0.147459,-0.00793206,-0.164172,-0.0862999,-0.101506,0.000487297,-0.057407,-0.215555,0.0623281,-0.00556318,-0.151518,0.242824,0.137472,0.134432,-0.0290141
57,31.3841,-0.0700212,-0.180003,0.142605,0.174744,0.0528031,0.0539932,-0.118311,-0.173546,0.0792611,-0.114048,0.0521745,-0.0601924,-0.0656248,0.141887,0.00497714,0.105063,0.0990476,-0.0229908,-0.0586938,0.0547404,-0.102609,0.15661,0.0204246,0.0267343,0.156095,-0.0434387,-0.0301166,-0.0186724,-0.144173,0.0195245,0.0260495,-0.0414756,0.0236303,-0.0284914,0.0898017,0.0615882,-0.136216,0.0172288,-0.176657,-0.0613979,-0.142809,-0.183594,-0.109316,-0.140604,0.0690033,0.18059,0.105399,0.0220924,-0.0529519,0.201786,-0.173823,0.102612,0.184265,-0.0442783,0.0319797,-0.0819439,-0.0629868,-0.049732,0.0750873,0.0439097,-0.194503,-0.0923958,-0.262433,-0.117732,0.0288613,0.0974892,-0.093945,-0.108937,-0.0814943,-0.0258699,0.0383096,-0.123837,-0.142462,0.0277311,-0.012848,0.173264,0.0175191,0.0394231,-0.000440396,0.0141361,0.0137786,0.060533,-0.0753443,-0.162405,0.153914,0.225413,-0.0633018,-0.0329482
58,29.9608,0.11354,0.13067,0.0662152,-0.0921244,-0.124285,-0.068428,0.263005,0.0530297,-0.189585,0.00363831,-0.141964,0.189139,0.0755917,0.0613135,0.124753,0.125019,0.00750735,-0.106824,-0.0660827,0.010327,-0.187906,-0.0809153,0.00236332,0.0742354,-0.0320962,0.0558636,0.180544,0.0403764,0.132511,0.0589942,-0.114192,-0.0410692,-0.088673,-0.169547,-0.0337125,0.104334,-0.0304704,-0.0102379,-0.188836,0.0246496,-0.05727,-0.0850371,-0.108834,-0.0884622,-0.10671,0.0686762,-0.0410725,0.116896,-0.138632,0.180375,0.124146,-0.123899,0.0127464,0.160432,-0.140895,0.0717792,0.0444688,-0.0649095,-0.0543948,-0.0737988,0.0523147,0.00946937,-0.12279,0.0571902,0.149368,0.00683242,0.0413848,0.11232,0.171781,0.0402135,0.0840376,-0.118698,-0.0202027,-0.152886,0.0356261,0.0252674,0.111931,-0.158253,0.111192,0.0244697,-0.143434,0.0994969,-0.0375467,-0.211079,-0.167823,0.0915716,-0.00291388,-0.0100146
59,-29.4626,-0.056762,-0.0626281,-0.0131397,-0.0181704,0.0774089,-0.00663267,0.0979249,0.113745,0.0447554,-0.0415421,-0.00365679,0.0950995,-0.108152,-0.064493,0.0641607,-0.274527,-0.0519005,-0.0428592,-0.150127,0.0335101,-0.0900892,0.0266937,0.136802,-0.0511553,0.0514875,0.0885506,-0.0597347,0.151813,0.0124684,-0.0791201,-0.0110762,-0.0979307,0.0742693,0.0849245,0.00489248,0.103762,0.0471022,0.155378,0.148202,-0.1962,0.0882066,-0.136727,-0.00040349,0.197159,0.118352,0.132175,-0.018655,0.0860661,0.0297815,-0.0243624,0.00572389,0.0825441,0.295426,-0.169696,-0.0218279,0.0211408,0.203698,0.00953479,0.157441,0.129433,-0.0913846,0.0964505,-0.115542,0.0342099,-0.118708,-0.0111465,0.131091,-0.0694978,0.18067,-0.19879,-0.117922,-0.00189542,0.161377,-0.0959789,0.103588,-0.0713867,0.0376526,-0.112273,0.177989,-0.123904,-0.0293317,0.036346,0.108894,0.0413467,-0.165544,0.102261,-0.00120735,0.0221637
60,-28.3702,-0.112158,0.128745,0.00982149,0.250523,0.0311833,-0.085974,0.122977,0.068847,-0.200049,0.0121869,0.0700354,-0.0179874,-0.013058,0.0471684,0.0107615,-0.0253817,0.0448737,-0.0973773,-0.0187793,-0.0194687,0.0694284,-0.144714,-0.0988612,-0.0201784,-0.0920693,-0.0262238,0.0673465,0.154537,-0.122772,0.205776,0.132615,-0.108293,-0.00789859,0.0657489,0.0145022,-0.102666,0.0467565,-0.0312279,-0.024793,-0.0617203,0.277219,0.0559146,-0.0590572,0.0742254,-0.0173296,-0.0185002,0.0891972,-0.0945631,0.027039,0.0816561,0.104902,-0.0978212,0.0233735,-0.0398079,0.0906063,-0.0826546,0.170069,-0.0752882,-0.179282,-0.0760199,0.0173855,-0.0702291,-0.06878,0.045627,0.0352934,0.188086,-0.156562,-0.0522797,-0.0212149,-0.304269,-0.113615,0.0733246,-0.134377,-0.0349917,-0.200525,0.004184,-0.0985729,0.0252512,0.157851,0.0418808,0.209808,0.0591519,0.00492239,-0.143539,0.12098,-0.0463827,0.201537,-0.0501762
61,-27.3901,-0.125073,0.129598,-0.078278,-0.09632,0.0370718,-0.124044,0.0894554,-0.0899976,0.00529448,0.0679425,-0.0421577,-0.0473764,-0.0162647,-0.0923573,0.133846,0.000252578,-0.262511,-0.148558,0.279285,0.0145659,0.135696,0.0422975,0.0288297,-0.0706853,0.0406215,-0.210643,-0.0380049,-0.120818,-0.146505,0.0168087,-0.0974568,0.00983081,0.125702,0.0928915,0.00891458,0.143777,0.0196622,-0.140012,-0.00286273,-0.159667,-0.154435,0.168522,-0.0288077,0.0532714,-0.0181515,-0.0215379,0.177911,0.00374522,-0.134534,0.0643528,0.10936,0.0751579,-0.137918,-0.209755,-0.0544101,0.143398,-0.00321085,0.139814,0.0490498,-0.105731,-0.0667705,0.0718113,-0.184733,0.00710566,0.0297306,-0.0677972,-0.101903,-0.0535486,0.00878321,-0.0314026,-0.0551638,0.140708,0.050376,-0.0787127,0.0792076,-0.0823229,-0.15765,-0.0752066,-0.128171,0.0679625,-0.0273684,0.0927365,0.0328937,-0.230071,0.0207647,0.0930966,-0.110691,0.110559
62,24.6068,0.0983247,0.0388165,0.13424,0.111714,-0.125797,0.225174,-0.0278679,-0.126628,0.0579232,-0.0545547,-0.021134,0.0785207,-0.0567313,-0.0139316,-0.0518923,0.0521425,-0.0438272,0.0866699,-0.00123346,0.0316558,-0.000454077,0.0548277,0.215974,-0.132451,-0.0119215,0.235396,0.0340172,0.149845,-0.13269,0.167135,-0.0494484,0.0247748,0.172662,-0.0970322,-0.0129392,0.184735,-0.0161706,-0.0782116,0.0910729,0.200518,-0.0321911,0.128537,-0.0252044,-0.0398009,-0.0597619,0.0386549,-0.0642763,0.152833,-0.0813601,-0.051207,-0.0950986,-0.0496868,-0.0742945,-0.107708,0.116382,0.0177153,0.147711,0.0731642,0.0294583,-0.0114312,0.041819,-0.0998502,0.162035,-0.164111,0.0909337,0.0256821,-0.148488,-0.086269,0.11729,0.0373294,-0.130545,0.00220599,-0.0513903,0.0785975,-0.113873,-0.21664,0.0916383,-0.254454,-0.0833517,-0.0986997,0.0933382,0.095614,-0.0515308,-0.0105615,0.00527581,0.0183588,0.0962973,0.250702
63,23.9138,0.0535034,-0.0720962,-0.0481315,-0.120756,0.156223,0.0490561,-0.0723345,-0.0634114,0.125088,0.0978291,0.0452841,-0.132335,0.025206,0.0780905,-0.191159,0.106403,0.00363265,-0.122285,0.0831886,-0.0135038,-0.128936,-0.223909,0.139867,0.221798,-0.086294,0.0683114,0.013839,0.0698734,-0.232118,-0.000457732,0.171069,0.214779,-0.00433157,0.0749729,-0.101826,0.0271872,0.135085,-0.0547796,-0.102555,0.0152117,0.153939,-0.0393297,0.113787,0.159256,-0.00337919,-0.222296,-0.178524,0.09522,-0.0887956,-0.0605323,0.0350865,0.206717,0.0359974,-0.0679489,-0.137798,-0.0174873,0.124951,-0.0647312,-0.262168,0.103769,-0.0602614,-0.0189194,0.000117034,-0.0421971,0.0327016,0.0908825,0.158639,-0.0268044,0.0733912,0.0203009,-0.0130685,-0.0782199,-0.0240012,-0.0996789,0.101882,0.0401262,0.0766585,-0.0197309,-0.133489,0.0596062,-0.0352435,0.0484423,-0.061822,-0.17495,0.0343795,0.0757557,-0.0667723,0.0160348
64,-22.5184,-0.0538336,-0.134642,-0.0246617,0.104147,0.000787578,0.010476,0.129336,-0.110171,0.0315938,-0.0894846,0.0672888,-0.100854,0.0939401,-0.117834,-0.0524083,0.166024,-0.0446734,-0.10337,-0.0582014,-0.22845,0.0720516,0.0268906,0.00156975,0.207418,-0.0338258,0.137935,-0.0304775,-0.155466,0.0497958,-0.250916,-0.102606,0.00301378,0.172263,-0.124714,-0.050045,0.155534,0.0858371,-0.0120884,0.0979738,-0.0519583,-0.104449,-0.0284323,-0.0085681,0.0252724,0.0909353,-0.0584016,-0.0722822,0.0556011,0.156025,-0.0555172,-0.207205,-0.111869,0.117716,-0.00813265,-0.0852809,0.082737,-0.0685152,0.196545,-0.091785,-0.154658,0.105477,0.113592,0.0866607,-0.062354,-0.0331767,-0.0192095,-0.106654,0.155376,0.0390848,-0.132234,-0.0366307,0.172698,-0.132796,-0.20718,0.00177782,-1.84046e-05,0.0958708,0.0615077,0.129326,-0.0194312,-0.00150233,-0.00230508,-0.0224029,-0.106298,0.114028,0.0446264,0.224243,-0.149367
65,-21.7367,0.124429,0.134591,-0.0914588,0.0618516,-0.140772,-0.025318,0.0244297,0.0416498,-0.0113178,-0.0711534,-0.0710505,-0.0831013,0.0871179,-0.0181353,-0.0236556,0.159292,-0.0212955,0.0505647,-0.0669091,-0.0154344,0.153044,0.0352671,-0.231084,0.0401015,0.115207,0.0427743,0.0636763,0.0326008,0.181907,0.026492,0.130452,0.0843948,0.112161,-0.10765,0.150128,-0.0504668,-0.0754105,-0.0733017,0.0860235,-0.132794,0.0114401,0.105446,0.161874,0.0646636,0.1269,-0.0502322,0.0215915,-0.0682464,-0.0360262,0.105862,0.0361366,-0.0120412,0.00120219,-0.097136,-0.0322131,-0.182279,0.201491,0.148138,-0.104918,0.156962,-0.180712,0.107314,-0.0722405,-0.0538613,-0.169351,-0.129331,0.183436,0.00460618,0.0735213,0.28888,0.082776,0.0417591,-0.0771921,0.00196763,-0.0950754,0.0573109,-0.00192133,-0.00260901,0.138512,-0.182973,0.173124,0.0988636,-0.17089,-0.0289139,0.0134862,0.139241,-0.0754812,0.116024
66,20.9808,0.0900469,0.0541301,-0.0110702,-0.00299583,0.00239223,-0.061479,0.253964,-0.0293068,0.120744,0.220172,-0.0105473,0.00326431,-0.0774575,-0.176885,-0.179303,0.0378392,0.0145837,0.14001,-0.116128,0.0794459,-0.0265081,-0.0617299,-0.0780438,-0.144707,-0.0107789,0.0642274,0.20223,-0.0835975,-0.0128912,-0.0724466,0.0731171,-0.0237865,-0.0936421,0.0105167,0.00989572,0.0128086,0.0144485,-0.150755,-0.124183,-0.0622722,0.0543878,-0.013057,0.192375,0.010427,-0.105149,0.105995,0.00981332,-0.0339284,-0.126315,-0.107689,0.000735432,-0.158095,0.119402,-0.0565166,0.168305,0.0157561,-0.12695,-0.111859,0.0857819,-0.0237026,0.120744,0.180411,0.0278193,-0.0707092,-0.0244226,-0.0747181,-0.107876,-0.333176,-0.170243,0.0172897,-0.137899,0.0207409,-0.0466025,-0.0919009,0.263129,0.132646,0.178337,0.0942371,-0.0442215,-0.0949752,0.0707731,0.0920542,-0.0016898,-0.0610736,0.0488368,0.0388968,-0.0080158,0.0030169
67,20.4813,-0.144487,-0.0112808,-0.0663734,-0.131761,0.0775395,0.0369359,0.048957,-0.0752993,0.28245,-0.00365296,-0.0701985,-0.0344525,0.00392965,-0.0938662,0.0245311,0.347631,0.133023,-0.108541,-0.0539948,-0.0851126,-0.0338699,0.0331207,-0.113941,-0.0467309,-0.00432907,-0.134437,0.0242102,0.0985045,-0.0292626,0.14775,0.0785428,-0.087654,0.184299,-0.107775,-0.0180341,-0.0917038,0.00356952,-0.108479,0.0973153,-0.0487908,-0.166722,-0.138984,0.11154,0.0568623,0.0789893,0.166896,-0.0373462,-0.165287,-0.0914666,-0.0949457,0.0773369,-0.0503444,-0.151098,0.0240544,0.0300413,0.0924959,0.132969,-0.12902,0.110713,0.178813,-0.0628122,0.0142765,0.0135175,0.027079,0.113535,0.0439303,0.0530169,0.065633,-0.106312,-0.0922213,-0.00357995,-0.0958064,0.0769655,-0.021375,-0.165358,-0.155533,0.170851,0.106739,0.0443863,0.0683328,-0.0768144,-0.141478,0.164826,-0.071652,-0.114149,-0.0577171,0.155541,0.0534921
