Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59,Eigenvector_60,Eigenvector_61,Eigenvector_62,Eigenvector_63,Eigenvector_64,Eigenvector_65,Eigenvector_66,Eigenvector_67,Eigenvector_68,Eigenvector_69,Eigenvector_70,Eigenvector_71,Eigenvector_72
49,25.5121,0.147746,-0.0171715,-0.0247874,0.174515,0.158269,0.0614969,0.0561814,0.213461,-0.0513212,-0.115207,0.0443553,-0.141518,0.228738,0.204586,0.0500781,-0.106844,-0.253781,0.0791683,-0.140829,0.00994802,0.110547,-0.084568,0.112297,0.171592,-0.234705,-0.0542898,0.00850583,-0.0390723,0.0343418,0.0417351,0.0687691,0.0872532,-0.232919,-0.00356958,0.103287,0.0531638,-0.0170267,-0.164849,-0.130585,-0.0584337,-0.0760991,0.134101,0.144017,-0.0545226,0.036374,0.0606286,-0.201393,0.171634,-0.0835674,0.0229919,-0.0925348,0.242919,0.0479091,-0.17472,-0.0935805,-0.147863,-0.141949,0.0341785,0.0695385,0.0486671,0.128187,0.0086546,-0.0625177,0.0149359,-0.178262,-0.0965036,0.00735464,0.0557368,-0.00816851,-0.0580071,-0.0386494,0.122042,-0.079821
50,24.4671,0.0759967,0.178362,0.0345521,-0.162531,-0.0364343,0.0921259,-0.0624152,0.105515,0.105656,0.0671105,0.0125655,-0.0681395,0.0370722,-0.13244,0.268488,0.308589,-0.12067,0.00543566,-0.0406674,-0.028785,-0.162234,-0.0342715,0.115167,-0.153098,0.0284078,0.0551542,-0.0560866,0.143776,0.18286,0.0366706,-0.22281,0.0283877,-0.0446515,-0.0351776,-0.121954,-0.0501682,-0.0790867,-0.146815,-0.127858,-0.117921,0.0730066,0.17375,-0.0107254,0.0729851,0.0710952,-0.248454,-0.0520302,0.0930223,0.0367054,0.106643,0.154386,0.029573,-0.0902454,-0.144898,-0.082977,-0.0393626,0.0730273,0.0355261,-0.0551569,-0.0761561,0.143893,0.0250918,0.102226,-0.0012727,0.149704,-0.0363748,-0.0501693,0.108863,-0.155145,0.0931977,0.152783,0.109754,0.287802
51,21.8305,-0.10748,0.0772068,-0.00601334,-0.184734,0.0948936,-0.107689,-0.0559258,0.135732,0.0339284,0.0525492,-0.0790481,-0.179513,-0.283473,0.0327032,-0.0302003,0.0405781,-0.0746243,0.131174,-0.122121,0.183278,0.0960555,0.0294809,0.18086,0.0793048,-0.0503375,-0.0823325,0.123148,-0.059887,0.215524,0.118813,0.162477,-0.0582924,0.214357,-0.131532,0.103845,-0.18798,0.259445,0.0560121,-0.209083,0.0696877,0.211414,-0.199312,-0.0624003,-0.167391,0.0717894,-0.0938334,-0.0731289,-0.0804953,-0.0250002,-0.0372494,0.0301237,0.147849,-0.0225296,-0.0761681,0.136223,-0.0600725,-0.0204799,-0.0786077,-0.127002,-0.0230494,-0.156004,-0.0935726,-0.0228916,-0.138912,-0.010039,-0.120139,-0.152206,-0.0104919,0.0271562,-0.0115079,0.0425986,-0.0206003,-0.0117746
52,-21.3763,0.198573,0.116463,0.0282177,-0.0114613,-0.0751239,0.177702,0.0435992,0.131741,-0.107059,0.0233232,-0.0464161,-0.13083,-0.0307623,-0.00502613,-0.0570274,-0.169323,0.0529844,0.0555256,0.143231,0.0630661,0.13493,-0.135642,0.0621657,-0.0760586,-0.112129,-0.0033676,-0.078243,0.212633,-0.0577853,0.0571739,0.0718329,-0.0107126,-0.103993,0.152008,0.0623353,0.0282131,-0.0427419,0.242636,0.0283736,0.106806,0.03685,0.0528327,-0.110052,0.0510979,-0.0633867,-0.0454402,0.168088,-0.0621289,0.212845,-0.0656124,0.122045,0.00178794,0.104334,-0.165362,0.0349346,-0.238161,0.157461,0.0809579,0.1293,-0.011005,-0.00817839,-0.105227,-0.128254,-0.379461,0.194577,-0.00507505,0.216228,0.0724984,0.0191894,0.139677,0.0826136,-0.0332084,-0.0791231
53,20.1004,0.034574,-0.169493,0.0385912,-0.1213,0.0439366,0.206602,0.110818,-0.179504,-0.0495602,-0.106862,0.0648081,0.137254,0.172538,-0.0803785,-0.0792764,0.104178,-0.100041,-0.00288537,-0.0940641,0.151973,-0.00634522,-0.00218463,-0.0556348,-0.123322,-0.083456,-0.0762063,-0.00490663,-0.0292103,0.0204964,-0.0725116,-0.0697518,-0.246405,-0.0884926,-0.150782,-0.0137935,-0.236616,-0.0820149,0.0794666,-0.0974174,-0.171152,-0.0351898,0.0381654,0.0780083,-0.131025,-0.00819235,0.283486,-0.114276,-0.150937,-0.0372438,0.0725917,0.0907979,-0.243689,-0.145181,-0.127097,0.179181,-0.0294762,-0.134606,-0.0891596,0.0281421,-0.0323373,-0.154392,-0.222287,-0.0328691,-0.028127,-0.0274103,-0.0968871,0.137896,0.181117,0.0527949,0.0606209,0.178652,0.00847673,-0.0233285
54,-19.1979,0.0687363,0.00705138,-0.0594816,-0.0790115,0.0295412,-0.241245,-0.155744,0.171017,-0.114401,0.138339,0.0505853,0.15203,-0.140257,-0.0296426,0.047216,0.0947803,0.017973,0.0855487,0.0966014,-0.14517,-0.0257193,-0.0228762,0.146985,0.0404662,0.0751891,-0.00306249,-0.144445,-0.107456,-0.207737,-0.0498448,0.243718,-0.202801,-0.242452,-0.14724,-0.0942007,0.0384186,-0.0433148,0.0391992,0.031904,-0.106708,0.0294586,0.0662809,0.00995272,-0.0249672,-0.248122,0.059692,0.0437935,-0.0777923,-0.0384574,0.0921093,-0.0861845,-0.124618,-0.0701315,-0.135288,0.084012,-0.0673897,-0.0345673,0.170306,-0.0657169,0.261709,0.0404306,0.00649725,-0.0256396,0.000993652,0.133622,-0.252221,-0.165161,0.030686,-0.216301,-0.0414933,-0.126763,0.0126841,-0.0572001
55,-17.4182,-0.0525547,0.0317048,0.109869,-0.0481827,-0.176363,0.0628686,-0.151538,0.0189456,-0.0994571,0.0854019,-0.214151,-0.158887,-0.0706188,0.247542,0.0382067,0.0170065,0.00131906,-0.0742032,0.113552,-0.0119715,0.15526,-0.127729,-0.284167,0.0310814,0.0837239,-0.138636,-0.09312,-0.0506855,0.140249,-0.0497092,-0.132833,0.0619424,-0.065263,-0.16626,0.0315941,-0.199309,0.0455906,0.123807,-0.0587085,-0.286461,-0.0415455,-0.0278,0.0415944,0.177557,-0.0895722,0.066616,-0.192818,0.0368709,-0.106564,-0.0268725,-0.0751249,-0.0258108,0.118642,0.0102128,-0.323139,-0.00354407,0.114611,-0.0479031,-0.049841,0.117905,-0.123388,-0.00893835,-0.0277625,0.0593454,0.196255,0.0327235,-0.0411681,0.131939,0.0973049,0.0557919,-0.128504,-0.0452264,-0.0696359
56,16.4796,-0.0519178,-0.0223625,0.0475479,0.0108106,0.198258,0.1248,-0.0864667,0.0772924,0.175847,0.0252747,-0.0681609,-0.0273318,0.0529632,0.0862461,-0.187931,0.184852,0.00557526,0.205469,-0.0173005,0.132315,0.0813211,-0.081533,0.0994774,-0.135106,0.0811163,-0.0376396,0.0936951,-0.0707817,-0.225924,-0.0559804,-0.21954,0.118244,-0.139141,0.248551,0.061802,-0.00736786,-0.180437,0.190507,0.00778336,-0.0971476,-0.10572,-0.0792732,-0.183868,-0.120745,-0.0234133,-0.00361461,0.100133,-0.0570744,-0.0171177,-0.0228756,0.123669,0.134391,-0.31661,0.0987656,-0.126903,0.0283887,0.0330372,0.02315,-0.150253,0.0446248,0.0612916,-0.0377385,-0.163572,-0.0015494,-0.0785561,0.052575,-0.277939,0.067857,0.0337192,-0.0424783,-0.0828029,-0.0777663,-0.0300552
57,-15.6296,-0.161671,0.0361657,0.0910331,-0.02064,0.0640701,0.00120337,0.146066,-0.0994862,-0.0624075,0.140173,0.0196424,-0.141959,0.151281,-0.0587197,-0.116605,-0.136818,0.120925,0.0207841,0.0663515,-0.0907302,-0.126912,0.0419884,0.0311553,0.164149,0.122387,-0.0439041,-0.0701534,0.0131117,-0.0212109,-0.0833838,-0.118254,-0.155645,-0.0237129,0.0452562,0.045182,0.00190925,0.0363527,0.12171,0.107255,-0.0663102,-0.100909,-0.0259883,-0.0824097,0.0364989,-0.0726124,-0.0471553,-0.0521951,0.116644,0.0623268,0.0238445,-0.106686,0.177109,0.187877,0.237786,0.0206895,-0.127986,-0.12298,-0.00773207,-0.305061,-0.223991,0.0452768,-0.223961,0.00156796,-0.0450348,0.0533271,-0.309788,-0.0217383,0.100986,-0.0749245,-0.0721956,0.111046,0.309372,0.0912457
58,-14.4221,-0.223274,-0.0639742,-0.145739,-0.0543528,0.0540892,0.130349,0.0552021,0.0985052,9.56392e-05,0.0847653,0.125809,-0.0902422,0.0982476,0.129122,0.0538536,0.214226,-0.0177773,0.0628203,0.0907633,-0.04653,-0.0498516,0.201048,0.0607518,0.19119,-0.00696066,-0.187252,0.259199,0.0378408,0.0910372,-0.114022,-0.0864832,0.0233444,0.00597195,-0.000591277,0.0624748,0.0707898,0.15714,0.305007,0.0988058,0.0234328,0.0876926,0.0642691,-0.063052,0.0512647,0.160028,0.0414244,0.0968471,-0.131106,-0.00817812,0.144625,-0.0394664,-0.131097,0.0311708,-0.122777,-0.0575284,-0.102083,-0.0527869,-0.0193922,0.237387,-0.0349518,0.127896,-0.0928497,0.0519819,0.15077,0.121256,0.0842573,0.150161,-0.0563185,-0.229767,-0.144813,-0.195383,-0.0285789,-0.0428118
59,13.7456,-0.00148989,0.0768888,0.0532982,-0.0384903,-0.00376356,0.130598,-0.191568,-0.168277,-0.081852,-0.245069,0.0626969,0.135537,0.130092,-0.052353,0.114251,-0.0237396,0.00700195,0.118737,-0.123661,-0.154356,-0.076207,-0.0981053,-0.0839555,0.175123,-0.144479,0.0315912,-0.0540143,-0.0154803,-0.182912,-0.131835,0.0815414,0.0497293,0.026042,-0.0722042,0.00796452,-0.136819,0.0913688,0.155184,0.058798,0.138439,0.155459,0.115003,0.125245,0.104696,0.00712255,-0.112225,0.095998,0.158151,-0.0473359,0.15324,-0.0180442,0.185526,-0.041479,-0.10793,0.149124,0.0830256,0.15314,-0.254975,-0.171307,-0.0705629,0.0532277,-0.158088,-0.0113291,-0.0329478,0.152676,0.189622,-0.226234,0.0512563,0.00197688,-0.0120391,-0.0413843,-0.0614274,-0.172584
60,-13.5527,0.0562568,-0.022307,0.0958081,-0.0561191,-0.147149,-0.0108911,-0.0661409,0.0471881,-0.125776,0.123296,-0.110353,0.00606676,0.17065,0.0594403,-0.137054,0.119089,-0.127056,-0.0285922,0.449346,0.0459026,-0.125242,0.111938,-0.0834553,-0.0201284,-0.148469,0.0587534,0.118704,-0.0453185,0.0218154,0.184832,0.165164,-0.190993,-0.241652,-0.0211134,-0.0645781,-0.0405372,0.104037,-0.132744,-0.123832,0.204973,-0.0385027,0.0190835,-0.0333874,-0.224443,0.00174886,0.0475304,-0.00970086,0.057881,0.0691525,-0.0379406,0.0668109,-0.00132906,0.0143411,0.0853433,-0.111074,0.163258,0.100119,-0.217216,-0.0322675,-0.124254,0.135009,-0.0790507,-0.171671,0.0192069,0.0310302,0.110665,-0.0698926,-0.0903573,-0.0159346,-0.145438,0.0254286,-0.00731899,0.0845792
61,12.5567,-0.0320999,0.0118908,-0.0863816,-0.0858414,-0.136953,-0.13519,-0.179708,-0.0253885,-0.140546,-0.0302115,0.106285,-0.101263,0.0359585,0.123364,0.0275304,-0.167718,-0.180158,0.187233,-0.0120577,0.0610995,-0.09776,0.0125623,0.151211,0.0535311,-0.0808952,0.109184,-0.15308,-0.0962162,0.038491,-0.146963,0.0516434,-0.147756,-0.0545205,0.025736,-0.0413869,-0.0441067,-0.0738804,0.151958,-0.066661,-0.0612902,-0.191976,-0.286153,0.0593399,0.177065,0.160342,-0.112817,0.219753,-0.00780395,0.0266417,-0.100626,0.113867,-0.0267229,-0.112733,0.0203649,0.049689,-0.0775564,-0.164815,-0.110188,-0.0536226,-0.0242127,0.0358185,0.266223,-0.0622692,0.178709,0.0671791,0.0916736,0.194849,0.143318,0.163268,-0.0680319,-0.00254508,-0.00990364,0.191624
62,10.6175,0.0445001,-0.204467,-0.213888,-0.037323,0.057597,0.0500549,0.0351517,-0.0133764,0.11039,0.000281423,0.00536246,-0.1836,-0.0633988,-0.128572,-0.214029,-0.0510797,-0.138259,-0.0665756,0.151619,0.0262997,-0.0363852,-0.181028,-0.148423,0.0432839,0.0430056,-0.0410391,0.0956676,-0.175773,0.078553,-0.0595896,-0.0788499,-0.146325,0.0188393,0.123579,-0.0796272,-0.109594,-0.118035,0.0383476,-0.0118898,0.181801,-0.0875101,0.159102,0.0779227,0.0112567,0.194725,-0.122132,0.0875284,-0.0868044,-0.164759,-0.227267,-0.249838,0.0753122,-0.0178232,-0.202111,0.101906,0.122244,0.174115,0.0222545,-0.0920385,0.145012,0.0150071,0.126054,0.0719408,0.0520867,0.114468,-0.0546554,-0.0233889,-0.0072044,-0.112001,0.169257,0.0458758,0.216533,-0.0802639
63,9.82831,-0.241805,0.117972,-0.00385509,-0.170064,-0.0504937,0.222181,0.031782,0.272627,-0.0594657,0.00128251,-0.0162119,0.133046,0.0604813,0.0554322,0.0919828,-0.122781,0.0912123,-0.108514,0.0385817,-0.217964,-0.0888307,-0.025256,0.0979867,-0.114742,-0.109132,0.0433022,-0.155658,-0.141774,-0.117846,-0.0450085,0.0277275,-0.181317,0.254436,0.0886045,0.16783,-0.179609,0.0011165,-0.00719038,0.117535,0.0113785,-0.0285237,0.112089,-0.0447334,-0.0983838,0.0729093,-0.00824901,-0.194969,0.0353539,-0.0661585,-0.312064,0.0409715,-0.0711564,-0.113711,-0.117242,-0.06213,-0.118268,0.0838903,0.102456,-0.0104577,-0.0319797,0.132646,-0.0641783,-0.00560797,0.124762,-0.107334,-0.0593391,-0.0030648,-0.176283,0.162971,0.0226312,-0.0744772,-0.0688314,0.0489401
64,-9.05359,-0.175061,0.0935985,0.0544294,-0.0326205,0.00687671,0.0249927,0.0288289,-0.0267288,-0.115869,-0.0282482,-0.0640566,-0.099767,0.241052,0.0711635,0.22343,0.0713824,-0.0737073,-0.174092,-0.0222198,0.0652013,-0.154817,-0.176393,-0.0516211,-0.106971,0.13893,-0.192454,0.0047083,0.171479,-0.0353854,0.204574,0.0740648,0.0258988,-0.00885395,-0.041637,0.0357551,-0.110836,-0.0358866,-0.0327829,0.137851,0.0925311,0.0429025,-0.0400438,-0.261448,-0.0509569,-0.111168,0.0132801,0.236279,-0.0500905,0.00795662,-0.0583441,-0.1166,0.163141,0.0987417,-0.0782264,0.18829,0.0816954,-0.0128431,-0.0392619,0.0622616,0.0858522,-0.0526391,0.218204,-0.100111,0.214203,-0.14829,-0.187444,0.00689981,0.230603,-0.0325677,-0.0410318,0.0612958,-0.168183,-0.0809552
65,-8.50507,-0.196721,-0.152896,-0.169738,-0.0133664,-0.0479135,0.00150663,-0.153007,0.198727,0.170061,-0.0580756,-0.0171804,-0.0148692,0.0541791,0.107588,-0.0775667,0.00560634,0.0497176,0.0433519,-0.00648741,0.0399719,0.174203,0.106913,0.140395,0.0475418,-0.0942923,0.192075,0.0896174,-0.0939149,-0.196457,0.0945634,-0.0453804,-0.0119863,0.00359066,-0.152006,-0.154176,-0.0487147,-0.0485077,0.0883193,-0.029898,-0.0702213,-0.0311146,0.107663,-0.17857,0.0718111,-0.137282,-0.00546043,-0.0506491,0.403758,0.0891726,0.0063109,-0.0693585,0.0384178,0.0681983,0.0921116,0.152031,0.134395,0.14103,-0.0546155,0.150641,-0.0645873,-0.22703,-0.0223871,0.00350597,0.0905945,-0.0147641,-0.0398042,0.167395,0.0398956,-0.124887,0.23742,0.113127,-0.0514396,0.107376
66,-7.44637,0.0629158,-0.0328987,-0.0831554,0.266138,-0.147337,-0.198808,0.0846145,0.103654,0.107808,0.112913,0.128344,0.0232642,0.024945,0.0921061,-0.0574554,0.0270383,-0.0986267,-0.0464984,-0.0263486,-0.0461889,-0.306039,-0.295543,0.112286,-0.10178,-0.118751,0.0257996,0.172119,-0.0214883,0.00694326,-0.254013,-0.206204,0.0965968,-0.0591518,-0.148507,-0.0167765,-0.0513376,0.0264193,0.037204,0.119745,0.0717432,0.228922,0.0325347,-0.116743,0.0148656,0.00154,0.0490295,-0.143039,0.0199958,-0.0862207,-0.00290655,0.0555975,-0.0433725,0.0296298,0.06105,0.0175685,-0.0541099,-0.0168799,-0.0800332,-0.133337,-0.009683,-0.0990795,0.0911356,-0.184374,-0.0902037,0.161031,-0.131997,0.0773373,-0.199975,0.144667,-0.0773821,0.121604,-0.149049,-0.0682224
67,7.22154,0.110082,-0.102956,0.175455,-0.111452,-0.215215,-0.194864,0.0916858,0.0930193,-0.0121132,-0.0940163,0.00689146,-0.0224578,-0.0823253,0.0944255,-0.272856,-0.0820223,-0.113216,-0.0210345,-0.0161565,-0.108723,0.0932482,-0.0177392,-0.00481262,0.0213395,0.211034,-0.140936,-0.0301842,0.166254,0.0228566,-0.190228,0.0117018,-0.112886,-0.0760211,-0.0408856,-0.102148,-0.141576,-0.0372169,0.081768,0.223213,-0.0827272,0.128171,0.0826688,0.0421714,-0.154867,0.0939433,-0.0762817,0.156104,0.143903,-0.0549585,0.0652442,0.0141099,0.172586,-0.00611858,-0.159217,-0.0625002,0.0829259,-0.0945758,0.176708,0.199472,-0.189555,-0.011993,-0.0959504,0.123089,0.0251706,-0.17442,0.0831818,-0.13716,-0.0468734,0.050517,-0.0320164,0.0942283,-0.150198,0.172368
68,5.43639,0.151082,-0.00133165,0.0360176,-0.0863384,-0.0402395,0.039509,0.0179249,0.0665025,0.262291,-0.0939937,-0.0204296,-0.00657632,-0.0308352,-0.0361568,0.0973976,-0.0573043,-0.0201981,0.00375289,-0.106517,0.170627,-0.099824,0.221972,0.0653172,0.0255423,0.0848743,-0.275282,-0.103701,-0.175512,-0.211072,-0.0147432,0.163745,0.150108,-0.163284,0.0440529,-0.0534738,0.0187965,0.033625,0.0645423,0.0527934,-0.15335,0.029098,0.121683,-0.0331541,-0.154176,-0.0164628,-0.0275263,-0.103649,-0.190107,-0.0951559,-0.13876,-0.0438966,-0.00351362,0.336595,0.0407447,0.0696697,-0.092309,0.171574,-0.0393722,-0.190679,0.0075184,0.0151933,0.0274788,0.00604183,0.113536,0.0722035,0.240594,0.127709,-0.0130476,0.0284387,-0.136131,0.181793,-0.0312089,0.137831
69,-4.88645,0.0559683,-0.234293,0.0947188,-0.0258228,0.15351,-0.0303078,-0.185519,-0.108445,-0.0933171,0.176662,0.0189489,-0.199889,0.0658257,-0.207151,0.0432428,0.023909,-0.0252529,0.199994,-0.0975522,-0.104122,0.00477753,-0.067011,0.0453028,-0.111269,-0.0214291,0.0578395,0.0462055,-0.168069,-0.0304851,0.292168,0.0188839,-0.0812557,0.032716,-0.227321,0.0348396,0.025863,-0.0760447,0.0667821,0.170612,-0.19804,0.0986803,0.221517,0.0489851,0.0597112,0.167377,-0.100426,-0.00820633,-0.164109,0.290286,-0.0368041,-0.135111,0.0290499,0.0724256,0.0631885,-0.12787,0.0320675,-0.0267611,0.074902,0.0581148,-0.16718,0.0458358,0.0387254,-0.0709804,0.0277854,-0.0313346,0.0139108,0.00519889,-0.114035,0.19691,-0.00932587,0.0185118,-0.10677,-0.134528
70,-4.63843,-0.0194853,0.0904954,-0.0730343,0.216757,0.0595558,-0.164796,0.0718313,0.0335352,-0.129187,0.127485,-0.0680319,0.0402181,0.0714767,-0.166928,-0.147921,-0.00155378,0.140995,0.0623713,0.00402447,0.238685,-0.0224883,-0.142254,-0.0456134,-0.0769595,-0.133619,-0.0984069,-0.0897052,-0.0203817,0.0346983,-0.0372375,-0.0202068,0.0449305,0.199283,-0.0338898,-0.00621414,-0.0108402,0.163291,-0.0958803,-0.0748683,-0.320358,-0.0992279,0.125637,0.0618697,-0.136658,-0.0633505,-0.328062,0.237485,0.186899,-0.13316,-0.0710955,0.00970274,-0.121808,-0.0398095,-0.0714854,0.0379508,0.00837508,0.079024,0.0315725,0.0482315,-0.0274057,0.00026896,-0.190347,-0.123592,0.132396,0.00750535,0.0883921,0.136975,0.0598224,-0.105343,-0.207538,-0.0369668,-0.0262157,-0.0981713
71,-1.02331,-0.0182256,0.0188324,0.023555,0.181355,0.0260159,0.12764,-0.150286,0.107611,-0.038774,-0.0328586,0.0480058,0.0867937,0.123385,-0.0521795,-0.106647,0.0389797,0.194769,-0.113555,-0.158448,-0.19863,-0.126027,-0.121155,-0.0464451,0.178812,0.00891405,-0.0252222,0.0114626,0.00574659,0.100548,-0.146256,0.320778,0.0483079,-0.0561477,-0.0541269,0.0688679,-0.0338314,-0.227449,0.111652,-0.368347,0.0140787,-0.0567019,-0.112122,-0.18659,-0.174556,0.0708285,-0.206687,0.0152298,-0.179132,0.0337583,0.054045,-0.0608809,-0.0518471,0.0226147,0.0786844,-0.23172,0.0613149,-0.00661111,0.0718482,0.103107,-0.0904489,-0.148363,0.0165498,0.0520872,0.0605802,0.0379116,-0.0134057,-0.0106701,-0.052199,-0.058959,0.0854823,0.194149,0.0100886,0.0165097
72,0.866109,0.11446,0.0272722,-0.286633,-0.059383,0.0423664,-0.0314722,-0.0324286,0.199279,-0.213936,-0.0265696,0.154461,-0.0719109,0.0232196,-0.0673618,0.122345,0.145103,0.0126641,-0.0554861,0.157567,-0.0277455,0.140871,0.115765,-0.247202,0.0819977,0.065142,-0.0296817,0.153458,-0.0428129,0.0975225,-0.195199,-0.0220847,0.0867945,0.0919272,-0.0271496,0.112101,0.0467969,-0.12874,-0.0484562,0.0634971,0.0507973,-0.0680403,0.150742,0.0898562,-0.172812,-0.0394361,-0.0765704,0.0560196,0.0119826,0.132084,0.164066,0.036946,-0.00450269,0.0637678,0.143185,0.181553,-0.16866,0.0190987,0.0739429,-0.167734,0.0586634,-0.116016,-0.0489141,-0.190278,0.064698,-0.103925,0.0279661,-0.0879445,0.0913367,0.309666,0.129598,-0.0136531,-0.0726632,0.166134
