Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59,Eigenvector_60,Eigenvector_61,Eigenvector_62,Eigenvector_63,Eigenvector_64,Eigenvector_65,Eigenvector_66,Eigenvector_67,Eigenvector_68,Eigenvector_69,Eigenvector_70,Eigenvector_71,Eigenvector_72,Eigenvector_73,Eigenvector_74,Eigenvector_75,Eigenvector_76,Eigenvector_77,Eigenvector_78,Eigenvector_79,Eigenvector_80,Eigenvector_81,Eigenvector_82,Eigenvector_83,Eigenvector_84,Eigenvector_85,Eigenvector_86,Eigenvector_87,Eigenvector_88,Eigenvector_89
33,56.0739,0.0940033,0.00660167,-0.00347575,0.0929033,-0.167728,0.110534,0.0622176,0.0906279,-0.00728254,-0.0256928,0.0765407,0.126646,0.00437978,-0.0766036,-0.0596173,-0.0320579,0.104672,0.0343752,-0.177079,0.0041704,0.183098,-0.0693573,0.0481749,-0.0454545,0.103339,-0.052887,-0.0495746,-0.148761,-0.0970831,-0.263373,0.0348531,0.0145937,-0.184948,-0.0763401,-0.0467513,0.0366489,-0.150953,0.0580849,-0.214622,0.00280475,0.178313,-0.0700961,-0.0224031,-0.173586,-0.078328,-0.0810977,0.112739,-0.0197941,-0.0162467,-0.00525995,0.00366023,0.110101,0.0170892,-0.219586,-0.0102352,-0.115688,-0.0112831,0.0508156,0.0830668,-0.0871528,-0.0247679,0.0036896,0.144446,0.000530238,-0.108709,0.0613708,0.141871,0.0911149,-0.136895,-0.180021,0.052562,-0.000727886,-0.118691,-0.112676,0.168444,-0.0913943,0.0416232,0.0920661,-0.026628,-0.0434651,0.021142,-0.011216,-0.0879093,0.0945806,0.00616811,0.0662084,0.0698647,0.352332,0.0959615,-0.190357
34,55.4384,0.0343883,0.155547,-0.0432273,0.0538461,0.0771605,0.149531,0.0964735,0.144775,0.0883441,0.103159,-0.00209973,0.117361,0.0937191,0.0904593,-0.124421,-0.00825278,-0.0850985,0.102534,0.0714352,-0.01749,-0.0607777,0.0703805,-0.144897,0.0599359,-0.0463116,-0.0318666,-0.154251,0.00233471,-0.0631202,-0.0297285,0.0154762,0.0372802,-0.0264511,-0.0515793,0.0347491,0.0463801,-0.000638153,-0.100496,0.0041456,0.112913,0.137441,-0.026097,0.0102747,0.0234789,0.0732882,-0.0413017,0.0405978,0.106456,-0.0327335,0.00888609,-0.127976,-0.360622,0.189718,0.11847,-0.0165704,0.270526,0.00994256,0.019279,-0.0106051,-0.00671157,0.0799968,-0.0131459,0.291456,0.0552832,-0.114693,0.0268255,-0.159422,-0.0574303,-0.0889354,-0.0726564,0.0243386,0.06519,0.102057,0.152261,0.143203,-0.0615586,0.023055,-0.147558,0.147576,-0.0357831,0.0155745,-0.0408204,0.29782,-0.00668863,-0.0772428,-0.134675,0.000912533,0.0852789,0.185597,0.013805
35,53.7772,-0.000772127,-0.0783601,0.00497317,0.0798179,-0.0992242,0.119634,-0.00880845,0.0677332,0.13256,-0.0541315,0.151521,-0.157279,-0.0229386,0.124647,0.0680059,0.0464851,-0.248282,0.149063,0.134657,-0.0608167,-0.160577,-0.059341,0.0654037,-0.0494937,0.0555509,0.0857125,0.0524526,0.0904876,-0.0873543,-0.0329082,0.0414421,-0.239763,0.0617012,-0.25755,-0.0523926,-0.0568863,-0.150064,0.128871,-0.16013,0.00469764,-0.0982249,-0.0269984,0.0453985,-0.129527,0.123545,0.128548,0.0180097,0.110598,0.0576612,-0.222906,0.0274532,-0.0186556,0.0324363,0.0476882,0.0429896,-0.0679509,0.0690663,0.0562159,-0.0575912,-0.171177,-0.0842322,-0.0922227,-0.0899915,-0.115258,0.0631018,-0.0792944,-0.127017,0.0352304,0.113109,-0.105785,0.0944064,-0.0503791,0.155473,-0.0234353,-0.0405422,0.0909997,0.125182,-0.105606,-0.0170922,-0.108395,0.0375332,0.315202,-0.0628221,-0.0038609,0.0191145,-0.0948864,0.147061,0.0595405,0.0651274,-0.0239583
36,-53.2908,0.101991,0.0871813,-0.109329,0.0758222,0.115569,-0.0278495,-0.0695954,0.108334,-0.0531014,-0.0510525,0.0028154,0.0132127,0.0262447,0.107241,-0.104654,0.124354,-0.167377,-0.024636,-0.051916,-0.0365092,0.0737993,-0.0194243,0.11134,-0.186764,-0.0058407,0.0721007,0.0980971,0.0150695,0.0331251,-0.0299904,-0.0887376,-0.250118,0.0438724,-0.0225602,0.0721569,-0.0401488,-0.0041251,-0.0728585,0.237436,-0.00155877,0.0692351,-0.0443305,0.128487,0.0468955,0.0461133,0.13566,0.121445,0.0361679,-0.209975,0.0629886,-0.0573008,-0.0185732,0.0717056,-0.181472,-0.0139931,-0.157128,-0.111969,-0.0880472,-0.00543495,0.293727,-0.039852,-0.105941,-0.10466,-0.140725,-0.0746563,0.15915,0.106691,-0.0447236,0.0696134,0.0970633,-0.0126791,0.117624,-0.138295,-0.142163,0.259359,0.0265094,0.160897,-0.10194,-0.0920249,0.0109283,0.128181,0.0463044,0.0838887,0.0305542,-0.0172972,0.0234043,-0.111568,0.0192648,0.101151,0.207663
37,51.8153,0.0992244,0.0220274,-0.0636644,0.0860882,0.0633912,-0.0114829,0.0888856,-0.0772535,0.230396,-0.105169,0.0989844,-0.109752,0.0471801,0.201858,-0.0557504,-0.00505793,0.022452,0.00189658,0.0567015,-0.269415,0.0653945,0.0636564,-0.000440439,0.0352535,-0.115718,0.195395,-0.00232569,0.184378,-0.058024,-0.166406,0.0283313,-0.0666553,-0.0582031,0.0157558,0.121349,-0.076082,-0.155845,-0.0248476,0.137022,-0.0179491,-0.0560377,0.0958106,-0.151354,0.0757217,-0.0513408,-0.0614931,0.0313091,0.030554,-0.0355438,0.0834511,0.0803393,0.105741,0.117267,0.017504,0.204152,0.0798509,0.0311595,0.00674028,0.0599897,-0.07024,-0.0824206,0.162421,-0.0400748,0.0923507,0.0690631,-0.0274592,-0.0349918,0.0797187,0.0162955,-0.192886,0.0471899,-0.0396697,-0.361117,0.123431,0.066896,-0.0338812,-0.0620121,-0.105234,-0.0310158,0.00938987,-0.0448627,-0.233884,-0.157526,-0.12012,-0.111439,0.0314653,0.070616,-0.150359,0.0329191,-0.0490964
38,49.8551,0.0606397,0.111209,-0.0406622,-0.122947,-0.015826,0.109862,0.192729,-0.128423,-0.102365,-0.0671017,-0.176514,-0.0312476,0.0163878,-0.0819993,0.0333942,-0.0307074,-0.043649,-0.0809982,0.0932262,-0.0912847,-0.0515539,0.079369,-0.0114607,0.169463,0.126922,0.0120028,-0.0906579,-0.0400264,-0.117051,-0.0725725,-0.185874,0.120496,-0.0929935,-0.099066,-0.0197976,-0.0309572,-0.0398881,0.0697739,-0.113884,0.23487,0.0747474,0.0159074,0.00121466,0.18,0.157324,0.229974,0.0691818,-0.108126,-0.0367656,-0.0192871,0.125384,0.0238957,0.0853176,0.107099,0.0958379,0.0137948,0.133847,0.151461,0.0684339,0.0905059,-0.133551,-0.0793009,0.0323988,-0.0301643,0.146495,-0.0923481,0.216562,-0.0939997,0.0563797,-0.129299,0.00535694,0.0777746,-0.0218836,-0.0691496,0.0987963,0.106374,0.0871285,0.105336,-0.018284,0.0255653,-0.104442,0.0189067,0.0866668,-0.0346343,0.303828,0.178724,-0.0859587,-0.132797,0.0619332,0.0643409
39,-49.7499,0.136204,-0.143486,-0.0607822,0.0196586,-0.0675513,0.0800741,0.0249431,-0.136036,-0.182619,0.21025,-0.319721,-0.0236437,0.106203,0.0447848,0.17791,0.0580871,0.10628,0.178907,-0.206461,0.104849,-0.0905306,0.10604,0.0675636,-0.267257,0.0603516,0.108511,-0.13588,-0.0115347,0.116073,0.0522702,-0.0146788,-0.088655,0.00956961,0.0897401,0.11346,-0.126862,-0.00168943,0.105997,0.00166243,0.147194,0.0137288,-0.0246473,-0.0184233,-0.120026,-0.112419,-0.0699578,-0.0372573,0.166952,-0.0122457,0.0724452,0.0186167,0.0986652,0.00718266,-0.0262228,-0.0491133,-0.00489988,0.107076,0.0593045,-0.154999,-0.0841564,0.0481685,-0.0464083,0.0577407,0.0369389,0.0924669,0.112461,-0.251588,-0.0518821,0.0193662,-0.0819544,-0.0286584,-0.0108798,-0.143152,-0.0117199,0.0389124,-0.125303,0.0531834,-0.0203703,-0.0415236,-0.0426701,-0.213379,0.0889051,0.0491067,-0.0713592,0.0379066,0.0499041,0.0247443,-0.114733,0.133558,0.069156
40,-49.1991,-0.095203,-0.0781523,0.122344,0.0373284,0.0703962,-0.0584648,-0.00647494,-0.17848,0.0345344,0.0735785,-0.0748743,0.02617,-0.0141997,0.0258048,0.0941643,0.0414736,-0.0362513,-0.105295,-0.0698661,0.0710365,-0.0124095,-0.0439784,0.113405,0.0332193,-0.0739374,0.0117997,0.0274423,0.0558066,0.104525,0.173219,-0.0790033,-0.00876944,-0.0531203,-0.0858315,-0.0258544,-0.148061,0.0512817,0.00160665,0.0535308,-0.000340682,-0.0839923,-0.0389412,-0.0554199,0.0610823,-0.17602,0.10134,0.140965,-0.141973,-0.0800647,-0.208265,0.0423108,-0.0175285,0.10735,0.0833954,-0.0725906,0.131471,0.0637893,0.119176,0.277834,0.00791899,0.0181342,-0.0870345,0.104399,0.19348,0.0378347,-0.0926574,-0.0635977,-0.144987,0.0691081,0.0950364,-0.126123,0.093233,0.101461,-0.108699,0.259342,0.00303507,-0.0571892,-0.0943523,-0.168936,-0.259809,0.0778498,-0.102321,-0.203625,-0.032486,-0.151553,0.0394031,0.0684144,0.20533,0.107642,-0.126702
41,47.6594,0.0508761,0.222498,-0.00191941,0.141686,0.102973,0.207864,0.0130609,-0.0700531,-0.110453,-0.0551644,-0.0420167,0.00397384,0.199797,-0.110145,-0.0840903,-0.107533,-0.0239279,-0.0219196,0.0119231,-0.0267001,0.0678875,-0.119375,-0.0857717,0.0398726,-0.0370161,-0.0874803,0.0512107,0.00798598,-0.140397,0.0718533,0.177007,-0.0917506,0.165936,0.119761,0.0733675,-0.0683436,0.0345169,0.307628,0.0274462,-0.117736,0.121866,-0.0274579,-0.00831731,-0.108598,-0.0347285,0.000415097,0.0464553,-0.0307372,0.0264863,0.0121732,0.0186682,-0.138986,0.100002,0.284245,-0.0047831,-0.0831351,-0.12734,0.0355544,0.0415271,0.00263522,0.0161489,0.205322,0.0121389,0.0484466,0.0560121,-0.0531751,0.0259054,0.0974618,0.171942,0.07457,-0.0461822,-0.0137481,0.0178159,-0.0531779,0.0101703,-0.163596,0.101344,-0.0435663,-0.124704,0.0702597,-0.272535,0.0903864,-0.216716,0.110484,-0.0345682,0.0021831,-0.143663,0.0827733,-0.0654729,0.0884301
42,-46.3837,-0.120902,-0.0352424,0.0139093,0.0287068,-0.0836577,0.00403978,0.087683,0.00314455,0.12338,-0.0371312,-0.340159,3.99076e-05,0.103806,0.0569338,0.104584,-0.0341459,-0.112488,-0.199035,-0.145101,0.0630687,0.0355474,-0.0913049,0.155427,-0.11842,-0.165878,0.0471346,-0.0345929,0.0600901,-0.110005,-0.110779,0.0124294,0.147465,0.0599306,-0.00753189,0.0355171,0.0038715,-0.113705,-0.00462945,0.0427339,0.018651,0.126558,0.0131912,-0.0575732,0.0928818,0.114424,0.111067,-0.290453,0.0290583,0.132249,0.0984815,0.157916,-0.158779,-0.0636387,-0.149933,0.0771578,0.16146,-0.169999,-0.24493,0.000992947,0.070695,-0.169458,-0.0396449,0.0940035,-0.0475375,0.124039,-0.0180391,-0.0440339,0.00891605,0.132914,0.0626173,-0.0320595,-0.0528131,-0.0403891,0.0194602,-0.0909972,0.128326,0.00564481,0.0329122,0.052841,0.0175581,0.0130235,0.0960279,-0.0595097,0.182974,-0.109218,-0.011592,0.0111941,0.165251,0.0502948,-0.10749
43,46.3137,-0.198638,0.0107812,-0.0968406,-0.0838905,0.0836544,0.164605,0.0571246,0.0983768,-0.0156411,-0.129124,0.0210899,0.00951656,0.0304533,0.0189435,0.150725,0.283616,-0.145427,-0.123889,0.0880253,-0.0500168,0.0821446,0.246738,0.00696487,-0.0918956,-0.117968,0.0427509,0.207891,-0.0389535,0.17689,0.123614,0.0261555,0.0581044,-0.0175945,-0.0408525,0.0179601,-0.0717877,0.159524,-0.0557117,-0.152431,-0.0799573,0.208363,0.0281391,0.0648071,-0.133219,0.0326382,-0.0190652,0.10918,0.0379984,0.169553,0.0102316,0.0734487,0.0531073,-0.0194592,-0.0259681,-0.192443,0.0519839,0.0234082,-0.0402129,-0.0497762,-0.108667,-0.176256,0.0355694,0.0277047,-0.0516038,-0.244415,-0.0466792,0.0230959,0.0841941,0.133808,-0.0797074,-0.070727,-0.0432459,-0.0243206,-0.0858287,0.179692,0.0222181,-0.0443854,0.0540885,0.169136,-0.04473,-0.209443,-0.12245,-0.0101143,0.0134574,-0.0228351,0.0170719,-0.00212425,-0.139713,-0.0390199,-0.0808262
44,43.7616,0.0967094,0.0377248,-0.0108053,-0.156021,-0.0811489,-0.0428704,-0.0192299,0.0606844,0.115593,-0.0912024,-0.0859383,-0.0929271,-0.0159059,0.143956,-0.0968463,-0.0746517,0.0995778,-0.144325,0.0778435,-0.0112437,-0.0474244,0.294344,-0.136948,-0.104123,-0.0365992,-0.0576294,0.177559,-0.22555,-0.00666295,-0.0402425,-0.0069553,-0.0704957,-0.0934883,0.0489617,0.00714605,0.0311477,-0.00865559,0.131725,0.00353329,-0.00458639,0.00295156,-0.0465262,-0.175105,-0.0617305,0.039132,-0.0415832,-0.0849968,-0.00142644,-0.231183,0.0670658,0.0836414,-0.0736964,0.11493,-0.0502128,0.100678,0.0935061,0.14834,0.101608,-0.165659,0.128971,0.122109,0.0210132,-0.0625273,0.0987037,0.0993725,-0.131159,-0.0889471,0.120029,-0.0225594,0.0847986,-0.0103722,-0.0547112,0.0557526,-0.33374,0.0463671,-0.0655968,-0.130555,0.0205485,0.161083,-0.202801,0.0889524,0.171295,-0.0103733,0.0524622,-0.075251,0.0277715,-0.0589611,0.0562547,-0.15312,-0.00661864
45,-43.7221,0.180626,0.0226893,0.216218,0.159787,0.0729993,-0.0844223,0.0834463,0.00226029,-0.174558,-0.202236,-0.0414409,0.0132237,0.0467829,0.0525494,-0.00873986,-0.00446563,0.0711852,0.0595312,0.100788,0.0877947,-0.104934,0.00071696,-0.0275454,0.0140868,-0.078326,-0.103078,0.0659512,-0.0624035,0.096603,0.081882,0.00607778,0.1514,0.0168666,0.0532523,-0.0789844,-0.277843,-0.0910309,-0.063507,0.0128584,0.0103166,0.00951714,-0.0897387,0.0584717,-0.0131326,-0.145825,0.122861,-0.0401844,-0.182943,-0.0903706,-0.0617713,0.160886,-0.120083,0.0262331,0.0637043,-0.0194317,-0.0949421,-0.173209,-0.0644789,-0.00234946,-0.199671,-0.0892867,0.106605,0.0389206,-0.265739,-0.0195434,0.0297832,-0.162249,0.00534877,-0.192092,-0.20848,0.136192,0.0255982,-0.127336,-0.0304564,-0.0255851,0.0733183,-0.0093139,0.106077,0.0419278,-0.197019,0.177597,-0.00351528,0.0522796,0.125352,-0.0578445,-0.0228979,-0.0629232,-0.114194,-0.0287453,0.0785875
46,-42.8848,-0.00644966,-0.146516,-0.0878249,-0.0697468,-0.059377,-0.196878,0.360662,-0.192649,-0.0791074,0.0789901,0.250241,0.0669669,-0.0322091,-0.102664,0.0106846,-0.145385,-0.0430128,0.0977594,0.0940707,0.00108851,0.163576,0.0782098,0.0865966,-0.0488491,0.0480121,-0.0259784,0.132127,0.00312071,-0.0213505,-0.0826365,-0.0185348,0.0475558,-0.0822871,-0.0157311,-0.066083,-0.128651,0.131554,0.0578367,-0.124654,-0.229367,-0.0408695,0.0409667,0.026471,0.157973,0.097961,0.100051,-0.110674,0.117977,0.0110128,-0.0277137,-0.0386863,0.0406847,0.225084,0.0963876,-0.0491534,0.129583,-0.0574727,-0.177449,-0.281205,0.0529865,-0.0121341,0.0687202,-0.0582042,-0.0288884,0.0755796,0.153872,0.0225473,-0.149928,-0.0598063,0.0394649,0.0307908,-0.02871,0.0366831,-0.019317,0.063135,-0.16567,0.0600797,0.0183931,-0.0661646,-0.0608389,-0.0515222,-0.0102022,-0.00715497,0.104392,-0.124382,0.0221714,0.00548373,0.022518,0.124495,-0.00115068
47,42.492,0.175489,-0.0309229,0.043677,0.041274,0.0929547,0.110454,0.0344436,-0.00938037,0.0344019,-0.0396104,0.00488513,0.0721596,0.0358825,0.106945,-0.0554161,0.0267753,0.107044,-0.00583368,0.31109,0.0177274,0.0578631,0.0208612,0.0526474,-0.0783931,-0.067761,0.144937,-0.0754843,-0.0347901,-0.115407,-0.0303371,0.121422,0.104602,-0.0279425,0.0982284,0.126433,-0.0547713,0.0596021,0.00547371,-0.000465078,0.0347094,-0.0101138,0.0621798,-0.0719193,-0.11832,-0.174871,-0.00566131,-0.0860991,0.0792182,0.00482542,0.0735862,-0.292553,0.0191746,-0.0211466,-0.00944387,-0.0822547,0.130524,-0.170581,-0.00359401,-0.00402248,-0.0977934,-0.111791,-0.189284,-0.176791,0.0658851,-0.0148599,-0.0653864,0.0867926,-0.0945669,0.0919085,0.0956869,-0.182962,0.0364646,0.063346,0.122015,0.0336057,-0.0574897,0.128856,0.0788318,-0.0554906,-0.171543,0.184781,0.03947,0.0239045,0.136866,0.295411,0.188731,0.178139,0.002581,-0.139646,-0.0561359
48,-40.9851,-0.136657,0.0804959,0.157588,-0.11481,-0.0102372,-0.0113408,0.0738977,0.0453036,0.156551,-0.0332662,0.0526138,0.131116,-0.027682,0.159624,0.112182,-0.166374,-0.0493523,-0.0337545,0.0441149,-0.110901,0.0877723,0.122047,0.106154,0.0196844,0.0289635,-0.203603,-0.104189,-0.16704,-0.00250794,0.12938,-0.00362963,-0.107865,0.0264432,0.0171826,-0.140491,-0.0828887,0.165917,0.090321,0.0530488,0.144548,-0.128646,0.101586,-0.089819,-0.135818,-0.0902228,0.174556,0.0310034,0.0917259,-0.0512415,-0.00466854,0.123681,0.00255263,-0.0539236,-0.0852934,0.057482,0.000499202,-0.0674654,-0.0608476,0.12328,-0.135932,-0.0629574,0.00794946,-0.0367478,0.0341005,0.0878402,0.248473,-0.0304674,0.269938,-0.00467361,0.21761,0.130369,0.0926893,-0.105294,0.068303,0.0168164,-0.0447667,0.00339131,-0.00771975,-0.160861,0.0274092,-0.155548,-0.036974,0.252078,-0.019289,0.142062,-0.0954545,0.0193236,0.0595391,0.0119292,-0.0584903
49,-38.5959,0.0951938,-0.042618,0.0437179,0.0925266,0.0617559,0.190645,0.077668,0.0562384,0.126909,0.0852717,-0.106831,0.136983,-0.095376,0.0661733,0.141627,0.168838,-0.169597,-0.0520274,0.0672115,-0.0545969,-0.0990698,0.00988626,-0.0823995,0.0430817,-0.0379315,-0.0171583,-0.107767,0.0883349,0.145145,-0.0637708,-0.0383832,0.215885,-0.138274,0.0857421,0.0876966,0.0368506,0.0341915,0.185236,-0.0126304,0.00109433,-0.113009,-0.0502363,-0.0638058,-0.0465977,0.0088489,0.267192,-0.0980123,0.152975,-0.0382234,-0.0490511,-0.159981,0.0841214,-0.0836848,-0.0121536,0.173462,-0.0998335,-0.0180904,-0.00280422,0.0744614,0.00199792,0.0919496,0.0293032,-0.133535,-0.00879815,-0.185053,-0.00899678,0.0963849,-0.0609483,-0.265036,0.0811718,0.0821032,-0.00224421,0.0718372,-0.170252,-0.0744875,-0.144039,-0.137467,-0.0264604,0.031538,0.0969994,-0.0392805,-0.0538002,-0.195753,0.143651,-0.0602688,-0.0969388,-0.0921047,-0.0375241,0.170058,0.105823
50,-38.1124,0.00141267,-0.0261409,0.00223868,0.0240851,-0.0212458,0.120592,-0.00897009,0.1275,0.0805881,0.0138885,-0.138992,-0.0568986,0.0565761,-0.0974039,0.128952,-0.0364411,-0.140274,0.104126,-0.0718535,-0.0454273,0.161762,0.0230862,-0.007218,0.0780662,0.100024,0.0318345,0.0994502,-0.0250801,0.000752866,-0.0188584,-0.105298,0.0694138,-0.0169436,-0.0884501,-0.0627742,0.0361032,-0.0200962,-0.071784,-0.083741,-0.0215085,-0.0719633,0.1742,-0.193174,0.0317972,-0.027465,-0.0171049,0.0346307,-0.142673,-0.21738,0.0759172,-0.255646,-0.134978,0.152356,-0.0755369,-0.159364,-0.125893,-0.0147047,-0.0935373,0.107355,-0.0370918,0.0481996,0.00639148,-0.157151,-0.114985,0.197567,0.170391,-0.114048,0.0616166,0.138989,-0.279994,-0.294433,0.0252908,0.127854,-0.0104415,-0.0789813,-0.0945654,-0.214244,0.0024749,-0.107529,0.0397046,0.0175714,-0.0322706,0.0192913,0.0833823,-0.023644,-0.0919071,-0.0965285,-0.115038,-0.0404029,-0.070104
51,-36.6527,-0.120389,-0.0316849,0.0654037,-0.14494,-0.100723,0.111415,-0.0187609,-0.00110916,-0.0251344,0.0380058,-0.141412,-0.0110714,0.138272,-0.0617948,-0.116057,-0.0913434,-0.0136975,0.146352,0.00363876,-0.114374,-0.0473191,0.107298,0.079374,0.165506,-0.0949815,0.269361,-0.0103034,0.0546081,0.13914,0.0671177,0.0395944,0.104759,-0.0615747,-0.143061,0.186121,-0.0118333,-0.0960064,-0.108394,0.1672,-0.184169,-0.123795,0.058723,-0.0429791,-0.113113,-0.0100827,-0.0213833,0.177107,-0.16898,0.0894712,-0.177887,0.0532841,0.157676,-0.00815238,0.00672093,0.0137173,0.139087,-0.132352,0.0385533,-0.119974,0.0525192,-0.0241273,-0.0237533,0.059225,-0.0123174,-0.0785192,0.0145713,0.150339,0.136446,-0.0453035,-0.0158828,0.0420935,-0.0969182,-0.0310689,-0.0711232,-0.154878,-0.168255,-0.0397702,-0.0422692,-0.129375,-0.0432152,0.0299401,0.152806,0.245134,0.120614,-0.0212115,0.0803269,-0.133979,0.147902,0.0153378,0.123298
52,36.5014,-0.035502,-0.00851379,0.0594479,0.0638788,-0.0581013,0.0682736,-0.0585148,0.127059,0.152302,-0.117799,-0.161042,0.177757,0.162844,0.0588573,-0.0361639,0.145887,0.252024,0.254755,0.0782925,-0.0205042,-0.0572657,-0.0827082,0.0933739,-0.0971593,0.0492048,-0.13882,0.0879946,0.107928,0.0047765,0.0439296,-0.277097,-0.0594394,0.0987394,-0.0112849,-0.191168,0.0726032,-0.0524073,-0.104175,-0.000493296,0.0321352,-0.056743,0.231687,-0.0139999,0.0762339,-0.0920054,-0.0667092,-0.0322959,0.0320112,0.107191,-0.0951775,0.00747184,0.0479737,0.0329472,0.21539,0.104305,0.0727776,0.049986,-0.197246,-0.0631182,0.168156,0.00430474,-0.0205643,-0.0339839,-0.0558949,0.00671165,0.0165067,0.11677,0.0629632,0.0182701,-0.0146514,0.045043,0.0739145,0.0564527,-0.0877851,0.0399474,-0.185142,0.0897827,0.187751,0.155553,-0.111373,-0.0773296,-0.0915389,-0.145998,-0.112529,0.0617428,-0.0444819,0.0183866,0.0958349,-0.0121008,0.0638667
53,-36.1601,-0.0952394,-0.0998056,0.177271,0.191598,0.246572,0.106774,0.0393524,-0.0696504,-0.0566001,0.0645495,0.0142324,-0.0234765,-0.0823462,-0.132518,0.0406522,-0.0252641,-0.0349488,-0.024805,-0.008157,0.0473984,-0.10417,0.0575323,0.132531,-0.0893268,-0.191604,-0.0240389,0.0807505,-0.155958,-0.0247561,-0.0632326,0.110976,-0.0338705,-0.0401942,-0.0829458,0.165173,0.0106261,-0.0643348,0.129179,-0.177393,-0.0881706,0.0269838,0.260515,0.0487699,-0.000870766,-0.0503174,-0.185192,0.145474,0.0992071,-0.15337,-0.123221,-0.00715592,-0.0739173,0.137612,-0.079716,0.110353,0.109518,0.0705088,-0.0813135,0.00255568,0.155272,0.123179,-0.0545018,0.0617102,-0.089769,0.0171903,-0.119576,0.00152458,-0.0696664,0.0639969,0.0516766,0.147436,0.123659,-0.148485,-0.0839417,-0.19311,0.116817,-0.0483851,0.180801,-0.0769136,0.111826,0.0368905,-0.130975,0.0645522,-0.0331598,0.152906,-0.162668,0.0562437,-0.0153596,-0.0282544,0.026589
54,35.8043,-0.0207291,0.060835,-0.116411,0.136295,-0.0458833,-0.0131818,0.0823261,-0.124002,-0.102797,0.0298181,-0.033708,-0.0931662,-0.0892697,0.21628,-0.135549,0.16121,-0.0818619,0.0990072,-0.0314874,-0.083241,0.167232,0.0122265,0.0320882,0.00713921,-0.0861399,-0.0975008,-0.0671461,-0.0240902,0.0495942,0.047734,0.0423458,0.199669,-0.078114,0.0044205,-0.209752,-0.0608767,-0.167796,0.0668289,-0.0461266,-0.211418,-0.129604,0.0376255,-0.0124511,0.204345,-0.107353,0.0633612,0.232482,0.173685,0.071676,0.0527942,-0.0409066,-0.0601706,-0.143489,-0.0565206,-0.0555221,0.0413651,-0.101811,0.049484,0.142462,0.0778192,0.141524,-0.175169,0.00149292,-0.00839448,0.140757,-0.0512706,-0.186851,0.070674,-0.0492707,-0.017785,0.0167488,-0.198732,0.0249072,-0.086953,0.0306538,0.00443883,0.147833,-0.0131936,0.151355,0.117662,-0.0865813,0.028019,0.062137,-0.0818255,0.0566055,0.0893934,-0.0764592,0.0825339,-0.236888,0.0199944
55,34.6531,0.16528,0.0522801,-0.0312364,0.0525983,0.178092,0.0506791,0.0188636,0.0348053,-0.123912,-0.0846619,-0.0495463,0.151674,-0.217002,0.00255276,-0.0648932,-0.131046,0.0419814,-0.0323824,-0.246971,-0.0989964,-0.151134,-0.0264824,-0.097759,0.0358754,-0.078445,-0.0743088,0.00886936,-0.0518174,-0.00902,0.115748,-0.0839295,-0.0823008,0.0672118,-0.223649,0.0853228,-0.00104011,0.0151918,-0.0928089,0.126811,-0.116776,0.00205067,0.102285,-0.10834,0.0851469,0.0400594,-0.025393,-0.131165,0.0491431,-0.0876236,-0.0908271,0.0217429,0.128223,-0.0398565,-0.155859,-0.119002,0.147823,-0.00592742,-0.0772203,-0.0321052,-0.197738,0.11357,0.127086,-0.0180949,-0.11981,0.113542,-0.0434629,0.153468,0.0452351,-0.0651905,0.00284607,-0.104864,-0.193138,0.131619,-0.0759064,0.0226355,0.0641807,0.175474,-0.229974,0.104002,-0.0788328,-0.164487,-0.0899404,-0.049258,0.0903881,0.176961,-0.00501887,0.13227,-0.030139,0.0863767,-0.0596452
