Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59,Eigenvector_60,Eigenvector_61,Eigenvector_62,Eigenvector_63,Eigenvector_64,Eigenvector_65,Eigenvector_66,Eigenvector_67,Eigenvector_68,Eigenvector_69,Eigenvector_70,Eigenvector_71,Eigenvector_72,Eigenvector_73,Eigenvector_74,Eigenvector_75,Eigenvector_76,Eigenvector_77,Eigenvector_78,Eigenvector_79,Eigenvector_80,Eigenvector_81,Eigenvector_82,Eigenvector_83,Eigenvector_84,Eigenvector_85,Eigenvector_86,Eigenvector_87,Eigenvector_88,Eigenvector_89,Eigenvector_90,Eigenvector_91,Eigenvector_92,Eigenvector_93,Eigenvector_94,Eigenvector_95,Eigenvector_96,Eigenvector_97
41,55.4754,-0.190155,0.0232873,-0.112946,0.0328991,0.017836,-0.10364,-0.049738,-0.104286,0.0786517,-0.121233,0.0384935,-0.0671892,0.0410444,0.16855,-0.143794,-0.0979179,0.0128359,-0.10526,0.124541,-0.085149,-0.102151,-0.0634299,0.17194,0.0566268,0.0722027,-0.111176,0.121717,-0.0939505,-0.0309529,-0.13777,-0.0236148,-0.0498821,0.119181,0.0955736,-0.239344,0.0259882,0.0132039,0.00611102,-0.125133,-0.0711385,0.0160386,-0.10333,-0.0621182,-0.0985087,0.0618821,-0.0453302,-0.113888,0.0638688,-0.222107,-0.00362202,-0.144109,0.0140463,0.0600167,0.123698,0.0179759,-0.0371089,0.0198308,-0.124243,-0.141966,0.2011,0.0841621,0.0119533,0.0689888,0.0705597,-0.196944,0.0735133,-0.123999,-0.179365,0.159233,0.0117437,0.0548689,0.0701717,-0.14958,0.0292191,-0.0239474,0.145892,-0.0341024,-0.119206,-0.069145,-0.00376783,-0.111447,0.048989,-0.0994976,-0.00982458,-0.067725,-0.150361,-0.0217107,0.0576534,0.178246,-0.222446,0.0279479,0.0449978,0.159929,0.037632,0.0195553,-0.0182058,-0.0179263,0.0100151
42,-55.3426,0.00425999,0.120036,0.220653,0.0433127,-0.034512,-0.0188402,-0.123678,0.00519337,0.0939839,-0.0120451,0.0581196,-0.0593831,0.119144,0.0127421,-0.11386,-0.00587085,-0.032043,0.0332939,0.26807,-0.0344522,0.0100689,-0.00235123,-0.0701944,0.0801998,-0.170397,0.1605,-0.0551621,-0.0613058,-0.0786235,0.105504,0.033519,-0.0197282,-0.191702,-0.11023,-0.120687,0.195969,0.0289176,-0.00595841,0.0667303,-0.0147742,-0.132627,0.178655,-0.0802641,-0.0362334,-0.116621,-0.0193806,-0.151005,0.0969023,0.152373,-0.012197,-0.111063,0.0175523,0.187148,0.112918,-0.0466891,0.0252504,-0.0844152,-0.0336863,-0.0940288,0.0893382,0.0174651,-0.204282,-0.0759872,-0.0660087,-0.192009,0.0156987,0.212949,0.0383026,-0.102862,0.108966,-0.147651,0.0245842,-0.047734,0.0335006,-0.0163844,0.114264,-0.141944,0.144658,-0.0564656,0.00211183,0.157031,0.104576,-0.1247,0.0890612,0.0728858,0.0870948,-0.0739279,0.12841,-0.0182766,0.111001,0.0660425,-0.0331036,0.0116011,0.0482168,-0.135404,-0.0932889,-0.0376799,0.019886
43,54.2171,0.0663199,0.0711577,0.0167124,-0.21529,0.0444563,-0.0140296,0.0322249,0.0719982,0.108175,0.0980495,-0.285958,-0.044776,0.0384038,-0.375333,0.0546378,-0.0494806,0.0163774,0.054773,-0.0252906,-0.144262,-0.129596,-0.131169,0.0769947,0.180065,0.0405558,0.101735,0.0746223,0.169544,0.0939291,-0.0105305,0.0043583,-0.0471023,0.045255,0.0469296,-0.124614,-0.047962,0.0394968,0.0086609,0.199781,-0.0564625,-0.0302281,-0.0290445,0.0282297,0.0641916,0.0174396,-0.0725372,0.117639,0.0597163,0.0227187,-0.0167642,-0.0877771,0.0328296,-0.104765,-0.0304137,-0.0463538,-0.0543671,-0.0611451,-0.0232709,-0.279132,-0.0562893,0.167623,0.0091557,0.140617,0.144893,-0.0108723,0.130265,0.0324222,-0.013003,-0.0999441,0.00242642,-0.0248104,-0.0754678,-0.0721646,0.0830034,0.11589,0.152025,-0.0941815,-0.124891,-0.126264,0.0688284,0.00226204,-0.0276227,0.0927221,-0.0307965,0.125086,-0.0923,-0.204851,-0.0642643,-0.115347,0.0824215,-0.0564004,0.0649802,-0.029741,-0.0555792,0.040889,0.079538,-0.0475856,-0.00417835
44,-53.4875,-0.0884238,0.209865,-0.125066,-0.0647292,0.1029,0.198031,0.033644,-0.110456,0.0803389,-0.0534516,-0.000380935,-0.13519,-0.00720876,-0.142931,0.00820632,0.0111762,-0.0855364,0.0856339,-0.0659007,0.207356,-0.0243857,0.0431121,0.0667324,-0.0136469,-0.0710887,-0.0090258,0.00632368,0.0453943,-0.113711,-0.191178,0.098576,-0.0158518,-0.0489821,-0.0502918,-0.161695,-0.0618623,0.0588872,0.0962472,-0.221667,-0.0141713,0.181139,0.00858478,0.0859351,-0.0650704,-0.149345,0.0900656,-0.0933293,0.0229523,0.134163,-0.0513044,-0.0661013,0.103062,-0.136187,0.0860854,-0.071609,-0.133385,-0.0661905,0.0559281,0.0589526,0.0423001,0.14128,-0.0561766,-0.0631701,-0.109993,0.0346614,0.185578,0.04095,0.0364665,-0.0602462,-0.120227,0.0954487,-0.0588731,0.0275205,0.0398984,-0.0354592,-0.0846519,0.150794,0.0198291,0.140587,-0.170989,-0.0442761,-0.190742,-0.0447171,0.0742436,0.0466222,-0.00808411,-0.0628028,0.164238,0.0470046,0.030477,0.121728,-0.0583911,-0.127806,-0.0248378,0.055036,-0.0544137,-0.232895,-0.183751
45,-51.5997,0.017876,0.0637024,0.178651,0.129521,0.21413,0.0985569,-0.0130153,0.143891,0.111788,0.0316648,0.0924906,0.0278016,-0.0748692,-0.0816524,0.057959,-0.0685924,0.0325876,0.0161621,0.0505317,-0.0109715,0.0981017,-0.106261,0.0218856,0.0980745,0.245207,-0.0879655,-0.0572599,-0.101178,0.164183,0.0711933,-0.0297702,-0.0542103,0.198076,-0.0977328,-0.165574,-0.0428162,-0.00171951,-0.141342,0.120969,0.0282485,-0.104126,-0.0565998,-0.0167277,0.046361,0.0641043,-0.00700794,-0.211082,0.0847118,-0.0491855,-0.0353013,-0.13381,0.0152616,-0.100257,0.0529361,0.0260003,-0.0633388,0.127761,-0.0466428,0.00919602,-0.024082,0.00535839,-0.202263,0.0348903,-0.133415,0.109257,0.0225111,0.0813401,0.115356,0.254444,-0.189706,-0.0382217,-0.105102,0.186523,-0.123657,0.0143186,-0.107301,-0.0115083,0.0516013,-0.0369597,-0.0714468,-0.0332858,0.112108,0.0246464,0.0778029,-0.0337748,-0.0730353,0.120767,0.126697,-0.128553,-0.0262659,0.0762809,-0.0600629,-0.0863608,-0.0384766,0.198058,-0.00312455,0.0286467,0.145111
46,-50.114,-0.116263,0.0974332,0.00556819,-0.1411,-0.0118273,-0.123189,-0.0953854,0.0320105,-0.0481135,0.056119,-0.00924582,0.0366547,0.110315,-0.00787782,0.0282096,-0.0529275,-0.0539058,-0.00718566,-0.0793788,-0.103215,-0.122588,0.0367434,-0.0409617,0.179446,-0.0188332,0.0249129,-0.187538,0.000413017,0.135702,-0.00327375,-0.0523878,-0.000240337,0.315885,-0.108069,-0.0518044,-0.0749535,0.0165727,0.0949131,-0.124386,0.176261,-0.105662,0.0864786,-0.122991,-0.0153636,-0.104268,0.0977739,-0.0219085,-0.028837,0.0478522,0.144586,-0.127729,-0.0605212,0.173917,-0.0885511,-0.101253,-0.157,0.074033,0.0524261,0.0412612,0.150282,-0.0630545,-0.0755879,0.0111982,-0.09649,0.193855,0.180151,0.0697392,-0.106156,-0.106304,0.0536602,-0.0504268,0.053843,0.0431242,-0.0597681,-0.0189356,-0.0330386,0.0946793,-0.106082,-0.0144014,0.0449445,-0.0114916,-0.104931,0.147027,-0.0376476,-0.0367228,-0.0373038,0.19839,-0.242852,0.156414,0.108962,-0.0253974,-0.0966149,0.0384769,0.102153,-0.139923,-0.15961,0.0766873,-0.0522371
47,48.823,0.106431,0.0166387,0.0928234,-0.0102557,-0.0289182,0.0744381,-0.240464,-0.0225219,-0.0883897,-0.270899,-0.150285,-0.00361763,0.0227669,-0.0390218,0.108794,-0.0120465,0.00388358,-0.053337,-0.142395,-0.21432,-0.0494625,-0.0687526,0.136399,-0.138165,0.0265247,0.135745,0.239936,0.00584136,-0.08953,-0.00804937,-0.0526684,-0.0148569,-0.0949097,-0.160276,-0.0732482,-0.0940415,-0.11607,-0.157923,-0.0309457,-0.0459963,-0.034033,0.0570736,-0.0838605,-0.0545165,-0.0628699,0.101847,-0.0841013,-0.11204,-0.0879748,-0.204999,-0.0252806,0.145943,0.0494953,0.0364604,-0.12696,0.0314681,-0.0285945,0.148671,0.117023,-0.132598,-0.0115856,0.0144741,0.00090289,-0.0964731,0.0537442,0.0387242,-0.145377,-0.00528529,0.059585,-0.00655497,-0.0558329,0.0236224,-0.039584,0.0187641,-0.0124038,0.0111426,-0.0590591,0.0602573,-0.207146,0.0423577,0.118927,-0.0625386,0.184655,0.106672,0.0467823,0.0896167,0.155518,0.0484621,0.24225,0.0164261,0.042973,0.053826,0.0143435,-0.164058,0.0551964,0.0462395,0.115974,-0.0601727
48,47.1339,0.0221318,-0.05682,0.139455,-0.136677,0.0356589,-0.143397,-0.0571079,-0.0172367,0.147921,0.0381787,-0.0962909,-0.0877415,0.0576692,0.156392,-0.135371,0.143351,-0.0656187,-0.130196,-0.097336,-0.0983963,-0.0612154,0.0843942,0.124036,0.0154164,0.0728835,0.00904134,0.0495686,0.0809664,-0.0622568,-0.104877,0.0646642,-0.0785954,0.0251968,0.0267329,0.0102567,0.234035,0.0926239,0.0275337,-0.0416571,0.139639,-0.0923823,0.0463923,-0.0644811,0.201129,-0.0545001,-0.0570785,0.0178782,0.159483,0.00854304,-0.167835,-0.0404784,0.0167221,-0.0890052,-0.216539,-0.0106134,0.00835897,-0.165527,0.0689534,0.237072,-0.245779,0.072454,-0.244348,-0.207474,0.0499322,0.07954,-0.101692,-0.0075743,-0.0637493,0.029778,-0.0742877,0.11702,0.0836048,0.00618943,-0.0820836,-0.0102465,0.0925309,0.0171435,-0.010268,0.0240614,-0.189369,-0.0408225,0.0600638,0.0195531,-0.130819,-0.137056,-0.0682501,-0.0726682,-0.0863156,-0.0597477,-0.0592789,0.0816162,0.135918,-0.036824,0.0547383,0.0277023,-0.0533588,-0.0345631,0.0165374
49,-46.4599,-0.101811,-0.0885543,0.0836195,0.0869325,0.0776214,-0.0445678,0.167296,0.098516,-0.0178945,-0.0158262,-0.0110169,0.118013,-0.0346614,0.0397147,-0.0313481,0.110108,0.0131054,0.0468524,-0.0278825,-0.0645802,-0.0174637,0.121417,-0.121857,-0.0647944,0.0364421,0.177186,0.050876,0.134629,-0.119009,-0.00655967,-0.0368695,0.0539934,0.144102,-0.0111402,-0.0585908,0.0790327,0.0481809,0.182724,-0.0668261,-0.246271,-0.0257004,0.0838189,0.138399,0.0211405,0.0464561,0.00358457,0.0469295,0.127208,-0.111113,0.0268067,-0.0816822,-0.0790748,0.027404,0.28051,-0.140691,0.114825,0.156554,0.110184,0.0717812,-0.0305778,-0.0789649,-0.036664,-0.0778624,0.0162306,0.0715695,0.0525256,-0.0595458,-0.136524,-0.0216059,-0.0258237,0.176723,-0.0440227,-0.00783281,-0.234958,-0.13553,0.00730697,-0.000275227,-0.150858,-0.210957,0.21204,0.192016,-0.0834605,-0.0877133,0.155061,0.0599046,-0.00129129,-0.0830592,-0.0153637,-0.158299,-0.0188296,0.05857,-0.0334792,-0.127891,0.0758869,0.0560231,0.00109943,-0.024473,-0.10502
50,45.5721,0.0854496,0.123917,0.0931926,-0.0630457,-0.0313661,0.0610125,0.0415762,-0.00283722,0.150505,-0.00760607,-0.117022,0.00183472,-0.0296315,0.0287154,0.0585305,0.114267,0.0122572,-0.191208,0.00329288,0.0981389,0.024539,0.0294606,0.139437,0.0389569,0.0899124,0.101576,-0.00348326,-0.0275774,-0.106339,0.145116,-0.120254,0.0934614,-0.0626924,-0.177926,0.00735257,-0.0689608,-0.0434633,0.0202346,-0.0368813,0.00888572,-0.0238086,-0.16272,0.0543973,0.0291232,0.0207975,-0.039728,0.158315,-0.032565,-0.0433898,0.169852,-0.119526,0.127782,0.120943,-0.0812656,-0.101702,-0.0282973,-0.000492264,-0.268515,-0.0802509,-0.0609603,-0.00071162,0.0296625,0.166831,0.0530859,0.133409,-0.246736,-0.0369946,-0.0233126,-0.0601274,0.0335969,0.123588,0.0550795,-0.0121389,-0.228852,0.0909734,0.00787989,0.144274,-0.0372157,0.121494,-0.117368,0.213043,0.00794298,0.000199728,0.0972089,0.0227086,-0.0404669,-0.0510765,0.218897,0.197882,-0.0509122,-0.0377347,-0.159587,-0.0176957,0.210058,-0.0851893,0.00493398,-0.024966,0.0754895
51,-44.2228,0.110339,-0.271445,-0.00993454,0.189425,0.000350305,-0.0526422,0.0977198,-0.111558,0.0634314,0.0636997,-0.0794068,-0.126831,0.010798,0.00848073,0.0371312,-0.0430258,0.0514008,-0.263252,0.210517,0.0633785,0.0320491,-0.0248989,-0.106109,0.011313,0.0329505,0.0346525,-0.0766576,-0.139683,0.107406,-0.0562954,0.0525368,0.00604996,0.0565752,-0.160627,-0.0626809,-0.0453825,-0.0626198,0.174079,-0.183749,0.0578621,0.0645821,-0.138093,0.0471322,0.0164763,-0.0561927,-0.148055,-0.0142206,-0.0432888,0.040853,-0.10159,-0.0514182,0.0250205,-0.12708,-0.00433397,0.0654147,0.0967462,0.0546478,0.136462,-0.114356,-0.0319889,-0.0582132,-0.0779445,-0.100933,-0.0631727,0.0120746,0.0113593,-0.0228055,0.0353624,-0.0941471,-0.259173,0.000142103,0.0465118,-0.024818,0.0526863,0.143194,0.0803161,0.0965207,-0.0524633,-0.102194,0.117736,0.16314,0.0994178,0.0635327,-0.0823094,-0.0502137,-0.0140659,0.0181981,0.0549462,0.110227,0.268833,-0.176214,0.0501707,0.133615,-0.100701,-0.0256604,0.0223305,-0.0921718,-0.146306
52,43.825,-0.0790061,0.126829,0.0097733,-0.20952,-0.0740091,-0.00259255,0.0883381,0.228744,-0.0265852,-0.1723,0.0348874,-0.130671,0.0734962,0.0998108,0.0520033,0.161196,0.172371,0.0828847,0.022277,-0.120043,0.134573,-0.0760409,0.0186695,0.175019,-0.000242995,0.082147,0.066161,-0.121901,-0.0765366,0.0675419,-0.0623181,0.200395,-0.0670255,0.113466,0.0431419,-0.0931975,-0.157404,0.154416,-0.0607804,0.0460984,-0.0439461,-0.214718,-0.0402777,-0.0182773,-0.00820245,-0.0537656,0.0897386,0.0529917,-0.0870903,-0.0151056,-0.197569,0.069651,-0.110406,-0.0455021,0.00146898,-0.00269232,0.181545,-0.0595904,0.013055,-0.00551123,0.0207771,0.0153556,-0.126705,-0.195317,-0.182978,-0.0279531,0.0280157,0.0664799,-0.145129,-0.169895,0.0140757,0.0998817,0.00121031,0.0952458,0.0391028,-0.0962164,0.028886,0.0323083,-0.00359858,-0.0374325,-0.125248,0.0607236,-0.0584372,0.079378,0.0571863,0.0844991,0.0917553,-0.141161,-0.167174,-0.0264673,0.0776204,0.135766,-0.0440201,-0.0304164,-0.0983726,0.0567115,0.0996774,-0.124279
53,-43.1961,-0.0369535,-0.0433156,-0.0557764,0.0584781,-0.110584,-0.0450068,0.00832475,0.202647,0.0328639,0.0752873,0.0451156,0.015902,0.105718,-0.123903,-0.121239,0.0583954,-0.118144,-0.0172297,-0.141292,-0.0408133,0.0942954,0.0499017,0.00828524,-0.0208739,0.0344045,-0.0993058,0.00408119,-0.208691,-0.107168,0.0113879,-0.141159,0.038209,-0.0443383,-0.0401159,0.106748,-0.0107579,-0.228764,-0.0783934,0.0452815,0.0897495,0.0355585,0.058652,0.0079137,-0.0844748,0.0918338,0.121687,-0.0522327,0.0361638,0.0866676,0.0541903,0.158861,0.00585267,0.126483,-0.0698488,0.0323674,-0.158671,0.104892,0.29564,-0.058867,0.097683,0.100837,-0.16507,0.02291,0.114367,-0.00835431,0.0484768,-0.0139018,0.158461,0.0715722,-0.0404115,0.0493314,0.112002,-0.21859,-0.050221,0.217739,0.149026,0.00458022,-0.19381,0.0838925,0.0192103,0.0719665,-0.0368433,-0.0576867,0.140044,-0.0661025,-0.134941,-0.0338954,0.145996,-0.0438741,-0.00904785,-3.80423e-05,0.172695,-0.151545,0.0335335,0.0657443,-0.0611839,0.0746284,-0.138677
54,41.8785,0.0488018,0.0141713,0.183139,-0.0645735,0.00231563,-0.150653,0.0376555,0.135908,0.0027244,-0.0384899,0.228286,-0.217999,0.0213165,-0.067295,-0.0638407,0.0646023,0.125286,-0.136041,-0.18886,0.0883985,0.0953122,-0.00664194,0.0567079,-0.0389606,-0.0562798,-0.0356895,0.229086,-0.00513613,0.051896,0.0115783,0.146012,0.110465,0.130591,-0.00847262,-0.00324948,-0.0100259,-0.0238442,-0.0436185,-0.101783,-0.0180937,0.00430048,-0.0142543,-0.111077,-0.0367939,-0.0830353,-0.0756114,-0.00458707,-0.139316,-0.207559,-0.0019799,0.198168,-0.12868,0.182615,0.0579933,-0.0422196,0.108541,-0.112104,-0.0603444,-0.180815,-0.0250907,0.119726,-0.115633,-0.000208546,0.086547,0.113426,0.0532402,-0.144604,-0.0470553,-0.00554916,0.0377941,-0.0970702,-0.195813,0.191642,0.161253,0.0681102,-0.0450565,0.000417048,-0.00881721,-0.00547977,-0.0634798,0.0313831,0.0242168,-0.103888,0.00487937,0.0316628,0.105707,0.00573265,-0.0121582,-0.0909724,0.0146052,-0.167611,-0.0803669,-0.0869217,0.046504,0.0166643,-0.209242,-0.0964007,-0.123297
55,-40.5811,-0.0187013,0.012637,-0.0368729,0.138335,0.149057,-0.0504895,-0.00827737,0.149288,0.276601,0.0431636,0.016335,-0.127032,-0.0365356,0.0203921,-0.166628,-0.0354441,-0.0690947,0.00522968,0.0567981,-0.0707552,0.1823,-0.223412,-0.0224589,-0.0888484,-0.0043603,0.165189,-0.0997541,0.0968368,-0.0865486,0.163586,0.20904,0.131249,-0.0555652,-0.052996,-0.0120274,0.114495,0.099131,0.0274834,0.116592,0.18767,0.125599,0.0531656,-0.0926447,0.0951214,-0.0113037,0.165363,0.0412778,-0.0869356,-0.101192,0.0852062,-0.0635016,0.0644178,-0.168555,0.10295,-0.0305395,-0.0992856,0.0533895,0.109491,0.0258736,-0.0533618,-0.0619722,0.0160244,0.119183,0.1494,-0.0572887,0.11,0.0218629,-0.0735303,-0.00905586,0.0179071,0.0304623,0.0383387,0.0557914,0.0440741,0.0406641,-0.0515232,0.108274,0.0132574,0.0600211,0.00843979,0.0587471,-0.203269,-0.103883,-0.0915944,-0.00869275,0.143584,0.0526933,-0.0823967,0.141433,-0.184803,-0.167001,0.028506,0.0784104,-0.0522897,0.0555292,0.0713169,0.171894,-0.0359931
56,-39.7943,-0.0480103,0.089651,-0.0191751,0.0784916,0.067776,-0.112423,0.0268282,-0.0208833,0.129233,-0.124687,-0.186823,0.04268,-0.0409416,0.0238434,-0.0502111,-0.106487,0.147085,0.0455698,0.129185,-0.166297,0.0283799,0.103484,-0.0199719,0.0652843,-0.144844,0.0123409,0.0146578,0.210233,0.0105399,-0.112658,-0.0554795,-0.0272337,0.0516491,0.0570335,0.0206376,-0.02463,-0.0116101,0.0829648,0.0801081,-0.0715648,0.0945114,-0.0906684,0.176996,0.0157017,0.00850342,0.031008,0.0227719,-0.04984,-0.0531467,0.0743196,0.189646,-0.0385628,0.180638,-0.0123453,0.164009,-0.0326885,-0.162631,0.0162555,-0.0808988,0.0809648,-0.106304,-0.166135,-0.0894406,0.0615851,0.0683652,0.0814435,-0.0315756,-0.0865927,-0.122254,-0.130743,0.000442578,0.200383,0.127384,-0.0059336,0.0870407,-0.0576019,0.0472944,0.117646,0.123486,0.00265906,-0.115218,0.0784713,0.180699,0.141289,0.0239394,0.227454,0.12529,0.195006,0.0269237,0.0280586,0.0447628,0.170417,-0.0493661,0.13102,0.20031,0.00673611,0.0874763,0.0968859
57,39.5102,0.00688607,0.0204187,-0.0975192,-0.0808397,-0.166739,-0.135407,-0.0886792,0.149359,0.0727772,-0.0635947,-0.0680349,0.00263428,-0.0681897,0.09691,0.103216,-0.0970327,-0.00720365,-0.0412971,-0.0138945,0.00687331,-0.0163081,-0.10823,-0.169504,0.0873919,-0.128136,-0.0781434,0.0574285,-0.0601486,-0.0956117,0.133616,-0.0464779,-0.0391719,0.132411,-0.075022,-0.00390283,0.0862708,-0.0508092,-0.0829598,-0.00130872,-0.203921,-0.00241403,-0.0463095,0.179126,-0.0326658,0.0392881,0.0535266,-0.0699489,-0.0222892,0.164405,-0.0581096,-0.099102,0.229956,-0.0985896,0.114921,0.0831993,-0.0262536,-0.0667093,0.162629,-0.0902615,-0.039476,0.10639,0.00828974,-0.231908,0.210419,0.144141,-0.104675,-0.0340219,0.0135599,0.00692569,0.0239177,-0.0667363,-0.0909375,0.0523348,-0.222757,-0.048333,0.0146071,0.130355,0.075301,-0.0185697,-0.0162426,-0.313253,0.0180147,-0.0951793,0.00634857,0.0321238,0.0318457,-0.0865734,-0.0125841,0.0245653,-0.0208574,-0.151302,-0.167541,0.0669576,-0.0968038,-0.124909,-0.129936,0.0891554,-0.00403706
58,-38.7426,-0.123089,-0.00335539,-0.09425,0.0554706,0.126484,-0.05923,0.0899663,-0.14849,-0.0699789,0.106173,-0.00413106,0.0511815,-0.0393601,-0.0236765,-0.0390401,0.073712,0.0251323,-0.163908,-0.0663186,-0.00223976,-0.119675,-0.00667198,-0.0473731,-0.0263565,-0.237014,0.0636631,0.123709,-0.0944703,0.0108202,0.0483728,-0.17068,-0.0456396,0.0253958,0.0227921,0.0586001,0.122585,-0.0164779,-0.0983481,0.121626,0.0494511,0.110741,0.131931,0.0249451,0.145243,0.198945,0.216701,-0.110598,-0.000374671,0.0601579,0.0263908,-0.0540023,0.00314672,-0.234599,-0.168144,-0.120302,-0.0782896,0.0259687,-0.197602,-0.0475477,0.0296234,0.100575,0.092331,-0.020904,-0.0282845,-0.114508,0.0202147,-0.113626,0.021388,-0.0803555,-0.104432,0.0417143,0.0257031,0.134638,-0.0430668,0.0598771,0.0300876,-0.119937,-0.117386,-0.127659,-0.157883,0.0864585,0.177855,-0.0652021,0.111182,0.11272,0.206145,0.169104,-0.0653622,0.0175631,0.0585827,0.0121569,-0.0832007,0.0728003,0.0378096,0.106872,-0.17294,-0.0252001,-0.115569
59,37.6394,-0.161211,-0.0773791,0.0405688,0.0653784,-0.193101,0.0807235,-0.0915689,0.0549526,-0.0209297,-0.103519,-0.20435,0.0187591,-0.0739125,-0.101506,-0.194863,0.186486,-0.0210371,0.138201,0.0185842,0.282443,0.129136,-0.106587,0.00726887,0.0169508,-0.0226077,-0.0585689,0.00220027,-0.0256661,0.0239045,-0.105777,0.0103699,-0.0844675,0.165001,-0.0184819,-0.235564,0.0345197,-0.0225574,0.0670663,0.166222,0.0442739,-0.0370668,-0.0389351,-0.042944,0.138655,-0.0532344,0.0753424,-0.130247,-0.224551,-0.0360382,0.10461,0.134279,-0.061474,0.120287,0.0783792,-0.0832921,0.0138456,-0.0549725,-0.0821036,-0.0278682,-0.0826528,0.00964436,0.012081,-0.139641,0.000899471,-0.173925,-0.152027,-0.00384072,0.102874,-0.161267,0.0244265,0.00925044,0.0357171,-0.014837,-0.216054,-0.0295072,-0.0942824,0.0180715,-0.13706,-0.0448936,-0.0601985,0.00541751,0.0439953,0.0909282,-0.0463563,0.0125381,-0.0616122,0.105388,-0.108019,0.0345615,-0.0537315,-0.0650109,0.106884,-0.0528634,-0.16802,-0.0582599,0.118381,-0.122499,0.01563
60,-34.5301,-0.0605509,0.0504998,0.157503,-0.00986602,-0.00233507,-0.0276036,0.00665416,-0.00539963,-0.0352691,-0.138837,-0.165851,-0.0666409,0.108096,-0.128551,0.0518974,-0.0386798,0.0206017,-0.1603,0.031639,0.0735474,0.0679187,0.0442592,0.00968958,0.0433917,-0.00654697,-0.14912,-0.321168,-0.0263823,-0.08523,-0.0370727,0.0664547,0.0604038,0.0632906,0.0384504,0.249698,-0.11421,0.101441,-0.137095,-0.00619482,-0.0110855,-0.0323657,-0.0604573,-0.0895025,0.0197018,-0.00936949,0.01447,0.108099,-0.0199637,-0.0745979,0.0883209,0.105117,0.132442,-0.0833917,0.124919,0.00817143,0.0258277,0.0760562,-0.0608377,0.0843868,-0.100319,-0.00777885,0.0316553,-0.236204,0.133122,-0.233977,0.18641,0.006577,-0.0670973,0.0519362,-0.0827994,0.0565148,-0.0278143,-0.143807,-0.0348605,-0.0960449,0.0942521,-0.253259,0.0701107,-0.0127298,-0.111898,0.0568829,-0.131345,0.144526,0.187041,-0.0756735,-0.0449547,0.0387519,0.0161029,-0.0727397,0.0262016,-0.106636,-0.169093,0.0934194,0.0299946,0.0648734,-0.140992,-0.019716,0.0441276
61,32.7561,0.0301492,-0.0221157,0.112216,-0.0362966,-0.0200707,-0.0377434,0.0561439,-0.0437947,0.143275,0.0533771,-0.0508016,-0.0120103,-0.191582,-0.0469828,0.0318616,-0.0288283,-0.160761,0.117731,0.0630874,0.00429347,-0.0245486,0.0445561,0.1012,0.0592661,-0.175503,0.0218199,0.12277,0.168518,0.164281,0.116374,-0.0169727,0.204353,-0.0967601,-0.010899,0.0169912,-0.0896274,-0.0169018,0.152163,-0.0600359,0.116542,-0.0939954,-0.0624585,0.0130086,-0.0475188,0.113762,-0.0911741,-0.202557,-0.0316821,0.0377028,-0.066437,0.166798,-0.00719348,-0.213358,0.103329,-0.03855,0.0248793,-0.0638946,-0.0307803,0.173585,0.0346767,-0.0473375,0.0329035,-0.0312775,-0.0584509,-0.0210936,-0.000228275,-0.144673,-0.0755505,0.00707753,-0.0348971,-0.250062,-0.0779606,-0.139349,-0.0534374,0.0456223,0.237041,0.0477598,-0.0783199,0.137766,0.0767148,-0.0248102,0.0343538,-0.130036,0.243177,-0.100337,-0.138903,0.183947,-0.132855,0.0695466,-0.0385186,-0.0236454,-0.0347383,-0.134386,0.0278802,-0.044238,-0.0553538,-0.0193434,0.137109
