Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59,Eigenvector_60,Eigenvector_61,Eigenvector_62,Eigenvector_63,Eigenvector_64,Eigenvector_65,Eigenvector_66,Eigenvector_67,Eigenvector_68,Eigenvector_69,Eigenvector_70,Eigenvector_71,Eigenvector_72,Eigenvector_73,Eigenvector_74,Eigenvector_75,Eigenvector_76,Eigenvector_77,Eigenvector_78,Eigenvector_79,Eigenvector_80,Eigenvector_81,Eigenvector_82,Eigenvector_83,Eigenvector_84,Eigenvector_85,Eigenvector_86,Eigenvector_87,Eigenvector_88,Eigenvector_89,Eigenvector_90,Eigenvector_91
43,47.1151,-0.0277895,-0.0498475,-0.1463,-0.103013,0.043752,-0.103713,-0.113697,-0.0985779,0.0428367,-0.0575071,-0.128534,-0.276863,0.0989485,0.00528539,0.130896,-0.00203614,0.119618,0.0304734,-0.173996,-0.00888372,0.0914007,0.0604494,0.0102658,0.0308136,0.166483,-0.210714,0.0528118,0.0285917,0.0767614,0.0610642,0.0824618,-0.128996,-0.0528957,0.0152538,0.0178299,-0.0470577,-0.056454,0.0485285,-0.161379,-0.0627521,-0.0378328,-0.0623872,0.0863732,-0.234355,0.177022,-0.0197764,-0.112934,-0.0154398,0.0217777,-0.0809176,0.32724,-0.0751007,-0.0473852,-0.114935,0.0267942,-0.0757138,0.148434,-0.1643,0.0366963,0.119138,0.0247047,0.00557723,-0.123275,-0.120974,-0.0239426,0.0602561,-0.188006,0.0583582,0.00311352,0.0180003,0.0794316,0.181533,-0.152351,0.157377,0.0167664,-0.197007,-0.101541,0.0498729,-0.0233286,-0.100496,-0.0855154,-0.0774532,-0.0435755,-0.0622473,-0.0395507,0.00787204,-0.028202,-0.0876835,-0.092519,0.0793217,0.0205737,0.0946448
44,45.3568,-0.137265,0.0407463,0.118717,0.0836986,0.0601909,0.0295445,0.0497817,-0.178165,0.0393182,0.0652472,0.0262726,0.101553,0.112678,-0.0609038,0.163459,0.0751445,0.0971952,-0.105873,0.0295596,-0.0917743,0.0931951,0.202329,-0.00379802,-0.058338,0.0505203,0.169463,-0.119326,0.00565608,0.191187,0.0843916,-0.0778099,-0.0254598,0.151104,-0.0361416,-0.0642351,-0.0630136,-0.0139753,-0.170506,-0.025475,-0.2873,0.0362399,0.0298058,0.0221633,0.237038,0.0329547,0.0287103,-0.0309918,-0.164702,0.0233554,-0.131544,0.0638358,0.0573854,0.124898,0.0620948,0.0065555,0.104447,0.17133,0.0709156,0.20006,-0.0379797,-0.0692521,-0.20577,0.182281,0.142626,-0.0500013,0.0511291,0.0723561,0.0182693,-0.101125,-0.172898,-0.120099,0.170365,-0.125072,0.163747,0.112573,0.0183211,-0.05148,0.015398,-0.0437252,0.0223297,-0.0441405,0.117751,0.0873866,0.0278081,-0.058293,0.0572539,0.00706338,-0.0517841,0.00040351,0.141805,-0.0261951,0.00201677
45,-44.3805,-0.142118,0.0438901,0.10823,-0.122125,-0.0476055,-0.0690212,-0.0147306,-0.104326,0.0777522,-0.171367,0.0737123,0.146186,-0.108953,-0.0067158,0.050796,-0.00157163,-0.22862,-0.0411239,0.0597314,0.0832745,-0.0736112,0.131402,0.0369576,-0.00953871,-0.0352423,0.137999,-0.172147,0.0153446,-0.0223194,0.155179,-0.104853,0.0861982,0.19465,-0.0680911,0.0320748,-0.013573,0.0268767,-0.012344,-0.0596367,0.0915912,0.088159,-0.165443,-0.205674,-0.159956,0.000537003,-0.030624,-0.0632807,-0.00538404,0.055832,0.0987977,0.122705,0.120134,0.0120378,-0.202685,0.0819818,-0.122353,0.0891266,0.00161821,-0.0531408,0.0613638,0.0705608,-0.0151803,0.100718,-0.0521769,-0.263564,0.17456,-0.145624,-0.0762969,0.142265,0.065764,-0.0245428,0.101073,-0.0489609,-0.0340295,-0.082986,-0.0586282,0.0595673,-0.00486418,0.0603817,-0.00794974,0.0287056,-0.147578,0.136472,0.0721311,-0.0369154,-0.0871756,-0.0886385,-0.0279954,0.100308,-0.266783,-0.156457,-0.137588
46,42.7572,0.13196,0.112315,0.065044,-0.0469212,-0.0108389,0.113893,0.0211863,0.040653,-0.0512039,0.0578143,0.0281966,-0.101362,0.00108723,0.0247206,-0.104415,-0.256382,-0.0445176,0.116364,0.0448271,0.0639187,-0.0547068,0.0570789,0.159425,-0.0924938,0.159243,0.0628094,0.00457212,-0.0774847,-0.0475178,-0.112321,-0.00672546,0.0896997,-0.074703,-0.0863159,0.0941586,-0.148205,0.110607,0.000417551,-0.0750845,0.185549,0.150699,0.0200581,0.145253,0.0549604,-0.105575,0.1213,0.0868657,-0.0659317,-0.261639,0.052346,0.158241,0.163259,-0.0276554,0.0101878,-0.0384222,0.0867681,0.0650068,-0.0419575,-0.137754,-0.0293175,-0.0464469,-0.0471434,0.0778941,0.0365967,0.0871908,0.178652,-0.18298,-0.0659629,-0.140109,-0.0382535,-0.0174778,0.0487907,-0.183076,-0.0510835,-0.0604587,-0.0487439,-0.0799049,0.183419,-0.0662711,0.0932604,0.0818183,0.0646713,0.00316899,0.106449,0.0523982,-0.117169,0.066859,0.098423,0.0148661,0.222529,-0.281389,0.0651497
47,41.8519,-0.0636114,-0.0499242,-0.049786,-0.159399,0.0845567,-0.0559877,0.0860933,-0.0216644,-0.179336,-0.0240344,0.204531,0.00917139,-0.210095,0.0940727,0.0698227,0.237277,-0.119356,0.206569,0.0284588,0.20183,-0.0207288,0.0626511,-0.0142791,-0.10353,-0.0303382,0.070421,-0.224679,-0.0777198,0.0117072,0.128175,0.0133092,-0.0697039,-0.122235,-0.0109984,-0.121876,-0.0676374,0.0222709,-0.00785509,-0.0969399,0.0617521,-0.0510042,0.0744506,0.139897,-0.10278,-0.0164722,-0.0255073,-0.0359968,-0.0390711,-0.059378,0.063117,-0.108342,-0.207188,0.121306,0.0935501,-0.0397278,0.159925,-0.0335653,0.0435215,-0.0712842,0.127225,0.110563,0.0610009,-0.0736914,0.0903755,0.107142,-0.112021,0.0837245,-0.0539312,0.149911,0.153769,-0.0505765,-0.0537116,-0.20112,0.12074,0.035168,-0.189476,-0.0458592,-0.0817111,0.0860485,-0.0673147,-0.0468925,0.183191,0.108419,-0.00592738,-0.132663,-0.00394295,-0.0298857,0.0399573,0.0290955,0.180059,-0.0597594,-0.0324976
48,-41.1002,-0.0434843,0.00852498,0.0663314,-0.14231,0.215999,-0.0430329,-0.126522,0.0959465,-0.0246244,0.0466996,-0.1544,-0.0371,-0.0789485,-0.130427,-0.0940251,0.118248,-0.0484105,-0.0404023,0.165381,0.0603765,-0.134874,-0.0474793,-0.0694232,-0.215325,0.145117,-0.0956336,-0.0310223,-0.0205991,0.437755,0.0875159,-0.0841299,-0.101099,0.0725827,0.0104202,-0.0662238,0.0730128,0.050761,0.00994966,0.0233834,-0.0527475,-0.0282108,0.000527539,-0.140998,0.201458,-0.0230569,0.0143816,0.000158593,0.165654,-0.0218865,-0.00779943,-0.0145614,0.0796748,-0.040753,0.031206,-0.041884,-0.154552,0.00546842,0.0335786,-0.0402785,-0.0189921,0.11759,-0.153373,-0.195405,-0.162537,0.0311397,-0.0231919,-0.151409,0.0950557,0.0388551,0.0864791,0.00528052,-0.145253,-0.0164849,0.0503963,0.118122,0.0515981,0.0693501,0.00260702,0.0533941,0.0639893,0.0494863,-0.00185195,0.0386038,0.0750146,0.237136,-0.159706,-0.0195556,0.0843861,0.0408162,0.101921,-0.0126186,0.118357
49,41.0405,0.179114,-0.00797472,-0.34065,-0.0200631,-0.119714,-0.0189801,0.051325,0.118615,0.0846588,0.0846359,-0.00571478,0.0887327,-0.056272,0.125714,-0.0378307,0.0526834,-0.0757588,0.075217,0.0916393,0.0907304,0.0490255,0.0102138,0.0563974,0.0291198,0.0493031,-0.123827,-0.0902367,-0.206534,0.246168,0.146327,0.0230477,0.0366658,0.0817054,0.162074,0.118388,-0.0668997,-0.151073,0.0241229,0.182168,-0.20364,-0.140874,0.0854898,0.0522087,0.112807,0.0194059,0.0463169,0.0242175,-0.224719,-0.160734,0.045374,0.00637861,0.0948175,-0.0147096,-0.169884,-0.0197589,-0.0702041,0.041419,-0.0729641,-0.0462812,-0.011242,-0.0510216,0.0224194,0.0331918,0.133182,0.0276904,-0.00502269,0.0124797,0.00494442,-0.0927013,0.114945,-0.112545,0.0832758,0.0217127,-0.131941,-0.198369,0.0139637,-0.0191192,-0.145425,0.081298,-0.0320671,-0.177572,-0.0956943,-0.155722,0.0497157,0.0113717,0.0636197,-0.10106,-0.082302,0.0979068,-0.0663363,-0.087102,0.0143204
50,-39.9163,0.0172045,0.0161867,0.0164863,-0.112054,0.166728,-0.141154,-0.0882893,0.0383334,0.0831192,-0.003524,0.0663033,-0.0410015,-0.0865182,0.0799633,0.202339,-0.129795,-0.1978,-0.28366,-0.121918,-0.070315,0.0896571,-0.0383819,0.11844,-0.0499914,-0.0524622,0.119026,0.213187,0.0048701,0.098437,0.00137964,0.131779,-0.0880421,-0.0750973,0.183624,0.163645,0.0113276,0.0529347,0.0870109,-0.00573008,0.121342,0.0384576,-0.0121599,0.00885141,-0.0463516,-0.152496,0.0480863,-0.0256807,-0.0839526,0.158659,-0.0620176,0.102224,0.120674,0.00391047,0.0833703,0.135677,-0.0263172,0.0658168,-0.0214414,-0.181604,0.0418946,-0.136172,-0.23565,0.000565174,0.161795,0.0720672,-0.172992,-0.00535862,-0.0290284,0.0836621,-0.0213355,-0.0794495,-0.108479,0.00179082,0.027453,-0.0465739,0.117125,-0.00569152,-0.119226,0.116864,0.0593288,-0.00261615,0.0455504,-0.0575213,0.0142007,-0.171303,0.0212817,-0.209917,0.162109,-0.0343265,0.0892874,0.0688399,-0.0686157
51,38.8376,0.0497596,0.0509062,0.0678945,0.0151322,-0.0441342,-0.00746738,-0.0199662,0.0083413,-0.195157,-0.08526,0.0720661,0.0658755,0.109411,-0.159162,0.0589225,0.269107,0.107169,-0.193373,-0.0136854,-0.0185163,0.116254,0.0602755,0.105601,-0.0147716,0.0265939,-0.209552,0.0657182,0.0407943,0.0568851,-0.120785,0.106815,0.0780232,0.0368193,0.118861,0.00397508,-0.107634,0.206704,0.12068,-0.0775854,0.218734,0.0716911,0.0404409,-0.0915901,0.0482429,-0.121962,0.0623408,-0.108412,-0.00306982,-0.0413193,0.0346716,0.0936779,0.125004,0.121688,-0.0254622,-0.0229551,0.0423713,-0.164572,0.0600853,0.0250994,-0.00271753,0.172984,0.132351,0.0314973,0.152754,0.108709,-0.0659792,0.0335762,0.248968,-0.00206369,0.00092284,-0.0849484,0.0353326,-0.0740073,0.0121365,0.0558494,0.036271,0.0487051,0.0760988,-0.128031,-0.248704,-0.13292,-0.0829693,-0.0593761,-0.0555954,0.0841334,-0.00443334,-0.100237,-0.12609,0.211299,-0.0585151,-0.114904,-0.107432
52,38.1651,-0.110987,0.0221887,-0.12387,-0.0579078,0.0671453,-0.221315,0.248537,-0.121694,0.0439354,0.0969836,-0.00444935,-0.0226514,-0.00398227,0.094457,-0.177896,0.00666462,0.0170705,-0.068384,0.0873985,0.0430035,0.0102718,0.0744953,-0.0170242,-0.00039277,-0.244504,0.0395498,0.223527,-0.0864189,0.132515,-0.06635,0.0120317,0.0588283,0.0863231,0.0257606,0.094036,0.105908,0.244621,0.0127725,-0.176346,0.0707558,-0.043142,0.235794,-0.0368533,-0.0335691,-0.0199493,0.113311,0.070244,0.0180314,0.0239429,-0.103663,-0.0457999,0.0204491,-0.0319713,-0.018937,-0.136026,0.16862,0.169585,-0.0877804,0.0276206,0.151488,-0.0778232,0.0172591,0.0815305,-0.128344,-0.0459069,0.119034,0.0443594,0.0234428,0.139898,-0.138403,0.00158369,-0.124924,-0.0397471,-0.0743876,0.022045,-0.212042,0.0749813,0.0758874,0.105768,-0.0078254,-0.0624802,0.0186705,-0.0585046,-0.00230686,0.159851,0.210566,0.0988543,-0.0538381,0.0307064,-0.105936,-0.0107894,0.125739
53,-37.294,-0.127672,0.0929983,0.149092,0.136466,-0.0287546,-0.0868937,0.00301822,0.223787,-0.0808912,0.120719,-0.13429,-0.0159861,-0.0182339,0.000437787,-0.0296166,0.0754379,-0.175349,-0.00614035,0.0268474,-0.0409059,0.0935242,0.0609665,-0.0434835,0.142047,0.27739,0.128784,-0.0233905,0.227419,-0.008514,-0.111567,0.173591,0.0505164,0.0205229,-0.121695,-0.0668363,-0.0170238,0.148362,-0.192913,0.0422899,0.0813072,-0.096868,0.0972382,0.0229294,-0.0344917,0.00639425,0.103656,-0.0155337,-0.0591572,-0.0346216,-0.00777728,-0.136917,0.00305316,0.0598671,-0.00578411,-0.0885814,-0.0945365,0.269091,-0.145682,-0.0679496,-0.165786,0.00546063,0.0320991,-0.0560839,-0.0151302,-0.167351,-0.0527999,0.0824758,0.057485,0.0984928,0.128634,0.0395753,-0.0893675,-0.0192596,0.0274538,0.00492321,0.00434016,-0.25625,-0.130181,-0.0176871,0.0269308,-0.0843664,-0.133411,-0.153456,-0.14689,-0.138949,-0.023589,0.0105494,-0.0244428,0.0350435,-0.0261315,-0.0978487,0.117546
54,-35.7638,-0.00804056,0.0166458,-0.00883419,0.089041,0.142435,-0.116765,0.177904,0.123175,0.0636103,0.236374,0.123951,0.0094037,-0.0978444,-0.0392046,0.11599,0.0030237,-0.0527118,-0.195575,-0.249225,0.0197674,-0.232127,0.0158673,0.106049,0.261087,-0.0660015,-0.102226,-0.039662,0.230177,0.0313999,0.0434155,-0.0910149,-0.118743,-0.0509139,-0.000758639,-0.00430938,0.0910648,-0.0267286,-0.0490011,0.0356576,0.0516981,-0.104943,-0.0551205,0.133699,0.110915,0.0433462,-0.00292363,0.156448,-0.0753992,-0.0858774,0.152567,0.0707875,-0.11176,0.127881,-0.112999,-0.0294944,0.0612423,-0.0771669,0.0259558,-0.0229633,-0.0142938,-0.0403058,-0.12993,-0.155443,0.0487228,0.0324959,0.108437,-0.0917855,0.139176,0.00237955,0.0795709,-0.044294,0.0249143,0.038593,-0.0046626,-0.0346769,-0.0582346,0.19225,0.192341,-0.0843045,0.162736,0.0453772,0.0446747,0.110108,-0.120618,-0.0399868,-0.0507973,0.0619474,-0.182477,0.0620023,-0.0871764,-0.0517621,0.0372057
55,34.3592,-0.129317,-0.256343,0.0425644,0.0828336,-0.194067,0.00647579,0.104284,-0.103049,0.0809822,-0.0154707,0.0291274,-0.0583589,-0.0403037,0.147466,-0.148132,-0.241932,-0.154242,-0.0166367,-0.118025,0.0397173,-0.0182126,-0.0922399,0.0191,0.0895046,0.0153727,0.0089581,0.0477687,-0.00395834,0.135223,0.0520657,-0.0478298,0.114115,0.0515272,0.0460616,-0.148773,-0.099992,-0.0786935,-0.0147132,-0.158746,0.0054481,-0.0656913,0.0797612,-0.0530238,-0.00740509,0.128849,0.143661,0.0198191,-0.160562,0.0308674,-0.0466925,0.00839795,0.0749956,-0.0665062,0.105565,-0.0942551,-0.118488,-0.0164508,0.0711458,-0.00126245,-0.057247,-0.0162248,0.0460463,-0.0409499,0.212601,0.0495452,-0.223224,0.0388795,0.110749,0.209251,-0.00918205,0.0933097,0.00747871,0.071013,0.077029,0.0620643,-0.0634249,0.109579,0.0117869,-0.285374,-0.172136,0.0027961,-0.0791119,0.121807,0.188043,0.0730606,-0.234545,0.0140066,0.0187292,-0.0529389,0.057234,-0.027694,0.058555
56,-32.7438,0.0334842,0.0137913,-0.108486,-0.0908826,-0.12168,-0.210092,0.0592165,0.0470431,-0.0844662,-0.106875,0.102453,0.0850993,0.125715,-0.137806,0.201238,-0.0409105,0.02866,0.0102329,0.0203545,-0.0948394,-0.0757797,-0.228393,-0.18018,0.00203986,0.0429041,0.0666377,-0.0589778,-0.147718,0.0232511,-0.0381437,0.131168,-0.0365043,0.0355964,-0.111623,-0.0526262,0.0711654,0.174826,-0.00135493,-0.150632,-0.0822864,0.063102,0.0298395,0.0402309,0.0620789,0.195348,0.03144,-0.0153428,0.108454,-0.122568,-0.137802,0.0666007,-0.0455296,0.120535,-0.0257725,-0.0642786,-0.178913,0.0116409,0.0842082,-0.145862,-0.130798,-0.209652,-0.00220792,-0.0414471,0.231661,-0.0421008,-0.0626892,-0.142804,-0.149198,-0.0676871,0.087271,0.179218,-0.112566,0.0231037,-0.05979,-0.0250598,0.0749563,-0.0128992,0.204844,0.103126,-0.0846896,-0.0416051,0.00663381,0.146766,0.0588308,-0.0634981,0.119798,0.117539,-0.00603818,0.169606,-0.0362976,0.0573548,-0.00212395
57,-31.7728,0.0751529,-0.0416286,-0.180511,0.111833,0.0203254,0.0511402,-0.0688462,-0.0889102,0.183836,0.0072219,-0.0362411,-0.133036,0.0928041,-0.112755,-0.00141824,0.0497999,-0.148169,0.14128,0.054338,-8.59152e-08,-0.036507,0.0578224,0.156244,0.0618348,-0.12118,-0.126512,-0.0599457,0.147925,-0.130165,0.0459563,-0.114144,-0.0439537,0.0258572,-0.15684,-0.0406074,-0.0716698,0.135463,0.111793,-0.0162924,-0.147244,-0.0993748,-0.0739142,-0.0350628,-0.145354,-0.207446,-0.0461179,-0.0542048,0.104743,0.00637345,-0.0180122,-0.0196926,0.0224527,0.01418,0.0388652,0.0115364,0.108605,0.237263,0.0343566,0.0880545,-0.0238976,0.0786623,-0.16013,-0.112645,0.238482,0.0422253,-0.0376647,-0.000143981,0.0558775,0.167436,-0.0193963,-0.0578518,-0.125531,0.13724,-0.178152,0.0691276,0.145119,-0.139868,0.142616,0.18459,-0.0780549,0.0485493,-0.0975566,-0.0291602,0.178435,0.00930734,0.000233315,0.0898944,-0.135959,0.0862793,0.17433,-0.0534067,-0.0361127
58,31.2394,0.122383,0.0177671,-0.0664991,0.0310138,0.0854019,-0.0367936,0.0319633,0.0570352,-0.0914215,-0.160853,0.00336523,0.245493,-0.0713884,-0.107447,-0.00101542,-0.0663468,-0.0417017,0.192082,-0.0399533,0.0541833,0.0733757,0.0635612,-0.0770299,0.0137872,0.00295767,0.0267742,0.163886,0.0350445,-0.0253283,-0.040457,-0.0448329,0.0719528,0.136247,0.0527081,0.213421,0.0414875,-0.0180312,-0.149176,-0.0183807,0.0837175,-0.205063,-0.0158241,-0.216225,0.157564,0.00503869,0.0569165,0.0140531,0.0756503,0.105623,-0.0689282,-0.0560242,-0.155942,0.185588,-0.0308155,0.029098,0.0680004,0.1779,-0.107032,-0.078554,0.010242,0.0872432,0.0478302,-0.102607,0.131972,0.158868,0.0857412,-0.186306,0.0866822,-0.0518356,-0.0870825,0.0690611,0.193284,0.196101,0.139123,-0.147846,-0.124647,-0.00584718,-0.0679744,-0.0436352,-0.0970998,0.24371,-0.0609517,0.0527207,-0.0411835,0.00949587,0.00995342,-0.00133828,0.0501869,-0.0256074,0.203943,0.0714891,-0.0688622
59,-30.233,0.0909382,-0.212738,0.0804771,-0.00933074,-0.0461889,-0.116051,-0.0596731,-0.0975534,-0.105486,-0.044175,-0.22375,0.130021,0.0815607,0.0702105,0.0135365,0.0921139,-0.176375,-0.040742,-0.308844,0.089978,-0.218267,-0.0403981,0.08116,-0.0426261,0.127183,0.0527901,-0.171161,-0.110268,-0.117306,0.0198792,0.00711268,0.118494,-0.203558,0.0419891,0.113244,0.0847278,-0.0209231,-0.0924602,-0.0878607,-0.0129417,0.0626159,-0.059754,0.0185674,0.233597,0.00771384,0.114937,-0.0460071,0.0520822,-0.0294131,0.0347566,0.0275278,-0.0614944,-0.0348611,-0.0415051,-0.149869,0.00518342,0.0979526,0.0464052,-0.0109621,0.0274945,-0.0371111,-0.066927,0.00198726,-0.148759,-0.0799474,-0.107269,0.0205503,-0.0250664,0.0628324,-0.117198,-0.0785412,0.0193137,0.076371,-0.0316003,0.0646869,0.0358622,0.0149315,0.0577729,0.109873,-0.152781,0.0259153,0.114862,-0.284398,-0.0147833,0.132117,0.0921969,-0.013947,-0.131562,-0.134387,0.0254065,-0.0748123,-0.194771
60,30.1035,0.0825454,-0.0429002,-0.0920152,0.025036,-0.0706306,-0.0890788,0.00789479,-0.109994,-0.129291,-0.13535,0.0742114,0.121386,0.0332008,0.095226,-0.037011,-0.137376,0.13741,0.0123375,-0.0435984,0.0878882,0.0477285,-0.0300468,0.0829135,-0.160107,-0.0918218,0.0647948,-0.121148,0.182108,-0.00395603,-0.106821,0.0437964,0.122795,0.00750532,0.1289,0.124378,0.0383618,-0.0888794,-0.116252,0.0459482,0.0138522,-0.0368744,-0.0862625,-0.00949617,0.0209427,0.0857605,-0.0533131,0.170914,0.0917677,0.094258,-0.00658763,-0.067998,-0.0181438,-0.15821,0.10033,0.19292,0.0173555,-0.0326059,0.0272044,0.026574,-0.0118273,-0.0356636,-0.0281704,0.0293232,0.101265,-0.0926567,-0.110075,-0.103263,0.179332,-0.0518503,0.249598,-0.142641,-0.100663,-0.0746011,0.182087,0.257746,-0.104099,-0.14234,0.175422,0.135855,0.240088,-0.104411,-0.22733,-0.054338,0.0247109,0.0674423,0.036965,-4.46571e-05,-0.0589736,0.0330878,-0.000696025,-0.0912752,0.119758
61,-28.7619,-0.0163901,-0.172318,-0.0911938,-0.0874458,0.0806738,0.159864,0.0683479,-0.0358371,-0.170003,0.0788574,-0.0907381,0.0061834,-0.152043,-0.0495424,-0.0124056,-0.19231,-0.0206612,0.018606,0.0157236,0.117762,0.0010328,0.0582148,-0.0240191,0.0970839,-0.0628076,-0.0588787,-0.0889829,-0.00954996,-0.00614836,-0.103159,0.135954,0.00817849,-0.0265721,-0.199849,-0.110439,0.0881147,0.150482,0.00699421,-0.00720651,0.168374,-0.115939,-0.178453,0.0369061,0.13356,-0.110725,0.0559434,-0.0946734,-0.17514,0.0397201,-0.0992957,-0.0141503,0.0629196,0.0663865,-0.109385,0.158161,-0.15209,-0.0284866,-0.0357178,0.168127,0.128675,-0.161082,0.0378107,-0.116342,-0.072636,0.113696,-0.108366,-0.000445074,-0.0883004,-0.132382,-0.184247,0.110165,0.0526358,-0.0910904,0.00797093,0.202181,0.0352652,0.00869227,-0.219388,0.0760423,0.145762,-0.060693,-0.131709,0.0757165,0.112905,0.0244733,0.066943,-0.0162594,-0.180192,0.139244,-0.0130553,0.022845,-0.103067
62,27.5284,0.00756542,0.0663028,-0.14543,-0.0287257,0.0269251,-0.109788,-0.156424,-0.11219,-0.0422856,-0.0144118,-0.0182565,0.0647459,-0.16496,0.22084,-0.0121196,-0.0798956,-0.0125877,-0.056377,0.0768204,0.00385826,-0.0552189,0.0819951,-0.081809,-0.0641218,0.0788527,-0.0752272,0.078773,-0.146367,-0.022189,0.149967,0.130836,0.00577722,-0.0655763,-0.259931,-0.099663,0.106575,-0.00789654,-0.014744,-0.0519432,0.0135924,0.0812293,0.10155,0.155747,-0.0417256,-0.12506,0.0425105,0.111239,-0.099757,0.185399,-0.197919,-0.0679053,-0.0844337,0.0506461,0.135666,0.245046,-0.044437,-0.0758006,0.0370042,-0.0314925,-0.106521,0.2075,-0.0650451,-0.0432368,0.0696471,-0.0998939,0.102591,-0.0426157,0.0838455,-0.122788,-0.0991703,-0.1391,0.0589796,0.147244,0.0251416,-0.0231085,0.0470067,0.0113366,0.0917131,-0.0521768,-0.119317,0.0232696,0.0606925,-0.174373,-0.125493,-0.0164311,-0.213385,0.193188,-0.0849399,0.112115,-0.142039,-0.0477458,0.0333293
63,-27.3388,-0.113797,-0.149099,-0.0179389,-0.109513,-0.00962876,0.00842208,0.038779,0.0858013,0.165255,-0.270273,0.0588414,0.0244904,0.0510594,0.238855,0.0852364,0.163358,0.0134364,-0.0475483,0.186304,-0.033012,-0.0088248,-0.0437533,0.015839,0.0272198,0.14241,-0.0242775,-0.0827113,0.00765655,-0.0868254,-0.233122,0.0218081,-0.0191595,-0.00879415,0.0224343,-0.0751997,0.0256551,-0.142407,0.0277501,-0.125934,0.0693983,0.0118289,-0.0400883,0.177978,0.0772257,-0.00557862,0.11048,-0.0265991,-0.0214063,0.087223,0.072795,0.0664967,0.0922103,0.259238,-0.10401,0.0031914,-0.0034688,-0.101081,-0.0754051,0.0806483,0.196851,0.0106263,-0.11394,0.10676,0.0275985,-0.145011,0.0145347,0.0516366,0.135469,-0.0482071,0.0214757,0.0207756,-0.115741,0.155326,-0.141985,-0.0686945,-0.0348388,-0.0852774,-0.0764655,-0.0270918,0.101067,0.25641,-0.0274386,0.0213959,0.0190218,0.157324,0.04929,-0.0128205,-0.0517059,0.0360071,0.170749,0.0608806,0.239534
64,27.2394,0.100938,-0.098695,-0.00930826,-0.054593,0.0600697,-0.00247118,0.019507,0.0644209,-0.0022295,-0.0247453,-0.105001,-0.0343823,-0.103869,-0.031734,0.02846,0.0445403,0.142531,-0.031793,-0.136664,0.140889,-0.00363654,-0.00763741,0.126037,-0.00221447,0.018332,0.0542187,-0.0148528,0.142973,0.00378462,-0.0287497,0.163231,0.17334,0.240497,-0.0303889,0.152385,-0.102512,0.0651114,-0.0579206,0.112086,-0.145661,0.170594,-0.00493823,0.10978,-0.10105,0.305331,-0.0531896,0.120863,-0.0382757,0.178921,-0.258522,-0.061956,0.0790871,0.14029,-0.0706191,-0.0271222,0.0524622,0.0159777,0.1349,-0.0524154,0.0392784,0.120978,0.020319,-0.157124,-0.0949057,0.0370524,0.0757726,0.209679,0.0769006,-0.0938198,-0.0465367,0.0865759,-0.167613,-0.0927697,-0.254948,-0.0664844,-0.0560318,0.00894114,0.0115155,0.0386542,-0.00327041,0.03373,0.0888046,0.0531221,0.151995,-0.0272929,-0.181009,-0.0716623,0.0353555,-0.0110652,0.0283276,-0.0343012,-0.121718
65,26.155,0.0180764,0.168481,-0.18867,0.264815,0.0343322,-0.0156496,-0.0343949,0.0589167,0.0125698,-0.0515585,-0.0678242,0.045711,-0.0275068,0.128841,0.202084,-0.118055,-0.0695062,0.0784462,0.0354755,0.0865149,0.0515911,0.122406,0.206851,-0.0549868,-0.0378297,0.188022,-0.0887014,0.153865,0.195116,0.104836,-0.02365,0.0542446,-0.127451,0.0110079,-0.0784429,-0.119597,0.126391,0.115531,-0.0873407,-0.0172395,0.102248,0.017363,-0.0963049,-0.0724419,-0.0918653,-0.0396104,-0.200502,0.0164847,-0.0765613,-0.135784,-0.0378853,-0.0855594,-0.0328551,-0.0672884,-0.0776378,-0.00139057,-0.172944,0.0918022,0.0438232,-0.140972,0.0108412,0.0246928,-0.0300868,-0.123576,-0.139566,-0.18906,-0.0285034,-0.00212474,-0.207509,-0.073924,0.156626,-0.11771,0.104402,0.0205351,-0.114962,-0.170938,0.102345,0.0493751,-0.121749,0.070333,0.101779,-0.0121332,-0.0025303,-0.0866815,0.095639,0.145584,-0.120585,-0.0715653,-0.0384019,0.0498769,0.0174643,0.0230959
