Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59,Eigenvector_60,Eigenvector_61,Eigenvector_62,Eigenvector_63,Eigenvector_64,Eigenvector_65,Eigenvector_66,Eigenvector_67,Eigenvector_68,Eigenvector_69,Eigenvector_70,Eigenvector_71,Eigenvector_72,Eigenvector_73,Eigenvector_74,Eigenvector_75,Eigenvector_76,Eigenvector_77,Eigenvector_78,Eigenvector_79,Eigenvector_80,Eigenvector_81,Eigenvector_82,Eigenvector_83,Eigenvector_84,Eigenvector_85,Eigenvector_86
44,40.6458,0.167197,0.0522278,0.123171,0.00953086,0.108341,0.0426562,-0.0405161,-0.0471262,0.179864,0.0281271,0.00536566,-0.0102896,-0.219824,-0.0576547,0.0838543,-0.102859,0.0821752,0.00531128,-0.0411667,-0.235912,-0.0741567,-0.204915,-0.128402,0.133023,0.283948,-0.0929967,-0.0674974,-0.00671466,-0.0186529,0.019679,-0.217375,-0.0815221,-0.213875,-0.0137163,-0.0278099,0.145867,0.047124,0.060831,0.149694,-0.0252565,-0.0550592,0.0308256,0.035528,-0.163007,-0.108783,-0.0349903,0.0135159,-0.00467358,0.0342769,-0.140135,-0.03897,0.0971102,0.0583191,0.172852,0.132686,0.0463173,0.143091,-0.0859719,-0.0341642,-0.0568925,-0.154191,0.133293,0.0287816,0.0808404,-0.158933,-0.195967,0.036458,-0.165885,-0.0254539,-0.0212431,-0.0340485,0.126235,-0.0142132,0.0455122,-0.0730949,-0.183069,0.00123274,-0.139648,-0.00373412,0.142359,-0.0578878,-0.0109851,-0.129778,-0.00358635,0.116065,-0.0164587,0.0781744
45,-39.9918,0.123184,-0.0236346,0.00311741,0.0778058,-0.0864414,0.0636254,-0.099624,0.0591853,-0.0937267,-0.128865,0.00484763,-0.0833716,-0.083598,0.103584,0.0217038,0.0746357,-0.132081,-0.0411288,-0.0311259,-0.232796,0.0207151,0.0894021,0.0873186,0.0835009,-0.0615538,-0.0349507,-0.107087,0.155377,0.242391,-0.220586,0.0250339,0.0452798,-0.0271781,0.0488575,-0.0508575,0.0803132,-0.0689226,-0.11427,-0.0186964,-0.0164009,-0.211974,0.0113945,-0.150097,0.00775413,-0.0771437,-0.1665,-0.193571,-0.0344239,0.181,-0.0802893,-0.139892,-0.0645785,-0.0643721,0.0954089,-0.0451225,0.0731735,-0.0873441,0.160337,-0.149023,-0.0144987,0.0188778,0.00823233,-0.148355,-0.0135137,-0.0125314,0.0624142,0.084565,-0.0389266,0.120746,-0.132519,-0.0865944,0.119311,0.0767149,0.0434325,0.144724,0.0807529,0.181781,0.0868095,-0.197328,-0.19187,-0.0539218,-0.144634,-0.0893952,0.118126,0.0613608,0.217276,0.0408579
46,-39.7272,0.11577,0.095169,-0.0156674,-0.0680332,-0.125927,-0.0645322,0.0133129,0.0735685,-0.0913369,0.143064,0.0512043,0.221946,0.0818216,-0.184782,-0.0800021,-0.011172,0.0898834,-0.114872,-0.21265,0.0970487,-0.21981,-0.12352,0.144719,0.166146,-0.181005,0.0177331,0.0439193,0.0213486,-0.0402328,-0.127516,-0.0506695,-0.290677,-0.0814364,0.000104519,-0.0869089,-0.0258128,-0.042476,-0.0395199,-0.140145,-0.13322,0.0965494,-0.00524818,-0.0921216,-0.145323,-0.0429817,0.0520944,-0.100605,0.0951979,0.00452861,0.136972,-0.071605,0.141061,0.12828,0.00133606,-0.0174644,0.161034,-0.0566603,-0.0702668,-0.0789313,-0.00352222,0.00852078,0.208955,0.127785,-0.11056,0.0350015,0.130103,-0.0175582,-0.128686,-0.00684806,0.103378,0.0665002,-0.100031,-0.0537746,0.215083,0.0557735,-0.0874395,0.112374,-0.0190975,-0.0385613,-0.040437,-0.0228073,0.0679934,0.16808,0.0605752,0.0417546,0.144153,-0.0573117
47,38.7202,-0.0249997,-0.0126106,-0.0459379,0.099953,-0.0332251,-0.241125,-0.152053,0.0389796,0.0807439,-0.00725582,0.0834303,-0.14223,0.0239175,0.143997,0.0914181,-0.0783951,-0.0278507,0.053837,-0.0495854,-0.0735523,-0.142291,0.131896,-0.00296209,-0.10368,-0.00507639,-0.240689,0.0621561,-0.0410931,-0.146233,-0.02637,0.0285982,-0.0168927,0.1039,0.015834,0.0254064,0.0443047,0.0609499,-0.0567568,-0.0379124,-0.137734,-0.0721876,0.0509515,-0.17257,-0.0220765,-0.05747,-0.0429654,0.18704,0.115456,-0.0718598,-0.209236,0.0951447,-0.0323696,0.170093,-0.0552144,-0.149818,0.0522697,0.0276724,0.157472,0.0895093,0.191371,-0.171916,0.243228,-0.0709789,0.136191,0.0873782,-0.0797934,0.14026,0.0499571,-0.177944,0.0825424,0.00362523,-0.154816,0.141307,0.0621657,0.0689858,0.124472,-0.0598905,-0.134699,-0.0816006,-0.0388457,-0.051492,0.0301752,0.195407,-0.158782,0.0454011,0.0622503,0.10139
48,38.0399,-0.149205,-0.0141233,0.126362,0.0752851,0.198117,0.148294,0.0527252,-0.0252186,0.0565216,-0.17692,0.142954,0.044049,-0.0443044,-0.0979499,0.067451,0.0159064,-0.185299,0.11462,0.0933244,-0.0491887,-0.2346,0.0402573,-0.0276294,-0.114537,-0.0989153,-0.189199,-0.0719839,-0.0646252,0.0313888,-0.142297,0.0899947,-0.0798372,-0.0933418,-0.206908,0.0439514,0.133682,0.0512586,0.00143333,-0.228499,0.193884,0.169412,0.159243,-0.0229172,0.0575055,0.0786146,0.0388953,0.030433,-0.0381203,-0.0653863,-0.136118,-0.0701917,0.0940355,0.0570787,0.0638969,0.140276,0.0425851,-0.172121,0.03364,0.00731895,-0.00819289,0.050605,0.00928488,0.0450284,-0.00617342,0.0345821,-0.0101309,-0.0398289,0.246555,0.106956,-0.0353212,0.255987,0.126052,-0.0316205,0.0649344,0.104345,-0.029897,0.106017,0.000427328,0.113728,0.0417293,-0.0146554,0.131036,-0.0188352,-0.0621379,0.166021,0.0264244,-0.122286
49,-36.5238,0.0581522,0.0368832,-0.150907,0.0171567,-0.0527397,-0.196798,-0.0926976,0.0325468,0.215275,0.0867003,0.146261,0.119875,0.101555,0.00810202,0.0164114,0.0644074,-0.102667,-0.0688557,-0.0702048,0.0740348,-0.0323229,-0.00614286,-0.0190725,-0.0147611,0.134841,0.237147,-0.00138268,-0.0752288,-0.170703,0.067728,-0.200357,0.116257,-0.0220541,-0.0738606,-0.0179304,0.147999,-0.121019,-0.0495147,0.0424956,-0.00519116,0.0398812,0.0644304,-0.0737936,0.0172446,0.244109,-0.177751,0.148733,0.142057,0.130814,0.00219566,-0.155851,0.0622159,-0.112623,0.139932,-0.107652,-0.186457,0.0511468,0.0694135,-0.0523497,0.00290856,0.00645603,0.0266007,-0.0499694,-0.00538338,-0.0173189,0.115571,-0.0501883,0.106192,-0.00504201,0.0199125,-0.00128731,0.248986,-0.0155732,0.0649449,0.150283,0.0681111,0.00295772,0.0582258,-0.0987846,0.00415181,-0.0494474,-0.0538807,0.0282712,0.014397,0.105583,-0.188445,-0.323449
50,36.0723,-0.000101158,-0.030463,-0.106044,0.0327942,-0.0199295,-0.0442232,0.0832209,0.0217663,0.0031124,-0.072079,-0.125991,-0.0569908,-0.0693506,-0.0362014,-0.199759,0.152687,-0.340106,0.00410566,-0.0771917,-0.106624,-0.134021,0.102885,0.214969,-0.248893,0.0828883,0.150161,0.0991405,-0.036113,0.0109747,-0.069039,-0.183699,0.00826876,0.109397,-0.196243,0.0395979,0.183832,-0.187506,0.021085,0.0620568,-0.0484549,-0.208148,0.0862438,0.0318907,-0.0418707,-0.14644,0.0237015,-0.0665002,-0.0379524,0.0450309,-0.142236,0.0524766,0.0724032,-0.0277918,-0.045472,-0.0353216,0.0214136,0.0254987,-0.239621,0.0414256,0.0108173,0.00667146,-0.0436568,-0.0101865,0.018394,0.0439089,0.116913,-0.0695379,0.0208673,-0.0998626,0.0741116,-0.0427966,-0.129494,-0.199217,0.0452362,-0.240861,-0.0383952,0.0696859,-0.152233,0.156514,0.0464302,0.110037,-0.0185091,0.00581364,0.0262474,-0.0252958,0.0595951,-0.00404517
51,34.7839,0.0725143,-0.135953,-0.174334,0.156851,0.00504163,-0.129006,-0.0212302,-0.0138855,0.171611,0.0751975,-0.15332,0.156332,-0.137872,-0.0169743,-0.0363354,-0.10502,0.124567,0.167979,0.0309431,0.046361,-0.147148,0.0840503,0.171033,0.106794,-0.0425485,0.0362302,-0.0215267,-0.00336539,-0.101778,-0.0589741,0.117819,-0.0122659,0.00802604,0.0578208,-0.00241165,-0.074178,-0.134913,0.102382,-0.158809,0.00122795,0.00581337,0.233847,-0.00636999,0.0740618,-0.0909358,-0.0501155,0.155432,0.0106248,-0.0276595,0.00244226,-0.140427,-0.102538,-0.224406,0.0565966,-0.0477067,0.0812836,0.126404,-0.0662524,0.0363111,-0.243708,0.0337082,-0.13517,-0.0302978,-0.0493981,0.168773,0.0911614,0.235873,-0.0216027,-0.0190348,-0.104532,0.095867,0.0865374,0.134837,-0.157955,-0.0270486,-0.161718,-0.0552564,-0.0945579,0.101459,-0.0473917,-0.164328,0.080419,-0.0622122,0.0551678,-0.0118602,0.0404404,0.169068
52,-34.4145,0.0699612,-0.0403931,0.0489151,0.0416952,-0.00319988,0.0476654,0.0916735,0.0535457,-0.0192972,0.0946585,0.0784227,0.0304762,-0.0119294,-0.127523,0.0689004,-0.0250787,0.0577189,0.137655,-0.223199,-0.0909444,0.0497938,0.00800555,0.0108641,-0.0406064,-0.171331,-0.0807142,0.0590245,-0.136035,0.0985461,-0.121875,0.0163992,-0.0932317,0.0163215,-0.0211089,-0.0272821,0.0225399,-0.0923573,-0.244284,0.120238,-0.0814142,-0.111544,0.0293785,-0.0566343,0.30431,0.191369,-0.0701303,0.0649552,-0.163418,-0.0573794,0.0625011,0.111794,-0.0979114,-0.00895014,-0.102506,-0.0221751,0.177121,0.203998,-0.194052,-0.174218,0.0320744,-0.282014,-0.0958775,0.0321483,-0.0457458,-0.206078,0.026573,-0.0168639,0.0889177,0.00710824,-0.127592,0.101943,0.0593992,-0.0643899,-0.0665736,-0.102717,0.0752441,-0.0981176,0.112694,-0.0333595,0.0587562,-0.0486076,-0.086816,0.145922,-0.0149666,0.148053,-0.162788,0.0363908
53,-33.0838,0.152084,0.0474575,0.0851333,-0.0621497,-0.0756032,0.120241,0.129394,0.0994941,0.177914,0.0680808,-0.0403682,-0.0271266,0.151181,-0.0933768,0.00939715,0.150407,-0.128691,-0.1508,0.0828915,-0.182568,-0.112129,0.0892707,-0.0503155,-0.0407275,-0.0434682,0.0309855,-0.118687,0.104338,-0.0525493,-0.117314,-0.0422519,0.208211,-0.112595,0.0889193,0.175439,0.0157468,0.19572,0.110206,0.0250317,-0.230219,0.102021,-0.0224259,-0.0849968,0.0717288,-0.0772145,-0.0690983,0.00691986,0.132184,-0.0805988,0.0451962,-0.109167,0.00491445,0.0215031,-0.195446,-0.00129746,-0.0234746,-0.115114,-0.0988208,-0.0441644,0.0517549,-0.0688383,-0.192774,0.0331331,-0.0249113,0.170334,-0.168348,0.0750381,-0.122186,-0.0943893,0.0977275,0.276837,0.0823702,-0.0601162,-0.0841134,0.0434805,0.062356,-0.157866,0.0543234,-0.0410657,0.111575,-0.050434,-0.0723096,0.0741096,0.177985,-0.0731673,0.0105864,0.0562273
54,33.0632,-0.107174,0.0699446,0.056592,-0.0604054,-0.0784929,-0.108688,-0.077495,0.00588756,0.0361611,0.240501,-0.0586884,-0.118323,0.077416,0.00948493,-0.0527565,0.0704972,0.239204,0.179501,-0.224979,-0.173351,0.0729282,0.0390316,0.0175869,-0.110471,-0.00517753,0.0112114,-0.124621,0.0720567,-0.0797451,-0.0638495,0.0478091,0.117704,0.233622,0.0671977,0.0659381,-0.0136345,0.124027,0.164981,-0.00990912,0.00250027,0.208024,-0.0488357,-0.0924451,-0.0183445,-0.00766437,0.0887343,-0.0352051,0.000122889,0.0903175,0.0648261,-0.0275065,-0.074844,-0.0402195,0.137679,-0.082109,0.00468343,-0.172384,-0.199166,-0.0763692,-0.0369858,-0.131883,0.144692,-0.0495436,0.0509056,-0.00501718,0.0267637,-0.153453,0.0988615,0.110771,0.033939,0.00784416,0.187491,-0.0266285,-0.0129286,-0.0550998,0.072742,0.167611,-0.0575526,0.267957,0.00149434,0.0302569,-0.130335,-0.142095,-0.129456,0.125595,0.147576,0.0428523
55,31.3064,0.0819866,-0.184673,-0.00646594,-0.126503,0.150528,-0.176453,0.0760589,-0.00424385,-0.0875317,-0.228684,-0.0307129,0.00827448,0.0176932,0.0210375,-0.0211461,0.0346731,-0.0617596,0.160679,0.0578093,0.0199546,-0.106434,-0.0430599,-0.0147541,0.142882,-0.029151,0.0830609,0.00983249,-0.0809254,-0.0475589,0.052486,0.0825893,0.174491,-0.0974392,-0.183274,0.198786,-0.110353,0.0199296,0.00368826,0.135714,-0.17922,-0.00845492,0.0125608,-0.0520768,-0.00539262,0.213785,0.103789,0.00414512,-0.077156,0.0466042,0.100999,0.0444271,0.0293657,-0.100438,-0.173748,0.00463779,0.0538019,-0.142836,-0.142969,-0.0152531,0.0926031,-0.0855409,0.310602,0.0978299,-0.0961476,0.0672533,-0.1397,0.161454,0.0454568,-0.0783812,-0.0966193,-0.177633,0.219043,0.0345453,0.164521,-0.0327494,-0.108032,0.0509065,0.0891676,-0.0105615,-0.16569,0.0555808,0.0252169,-0.110294,0.027633,-0.0867286,0.0126421,0.0621244
56,-31.2569,-0.0511047,0.0718314,-0.0589357,0.0285178,0.15771,-0.211569,-0.0847523,-0.0144196,-0.0427984,0.0805271,-0.258379,0.26921,-0.102345,0.0369864,0.034031,0.055123,-0.125565,-0.0692784,0.0300661,-0.0810303,-0.0809084,0.0986395,0.0835157,-0.0261918,-0.0479477,-0.0797904,-0.114215,-0.0608823,0.0488904,-0.0555532,0.0992074,-0.150853,-0.131454,0.0897166,0.048809,0.12978,0.140848,-0.0635262,-0.0489076,0.180378,0.0652236,-0.300338,-0.044005,-0.00312818,-0.0912861,0.0574082,-0.00182368,-0.0596798,0.0905197,0.0311899,-0.04038,0.087664,0.0156087,0.0823832,-0.18598,-0.0531276,-0.011429,0.0534506,-0.0784173,0.0361275,-0.247211,-0.00449743,0.0995545,0.114038,-0.0425373,-0.0106588,-0.0958029,0.0511482,-0.109477,-0.178163,-0.049468,0.0398342,0.0707464,-0.072884,-0.039989,-0.0129077,-0.0470533,0.0595885,0.0712604,0.0192409,0.0768719,-0.0237303,0.0196459,0.0939515,-0.360821,-0.14525,-0.0880091
57,-29.0616,0.110913,-0.146297,-0.0475691,-0.177123,-0.0518389,0.0543576,-0.0865513,-0.0295468,-0.0208969,0.0671694,-0.0641398,0.116859,-0.0665372,0.0532437,0.165779,0.00741445,0.0491586,0.171766,0.0382375,-0.0180557,0.0365088,-0.149913,-0.251863,-0.190421,0.0504741,-0.179929,0.120208,0.0493018,-0.00711865,-0.0821714,-0.164666,0.0267457,0.127884,-0.12965,0.0844801,-0.153416,-0.0873609,0.000332506,-0.156175,-0.102845,-0.0735192,-0.0605756,-0.044838,0.160059,0.0435033,0.0408957,0.00825529,0.298415,-0.0303886,-0.0386882,-0.0841048,0.152367,-0.0417996,0.0816291,0.0228107,-0.121981,0.0474556,0.156999,-0.136684,0.08357,-0.0598355,-0.0649313,0.116243,-0.0875646,0.0310571,0.111601,-0.138676,0.00518715,0.0239325,-0.0639726,0.0133783,0.036363,-0.112176,-0.081881,-0.141111,0.027184,0.166292,-0.0403638,-0.0755565,-0.0417446,0.0899452,0.223438,-0.00501891,0.135802,-0.13672,0.0913499,0.156735
58,28.2603,-0.0539326,0.0461505,0.1975,-0.0218906,-0.0757817,-0.0967791,-0.0130675,-0.162224,0.0842342,-0.0908084,-0.138632,-0.0508609,0.214152,0.0454082,0.114802,-0.152611,0.0281155,0.0160247,0.0461956,0.18132,-0.0784758,-0.18799,0.00758038,-0.134309,0.0689211,0.0378402,0.166108,0.0962068,0.0337624,0.0970801,0.194665,0.0684676,-0.0708193,0.087877,-0.0310224,0.0704825,0.0591307,-0.0393453,0.0217552,0.053765,0.0647801,-0.0650544,0.113864,0.0800196,-0.154661,-0.137085,0.100599,-0.0666816,0.00790325,-0.208837,0.0958289,0.0099005,-0.0565021,0.0221252,0.00169016,0.0673349,0.0812601,-0.0883795,-0.222932,0.0733057,-0.0127604,0.0582884,-0.00930543,-0.0169357,0.228506,0.0785449,0.0942452,-0.0185544,0.0686677,-0.127004,-0.0544785,-0.0142612,-0.133058,0.129788,-0.0475349,0.0400223,0.21541,0.0560876,0.0797889,0.0987992,-0.141305,-0.126407,0.126496,0.311857,0.0662476,0.012034,-0.0656883
59,-27.903,0.0577328,0.206513,0.0467177,0.190301,-0.0365992,-0.0510858,0.115726,-0.0303923,0.0738604,-0.244841,0.0110278,0.0469515,-0.167682,0.0667212,0.158468,-0.0706819,-0.0101719,-0.128981,-0.0784356,-0.0881311,0.119772,-0.0394474,0.0383319,0.127355,0.190864,-0.0561264,0.115512,0.0630395,-0.114035,-0.105495,0.145381,-0.0930059,0.209655,-0.0999532,0.177448,-0.0317287,0.00047789,0.0792706,-0.058138,0.0590515,-0.0294564,0.0600677,-0.00010572,0.00534692,0.125064,0.040828,-0.00791403,-0.0174215,-0.110223,0.0918211,0.0972021,0.241562,-0.204172,-0.04311,-0.158453,-0.0533787,-0.175111,-0.0823673,-0.166404,0.074865,-0.0404015,0.00723339,-0.0276299,0.0635174,0.0230742,0.0612856,-0.0807969,-0.108723,0.0985188,0.208999,0.0256864,-0.124535,0.0532185,-0.144875,-0.105066,-0.102963,-0.0228104,0.173923,-0.0841704,-0.000724036,-0.207616,-0.0555832,-0.0142576,-0.0511153,-0.0153057,0.0253471,-0.0872576
60,27.1497,-0.0238358,-0.125685,0.189976,0.17796,-0.0753824,-0.0840302,0.12109,0.15537,-0.0364106,0.0925146,0.00280794,-0.049032,-0.121186,0.0590618,0.0544009,0.0747909,0.0420811,0.0326311,0.187016,0.166197,-0.220763,-0.030982,0.0142201,-0.122052,-0.0148849,-0.0113978,0.00938168,0.283008,0.0369755,0.162885,-0.0994989,-0.0961659,-0.00463285,-0.038207,0.00813217,0.163127,-0.031977,-0.0381266,-0.0284833,0.100313,-0.0270975,-0.100552,0.0693257,0.0540987,0.178293,-0.0251865,-0.0512449,0.191045,-0.0792317,-0.0670487,-0.0014635,-0.116479,-0.0453329,0.0231826,-0.0956657,0.0282284,-0.102469,-0.0467162,-0.121744,-0.182017,-0.18062,-0.0766375,0.125982,-0.330773,-0.0290473,-0.114041,-0.00214276,-0.12894,-0.0759911,0.112592,-0.128609,-0.0920871,0.15549,0.0194877,0.0516265,0.0479993,-0.0415653,0.0348472,0.0508465,-0.00964594,0.0935968,-0.129386,-0.111445,-0.137151,0.0664102,0.0523764,-0.0398087
61,-25.4678,-0.184412,0.0241597,0.0494515,-0.161499,-0.00596911,-0.103427,0.0810014,-0.0600181,-0.0470415,-0.00814628,0.0323109,0.205404,0.0764892,-0.124815,-0.109395,-0.10343,-0.16211,0.0692183,0.145756,-0.258507,0.0668293,-0.026785,-0.0317204,0.124315,0.0696268,-0.00823027,-0.029845,0.0665762,0.185007,-0.0323557,-0.0186719,-0.147943,0.0558687,0.0612105,-0.0243134,-0.0131588,0.0819615,0.198867,0.167287,-0.0251621,0.00198379,0.0386594,-0.00908097,0.14482,0.15338,-0.00282738,0.0550247,0.1978,0.0135993,-0.1499,0.0405523,0.0238841,-0.0146191,0.0887503,0.15164,0.0824432,0.0908994,-0.0286125,0.032971,-0.195293,-0.0158223,0.121491,-0.187341,-0.0520852,0.126531,0.1082,-0.0144476,0.104138,-0.0067572,0.181023,-0.172791,-0.0169726,0.0181005,-0.180385,0.120594,-0.0647755,-0.0661032,0.112036,0.0431551,-0.0650938,0.112035,-0.08723,0.284905,0.0172743,-0.0290636,0.0232526,0.0619187
62,25.315,0.07266,0.0597335,0.250904,0.0502338,0.0985517,-0.0237126,0.0453965,0.00197502,-0.146303,0.0171439,0.166865,0.0992623,0.00519286,0.218412,0.0486724,0.0399695,-0.185146,0.153131,-0.0905869,0.183136,0.124665,0.12462,-0.0243912,0.00513292,0.0582117,0.114939,-0.1085,0.0537261,-0.0587711,0.0310269,0.00999984,-0.145588,-0.0342737,-0.146048,-0.134111,-0.00353457,0.0373061,0.0982422,-0.0828039,-0.159831,-0.0688221,-0.122076,-0.0960788,-0.0283122,0.0614995,-0.0659053,0.243241,0.0407461,-0.0548626,0.109875,-0.00281333,0.0328976,-0.0904037,0.0989213,0.128791,0.100827,-0.0841699,-0.00417903,0.0603613,-0.0794058,0.0890692,0.049448,-0.0394445,0.124348,-0.18182,0.11777,0.207395,-0.0679935,0.0313382,-0.017092,0.114724,0.0198031,0.010982,0.0105657,-0.102374,0.217492,-0.00237641,-0.0837575,0.0713968,0.230103,0.0422834,-0.155505,-0.0215696,0.110877,-0.178829,0.113014,0.101237
63,-23.6082,0.100686,0.0642341,0.0949958,-0.120116,-0.157557,0.133208,0.062127,-0.155953,0.0609239,0.058192,-0.200919,-0.0138673,0.0238522,0.21143,0.0337045,-0.245571,-0.148325,-0.00882272,-0.166164,-0.0734462,-0.0208525,0.180643,-0.0121563,0.0745089,-0.059828,0.0897468,-0.0633779,0.0799004,0.0808275,-0.0462165,0.0696914,-0.0552184,0.164747,-0.179931,-0.186788,-0.00410389,-0.137255,0.0940474,0.180721,-0.00952726,0.0302866,-0.101313,0.017917,-0.112674,-0.0942945,-0.0109521,0.110755,0.0477134,-0.206021,0.0212777,0.00277638,-0.100363,0.0898596,0.0286412,0.043478,-0.0425114,-0.0404797,0.133691,-0.196803,-0.0297049,0.0505713,-0.030303,0.158166,-0.0355182,0.0409438,-0.100599,0.0706396,0.0704221,-0.204322,-0.0340886,0.00201245,0.132613,0.0358323,0.0309361,-0.0733056,-0.0593631,-0.0538647,0.142198,0.0900744,-0.136706,0.0385138,0.210214,-0.00660052,-0.123146,0.105545,-0.0554621,-0.170994
64,22.5442,0.0683904,0.00128161,-0.02106,0.0707623,0.118137,-0.00736453,0.0533131,0.17335,0.0985043,0.115064,0.0517729,-0.0890759,-0.13038,0.172043,0.051915,0.208372,0.0187981,-0.0562951,0.102671,-0.0943701,-0.000196057,0.0723406,0.0673865,0.127814,-0.0741114,-0.0698728,-0.137948,-0.00615421,0.0975058,0.13211,0.0546998,-0.0982802,-0.10357,0.0189977,0.139937,-0.124671,-0.175279,0.144635,-0.0466138,-0.116611,0.142623,0.0929343,0.173588,0.149656,-0.174624,-0.00475385,0.111062,-0.0567286,-0.104375,0.0845394,0.040081,0.00482411,-0.0287131,-0.0357128,0.0124517,-0.125853,-0.0166528,-0.00312912,-0.232866,0.146926,0.11465,0.00935349,-0.146863,-0.0195724,-0.101099,0.102667,-0.0838293,-0.0188994,-0.0867223,0.011356,-0.263766,0.0532679,-0.00254586,0.101212,0.084231,0.00328986,0.220701,-0.0546874,0.0603538,0.172911,0.101048,0.0787643,0.249308,-0.0254182,0.0850887,-0.0989316,0.0355769
65,21.929,-0.28999,0.176866,-0.146231,0.0898058,-0.0139329,0.0609663,-0.0263443,0.08755,-0.110949,-0.218074,-0.129862,-0.106411,0.204508,0.177202,-0.0412633,0.0570061,0.0620282,0.0941636,-0.00289239,-0.134441,-0.028728,-0.105987,-0.058834,0.0866017,0.0927641,0.09365,0.0164427,0.0894369,-0.0966341,-0.0801597,-0.078536,-0.0160381,0.0675288,-0.0590966,-0.217488,0.0698342,0.114749,-0.0202983,-0.226688,-0.0687344,0.0518225,0.210955,0.0487334,-0.00413501,0.0951769,0.03528,0.0464767,-0.141324,-0.0435644,0.060084,-0.18791,0.0466444,0.159016,-0.0908426,0.158144,-0.118864,0.0462596,-0.0633615,-0.188746,-0.127575,-0.170515,-0.112833,0.106303,-0.0226057,-0.00138053,0.044799,-0.0218086,-0.0886102,-0.0716176,-0.0987221,-0.149893,0.0770002,0.0761671,0.0981211,-0.0219999,0.0610866,-0.110714,-0.121961,-0.0856042,-0.00346489,-0.0116642,-0.0101307,0.111293,0.00443287,-0.104225,-0.0270939,0.0614623
66,-20.787,-0.0803076,0.197899,-0.0129036,-0.118323,0.035506,0.0773355,0.0349791,-0.0804714,0.100714,-0.0292397,-0.00182489,-0.0207172,-0.041653,-0.0540562,0.105792,-0.0437096,0.0958241,-0.0571374,0.142224,-0.00765897,-0.0456123,-0.0472474,-0.0555221,-0.0321509,-0.124364,0.0915225,0.0804292,0.287258,0.0817497,-0.119607,-0.0208972,-0.0423239,-0.0586789,0.0611865,0.0891749,0.15173,-0.147062,0.0184613,0.0907356,-0.0449879,0.0710608,-0.154708,-0.147016,-0.0950005,0.0213691,-0.169456,0.290097,-0.133747,0.0660595,-0.0340203,0.11088,0.0175197,-0.041893,-0.212266,-0.019521,-0.00977178,-0.0896153,-0.122571,0.15476,-0.0100282,0.023921,0.0945539,-0.169527,-0.171534,-0.116675,0.246941,-0.187837,0.0012363,-0.0555968,-0.123226,0.0488972,0.0458455,0.122835,-0.0336419,-0.0440141,0.0538764,-0.0399402,-0.204077,-0.0878664,-0.103881,-0.0327599,0.203234,-0.10024,-0.0549973,-0.0595815,0.00831448,0.0541621
67,19.4351,0.0904518,0.0336968,0.205232,-0.164245,-0.0100647,-0.195522,0.0486623,0.0964478,-0.0484015,-0.00946204,0.0285563,-0.0972689,0.0213782,0.0985759,-0.153104,0.114871,0.232702,0.0336276,0.0241417,0.0851791,-0.146851,-0.0562469,0.110692,0.0954223,0.024069,-0.018782,0.0592106,0.00487701,0.0580203,-0.0806783,-0.106977,-0.237206,0.110592,-0.116609,-0.0216428,0.0124251,-0.00385923,0.0481947,0.0254133,0.0757715,-0.0360157,0.0173646,-0.26925,-0.00502756,-0.0149685,0.164435,-0.0542392,-0.0617027,0.102257,-0.150944,0.0382243,-0.100777,-0.158153,-0.231788,0.081926,-0.0213938,0.0868587,0.151679,-0.0636679,-0.0387111,0.0438878,-0.14402,-0.138672,0.204321,0.139904,-0.145355,-0.136308,0.0952015,0.0293127,0.0788156,-0.017905,0.112665,0.069189,0.0102065,-0.0144161,0.0666953,-0.073355,0.0440152,-0.0470466,0.190983,-0.0265088,0.169845,-0.0991549,0.174444,-0.0048287,-0.101107,-0.0543141
