Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59,Eigenvector_60,Eigenvector_61,Eigenvector_62,Eigenvector_63,Eigenvector_64,Eigenvector_65,Eigenvector_66,Eigenvector_67,Eigenvector_68,Eigenvector_69,Eigenvector_70,Eigenvector_71,Eigenvector_72,Eigenvector_73,Eigenvector_74,Eigenvector_75,Eigenvector_76,Eigenvector_77,Eigenvector_78,Eigenvector_79
46,36.3806,0.0653886,0.173267,0.2052,-0.146867,0.0226116,-0.0425753,-0.103064,-0.00246942,0.0278102,-0.13109,0.175825,0.240915,-0.0370854,0.172207,0.136895,-0.153879,0.165347,-0.111756,0.0280758,-0.196528,-0.146934,0.023762,-0.0561046,-0.141217,-0.151394,-0.0503408,-0.0602856,0.190523,0.0525638,0.0309615,-0.0735597,-0.0191528,0.169478,0.104463,-0.206052,0.00132463,0.120799,-0.0168269,0.0989704,-0.0263689,0.0794418,-0.147188,0.0546946,-0.0559441,-0.0135313,-0.00806917,-0.0812875,0.224123,0.0736618,0.0506818,-0.0569133,0.163676,0.0729011,-0.119147,-0.0282732,0.0459137,-0.0947233,0.0911958,-0.0663552,-0.0383654,0.201682,0.120211,-0.0825529,-0.0828456,0.204896,0.100459,-0.0380008,-0.26303,0.0132875,-0.0667043,-0.0048393,0.0304694,-0.0848616,-0.122813,0.0571603,0.0377022,-0.0478782,-0.0165636,-0.00544321,0.0208419
47,35.1287,0.0156767,-0.021821,0.07188,-0.0102638,-0.162277,-0.0483908,-0.054815,0.0720398,0.168617,-0.0733311,0.133083,0.0705307,0.219525,0.047582,-0.178005,0.0840013,-0.0585559,0.201099,-0.0237329,-0.00985101,-0.12108,0.230887,-0.276003,0.104903,-0.0516039,-0.041668,0.0546009,0.0220722,0.0285647,0.159569,0.128286,0.0405624,-0.00835151,0.0528044,0.199309,-0.116497,-0.0369705,0.161076,0.00919856,0.0686236,-0.0207186,0.278207,0.0469221,-0.121886,-0.00188522,0.00359376,-0.0661062,0.0474887,-0.129765,0.147899,-0.0893017,0.119408,-0.0253506,0.0436236,0.0747503,-0.0154469,0.0520123,-0.228047,-0.0424207,-0.082954,-0.122969,0.0649688,-0.0304997,-0.117779,0.0738501,0.161525,0.213269,-0.105455,-0.022407,-0.0773379,0.110885,0.128331,0.116103,0.0507097,-0.0488873,-0.0854488,-0.143037,0.0737303,0.0156667,-0.166111
48,33.9589,-0.036455,0.103916,-0.156789,0.0608803,0.246455,-0.0717941,0.0951229,0.00489196,0.136565,-0.0268608,0.0270548,0.009197,-0.0181873,-0.054728,-0.0636682,-0.200484,-0.0367954,0.024454,-0.141522,0.121496,-0.103766,-0.10439,-0.106062,-0.0551326,0.178728,-0.0476303,-0.137471,-0.0156841,0.140016,0.0153272,-0.0763993,0.12762,0.126638,0.0766078,-0.0720518,0.0582224,0.00117603,-0.0968427,0.273815,-0.117815,-0.04101,-0.00628086,-0.0266073,0.0675628,0.183644,-0.00816155,0.115605,0.10735,0.0334029,0.204498,0.0659467,-0.234925,0.136325,0.0378333,0.179445,-0.068982,0.0365059,-0.129081,-0.0337046,0.216837,0.0184373,0.00756402,0.0609512,0.154893,0.110123,-0.0503633,0.166074,0.0245725,-0.0131596,0.197995,0.156934,0.200007,0.0587064,-0.0423602,0.152342,-0.0180093,-0.0324607,0.103996,-0.0688978,-0.092193
49,-33.8171,-0.0449963,0.0982453,0.00888194,-0.207169,0.0675889,-0.193392,-0.0798766,-0.0114402,0.0590461,0.182355,-0.0378004,-0.0258535,-0.0715065,0.119109,-0.122169,-0.121355,0.0673863,-0.101712,-0.246862,0.0241823,0.19245,0.0891531,0.142431,0.0232274,-0.093659,-0.232903,-0.0563899,0.202852,-0.111302,-0.207213,0.134029,0.00895662,-0.149028,0.119873,-0.00335641,0.0360858,0.242612,0.122796,0.0260334,-0.00829105,-0.181177,0.131212,-0.013852,0.00357178,-0.128216,-0.140116,0.0865845,0.0229861,-0.00838427,-0.097699,-0.0692029,-0.19173,0.0120578,0.0331769,-0.184286,0.0871631,0.0514106,0.0558389,-0.13931,0.0349949,-0.104626,0.091749,0.0522628,-0.0917585,0.0587981,0.0759348,0.0747208,0.150633,-0.188781,0.00805321,0.11877,0.00252699,-0.00472732,-0.0437927,-0.161974,0.0219692,0.0410473,-0.0174275,-0.0517837,-0.0876213
50,32.2177,0.0796469,0.0176553,0.261387,0.0842765,-0.0236374,0.0490156,-0.00254867,-0.0183694,-0.0215243,0.117821,-0.0646272,0.0825482,-0.077602,-0.180528,-0.144541,0.144483,-0.0706196,-0.120187,-0.0785892,0.0172964,0.0878842,-0.0278979,0.0812713,-0.039834,0.000663926,-0.0512993,-0.0604351,-0.108789,-0.0432075,-0.141854,0.00882985,-0.123479,0.061073,-0.0216183,0.218185,-0.0994794,0.00333545,0.225501,0.192502,-0.162833,0.155759,0.112055,-0.150879,0.154446,0.0560799,-0.0179217,0.0333691,0.0763039,0.16706,-0.0879015,0.0735205,0.0289853,0.233829,-0.0937653,0.116182,0.147826,-0.0764253,-0.0643593,0.132877,-0.0750328,0.04295,-0.0979938,-0.0390461,0.188737,0.0899291,0.0566307,-0.0970824,-0.141508,-0.0166682,-0.0947839,-0.0656221,0.0934608,-0.0323053,-0.0260872,-0.0303162,-0.0743725,0.0365938,-0.214335,0.0712853,-0.307816
51,-30.5921,-0.0994643,-0.22776,-0.0253877,-0.16249,0.0560163,0.167643,-0.0908908,-0.157374,0.153319,0.0816012,-0.178773,0.246082,0.0860498,-0.110607,0.185464,0.053189,-0.066056,0.0280275,-0.154529,0.188541,0.0308444,0.0847841,-0.0412406,-0.00724442,0.125262,0.251504,-0.148645,-0.0252584,0.173629,-0.140975,0.138203,-0.106018,-0.0894898,-0.023593,0.0383992,0.153718,-0.0243576,-0.00492946,-0.0710502,0.0616488,0.0525763,-0.0613619,0.184217,0.0907037,0.00785603,0.0627922,-0.0277638,0.152283,-0.00270476,-0.123399,0.0480386,-0.123897,-0.0387226,-0.106452,-0.058548,-0.0865477,-0.125444,-0.134951,-0.202286,-0.186678,0.0827101,-0.01288,0.0563322,-0.149611,0.160588,-0.0724673,-0.0377952,-0.138289,0.06103,0.0472889,0.125261,-0.0219111,0.0551589,-0.00684164,-0.0744761,0.00312951,-0.0295229,-0.0331885,-0.0883367,-0.000114751
52,29.1754,-0.153711,-0.160681,0.0921793,-0.0166221,0.0955013,0.111964,-0.0691994,-0.215176,0.0443236,-0.12226,0.14824,0.0785078,0.0177367,0.00418829,-0.128963,-0.0203934,0.0206864,0.178282,-0.00232268,-0.0822845,0.106999,0.0183956,0.155953,-0.0842059,0.075504,0.0175548,0.0273001,0.00306745,-0.170315,0.018898,0.100873,0.0656013,-0.214067,0.0547128,-0.137159,-0.105194,-0.0956754,-0.0645805,-0.0177107,-0.374549,0.110678,-0.0462842,0.00768539,-0.11921,-0.0123255,-0.0982995,-0.0874433,0.122361,-0.0925867,0.144515,-0.0522763,0.0851754,0.305384,0.185934,0.125877,-0.0253733,0.0507549,-0.0371933,-0.0311644,-0.00224981,-0.176952,-0.126654,0.00322018,-0.0150664,-0.0314881,-0.0593758,0.021321,-0.0183707,0.0237999,0.0595814,-0.0154371,-0.257793,-0.0392722,-0.12641,-0.101214,0.114203,0.0683165,-0.0382369,-0.139314,0.0365651
53,-9.42401,0.0370698,0.0168116,0.0866405,0.116868,0.0591905,0.201166,-0.0202594,0.0488536,-0.0288386,-0.240623,0.0294654,-0.104322,-0.199225,0.00275329,0.0763061,0.174246,-0.0365189,0.10408,0.200858,-0.0788365,-0.0860269,0.158177,-0.0213621,0.0891611,0.14248,0.0406833,0.0448576,0.159149,0.0243218,-0.0725067,0.0840179,-0.145211,-0.0977092,-0.0518054,-0.0747721,0.21151,0.147664,-0.0539102,0.217391,0.132436,-0.120062,-0.13915,-0.068538,0.0672537,-0.0616153,-0.048032,0.131137,-0.00443686,0.107915,0.0515429,-0.0736777,-0.0887472,0.0430138,-0.0254608,0.0976635,-0.0384505,-0.117055,0.0154347,-0.0145682,-0.176584,-0.278765,-0.124456,-0.050125,0.00459968,0.155997,0.135231,0.0020823,0.174881,-0.225417,0.0203271,0.0257037,-0.0491961,-0.0136188,-0.000357842,0.0535816,0.0857208,-0.225593,-0.0284817,0.0932829,-0.0479771
54,9.42432,-0.0635181,-0.165939,0.023498,-0.0601208,0.108445,-0.0538751,-0.0237365,-0.216465,-0.076294,-0.153221,-0.0844525,-0.0718698,-0.0130304,0.0177729,-0.0769082,-0.144845,-0.161771,-0.177436,0.0876367,0.11842,-0.22867,0.126781,0.0192353,-0.0379782,-0.0711241,0.0953672,0.0396548,-0.00504038,0.00580099,0.0246968,-0.135678,0.0629495,0.00752002,0.0788186,0.119872,0.00484876,0.265431,0.0194806,0.0654909,0.0461362,0.0509837,0.0430298,0.0176329,-0.11614,0.109441,-0.0924714,-0.0598614,0.194012,-0.183078,-0.0234029,0.0792043,0.0992928,-0.0860218,-0.168189,0.181268,-0.120684,0.0617106,0.0966699,-0.0500641,-0.0490257,-0.0251797,0.0645656,0.31463,0.00875554,-0.0258302,-0.0411552,-0.00660033,0.215774,-0.0918303,-0.172463,-0.209898,-0.0557377,-0.064212,0.140659,0.0609106,-0.046821,0.13225,-0.0804968,-0.0542497,-0.143949
55,-25.001,0.0444458,0.0782117,-0.182527,0.130809,0.104362,-0.0228783,-0.156181,0.119985,0.273258,-0.0397479,0.0935265,-0.05061,-0.176849,-0.149941,0.160354,0.12045,-0.0473648,-0.0644686,0.038488,0.0699009,0.0189098,0.084225,0.13642,-0.110373,-0.094419,0.000590133,0.234897,0.130558,-0.0416177,0.130686,-0.111753,0.00967739,-0.0511585,0.103863,-0.0215438,0.0382746,-0.129617,-0.0809078,-0.0746179,-0.00956892,-0.0757514,0.19706,0.082698,0.172535,0.0613837,0.0732463,0.181019,0.176657,0.152376,-0.0103007,0.0793064,0.0577378,0.0557362,0.080286,-0.0897206,0.0952477,-0.0218226,-0.0646602,-0.100207,-0.0775934,-0.0246469,0.102934,0.137695,-0.0599287,-0.163529,-0.0403387,0.126616,0.0219538,0.241792,-0.261434,0.0475335,-0.0591509,-0.11827,-0.0870094,0.0750198,0.0610808,-0.0273932,-0.104978,-0.0341978,-0.110299
56,-24.5623,0.0818315,0.00486569,0.0963924,-0.158526,0.0238808,-0.127062,-0.109827,0.0031765,-0.0237797,-0.0538889,0.0657668,0.0769908,0.0313807,0.0274074,0.165101,0.259735,-0.147165,0.137025,-0.0418041,0.0129079,0.064154,0.106551,-0.0602133,-0.0827499,0.0714835,-0.044011,-0.00107098,-0.187164,-0.156209,0.0604963,-0.0684034,0.0592257,-0.126823,-0.168019,-0.0363394,-0.0454531,0.0458479,0.0128054,-0.0589425,-0.080065,-0.00980524,0.150469,0.0190273,-0.226374,-0.144214,0.0582408,-0.0402449,0.102159,0.186524,-0.0460549,-0.0272941,-0.200702,0.0556484,-0.236273,0.148938,0.074701,0.0947784,0.0958682,0.0838134,-0.0414924,0.284351,0.0674128,0.0561759,0.0959338,-0.0441301,-0.00212138,0.0491032,0.286915,0.0196882,0.113625,-0.0122541,0.173217,-0.0349046,-0.0758326,0.078107,0.165922,-0.150122,0.0343543,-0.0507061,0.128488
57,-24.0163,-0.270737,0.174469,-0.0270568,-0.0677448,-0.0373051,0.113058,0.264493,-0.167297,0.0691,0.0218217,-0.0189559,-0.133592,-0.204985,-0.0218164,-0.030455,-0.0232781,0.139395,0.0984085,0.0447382,-0.0361433,0.122643,0.0201674,-0.0835312,0.042757,-0.117962,0.0314266,-0.0277654,-0.0859838,0.257217,0.0674078,0.0146135,-0.0474046,-0.133859,-0.131441,-0.109404,-0.0648312,0.0378346,0.287659,0.0021579,-0.0887007,0.149324,-0.0594667,-0.095812,-0.0267003,-0.0613085,-0.0720443,-0.129906,-0.0860676,0.172842,0.149361,5.55785e-05,-0.0459477,-0.142051,-0.0216195,-0.0103391,0.0221816,-0.145127,0.0203697,-0.0258586,-0.16868,-0.0331051,0.124651,0.139248,-0.0509139,-0.0703597,0.0931864,0.138243,0.0807206,0.152838,-0.0428356,0.0175558,0.106269,-0.148014,-0.111117,0.137822,-0.154896,0.0843776,0.00588417,-0.144418,-0.0070286
58,23.047,0.0351252,-0.101153,-0.0710993,0.0359387,-0.131598,0.0589033,0.0844564,-0.1407,-0.0247283,-0.200415,-0.0695637,0.200878,-0.0122015,0.064884,-0.113636,-0.149197,-0.0325588,-0.215397,-0.146898,-0.0846391,0.127267,-0.0145909,0.164703,0.0100527,0.057063,0.0801874,0.121293,-0.000196868,-0.184927,0.0932734,-0.0867941,0.00817022,-0.0471284,-0.0278603,-0.0166396,0.0957342,-0.00995196,-0.00762507,0.00551326,0.0238021,0.0155539,0.026455,0.0663428,0.110799,-0.128073,0.109659,-0.153911,0.0572139,0.171345,0.0419521,-0.151706,0.018228,-0.231118,0.0988252,0.12398,0.214115,-0.0998853,-0.0945696,-0.105039,0.155718,-0.0711815,-0.219251,-0.0196406,-0.051161,-0.0265084,0.0272118,0.0632193,-0.0210441,-0.0164125,0.0133262,0.00919804,0.315162,-0.224905,0.250145,0.0140849,0.0874377,-0.0807226,0.0728077,-0.010123,-0.0129704
59,20.6077,-0.14777,-0.0724277,-0.0922874,-0.131467,-0.0191565,0.131979,-0.104606,0.0715319,0.177883,-0.0465107,-0.0482606,-0.0510778,-0.0232785,-0.0896158,0.124554,-0.0340614,-0.186064,0.0561764,-0.0114049,-0.132863,0.0226614,-0.261092,0.0314643,-0.0549695,0.121105,-0.127612,0.21285,0.0158608,-0.0493556,-0.151369,0.0514763,0.0878146,-0.00621884,0.200624,0.03425,-0.144627,0.136482,0.265444,-0.012663,0.106326,0.149178,-0.0766268,-0.16682,-0.0587735,0.0232136,0.170263,0.0115228,0.135603,-0.0219865,0.00532234,-0.00923489,0.0850712,0.0901066,-0.045516,-0.109273,-0.263895,-0.213048,-0.00721563,0.106816,0.0359878,-0.0448773,0.0784178,0.00703151,0.0471134,-0.164209,0.0402945,-0.0358617,-0.0335759,-0.106219,-0.0169463,0.049904,0.171193,-0.00508649,0.0630867,-0.0235346,0.154545,0.0076656,0.204288,0.131814,0.0908668
60,-19.8205,0.0277383,0.0549258,0.121452,-0.103293,0.0493472,0.038181,-0.0599503,0.110404,0.0459825,0.0639545,-0.0642144,0.109556,-0.0626285,0.0308829,-0.095821,0.044658,-0.141569,-0.0119292,0.00547903,-0.141775,-0.162566,-0.0289459,0.312753,-0.180143,-0.0684631,0.0960342,0.00879764,-0.111779,0.282341,-0.233152,-0.213668,-0.0474729,0.0780634,0.0910029,-0.0778369,-0.170444,-0.111228,0.129885,-0.056852,0.0508415,-0.124188,0.0400577,-0.00766375,-0.121377,0.0578199,-0.0570618,-0.0346158,-0.158333,-0.0153654,-0.0622129,-0.133115,-0.242807,-0.0613696,0.00688256,0.207565,0.0488909,0.142199,-0.0508403,-0.0908199,-0.074983,-0.125759,-0.0827262,-0.0690711,-0.0107758,0.0142142,0.047326,0.124098,-0.0470081,0.111924,-0.115598,0.0219923,-0.183958,0.00568337,0.104134,0.0965874,0.0796522,-0.0208788,0.226304,0.0372509,0.0552443
61,18.5455,0.021067,0.0101573,0.00742733,-0.148951,0.0113232,-0.0335905,-0.073905,-0.0895803,0.0520483,0.0397395,-0.291847,0.138841,-0.0495034,0.0415026,0.200312,0.0242574,-0.088105,-0.00702261,0.219471,-0.00948339,0.142314,0.135883,-0.212963,-0.0861582,-0.0870658,-0.0780545,0.0319707,-0.182115,-0.0263918,0.067841,0.0681017,0.125285,0.0439233,0.0100922,-0.06063,-0.0912486,-0.0720587,0.0399256,-0.111827,-0.0987735,-0.0949783,0.0633665,-0.0711823,0.0218625,0.291171,-0.0981565,0.238683,0.00696556,0.0765867,0.292585,-0.0260075,0.031842,-0.0932017,0.00802331,0.0407784,0.165984,-0.148626,0.15233,-0.158329,0.15001,-0.0641906,-0.0732138,-0.0502505,0.0186426,-0.00765332,0.099574,-0.168817,-0.0120738,-0.141752,0.0666749,0.0903633,-0.146425,-0.00782282,0.168585,-0.0265766,-0.0866842,0.0555549,-0.0103197,0.0750287,-0.0074357
62,-17.8302,-0.0664344,-0.163968,0.0583573,-0.100941,0.106719,-0.00421618,-0.014354,0.256921,-0.0381872,0.166626,0.111474,-0.106435,-0.0885298,0.205278,-0.0957784,-0.0308486,0.0907187,0.00298207,0.0518641,0.0116738,0.184352,0.0330929,-0.0431924,-0.118315,-0.0228085,-0.0717061,0.194511,-0.0283691,-0.0205052,0.0488493,-0.155561,-0.079324,-0.0629075,-0.204929,-0.0604265,0.116722,0.105495,0.088737,0.0199767,-0.00288563,-0.0912498,0.0037951,0.0757267,-0.0416116,0.198739,-0.015128,-0.0820466,0.161248,-0.0296953,-0.0500669,0.117371,0.0898843,0.0772264,-0.04166,-0.00839961,-0.0648551,-0.0417665,0.042624,-0.100684,-0.153141,-0.0743942,-0.155554,-0.0410834,0.0366172,0.0600971,-0.279717,0.0334653,-0.0508773,0.208018,0.227131,-0.0361087,0.0745892,-0.0393839,0.129352,-0.0870341,-0.223684,-0.114383,0.178353,0.178174,-0.0833057
63,-17.6715,0.10452,-0.199739,0.161433,0.132838,-0.141107,-0.0254384,0.0964439,-0.0633457,0.191083,9.13277e-05,-0.0671666,0.0628338,-0.212366,-0.0584975,-0.0781289,-0.0150204,0.130855,0.0360615,-0.01107,0.0170814,-0.198052,-0.0306657,0.0433912,0.00733959,0.123727,-0.180245,0.00132225,0.276153,0.0440912,0.190106,0.106463,-0.132602,-0.0860454,-0.055464,0.0746911,-0.0944695,0.0844473,0.0201355,-0.0310717,-0.268551,-0.0750414,0.165821,-0.0143069,0.200402,0.0647389,0.131354,-0.1073,-0.118462,-0.0448859,0.018103,0.147012,-0.0796263,-0.0747585,-0.151857,0.0325442,-0.0176693,-0.0539401,0.0646226,-0.0861747,0.00970465,0.190379,0.101909,-0.00422087,-0.0152463,0.0126736,-0.0289581,0.0352254,0.0282585,-0.0534,0.0869506,-0.00407332,-0.187917,-0.0360323,0.0934364,0.0505878,0.0964193,0.0790864,0.207323,0.171341,0.15042
64,15.1277,0.135361,-0.0729615,-0.140474,0.241779,0.152389,-0.00583379,0.204571,0.0151494,0.102764,0.111338,0.0162295,-0.00910838,0.207179,0.036655,0.108869,0.134127,-0.0468082,0.0739546,0.055585,-0.0616289,0.0493308,-0.128112,0.0627024,-0.162064,-0.10184,-0.245755,0.00244435,0.0456954,0.113507,-0.0700858,0.0904502,-0.0188728,0.0249454,0.133227,-0.0148484,-0.0467634,0.0688802,-0.020706,0.0941217,-0.107308,0.0124364,-0.0384191,0.162262,-0.191552,0.00320591,0.179485,-0.109318,0.153603,-0.0369102,0.114308,-0.168501,-0.0797548,-0.181685,-0.125003,-0.113214,0.0793241,-0.0972448,-0.0858961,0.0381991,-0.0923981,0.0305105,-0.249334,-0.138575,-0.111416,0.0761353,-0.0214773,0.0759486,0.195714,-0.0468629,-0.0158398,-0.140235,-0.027383,0.0113348,0.0368679,0.0265292,-0.112354,0.16393,-0.197946,0.0125338,-0.0345021
65,14.4817,0.111323,0.00454954,-0.156424,-0.264361,0.0759577,0.184292,-0.168101,0.0642329,0.0416129,-0.0244194,-0.111361,0.0687119,-0.128431,0.155309,-0.267281,0.123231,-0.0702868,0.184912,0.0574064,0.155756,0.139435,0.0417033,0.192365,-0.00550054,-0.142983,-0.115693,-0.286183,0.0996084,0.0543624,0.0478838,0.0754629,-0.0926571,0.213218,-0.0598012,0.00716999,0.0948684,-0.0498514,-0.107569,0.0828413,0.0434935,0.205884,0.0467229,-0.0894833,-0.0313324,-0.207527,0.181711,0.0208923,0.0175112,0.00427022,0.109994,0.144194,0.150034,0.0243926,0.0769267,0.0474114,-0.089111,-0.0102671,0.0908946,-0.052305,0.0871433,0.022373,0.0454429,-0.0519896,0.0413282,-0.0394549,0.0101658,0.107735,0.068879,0.0405569,-0.049859,-0.0580943,-0.00125233,0.052625,0.189808,0.0925814,-0.0732454,0.00677169,-0.0773025,0.0296674,0.100516
66,-13.6928,-0.138197,-0.0625205,0.170858,0.0319681,0.0733845,-0.0260442,0.0663734,0.0545261,0.124355,-0.131978,-0.257876,-0.0328669,0.0501745,-0.0828958,-0.189846,-0.0120382,0.235361,-0.110724,0.0241249,-0.114179,0.149648,0.0620814,-0.0403127,0.112027,0.116139,-0.108136,-0.0641506,-0.0952174,0.0581071,0.0316165,-0.00678976,0.0820664,0.127398,0.0606949,0.0379603,0.207331,0.0461046,0.148395,-0.050194,0.0848536,0.00634977,0.0114846,0.233539,-0.0900871,0.185185,0.107537,0.195682,0.0187833,0.166272,0.0188987,-0.114293,0.0331677,0.191623,0.16703,-0.0681894,-0.0247824,0.221708,-0.0581405,0.120383,-0.132103,0.175549,-0.0337478,0.0476288,-0.0781353,0.0224444,-0.00822135,0.0618725,0.0398748,-0.0641792,-0.110511,-0.142361,-0.0572014,-0.0699109,0.0707906,0.0534996,0.0640325,-0.0481489,-0.0151001,-0.00213473,0.26156
67,-12.9134,-0.0351696,-0.023255,0.040147,0.0354234,0.0383391,0.156489,0.0432363,0.091212,0.147557,-0.00298665,0.104224,0.118838,0.0555417,-0.0141962,-0.106231,-0.0285365,0.187019,-0.0403057,-0.189315,-0.176459,0.00818823,-0.0192959,0.0383476,-0.0977318,0.0906645,0.0313632,-0.113445,-0.0814259,-0.139335,0.0174132,0.0367493,-0.111958,-0.0530094,0.17595,-0.0188186,0.136762,-0.125808,-0.0450043,-0.13701,-0.0072847,-0.189029,0.0031395,0.0176304,-0.110833,-0.00784806,-0.2105,0.20458,0.00337708,0.145959,-0.0859518,0.0581984,0.231676,-0.179154,-0.281818,0.0957793,-0.184583,-0.0751502,-0.0397211,0.0403141,0.0102892,-0.0736841,0.121258,-0.0503229,0.0810517,-0.125199,0.219741,-0.0418457,0.145723,0.1137,0.174526,-0.0616317,-0.00276877,0.149178,0.0997347,0.130231,-0.0618951,0.140186,-0.0492972,-0.0132695,-0.0868134
68,12.2042,-0.122662,-0.00473641,-0.0172661,0.0338903,0.0834048,0.312368,0.0263065,-0.0627818,-0.204056,0.0532307,0.157432,0.121368,-0.178146,-0.0851544,-0.127764,0.135385,-0.10382,-0.351775,-0.0818783,-0.0612143,-0.0439653,-0.0933837,-0.163481,-0.0313495,-0.138051,-0.065839,-0.0385621,-0.034621,-0.0436647,0.129341,-0.00523638,-0.0555688,-0.148404,-0.0594765,0.0237702,-0.0200145,-0.211237,0.0976822,0.130124,0.0670742,-0.0114662,-0.0755649,0.0283122,-0.121979,0.0736053,0.114495,0.0599628,-0.0526206,-0.0902105,0.0608113,-0.144688,0.0728822,0.0693551,-0.071212,-0.157927,0.0590746,0.0551325,0.00440134,-0.212841,0.115774,0.128023,0.063491,0.0101809,-0.0517317,0.045596,-0.145127,0.0651791,0.197149,-0.0815368,-0.106103,0.133045,-0.0340728,0.224187,-0.0500298,-0.0174936,0.0733227,-0.0415523,0.063239,0.0914549,-0.00860071
69,-9.45404,-0.13705,-0.059486,-0.129983,-0.137576,0.0249833,-0.0604948,-0.0463185,0.0324577,0.0409062,-0.0589761,-0.182988,-0.096289,-0.032249,0.159798,-0.0304872,-0.0325313,0.147788,-0.191459,0.106809,0.116196,-0.218475,-0.0662316,0.119762,-0.0838737,0.133719,0.0744014,0.148694,-0.167636,-0.0812076,0.098703,0.019116,-0.19974,-0.00108892,-0.0512243,0.115385,-0.103082,-0.0963576,0.0244064,0.0425844,-0.0544429,0.0108313,0.0682664,0.00258567,0.120814,-0.141171,-0.224296,0.0896712,0.124867,-0.00277417,0.148456,-0.0824256,-0.0706439,-0.0093933,-0.0818004,0.0153695,-0.0621826,-0.0893322,0.119196,0.255213,0.0104732,0.0617541,-0.0325363,-0.305833,-0.198349,0.105531,-0.0585894,0.216698,0.0263633,0.00597693,-0.0980256,0.0490512,0.05204,0.155795,-0.119212,-0.119578,-0.0304107,-0.00727724,-0.0873142,-0.0150921,0.0883944
70,8.9265,-0.0409748,0.0595822,-0.072211,-0.0800112,0.0385232,0.109812,-0.0204543,0.069271,-0.061312,-0.196674,0.137834,-0.0543125,0.119509,0.118178,0.0976799,0.0241219,0.0998731,-0.0466202,-0.139101,0.194123,-0.155637,0.0337243,0.0357367,-0.0288018,-0.0932963,0.105118,-0.119029,0.122843,0.0284498,-0.0562285,-0.00649328,0.0777184,-0.129824,-0.0662461,0.164638,-0.157703,0.10468,0.036164,0.0153408,-0.153481,-0.125825,0.0888614,0.0197733,0.0187531,0.0443338,-0.0585907,0.0666265,-0.0307537,0.106987,-0.0208768,-0.0825033,0.0162228,0.192842,-0.00784445,-0.114134,0.182213,-0.162486,-0.185796,-0.0140949,-0.0945414,-0.0746424,-0.0633396,-0.0485895,0.137127,-0.141611,-0.108179,-0.182792,-0.0313549,-0.109786,-0.0947159,-0.0495323,0.0740071,0.087697,0.183221,0.204767,-0.221548,0.0516005,0.0636733,-0.0598947,0.347089
71,7.74181,0.229293,0.0493904,0.0485728,-0.125817,-0.0490513,-0.165156,0.208601,-0.131085,-0.137349,0.0971227,-0.016347,-0.105901,-0.161721,-0.0195216,-0.141801,0.0709704,0.0323815,-0.0282425,-0.00225916,-0.0790571,-0.102435,0.0732519,0.0717741,-0.105928,0.162317,-0.108821,-0.114609,-0.097388,0.0949453,0.110965,-0.0600389,-0.0928799,-0.0897683,0.1806,-0.0620799,-0.099512,-0.0526124,-0.230816,-0.140444,-0.0460113,0.142154,-0.0808348,0.0989051,-0.110827,-0.0546295,0.0358843,0.162919,0.0931807,-0.0121771,0.0964553,0.0383643,-0.0681207,0.0719631,-0.0877226,-0.0842822,-0.0369423,-0.0500038,-0.140281,0.0271497,-0.126121,-0.181785,0.0138716,0.214045,-0.147837,-0.149775,-0.0569554,-0.177984,-0.112349,-0.0399809,-0.0564479,0.149173,0.197404,0.0385311,0.086784,-0.112883,-0.0413775,-0.154578,-0.0338928,0.16076,0.0515437
