Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59,Eigenvector_60,Eigenvector_61,Eigenvector_62,Eigenvector_63,Eigenvector_64,Eigenvector_65,Eigenvector_66,Eigenvector_67,Eigenvector_68,Eigenvector_69,Eigenvector_70,Eigenvector_71,Eigenvector_72,Eigenvector_73,Eigenvector_74,Eigenvector_75,Eigenvector_76,Eigenvector_77,Eigenvector_78,Eigenvector_79,Eigenvector_80,Eigenvector_81,Eigenvector_82,Eigenvector_83,Eigenvector_84,Eigenvector_85,Eigenvector_86,Eigenvector_87,Eigenvector_88,Eigenvector_89,Eigenvector_90,Eigenvector_91,Eigenvector_92,Eigenvector_93,Eigenvector_94,Eigenvector_95,Eigenvector_96
41,54.2745,-0.0102146,-0.168646,0.0964237,-0.168163,-0.26457,-0.060108,-0.0432193,0.0415067,-0.0439753,-0.0153714,0.0500447,0.0145865,-0.0322746,-0.0840316,0.158113,-0.0414596,-0.0295598,0.134664,-0.00260217,0.10527,0.189195,0.0165982,-0.101346,0.0838265,0.0776814,0.135185,0.0637948,-0.0878234,-0.105758,-0.0631924,-0.0114312,-0.0535529,0.0256792,-0.0192383,0.134301,0.0687541,0.0387551,0.0443738,-0.0553707,0.0911847,0.024305,-0.109384,0.0169133,-0.026933,-0.0210343,-0.0209704,0.0717379,-0.139987,-0.0798141,0.0873972,0.073986,0.114854,-0.278481,0.088298,-0.0449638,0.207602,-0.149224,-0.121109,0.0949423,0.0121917,0.0561338,0.00810903,0.0445308,0.0516326,0.0851204,-0.0424017,-0.105293,-0.0443918,0.0317041,0.0831068,0.107505,0.0910125,-0.0907173,-0.120698,0.00984265,0.0224836,-0.0508945,0.139818,0.195766,-0.0935343,0.0790751,-0.00528097,-0.100858,0.0428866,0.135835,-0.0969403,-0.138706,0.268832,-0.0521584,-0.0777717,-0.136199,0.0576984,-0.132681,-0.132458,0.102923,-0.0700731,0.151243
42,52.4719,-0.00354938,-0.0862785,-0.201126,0.043028,-0.00157524,0.0734154,-0.211612,0.000857608,-0.0328188,0.176162,0.00531511,-0.128731,0.0689343,0.193439,0.122626,-0.0697351,-0.124539,-0.0011238,-0.103912,0.0732464,0.0100784,0.049669,0.0280082,-0.0797597,0.0089653,0.02367,-0.292274,-0.00171401,0.0906574,-0.102304,0.0694737,0.0180372,-0.187556,0.205013,-0.0803059,0.0520982,0.1691,-0.221021,-0.0188572,0.0756062,-0.0215447,-0.0672789,0.00463859,-0.154378,-0.111519,0.111715,0.0498572,0.0473499,-0.147781,-0.0612232,-0.0847073,-0.0210561,-0.0438357,-0.0310991,0.0272452,-0.0284609,-0.0327574,-0.0672552,0.0880386,0.0237772,0.133302,-0.0757898,0.0357335,0.129559,0.166095,0.103396,-0.11008,0.233207,0.0562348,-0.00120342,0.0423087,0.0338163,-0.0664995,0.0929753,-0.029612,0.0182934,0.114245,-0.226875,0.0453089,-0.0168794,-0.0782606,-0.0626772,0.136649,0.0380968,-0.104689,0.0234336,-0.0853499,-0.0229666,-0.0542219,-0.135298,0.0136004,0.00135775,0.108373,0.0297556,0.0668767,0.0167062,0.190133
43,-52.4322,-0.00225615,0.148986,-0.0878588,-0.0881101,0.102802,-0.0754795,0.171629,-0.0213796,0.0141922,0.0720973,0.183084,0.0225518,0.112348,0.0640169,0.00788926,0.119624,-0.085633,0.037113,0.0407074,-0.064122,0.00980226,0.0125117,0.0230253,0.0094932,-0.0851196,-0.0560399,0.201433,-0.0068637,-0.0336201,0.0136819,0.0566626,0.0916802,0.0234726,-0.0508293,0.085637,0.0521064,0.143149,-0.126275,0.250729,0.136291,-0.109774,0.0734526,0.0709332,-0.124771,0.00606791,0.128014,0.106473,-0.0665585,-0.048851,-0.0884914,-0.0650259,0.30206,0.0175397,0.166068,-0.0363235,-0.0460723,-0.0836549,-0.0325551,0.0926061,-0.0818004,0.0119277,-0.0931294,0.0663621,-0.177283,0.0115114,-0.00170509,0.0272623,-0.159141,-0.026279,0.127673,0.113977,0.182134,-0.0153988,0.148961,0.114745,0.117677,0.0276473,-0.0416364,-0.0505984,0.0128522,0.0256045,0.166024,-0.156648,-0.10261,-0.0920668,0.0751389,0.0782796,-0.027923,-0.22498,0.0224524,-0.105087,0.155214,0.130914,0.15161,0.0388231,0.052628,0.0323042
44,-51.3559,-0.179271,-0.0374937,-0.0822327,-0.0446586,0.0539034,0.0152996,-0.0241805,-0.0554333,0.148406,-0.141067,-0.0295302,-0.0220567,-0.0454123,0.0745593,0.128274,0.0503572,-0.125758,0.163114,0.0408422,0.0953711,0.0917687,0.107898,0.0543776,-0.104124,-0.00779493,0.0252022,0.0426393,0.0581802,-0.150715,0.115256,-0.0605632,0.168272,0.0621697,-0.104871,0.147461,-0.0123141,0.0444343,0.133762,-0.0611412,-0.046654,-0.0700772,0.0695507,0.0478399,-0.0870001,-0.0121381,-0.215048,-0.0402805,0.00191884,-0.0421689,-0.0783435,0.00309419,0.141168,0.0198704,-0.0915436,0.121672,0.110066,-0.18131,0.176855,-0.083738,-0.125283,-0.0626482,-0.0133183,0.0622554,0.032008,-0.0246203,-0.00711023,0.0391298,0.113326,-0.158089,0.0419392,0.0653688,0.0201637,-0.131656,0.0581093,-0.0840818,-0.00331674,0.275915,-0.0102744,-0.105759,0.0778221,-0.136934,-0.130347,0.0906012,0.0697368,-0.101757,-0.107683,-0.0248641,0.150621,0.0884031,0.0273774,0.211895,0.162053,0.11762,-0.155767,-0.174582,0.118681,-0.079511
45,50.9094,0.054864,0.0634402,0.206595,-0.0129507,-0.127937,0.0760087,0.110432,0.188706,-0.0137459,-0.0853203,0.212493,-0.0620715,-0.0521847,-0.0318755,0.136058,0.0382741,-0.0553905,-0.0939348,-0.0189564,-0.147018,-0.018763,0.0347715,0.0407358,-0.195543,0.0185744,0.0551819,-0.00546179,-0.119649,0.0260479,0.0338953,0.093193,-0.0675659,0.0105584,0.0257513,-0.0205599,0.131451,0.143151,0.0313361,-0.0986023,-0.179943,0.12535,0.0978897,0.0866744,0.0718572,-0.0107378,0.0966746,-0.088687,0.00197968,0.122825,-0.107484,-0.0541456,0.0459403,0.191927,0.0416421,-0.0168127,0.0988012,-0.0912859,-0.159906,0.00520342,-0.00985116,-0.121893,0.0289398,0.169864,0.0835668,-0.137323,0.233036,0.133063,0.0720704,0.108341,0.074987,0.00534529,0.101154,-0.124565,0.117899,0.00600451,-0.191314,-0.101316,0.0290623,0.0296124,0.05114,-0.180834,0.166023,0.0088386,0.196381,-0.00225425,-0.0277835,-0.0377372,0.0478848,0.0281833,-0.138905,0.125194,-0.102628,-0.0332717,0.0698173,0.113139,0.121676,-0.0317037
46,-50.1932,-0.0827944,-0.0691096,0.103278,0.0124524,-0.1875,-0.0784025,0.204297,0.0207412,-0.0449231,0.0753603,0.0577064,-0.0228023,-0.0262733,0.167278,-0.00390486,0.0397789,-0.0356381,-0.0596031,0.0804094,0.119423,-0.0161694,-0.10996,0.116254,-0.0102278,0.0661467,0.134306,-0.0233444,0.0996394,-0.143049,-0.0746419,-0.180636,0.0604485,0.042712,0.00603576,-0.205531,-0.0950144,-0.159602,-0.0197384,0.0112671,-0.126631,0.0410261,0.14688,-0.023202,-0.056464,-0.162514,-0.160709,-0.0275762,0.00979696,-0.0972456,0.166485,-0.063715,-0.169559,-0.023199,0.121795,-0.0694688,-0.0380085,-0.0273545,-0.0280983,-0.151379,-0.0337253,0.0299381,0.0379637,0.0786628,0.136628,0.023373,0.0348238,-0.206964,0.0871168,-0.163124,0.0819313,0.19478,0.0755607,-0.0866139,0.147216,0.0507431,0.185916,-0.225838,-0.0220055,-0.0507217,-0.142974,-0.114984,-0.0290495,-0.0979612,-0.070766,0.00530958,0.179817,-0.0232028,-0.0180878,-0.0810119,0.0707365,0.054515,-0.0671243,0.0487294,0.113763,-0.0647595,0.032498,-0.120056
47,48.9108,0.0768948,-0.054527,-0.128312,0.0362853,-0.00101577,0.0653008,-0.0951475,0.00264148,-0.038105,0.00487685,-0.00177994,-0.144659,-0.0127484,-0.0596382,-0.0980955,-0.0750373,-0.141388,-0.064165,-0.122554,-0.0271776,-0.240464,0.0188698,0.0904152,-0.119666,0.0323068,-0.0299207,0.0242511,-0.0528357,0.0445621,0.204031,0.0262321,0.0194301,0.0959936,-0.129038,-0.0396123,0.0280933,-0.147944,0.0450266,0.167978,-0.00528263,0.158015,-0.0848882,-0.23316,0.00189271,0.108981,-0.0853134,-0.0821109,-0.102677,-0.11456,0.0401561,-0.0290941,-0.0666885,-0.0594858,-0.0056024,0.131919,-0.00505418,-0.170473,0.167488,-0.155821,-0.0105015,-0.145277,-0.0167918,-0.0969872,-0.0174791,-0.0759097,0.117107,-0.0373164,0.203313,-0.0773121,0.166549,-0.172215,0.104138,-0.0785775,0.0680244,0.0159367,0.00749397,-0.00248846,0.117141,0.120828,0.0788691,0.143917,0.0108657,-0.0875186,-0.0829814,0.0169723,-0.0121927,-0.106826,0.0826369,-0.0218732,-0.0104391,-0.0785128,0.158128,0.0112598,0.229182,0.23531,-0.0789557,0.0945893
48,-48.5088,-0.0785759,-0.0810001,-0.11204,-0.0896259,0.0868898,0.129166,-0.0559968,0.106859,-0.0659383,-0.081759,-0.0147749,0.193108,0.022791,0.153272,0.00797491,0.117623,0.166279,0.0115235,-0.0620257,0.222042,-0.0307455,-0.0140541,-0.19987,-0.00923719,-0.00124817,-0.017727,0.0506454,-0.148466,0.00366607,-0.102019,-0.142552,0.070431,0.111887,0.0495292,-0.00638804,0.171683,0.0737327,0.00322927,0.184095,-0.121768,-0.0305032,0.176627,-0.117062,0.0394499,-0.060248,0.0401263,-0.105661,0.181711,-0.0463487,0.128108,0.178401,0.0826025,0.00938907,-0.0155744,-0.0969407,0.184949,0.0808415,-0.0417481,-0.166108,-0.00660201,0.0450012,0.0362367,-0.197417,-0.0300449,0.0203911,-0.0201246,0.008986,-0.0795003,0.0650875,0.111466,-0.0751655,-0.0365009,0.0508145,0.0499792,0.0199426,0.0945567,-0.139526,-0.0412891,0.216731,0.0463902,-0.00720012,-0.00221759,0.109933,0.0811646,0.00350303,-0.0813049,0.0789948,-0.0371826,0.1647,-0.115603,0.0382622,0.0911113,0.199604,0.0771366,0.127708,0.14797,-0.01276
49,47.5924,-0.00460146,-0.0322042,-0.0241769,-0.0912679,0.0552991,0.301086,0.106663,0.0914706,0.14791,0.12022,-0.0733303,0.0776431,0.115377,-0.0495573,0.109506,-0.0417976,0.0673057,0.138357,-0.0793915,0.00520394,0.156287,-0.110558,0.0243117,-0.137335,0.150829,0.0276298,0.0717294,-0.0532959,0.0350847,-0.0313192,0.11582,-0.0443093,-0.0728566,-0.0876654,-0.221975,0.14495,0.0253369,-0.0832957,-0.0453486,-0.0750576,0.11108,0.0594289,-0.000191841,-0.190989,0.000456512,-0.029659,0.0615926,-0.0242869,-0.0766598,0.0954757,-0.00624084,0.0223836,0.0756245,0.00946199,0.00899699,0.0887227,0.0293979,0.169665,0.138253,-0.0154849,-0.199629,0.0505952,-0.192936,-0.0169801,-0.000214263,0.0720079,0.0719567,-0.0711872,-0.0879505,-0.0172279,-0.0620617,0.0106118,0.169807,-0.108094,0.201176,-0.0525181,0.00648605,0.0618686,-0.0844907,-0.0423143,-0.136737,-0.168419,-0.0805861,-0.230479,0.0669112,-0.0136222,-0.078287,-0.00917774,-0.188153,0.0888029,0.141632,-0.154279,0.027853,-0.0941043,0.0548087,0.00585634,0.0917249
50,-46.5413,0.0128981,0.0526856,-0.00580207,0.0682799,-0.0311848,0.0184567,0.182575,-0.0581816,-0.281858,-0.008953,-0.0252908,0.157949,0.159873,0.110556,0.0301919,0.083863,-0.094888,-0.0506961,-0.056386,0.160244,0.0282775,-0.0406395,-0.029609,-0.0375567,0.120396,0.135692,0.0328889,-0.128699,-0.0780946,0.0699635,-0.0447302,-0.238643,-0.0116503,0.0375233,0.142438,-0.0468405,-0.0663092,0.0408757,0.0868211,-0.0202371,-0.0853,0.0344267,0.0822225,-0.105285,-0.066934,0.229327,0.104357,-0.110355,-0.00107692,-0.0331795,-0.0144223,-0.0794149,-0.114036,-0.075075,0.0429757,0.139991,0.0321413,0.0383384,-0.178243,0.102234,-0.0941568,-0.212184,-0.122297,-0.0370303,-0.144468,0.108828,-0.0440041,-0.0202332,0.0220675,0.00621602,-0.160865,-0.046982,-0.18602,-0.0891695,-0.117398,0.0348481,0.212197,-0.0528593,-0.246117,-0.0465266,-0.0403016,0.0793153,0.0607494,0.0623874,0.0917806,0.134334,0.0619629,-0.0502782,0.00213549,0.0467786,0.0911606,-0.0423573,-0.0726719,-0.030173,0.0515479,-0.164804,0.0476663
51,44.3905,0.0853848,0.0565579,0.103409,-0.100625,-0.104771,0.200554,-0.0874855,0.163897,-0.0777051,-0.0997013,-0.00989876,-0.0782891,-0.0371388,0.0279858,-0.147125,0.242768,-0.0706609,-0.0335491,0.105375,-0.145489,-0.0473791,0.109852,-0.0899887,-0.0413416,-0.129288,0.163903,0.14908,0.274406,-0.0241449,-0.0253905,-0.0462398,0.01378,-0.160437,-0.0184233,0.104306,0.10715,-0.115482,0.00739768,0.0043137,0.143936,-0.0275199,0.0806151,-0.0641455,0.0407747,-0.0177502,-0.0424957,-0.046048,0.159103,-0.104845,-0.0282662,0.0698192,0.00274216,-0.135664,0.0589388,-0.00604545,-0.0871425,-0.011892,0.0679668,-0.00363425,-0.0519884,0.0229494,-0.15091,-0.0901406,0.0721055,0.0173226,0.252063,-0.165777,-0.0678634,0.0622583,-0.0387226,-0.00225978,-0.0978358,0.0784106,0.0757366,-0.0682602,-0.00886593,0.0504506,-0.037371,-0.0486599,0.0299004,-0.0273978,-0.0469709,0.191669,-0.0366675,0.101431,-0.225846,0.00974488,-0.0294432,-0.244021,0.114272,-0.0487969,-0.0725146,-0.131029,-0.0126295,0.0390909,0.135354,0.000777346
52,-42.6177,0.112156,0.123391,0.0126709,-0.0163114,0.157142,-0.071139,0.139716,0.151478,0.0940637,-0.0445468,0.0670166,-0.180652,-0.141522,-0.0442843,0.031049,0.0370413,-0.0129505,-0.0358943,0.189827,-0.0678047,-0.0710617,-0.0803479,-0.039186,-0.0519095,-0.0285545,-0.195516,-0.044658,-0.0957444,0.00608712,0.0706749,0.168698,-0.13983,-0.0071197,0.20933,0.16362,0.0537406,-0.0977874,0.0352521,0.0318288,0.0446937,-0.225769,0.165327,-0.0767439,0.0119741,-0.0702605,-0.0554977,-0.0276579,-0.260594,-0.0148359,0.170234,-0.0748085,-0.0839371,-0.0524613,-0.0762314,-0.0894127,0.0534891,-0.00151781,0.0149556,-0.00505701,0.0750364,0.127367,-0.137712,-0.00283914,-0.0822514,-0.0407327,-0.100231,-0.162375,0.0325852,-0.133482,0.0810825,-0.101453,0.109657,0.0118263,-0.0107345,0.103416,-0.0448889,-0.02257,-0.112106,0.216747,0.0495562,-0.168018,-0.235949,0.0363133,-0.0766524,0.0903212,-0.00735787,0.0586728,-0.0122246,0.0127553,-0.110116,0.082873,-0.0462587,-0.0225966,-0.121031,-0.0667952,0.0130366,0.0584005
53,42.5253,-0.0635493,0.122638,0.032012,-0.0808872,0.0936159,-0.0632374,0.0233888,0.102286,0.101734,-0.165548,0.0643621,0.0116358,0.0964084,0.185395,-0.0204418,-0.126355,0.0310937,-0.0853289,-0.235499,0.00409434,-0.0423823,0.0765025,0.0198685,0.0493081,-0.00446273,-0.00125303,-0.0226027,0.0148125,-0.0158331,-0.0705826,-0.0436978,-0.16004,0.158727,0.37505,0.0420408,-0.125401,0.0183039,-0.0205467,-0.18813,0.111527,0.111302,-0.0995399,-0.0447439,-0.017539,0.0726253,-0.0570256,-0.0186766,0.101249,-0.0289474,-0.0381254,-0.0218471,-0.0549104,-0.103069,0.0385694,0.0140551,0.0700325,-0.119154,0.138937,0.047431,0.0571289,0.0128465,-0.0782729,-0.177592,-0.0480311,0.0267181,-0.0614861,0.175374,-0.0561853,-0.0917476,-0.109506,-0.00153179,0.18728,0.00469572,0.192959,-0.000531099,0.218954,0.0801902,0.0697623,0.0297337,0.00640931,-0.126661,0.031118,-0.1476,0.0383107,-0.0442413,-0.102748,-0.0222796,0.0082826,0.0279474,0.124086,-0.0847969,-0.178742,-0.116364,-0.0242259,0.132715,0.107073,-0.137091
54,-42.2808,-0.0441236,-0.0909769,0.109783,0.0421916,-0.0337433,0.10949,-0.0691918,-0.123042,-0.119797,-0.0555562,-0.0375454,-0.103241,-0.0675583,-0.136575,-0.0368295,0.0698376,0.117142,0.00185247,-0.0602583,-0.0476762,-0.102224,0.253089,0.16467,-0.0031974,-0.0241666,0.0118315,0.107064,-0.129251,-0.177655,-0.0774108,0.0124624,-0.0115605,0.119195,-0.0218577,-0.0734487,-0.192402,0.00527374,-0.23493,0.0581812,0.0910181,-0.00697894,-0.00477228,-0.0580086,0.0811673,0.0467444,0.14867,0.0328023,-0.13037,0.0460084,0.0686337,0.13071,-0.0699347,0.0954108,0.162321,-0.176677,-0.096358,0.000304165,-0.027161,0.077032,0.0898571,0.0439999,0.0464786,-0.228609,0.121245,-0.0104531,-0.0287517,-0.0910838,0.0122062,0.039104,-0.0401046,0.0535355,0.140286,-0.119255,-0.231773,0.110595,0.027542,0.216577,-0.0712511,-0.0685973,0.142919,-0.0620881,-0.0601037,-0.0447596,0.00361628,0.0262547,0.0189037,0.00334223,0.129268,6.33352e-06,-0.0886606,0.136993,0.00214467,0.0787051,0.0577522,-0.0505072,0.256024,-0.0662153
55,38.8057,-0.0885405,-0.0730226,0.179192,0.168989,-0.017062,0.132106,0.0180344,-0.181243,-0.178025,-0.129027,0.0445281,-0.000120639,0.0667901,-0.00772775,-0.0953901,0.012805,-0.0145488,0.128904,0.0812321,-0.083253,0.0863044,-0.0583016,-0.110626,0.10691,0.017888,-0.0185516,0.0332898,0.0474836,0.0408673,-0.0709918,0.126788,0.0508559,-0.251042,0.134112,-0.00246886,-0.0428327,-0.0847957,0.0359171,-0.0879643,0.00404452,-0.15286,-0.0395712,-0.227909,-0.0155934,0.0575112,0.0545999,-0.0123948,0.0296349,-0.125449,-0.114852,0.0407076,-0.00187198,0.123815,-0.0834525,0.197711,0.232922,-0.0469003,0.0150535,0.0353059,0.039555,0.108295,0.101403,0.227638,-0.163853,0.088184,0.0183083,-0.130272,-0.0151097,0.0146536,0.0102155,-0.0757311,-0.0799485,-0.0409797,0.0260797,0.0821881,0.117641,0.00279158,0.203227,-0.0597096,0.142791,-0.0691196,-0.074629,-0.201248,-0.0655533,-0.0109435,0.108053,-0.0242855,-0.0364341,0.0775353,-0.0657355,0.0683487,-0.0151414,0.0757714,0.0750742,0.184705,0.14793,-0.0613236
56,-38.0551,0.0178414,0.0872448,-0.0346762,-0.00135136,-0.115895,-0.0370423,-0.00539926,0.0436124,-0.0727402,-0.0569574,-0.0849931,0.095633,-0.0397349,0.0172955,0.00368061,-0.0691643,0.0446473,-0.161991,0.0472546,-0.0392787,-0.0367535,0.0573613,-0.000117104,-0.0751972,-0.0631721,0.0107384,-0.0481977,0.193985,-0.114524,-0.389275,0.080766,-0.0349978,0.0830036,0.012705,0.127153,-0.0802731,0.0806185,-0.044744,-0.0131774,-0.127622,0.00729448,0.115515,-0.00299137,-0.00960306,-0.0862954,0.0990663,-0.113911,-0.123117,-0.0122442,-0.0331439,-0.149664,-0.0820002,-0.121381,-0.148301,0.0516855,0.0675855,0.186217,0.0412256,0.0861784,-0.0585658,-0.218373,0.15155,-0.0383486,-0.0360503,0.041754,-0.108302,0.0383165,-0.0281578,-0.0321184,-0.0240966,0.0324909,-0.0456126,0.00325555,0.0939165,-0.179036,-0.120773,0.0838644,0.146613,0.0336286,-0.00978928,0.0370022,-0.111105,-0.0376106,-0.199812,-0.114499,-0.038078,0.165277,0.203739,-0.188254,-0.202867,0.0596411,0.119109,0.0535011,0.155966,0.0690629,-0.0673664,-0.0171044
57,-37.3889,-0.0421394,-0.0848221,-0.11938,0.0406529,-0.0108462,-0.162944,-0.0725116,-0.081714,0.144959,0.0899686,-0.0485243,0.0116515,0.0399919,0.0428504,0.143858,-0.019324,0.0312255,0.0250957,0.209651,-0.0857483,-0.0626401,0.114293,0.061528,0.0660842,-0.0968,-0.00548198,-0.0590462,0.0436174,-0.115326,-0.0392544,0.179979,-0.225599,0.0127101,0.0611643,0.0237127,-0.0753716,-0.0991846,0.0797914,0.183758,-0.15508,0.0224327,0.0104449,-0.0839558,-0.174601,-0.0942132,0.00282919,0.0543564,0.0582748,-0.225587,0.0598831,0.237503,0.138907,0.112783,0.0533333,0.260842,-0.0914669,0.0607304,-0.0233147,-0.0252922,0.0957532,-0.0544892,0.0957784,-0.0684341,0.121648,-0.00314434,0.0427986,0.0617389,0.0110115,-0.0732693,0.0164284,-0.0043446,-0.0170314,-0.0392328,0.063225,0.0881057,-0.115656,0.0503807,0.153816,0.0527651,-0.0345985,-0.0225201,0.179177,0.0446189,0.141044,0.245339,0.032175,0.160979,-0.0725373,-0.0752686,-0.0604778,-0.125203,-0.105066,-0.0351779,-0.118209,0.0117917,0.116841,-0.0598184
58,37.2938,-0.2311,-0.0352681,0.0331094,-0.00925688,0.255711,0.00704063,-0.0179186,0.0314527,0.0889542,-0.0115705,-0.0509769,0.00748392,-0.0591623,-0.0507646,-0.0625807,0.0323314,0.0737054,-0.111905,0.0730379,-0.0496793,-0.0526452,0.00238704,-0.0220435,-0.114612,0.0181442,0.011575,-0.0618613,-0.082538,-0.25926,-0.0534073,0.0380599,-0.0134237,0.0856063,-0.131103,-0.0687659,-0.139304,-0.0146262,-0.168,-0.159604,-0.194074,-0.0684683,-0.166406,0.15952,0.084457,0.0239661,0.00690965,0.00486314,0.0771114,0.162074,0.0133126,-0.0521449,0.0203288,-0.10857,-0.0816675,0.12082,0.058972,0.00915464,-0.0825813,-0.110109,-0.0713461,0.169022,-0.0324637,-0.0109873,-0.214416,0.126815,0.296819,-0.189067,0.037637,0.0983556,0.0669978,-0.0116659,0.0384698,-0.0016627,-0.0154253,0.0982642,-0.0119488,0.0903555,0.0669696,0.182976,-0.0524946,-0.0026703,0.0650022,-0.0307803,0.0299849,-0.0120309,-0.01205,0.0124104,-0.0802902,-0.198333,0.131884,-0.0112546,0.0173697,0.0962699,-0.140956,0.12315,-0.14371,-0.0432392
59,34.1653,0.141057,-0.0621342,0.0329135,-0.231795,0.0337375,0.140676,0.107006,0.0653618,0.040113,-0.0494933,-0.0248197,-0.090005,0.0612716,-0.00413474,0.111889,-0.0952851,-0.130868,0.129796,-0.123806,-0.113635,-0.0510016,-0.145496,-0.0884339,0.0769485,-0.0916455,-0.0476111,-0.222635,-0.178673,-0.0566628,-0.000809765,-0.21206,0.0600252,0.0201486,-0.00190053,0.106885,0.0824214,0.0904176,0.0496446,0.0532132,-0.00960271,-0.0211221,0.0538456,-0.0348358,0.0634235,-0.256455,0.0663751,-0.00294135,-0.0901791,0.0227043,-0.0243911,-0.0741388,-0.0565664,0.00573066,0.097712,0.0885947,-0.0313137,-0.0217546,0.0278149,-0.163968,0.0628096,-0.0295169,0.0848769,-0.0128216,-0.0517581,0.220509,-0.105482,-0.097529,0.154746,0.153905,-0.0328958,0.0839632,-0.0761675,0.0549641,-0.0674653,0.151812,-0.0412959,0.187824,0.173282,-0.0542435,0.098216,0.113838,0.123587,0.0503964,-0.088354,-0.0220136,-0.00892051,0.0193767,-0.085642,-0.0760832,0.0302029,-0.0260399,-0.0543709,-0.129353,0.0790149,-0.0933614,0.0531087,-0.2827
60,-33.3445,-0.0246819,-0.147689,0.100316,0.0532621,-0.0733772,0.038948,0.0512156,0.0771381,-0.0315153,0.158,0.0154185,-0.177614,-0.078857,-0.10758,0.0894541,-0.00977853,0.0084462,0.0771722,-0.0841365,0.287461,-0.0241295,0.201753,-0.0490717,0.0638433,0.0980211,-0.197369,0.0840959,0.05987,-0.0326672,-0.117611,-0.206308,0.202702,-0.0637868,-0.054174,0.0249697,-0.155181,-0.0707519,0.128514,0.0633242,-0.0268251,-0.115236,0.0336323,-0.0455847,-0.0179648,-0.0101574,0.0619707,-0.0522187,0.0276468,0.0927135,-0.042026,-0.00792791,0.0457024,0.121704,-0.00803329,0.150477,-0.0109515,0.148799,0.0260807,0.0166665,-0.136899,-0.00807866,-0.170204,0.00348484,-0.00826502,-0.00864922,-0.0930278,0.128035,0.0196305,0.118104,-0.0677175,-0.166681,0.293215,0.0652134,0.108717,-0.00602487,-0.0418213,0.0487952,0.0106652,0.0750605,-0.0706954,-0.0792887,-0.0917526,-0.032689,0.0852109,-0.00351093,0.0345658,-0.0262587,-0.201493,-0.185563,-0.0875658,0.00537612,-0.0439535,-0.233326,-0.0099781,0.0646244,-0.0532842,0.0323595
61,-32.9497,-0.105027,-0.0564179,0.0979491,0.0961603,0.171289,-0.0293518,0.109469,0.0968385,-0.204741,0.166,0.207754,-0.0444543,0.024562,-0.113093,-0.0237986,0.135144,-0.0813118,0.0238799,-0.0806296,0.0663094,-0.0960109,-0.101926,-0.0441548,0.0847217,-0.0779039,-0.0806858,-0.00270005,-0.0743677,0.189711,0.0248067,0.0261481,-0.0425907,0.164289,0.00214856,-0.158982,0.0396414,0.0760247,-0.0337446,0.0106074,-0.0405627,-0.170389,-0.115262,0.116029,-0.106544,0.19769,-0.255466,0.014341,0.118595,-0.0323423,0.0968188,0.0981824,-0.0669599,-0.0523247,-0.19835,-0.0628002,-0.00829971,-0.0746797,0.0374379,-0.0130569,0.0426357,-0.0956368,0.0779225,-0.0670063,0.0164091,0.0605431,-0.0619339,-0.0532194,0.0134868,0.0700418,-0.113122,0.170732,-0.173384,-0.042362,0.15863,-0.05161,-0.021058,0.109106,0.0431566,-0.0603866,0.00120007,-0.00241911,0.0666764,-0.0402937,0.01535,0.122815,-0.0658964,0.0597445,0.0846331,-0.193567,-0.246958,0.0692703,0.0669186,-0.161871,-0.00750226,-0.0618147,0.0804516,0.0316829
