Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59,Eigenvector_60,Eigenvector_61,Eigenvector_62,Eigenvector_63,Eigenvector_64,Eigenvector_65,Eigenvector_66,Eigenvector_67,Eigenvector_68,Eigenvector_69,Eigenvector_70,Eigenvector_71,Eigenvector_72,Eigenvector_73,Eigenvector_74,Eigenvector_75,Eigenvector_76,Eigenvector_77,Eigenvector_78,Eigenvector_79,Eigenvector_80
51,29.1898,0.0546776,0.0954158,0.0794671,-0.0934518,-0.0124157,0.0775536,0.215178,-0.0929339,-0.125555,0.0927015,0.0307514,-0.0241828,-0.0450275,-0.00495654,-0.0443323,-0.121231,-0.113132,0.0562232,-0.166601,0.201856,-0.0598017,-0.0634252,0.142001,0.0682652,-0.250866,-0.109984,0.108604,-0.00164196,-0.0211151,-0.0613648,0.144108,-0.12186,0.0839299,0.058267,-0.0834278,0.137328,0.11281,0.148119,-0.0728508,0.117417,0.0411374,0.00391836,-0.0891679,0.0125525,0.0263327,-0.00442452,0.0167849,0.233489,0.20781,-0.223121,-0.0921823,-0.0055919,0.069814,-0.19359,0.155684,0.0372893,-0.00514658,0.24735,-0.0978886,0.0270341,-0.0709592,0.000743777,-0.0415804,-0.1689,-0.111951,0.114077,-0.0379086,0.102463,0.165468,0.229975,0.0868513,0.0517265,-0.110903,0.0188989,0.128013,0.0592068,-0.135555,-0.0582222,0.0412536,0.0481158,-0.0753109
52,28.3148,-0.0404378,-0.0597463,0.105338,0.142549,0.194121,0.135795,0.167194,-0.0597637,0.148716,-0.00713663,0.0993007,0.0706411,0.017004,0.0833541,-0.0407451,0.0658035,-0.0648433,-0.0266942,-0.0172923,-0.0944805,0.214739,-0.00743062,0.0109802,0.068486,-0.0605411,0.0183359,0.0454421,0.213745,-0.1439,-0.00315405,-0.264947,-0.0526501,-0.0918139,0.0525592,0.164306,0.110544,-0.0600928,-0.072951,0.111412,0.209235,0.138639,0.18638,-0.0121921,-0.263822,0.055086,-0.051151,0.083134,0.05443,-0.0132657,0.0451307,-0.0450437,-0.108024,0.00132548,-0.120239,-0.113812,0.0862092,0.210404,0.136202,0.0130798,0.0289764,0.0771857,-0.0886397,0.0375047,0.0463988,-0.0599738,-0.0857943,0.158781,-0.177965,-0.0867164,0.0630695,0.154199,0.060307,-0.0430152,0.0605283,-0.131448,-0.139429,-0.197001,-0.022259,-0.067128,-0.177505,0.0623734
53,26.8536,-0.0839921,-0.150604,0.094989,-0.215316,0.0325828,-0.137906,0.176791,-0.0965525,-0.0523174,-0.0117759,0.0958744,0.152857,0.123421,-0.217875,0.109577,0.00499324,-0.00622307,-0.0470014,0.0144938,0.156323,0.0407978,-0.114197,-0.0329688,0.104824,0.06999,-0.0138831,-0.00543719,-0.0964126,-0.0737796,0.0777744,-0.0176157,0.0439297,0.126398,0.105296,-0.0665369,0.24252,0.0064424,0.00267763,-0.0596995,0.103716,0.00230411,-0.10982,0.131515,0.11771,-0.0374101,0.0284941,-0.091264,0.0442131,0.0713551,-0.0625876,0.00970294,-0.151464,0.101402,0.02033,0.103653,3.9556e-05,-0.0503954,-0.228132,0.223397,-0.182503,0.138617,-0.252073,-0.0932509,-0.101545,0.00431524,-0.0179541,-0.0349328,-0.135676,-0.132653,-0.178576,-0.0244568,0.0790293,0.0614692,0.254057,-0.136129,0.110796,0.00513877,-0.119272,-0.110662,-0.0804878,0.0198109
54,-26.641,0.0266843,0.0166763,0.0528549,-0.0662527,-0.0363298,-0.150261,-0.180097,0.10201,-0.0286119,0.00261419,-0.0286433,-0.0479641,0.142515,-0.0852558,0.21094,0.0870132,-0.00104943,0.0237822,-0.149552,0.160404,-0.10472,-0.23688,0.015667,0.0837969,0.170432,-0.0766851,0.046974,0.130445,0.0544838,0.0237185,-0.12421,-0.130253,0.0169874,-0.142279,0.148155,0.0441666,-0.218655,0.0714666,-0.111127,0.0544502,-0.0611427,0.0838363,0.00622125,-0.112288,-0.272573,-0.0564953,0.108667,-0.061784,0.166675,0.0956391,-0.114013,-0.0427883,-0.0732973,0.0304126,-0.0167057,0.000270728,0.055463,0.192731,0.0368368,-0.0126097,0.0585778,-0.0592344,-0.0224758,0.040825,-0.0825812,0.100693,0.241964,0.121608,0.135049,-0.0219613,-0.0152485,0.0841933,0.12993,-0.179851,-0.00959609,-0.0559786,0.198667,-0.0820938,-0.211396,0.0739875,-0.157725
55,-26.2817,0.0544385,-0.164276,0.023866,0.040909,0.0557613,0.0182896,-0.158808,-0.191984,-0.0183643,0.00828249,-0.0637609,0.0607511,-0.0945871,0.106182,-0.0419628,-0.0962466,-0.159137,0.137894,-0.053838,0.048305,0.129238,-0.103718,0.0217119,-0.0321764,0.106954,-0.154125,-0.159402,0.173541,-0.0116717,0.167127,0.113975,0.0693056,-0.0746056,0.0441121,-0.241839,-0.0327787,-0.00388052,0.0776485,-0.024726,0.0237087,-0.216279,0.246832,0.265475,-0.140666,-0.0130259,0.0269106,0.109731,-0.0186077,0.051171,0.160226,-0.0866229,-0.154916,-0.116304,0.114525,-0.0149841,-0.101831,-0.14714,0.0155044,0.0802433,0.184255,0.0679335,0.0201565,-0.0319237,-0.10157,0.0123737,0.019975,-0.216361,-0.00652961,0.156801,0.104627,-0.0165512,0.133821,0.125167,0.138486,-0.0773689,0.0360808,-0.0447714,0.0947904,0.145502,0.0201815,0.103596
56,-23.2057,-0.166353,-0.0420768,-0.0192465,0.0263086,-0.0140565,-0.0929556,0.0404736,-0.0688122,0.134167,-0.31449,-0.184386,0.0349416,-0.0335949,-0.151662,0.0436866,-0.0259217,0.229937,0.125579,-0.237657,0.046801,0.06106,-0.0398864,0.0218049,-0.0475312,-0.108547,0.0267295,-0.0843854,0.121051,0.146848,-0.0665194,0.0233051,0.00097044,-0.015717,-0.0522354,-0.176494,0.0222487,0.197737,0.137737,0.193856,-0.0127726,0.146922,-0.0893064,-0.0648971,-0.0328513,0.106761,-0.0355259,-0.0203621,-0.0601266,-0.103174,0.157241,0.0347015,0.00410749,0.181644,0.092184,-0.131204,-0.116462,-0.00866203,0.103801,0.154735,0.0902665,0.0231028,-0.0243447,-0.144725,-0.13897,-0.0751785,-0.0499091,0.331474,0.0252008,-0.0160871,0.0501767,0.0467234,0.00149408,-0.0513736,0.0880337,0.181382,0.0984993,0.0992047,0.117143,-0.00929591,0.0291054,0.0548689
57,22.6071,-0.136589,-0.0620742,0.0356906,-0.0344987,-0.0855116,0.0977885,-0.0327628,-0.0737355,-0.136003,0.0668799,0.105601,0.0957236,0.203224,0.0402901,0.154729,-0.199985,0.0496635,-0.0500544,0.0138248,0.116706,0.128008,-0.0816142,-0.0298859,-0.0886429,0.0491233,0.0831175,0.0163588,0.125479,-0.037582,-0.143191,0.101893,0.0687676,0.140093,-0.0581635,-0.0903203,0.1298,-0.104656,0.104196,0.128051,-0.0697585,0.0757032,0.13168,0.0272295,0.0129157,-0.121603,0.0274992,-0.232152,0.0772655,-0.0361325,0.063932,0.0125998,0.0868175,0.183843,-0.0206976,-0.0203236,0.0928858,0.184913,0.030436,-0.107795,-0.0379554,0.0155648,0.251355,0.162043,-0.0764072,-0.0212205,-0.0986625,0.0510524,-0.0684126,0.177455,-0.131004,-0.199753,-0.174142,0.0105318,0.0213518,-0.0883631,-0.273482,0.0391366,-0.00661821,0.192999,0.118857,0.15987
58,-22.4303,-0.08273,0.08737,-0.058955,0.0354127,-0.214419,-0.0509767,-0.0591135,0.13663,-0.102857,-0.0126167,-0.0774831,0.177653,0.00782971,-0.0269457,-0.000765209,0.0959446,-0.0648939,0.0458341,-0.0242034,-0.0778946,0.036119,0.0204333,0.0658746,-0.0682376,0.13513,-0.0554693,-0.103817,0.00415435,-0.00167155,-0.0678599,0.135387,-0.0999401,0.0772745,-0.145329,0.0144012,0.0355947,0.067975,0.167039,-0.197144,-0.0423787,0.00337613,0.118273,-0.0742045,0.0469951,0.149686,0.0885548,0.144396,-0.0106351,-0.111826,0.0465476,0.151374,-0.127494,0.0367524,0.0559106,-0.0389507,0.0357421,-0.0480039,0.187634,-0.182473,-0.0384647,0.219291,0.256818,-0.00677549,0.0202433,0.103906,0.206595,0.0253214,-0.240838,-0.104816,-0.0208163,0.0546171,-0.0953677,-0.0341152,0.212506,-0.07216,0.0706346,-0.217564,-0.222251,-0.2158,-0.0513427,-0.0486761
59,21.5967,-0.000994248,-0.0218457,-0.148949,-0.0664129,0.00855747,-0.085656,-0.146814,0.0850548,0.0759826,0.0354042,-0.0212863,-0.0157405,-0.136293,0.0143737,0.099141,-0.0492675,0.0792299,0.197995,0.14719,0.0674252,-0.235302,0.0719213,-0.142249,0.0727881,-0.139615,-0.0462,0.0517264,0.146737,-0.0563202,0.0259767,0.0607108,-0.0942846,0.121481,-0.122865,0.0517157,-0.114742,0.069727,-0.0687028,-0.134868,0.0668433,0.0646169,0.0720083,-0.129047,-0.00312896,0.120285,-0.0682202,-0.0396442,0.029995,0.00302857,0.108526,-0.122282,-0.172202,0.217144,0.0747158,0.0302039,0.00577694,0.0967125,-0.0402474,0.0473273,0.0514243,0.0388812,-0.11133,0.143839,-0.08367,-0.159856,-0.0894816,-0.217871,0.0586657,-0.0172921,-0.275968,0.109363,0.121278,-0.0822953,0.0589657,0.0279565,-0.225728,-0.221211,0.145091,-0.151483,0.20134,0.0425753
60,-20.2842,0.0320201,0.0469349,0.134695,-0.0201942,-0.145201,0.0131055,0.108357,-0.0310031,0.057446,0.00542497,-0.168738,-0.132592,-0.15595,0.00037291,0.00611012,-0.0364836,0.0603112,0.270075,0.0139416,-0.0760048,-0.339915,-0.217893,-0.0230892,-0.0162444,-0.100158,-0.00279626,-0.154742,-0.00803901,0.117251,-0.00596877,-0.0701679,0.02101,-0.253035,-0.0618761,0.0723547,-0.000381819,-0.174916,0.125646,0.176475,-0.0912537,0.0978772,0.156504,0.0351955,-0.0368198,-0.0762269,0.102228,-0.18728,0.0665617,-0.0709023,-0.0720513,-0.160239,-0.0110868,0.0398054,0.0404986,-0.018708,0.173673,-0.160613,-0.0728533,-0.0691754,-0.207723,0.0990904,-0.120845,-0.0132937,0.0961937,-0.0401309,0.0961353,0.0228218,-0.0448319,-0.00314923,-0.00719377,-0.101429,-0.0573426,-0.0784706,-0.00765146,-0.200393,0.088697,-0.159163,-0.0422783,0.124137,-0.0853531,0.0673009
61,19.3656,-0.233827,-0.152789,-0.0827504,-0.0730756,-0.0674217,0.206672,-0.0272017,0.0750612,-0.00222011,-0.0852818,0.00616754,0.0200512,-0.156236,0.0394475,-0.0742246,0.0580346,0.106893,-0.0289024,-0.0522414,-0.118176,-0.013924,-0.0106345,-0.0274942,-0.026316,-0.0239701,-0.167648,0.239228,0.259625,-0.257399,0.0807942,-0.0518049,0.0909217,0.0519283,-0.139044,-0.0158091,-0.0523075,0.0558915,0.0680937,-0.0486295,-0.0620481,-0.0554958,-0.156119,-0.00427309,-0.128221,-0.0553359,0.030834,-0.150684,-0.10511,0.146196,-0.0600994,-0.0677297,-0.000530488,0.215904,0.00501651,0.119565,0.20338,-0.112272,0.0403694,0.0358021,0.0882725,0.0305307,0.0113042,-0.0433086,0.132947,0.00163292,0.0466482,-0.0748846,0.100575,-0.281597,0.165273,-0.111137,-0.060915,0.243391,0.0184452,0.00658174,-0.00881018,0.0617097,-0.158916,0.102678,-0.0217031,-0.0950085
62,-19.1013,-0.156456,-0.0658897,-0.067461,-0.154919,-0.0104846,-0.0297591,0.0820173,-0.00824776,0.208246,0.0303497,0.0703346,0.0817065,-0.258225,-0.00524654,-0.0868137,-0.100475,-0.114461,-0.114669,-0.00359364,0.00755792,0.0676092,0.0286831,0.0724865,0.0932726,0.22877,-0.00812634,0.106774,-0.112011,0.0414036,-0.0789724,0.243816,-0.00153883,0.149818,-0.159957,0.147042,-0.145596,0.101434,-0.114976,-0.0390877,-0.131196,0.1568,-0.00454271,-0.01541,0.04868,-0.0388882,0.0372976,0.0228731,0.114409,0.0301224,-0.0561549,-0.220435,0.0292974,-0.116824,0.196709,-0.15094,0.0351274,-0.0278359,-0.0653235,0.0936444,-0.00379576,-0.00645339,-0.00649081,-0.0950723,-0.02212,-0.0385547,0.0258535,0.180475,0.035766,0.103394,0.247336,-0.01242,0.0722937,-0.110608,-0.0458423,-0.313126,-0.115628,0.0107036,-0.0054383,-0.0610605,0.041243,0.174519
63,-17.6336,0.0672856,0.0353526,-0.216568,-0.286042,0.0197324,0.0367789,-0.00867678,0.134515,-0.0451079,-0.0870923,-0.0552417,0.182843,0.0387217,0.0403575,-0.142114,-0.00592966,0.0582973,-0.125593,0.0145216,0.000201972,-0.0835526,-0.0542887,0.170172,-0.0854044,0.0808231,0.112497,-0.131268,-0.0862619,-0.162198,-0.27282,-0.146151,-0.00621462,0.0924446,0.0500812,0.0155056,-0.10428,0.0583668,0.104299,0.0519251,0.0400555,-0.0350323,0.173561,0.00199222,0.0100979,0.136943,0.203734,-0.00809064,0.128007,-0.0661589,-0.0583228,-0.0375934,-0.177247,0.0951917,-0.1291,-0.0447362,-0.133709,-0.0410971,0.0948438,0.0742384,0.170499,0.0127348,-0.172738,0.00139129,0.223615,0.0168723,-0.00603578,0.0425944,0.154086,0.157118,-0.186974,-0.00759934,0.108374,0.0834894,-0.0619369,-0.0399141,-0.0121596,0.0529228,0.000725679,0.194142,-0.176068,-0.0528089
64,16.9864,-0.120815,0.177488,0.140249,0.0463673,0.0470592,0.0311335,0.042764,0.0987385,-0.0832204,-0.090842,-0.114615,-0.128635,-0.164467,-0.12952,-0.024483,0.0468318,0.193611,-0.111579,0.102947,0.124655,0.0348151,-0.106757,0.0123865,0.0345487,-0.0555519,-0.0494412,-0.0849459,-0.0934179,-0.051171,-0.0964246,0.104018,-0.13535,0.0453351,0.0961419,-0.0328135,-0.0530133,0.1312,-0.0516985,-0.126723,0.203051,0.0251731,0.155829,-0.109189,-0.115476,-0.248297,-0.0843766,-0.0647505,-0.0687717,-0.219925,-0.0297487,0.132828,0.135816,-0.154767,0.138271,0.195481,0.152289,0.100756,0.00893774,0.0119744,0.0524799,0.133073,0.0474339,-0.168419,0.0261157,0.0922242,-0.0888009,-0.0564726,0.0059712,0.0224371,-0.0238758,0.150926,0.104632,0.138672,0.12156,-0.181768,-0.0935808,0.0383257,0.10932,0.200493,0.0400181,-0.125167
65,16.6975,0.0837953,-0.100802,0.211004,-0.202273,-0.0218402,0.0602731,0.0698029,-0.0465999,-0.0403,0.0294393,0.0999241,0.0153652,0.0185307,0.117996,0.0136345,-0.022691,0.0370786,-0.014531,0.0762222,-0.0217195,0.0180962,0.0342358,-0.111232,-0.153994,0.00514548,-0.112232,-0.175935,0.00649824,-0.0715567,-0.0994665,0.105616,-0.0341509,0.051224,-0.00195789,0.000757586,-0.306044,0.0475644,-0.0354874,0.0749801,-0.00543725,0.260853,-0.115343,0.278351,-0.25237,0.082693,-0.129319,-0.0754977,-0.160635,-0.0763288,-0.044241,-0.060636,-0.0416947,-0.119098,-0.0496512,-0.107387,-0.0650639,0.0556504,-0.0220563,-0.0913974,-0.132904,0.116106,-0.0596499,-0.138057,-0.0526867,0.0530044,-0.0441556,0.0256153,0.0844475,0.137262,-0.0321891,-0.0510627,-0.0436622,0.0217727,0.036811,0.207752,-0.0310611,-0.0954996,-0.216403,-0.113018,0.124483,-0.279095
66,-13.7462,0.107798,-0.0567927,0.0804078,0.0110387,0.137531,-0.0212137,0.0319742,0.0797098,0.314989,-0.0346964,-0.192047,0.0515376,-0.00308508,0.0858508,-0.133836,-0.165394,-0.0226565,-0.074895,-0.134579,0.0740314,-0.141239,0.0162742,-0.121221,0.0576392,0.225521,-0.110713,0.0994372,-0.0852103,-0.111863,0.0795591,-0.127849,0.00533615,-0.0392714,0.128871,-0.0751227,0.0431299,0.0177495,0.00551333,-0.0271997,-0.0687214,0.108267,0.0291033,0.00225595,0.202015,-0.0409535,0.0553379,-0.0259605,0.0929726,-0.328109,0.164453,-0.00619396,0.0562882,-0.0371751,-0.0250742,0.0596206,0.173215,0.138629,0.142422,-0.0623511,0.108571,0.0347155,-0.144937,0.0857325,-0.220535,0.027928,0.189352,-0.142293,-0.00314453,-0.00256562,0.0306026,-0.144491,-0.100839,-0.0194612,0.0797486,0.12446,-0.116288,0.130741,-0.123899,-0.0444,-0.0218312,-0.102535
67,13.1803,-0.0056198,0.263611,-0.00844835,-0.0575484,0.00036772,0.0769393,0.0101395,-0.00222887,-0.0161503,-0.0710386,-0.00381492,-0.216215,0.138312,0.108702,0.100564,0.0840573,-0.148481,0.0351347,0.0238602,-0.167931,-0.105403,-0.0887756,0.0556845,0.162117,0.162953,-0.0824959,0.034879,0.0267944,-0.163279,-0.0447249,-0.112898,0.235533,0.179436,0.0852307,0.117447,0.0115879,-0.0696891,0.0557658,0.0100413,-0.110639,0.0728834,-0.0437884,0.154506,0.116893,-0.0178393,-0.21836,0.012334,-0.0382967,0.0310971,-0.0564466,-0.0729522,0.0240606,0.106315,0.198263,0.0760832,-0.13816,-0.0815047,0.0978943,0.144411,0.0709801,0.124645,0.131156,-0.0681993,-0.107724,0.0769511,-0.0619708,0.0366898,0.0202412,0.0120767,0.029933,0.0272807,-0.0688186,-0.240885,0.173768,0.0587869,-0.0849546,-0.0999059,0.245949,0.0937248,-0.164115,-0.142863
68,-12.7491,0.0967832,0.206888,-0.0909818,0.0516721,0.0678048,0.0676441,-0.0709761,-0.251251,0.236985,0.044655,0.0325851,0.112374,0.235866,0.153955,0.00960827,0.0207381,0.0732509,0.0479278,0.0405749,-0.0959526,-0.0555464,0.146858,0.17719,0.00357858,0.00676405,0.0605615,-0.0172881,-0.102478,0.135046,-0.09128,0.116275,0.0987638,-0.0196495,-0.0895451,-0.0613164,-0.0434353,0.0844465,0.0118579,-0.0243341,0.182842,-0.10105,-0.109057,-0.0119215,-0.0737646,-0.155041,-0.00388205,0.0375448,-0.229285,0.00484207,-0.0246886,-0.152448,-0.0373273,0.0437653,0.0138817,0.0772757,0.0765261,0.232475,0.0702938,0.00634947,-0.0924007,-0.0967411,-0.027647,-0.0532654,0.0750623,-0.196714,0.263336,0.0478355,0.1064,-0.085215,-0.0690642,-0.164619,0.0679224,0.032535,0.298315,-0.123506,0.052476,-0.0261896,-0.012058,0.0791463,0.0419042,-0.0131279
69,-9.48708,-0.0523788,-0.00503413,-0.242385,0.085521,0.0913204,-0.0162776,0.140804,-0.12577,0.131509,-0.172607,-0.0796105,0.106177,0.0852155,0.0643992,0.199116,0.0808211,-0.0689244,-0.0743787,-0.175193,0.119092,0.125054,-0.113955,-0.12371,0.0914922,-0.00959796,0.0404947,-0.156876,-0.0695523,0.149578,0.110313,-0.14804,0.124409,-0.132355,0.0224237,0.0450099,-0.0435962,0.0687076,-0.0335867,-0.172224,0.010055,0.0817028,-0.00660479,0.0896826,0.119539,0.0670415,0.181155,-0.155117,0.0322798,0.0556599,-0.104342,-0.0856413,0.167002,0.127791,0.0712608,-0.0632381,-0.0280161,0.039298,-0.0697807,-0.0934617,-0.0681151,0.0873938,0.185211,-0.0716739,0.177404,-0.0475563,0.0299556,-0.192233,0.0924005,0.100785,0.0575782,0.213879,0.00135572,0.157863,-0.0945619,0.00441284,-0.136893,-0.161289,-0.0279636,-0.00888861,0.0872546,-0.19056
70,9.37784,0.072977,-0.00649954,0.0535396,-0.116069,-0.0740886,0.0292377,0.0396926,-0.0449065,-0.0391237,0.0708254,-0.152962,0.329041,-0.154904,-0.142052,0.0143523,0.2239,-0.0569925,-0.0101613,-0.0249817,0.110506,-0.025846,0.0651453,0.22274,0.0259824,-0.0559771,0.0609935,0.00730319,0.160246,0.0422031,0.129791,-0.0405594,0.256564,-0.163113,0.0761781,0.0603294,-0.101977,-0.0634194,0.000587342,0.175308,-0.0203665,-0.0779018,-0.221985,-0.0884752,-0.0384845,0.0746575,0.0121954,0.089304,0.03538,-0.0373291,0.0348514,-0.0573157,0.122435,-0.11268,0.139102,0.278899,0.0814104,-0.0462555,0.0870593,0.0321001,0.0747017,-0.112636,0.0590324,0.0536025,-0.00263921,0.0785994,-0.138675,0.0672825,-0.110493,0.140539,-0.176563,-0.0243414,0.0685051,-0.126706,0.0637091,-0.0418399,-0.203589,-0.0281937,-0.152605,-0.00977488,0.113925,-0.113104
71,-8.49538,-0.172547,-0.224894,-0.00822024,-0.0543992,0.0680724,-0.0519601,0.0281706,-0.0212567,-0.0124741,-0.0669132,0.0647219,-0.149067,0.110644,-0.0589223,0.00374693,0.00649242,0.159003,0.0126857,0.00683889,-0.0191489,0.0500969,0.0218768,-0.146241,0.101438,0.10967,0.26966,-0.136325,0.0212167,-0.0382084,0.0763107,0.0918846,-0.179064,-0.0405641,0.0789733,-0.0838882,-0.0892411,-0.150578,-0.107053,0.099894,-0.0431727,-0.0119861,0.0838738,-0.206654,0.0860766,-0.0860944,-0.00150225,0.124834,-0.052071,0.01791,-0.129467,-0.13896,-0.104465,-0.0893007,0.16329,0.243198,-0.140299,-0.114287,0.0143992,-0.167831,0.128205,-0.131723,0.0151371,0.0688057,0.0328962,-0.155343,0.0272024,0.048146,0.156678,0.0166111,0.0505111,0.0426106,-0.160817,-0.0273575,0.19097,0.109491,-0.0973302,-0.159421,-0.21253,0.0412802,-0.204866,-0.00763431
72,8.30047,0.0292446,0.0269475,0.0746937,0.141235,-0.205796,0.0317994,-0.00541968,0.183948,0.117461,0.239094,0.0950816,-0.0384777,-0.142956,0.13633,0.09331,-0.0510732,0.0552663,-0.228134,-0.214169,0.0981465,0.0899638,-0.214241,-0.0376629,0.133686,0.0918728,0.117102,-0.031369,0.0554695,0.168314,-0.0674622,0.0850733,0.00425459,0.0768346,-0.0728686,0.21786,0.058017,0.027618,-0.0505225,0.221488,0.176322,-0.152891,0.0667875,-0.00932888,0.0197813,0.245326,0.00595225,0.0397627,-0.120158,-0.0130889,-0.033343,-0.115744,0.0368078,0.0162607,0.0278709,-0.0032821,-0.115042,-0.0380198,0.103928,0.0976896,-0.0323031,0.00918145,-0.13125,-0.10715,-0.0830636,0.0695926,0.0133221,-0.169297,0.0202254,-0.19391,-0.114381,0.0196214,-0.132941,0.00949696,0.0409091,0.088504,0.0346817,-0.000986803,-0.0795527,0.202748,0.116739,0.00236686
73,7.31604,0.100173,0.0505988,-0.018244,0.0546733,-0.152796,-0.134521,0.119409,-0.141171,-0.0535886,0.277073,-0.0969666,-0.0792227,0.0328351,0.0403244,-0.321801,0.021714,0.0818518,0.0508195,-0.0261231,-0.23242,0.12123,0.0765572,-0.0932476,0.134563,0.0106052,-0.237556,-0.10055,0.0858677,0.02976,0.123133,-0.0534218,-0.199957,0.0435558,-0.0639249,-0.0188738,0.114766,-0.113131,-0.0844826,-0.0199939,0.0481703,-0.0343946,-0.00702292,3.37857e-05,0.0571468,0.104747,0.109065,-0.139607,0.0434859,-0.1518,-0.235976,-0.113308,-0.0692361,0.119304,0.041496,-0.00410266,-0.0056167,0.0340826,-0.0952858,0.152851,0.170692,-0.034215,0.1896,-0.0983112,0.00517369,-0.0963189,-0.0370361,0.165908,-0.0395962,0.115261,-0.126272,0.0189102,-0.00554428,0.0709475,0.0328486,-0.0292253,-0.0675829,0.209137,-0.018959,-0.0369339,0.0770048,-0.130497
74,5.94881,-0.0553212,-0.100162,0.00759933,0.00288154,-0.211503,0.0768306,-0.0983532,0.0666855,0.132353,-0.0971534,0.0428119,0.013008,-0.12883,0.0219377,0.108598,-0.0065755,0.0217924,-0.0484477,0.17819,-0.0696075,-0.0139332,0.112922,-0.1112,-0.0777454,-0.0534367,-0.0444867,0.300615,-0.196204,0.103853,0.0380119,-0.204048,-0.124808,-0.0180156,0.204146,-0.164781,0.108703,-0.0534435,0.0158485,0.0381477,0.0261933,-0.116734,0.0946215,0.0931629,0.0047735,-0.0177752,0.235543,0.0213884,-0.059248,0.129502,-0.10976,-0.103513,-0.0618899,-0.0641148,0.0528549,-0.0485573,0.0225586,0.0340647,0.124958,-0.00289045,-0.125877,0.176056,0.0699898,-0.0685137,0.152539,0.111956,-0.0593404,0.0936871,0.0526073,0.120372,-0.00119676,0.0889486,0.110571,-0.234508,0.24315,0.189863,-0.0793331,0.106055,-0.025869,0.0515112,0.159739,0.0680924
75,-5.90806,0.0388216,-0.0429958,-0.0486902,-0.0442828,0.179356,-0.0499407,-0.0771084,-0.0338687,-0.123522,0.0593665,0.0837154,-0.0701083,0.158069,0.0400162,-0.173985,0.106869,-0.178896,0.119961,0.0331379,0.160587,0.147972,-0.122116,-0.0261186,0.0200291,0.0465777,-0.123773,-0.0347359,0.0773269,0.126827,-0.102179,-0.0150588,0.0322913,-0.109437,0.0152993,0.0665571,-0.0830662,0.136821,0.0335793,0.161207,-0.0134576,0.0780426,-0.0297174,-0.371529,0.137251,-0.04355,-0.011544,-0.046482,0.0358473,0.0161093,-0.0265729,-0.0465191,-0.116402,-0.0526365,-0.0155157,-0.0725918,0.0690986,-0.0451267,-0.0202434,0.00938314,0.0160101,0.279923,-0.1146,0.151483,0.256074,0.122558,-0.0900627,-0.0321919,0.0203959,-0.0825144,0.153389,-0.0997447,-0.0869587,-0.0761733,0.22535,0.038441,0.0382397,0.119852,0.0845149,0.0114298,0.276889,-0.0790871
76,3.27568,0.242433,-0.193778,-0.284235,0.0915886,-0.0348049,0.00176314,0.0895448,0.168373,-0.212975,0.125318,-0.104395,0.0660662,-0.0763551,0.206071,0.0371695,0.00876611,0.0890678,-0.118633,-0.109213,0.00662901,-0.0857439,0.134355,-0.0188079,0.053151,-0.00904328,0.124457,-0.0408485,0.0511713,0.125904,-0.12786,-0.108346,-0.0777561,-0.0656665,0.123412,-0.0857626,-0.104615,0.0366045,0.146248,-0.0709481,-0.1086,0.0249165,0.0744176,0.116389,0.124263,-0.146367,-0.303435,-0.117805,0.0188429,0.114978,-0.116406,0.0181384,-0.00714151,-0.0430297,0.158056,0.0760391,0.00964376,0.176134,0.0394018,0.0639903,0.0239745,0.0611834,-0.0899224,-0.105338,-0.00612711,-0.0955334,-0.120016,0.0916241,-0.229328,-0.0843026,0.138298,-0.120274,0.0673896,0.0753152,0.0497385,0.021185,0.0246234,-0.0667779,-0.0271576,-0.0474073,0.0201062,0.106227
