Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59,Eigenvector_60,Eigenvector_61,Eigenvector_62,Eigenvector_63,Eigenvector_64,Eigenvector_65,Eigenvector_66,Eigenvector_67,Eigenvector_68,Eigenvector_69,Eigenvector_70,Eigenvector_71,Eigenvector_72,Eigenvector_73,Eigenvector_74,Eigenvector_75,Eigenvector_76,Eigenvector_77,Eigenvector_78,Eigenvector_79,Eigenvector_80,Eigenvector_81,Eigenvector_82,Eigenvector_83,Eigenvector_84
35,-49.8047,0.0360371,-0.17632,0.0229202,0.132308,0.173615,-0.0852125,-0.0429106,0.118258,0.0841511,0.0857505,0.0443304,0.0200884,0.128212,-0.0899014,0.110882,-0.0549426,-0.0515652,0.0908174,-0.131736,0.00644907,-0.210037,0.0584546,-0.083877,-0.077365,0.115008,0.189924,0.105642,0.0945729,0.168391,-0.0890139,-0.0581716,-0.0446955,-0.0697891,0.166079,0.0919672,-0.11946,-0.169402,-0.107633,0.277585,-0.0418459,-0.0146201,0.0326568,0.0644537,0.000900632,0.144815,-0.0791799,0.0241753,-0.0398113,-0.0244088,0.103139,0.131637,-0.0723698,0.0191963,-0.114907,0.0214929,0.0065404,0.0186107,-0.0577381,-0.206204,0.0982128,0.0938427,-0.0649849,0.0846538,0.0797435,0.241157,-0.0440056,0.0243022,0.139008,0.196456,-0.0577821,-0.0139781,0.0110064,-0.0237958,0.20114,0.0970261,0.0573537,-0.13394,0.0595336,-0.227534,0.047006,0.0985608,0.183164,-0.0695767,0.024014,-0.0165846
36,48.7968,-0.0955406,0.0802658,0.0751983,-0.148367,-0.0739942,-0.0155635,-0.0276909,0.0376235,-0.16146,0.0143336,-0.103556,-0.102084,-0.326756,-0.00477175,-0.0927413,0.0913157,0.0175548,0.0177566,-0.136569,-0.148116,-0.0190756,-0.163694,-0.00221947,-0.144596,0.0610508,-0.0962868,-0.0209338,-0.00335698,0.0296772,-0.0203558,0.31695,-0.131675,-0.0586907,0.0852562,0.0317113,0.034399,0.0770572,-0.0650999,-0.0280392,0.0130107,-0.258079,0.206539,0.102354,0.00720747,-0.176529,-0.0617979,0.0991601,0.0242106,-0.0325344,0.0993893,0.022296,0.0140499,-0.0548295,-0.104069,0.201716,-0.0761567,-0.0333315,-0.0435545,-0.00544275,-0.0591441,0.102649,-0.0464509,-0.00341427,0.184245,0.0949766,-0.0757824,0.0784779,-0.207098,0.103041,-0.270653,0.0895511,-0.065775,-0.0579833,0.0382902,0.0635055,-0.121586,-0.1326,-0.0247179,-0.0753767,-0.0624134,-0.134319,-0.0308518,-0.105148,0.00233319,-0.00423595
37,47.8018,0.229501,0.170866,0.00662198,-0.0971903,0.0795835,-0.0655504,-0.0547431,0.0434132,-0.0163526,0.0408878,0.0242228,-0.0161265,0.137349,-0.00984272,-0.0463811,-0.0319885,0.018204,-0.110446,-0.00893086,0.224622,-0.0136517,0.00305894,-0.15988,0.0182408,-0.090305,0.0232426,-0.0231029,-0.00274582,-0.162918,-0.0163934,0.126115,0.0807765,0.113682,-0.143772,0.106212,-0.045507,-0.147158,-0.00688539,-0.00417638,0.0142013,-0.0437282,0.0463961,-0.211325,-0.0823884,0.101789,-0.0558507,0.00922531,0.211289,0.296225,0.0216173,0.066422,-0.0413955,-0.055796,0.0669642,0.10148,0.105791,0.0300965,0.0573285,0.0557351,0.275163,-0.0310631,-0.0838904,0.211725,0.143542,0.08364,0.00345236,-0.0270189,-0.0038662,0.0488492,-0.242984,-0.106322,0.0688063,-0.007112,-0.0451418,0.0573063,-0.124022,-0.0328427,-0.13855,0.00701244,-0.207733,0.038481,-0.200819,0.169085,0.123038,0.0559342
38,-47.277,-0.14727,-0.220591,0.00123494,-0.0923709,-0.0683812,-0.0160739,0.0620496,0.0343569,-0.0610861,-0.00741,-0.0064151,0.208161,0.225901,-0.0221118,-0.200121,-0.124799,-0.0377681,0.13917,0.0304305,0.197435,-0.0640349,0.0941298,-0.114916,0.037924,-0.0203673,-0.0976377,0.132999,0.0507438,-0.131019,0.266988,0.0538927,-0.035882,0.0677903,-0.0309659,0.0233095,-0.107302,0.1237,0.0451601,0.0386746,0.0683697,-0.257599,-0.0975476,0.0490296,0.0902684,-0.0470672,0.114627,0.121357,-0.14585,0.0185774,0.0931914,0.132247,-0.0875572,0.120533,0.0209746,0.0194072,-0.00973411,-0.0471985,0.117351,-0.099627,-0.0689049,-0.0425892,-0.00957438,-0.00709589,-0.0258294,-0.00389678,0.136735,-0.202096,-0.0451555,-0.12172,-0.258553,0.0504041,-0.0284317,-0.098439,-0.123847,-0.0451124,0.0561143,0.0849335,-0.03149,-0.180448,0.187681,-0.0470955,-0.0753153,0.00118132,0.000799088,-0.152206
39,-47.2506,0.0618022,0.0454408,0.0412804,-0.11115,-0.0456164,0.149778,-0.0245856,0.0929235,-0.240341,0.220156,0.0441414,0.0128016,-0.0449693,0.0820101,0.0199923,0.113813,0.0689116,-0.0898758,0.0186452,0.0259422,0.0105838,0.165171,0.178472,0.281454,0.0564757,0.0740321,-0.0490739,-0.117154,0.0661987,0.102186,-0.0606428,0.0669109,-0.137224,-0.0568318,0.153364,-0.0163876,-0.0404328,-0.0659007,-0.0179704,0.0106903,0.111124,-0.0739285,0.203416,-0.103759,0.024825,-0.0316229,0.137504,0.0137751,0.037503,0.270006,-0.0257475,-0.18405,0.0465657,0.0711607,-0.0995887,0.21477,0.0326813,0.0193258,-0.00217616,-0.0748507,0.0472468,0.122072,-0.0446246,0.0553662,0.160852,-0.125089,-0.173602,0.0791934,-0.0425247,-0.077733,-0.036555,-0.0490362,0.0827839,0.0718772,0.10306,0.141917,-0.0462512,0.151409,0.120436,-0.053878,-0.293853,-0.0831874,-0.0147375,-0.0355797,-0.0440373
40,-45.3287,0.12632,-0.0830192,0.165622,-0.113173,-0.0525403,0.0951613,0.0314478,0.0410798,-0.161966,0.00924973,0.00369741,0.0185299,-0.0283854,0.0270178,0.0407433,-0.0914138,-0.0291445,-0.0558547,-0.023021,0.115104,-0.0152097,-0.219048,0.15152,0.100601,0.124094,-0.0628816,0.11352,-0.162837,0.0958495,-0.12096,-0.0559893,-0.0749876,-0.0951196,0.0585133,0.0263492,-0.0205834,0.0667505,-0.0828797,-0.102548,0.179934,0.167306,-0.173536,0.110494,0.132458,0.0935864,-0.0464375,-0.0973319,-0.0245142,-0.166797,-0.0202812,0.0436013,-0.041803,-0.0400321,-0.0177602,-0.128358,-0.0392888,-0.130608,-0.0800278,0.13177,-0.0587373,-0.0560125,-0.232977,0.0826496,0.178562,-0.0770455,0.0472224,0.0826338,-0.0121633,-0.204834,-0.0771284,-0.187958,0.19685,-0.229616,0.0105158,0.0474028,0.0138796,0.0658031,-0.16748,-0.252635,-0.0998398,0.141146,-0.00992847,0.0350887,0.0250172,0.066989
41,44.5864,0.0977431,-0.182057,-0.118073,0.106923,0.14366,-0.0535995,-0.0642406,0.179339,-0.0857055,-0.310967,0.0565597,-0.102094,-0.121064,-0.0401619,0.159125,0.0285427,-0.0500398,-0.0354886,-0.010509,0.109937,0.0598686,0.0871768,-0.088115,0.0891962,-0.062683,-0.185807,-0.0323935,-0.0417237,0.0771321,0.17296,-0.0204817,-0.172437,-0.0197852,0.13705,-0.0244657,-0.179248,-0.0129155,-0.035165,-0.142822,-0.2646,-0.0856343,0.0420006,0.0806219,-0.0950503,0.0984786,-0.0952535,-0.0725312,-0.0665513,0.0372974,-0.084806,-0.114361,0.0489635,0.0610755,-0.0225568,-0.0430505,-0.0221983,0.214275,0.0394045,0.0786551,-0.14297,-0.124594,0.059802,0.0829864,-0.18167,0.130282,-0.1431,0.0299928,-0.00741744,-0.171623,-0.165308,-0.0152831,0.0593888,0.0847565,-0.0374489,0.183662,-0.0788045,0.102388,-0.0934671,-0.00959764,-0.027061,-0.00876812,-0.00678837,-0.104881,0.0537269,0.140926
42,43.2216,0.0534974,-0.0439104,0.183077,-0.178865,0.208084,-0.142597,-0.122878,-0.0994469,-0.00997372,-0.0705419,0.0588111,-0.0385076,-0.0633708,-0.139503,0.171768,-0.061792,0.0669192,0.0450574,-0.243202,-0.159555,0.0841043,0.111298,-0.0433753,0.114003,-0.0591469,0.0498626,-0.0260616,0.153282,-0.0510146,-0.133056,-0.0406013,-0.166209,0.0990797,-0.0532881,0.0544601,0.212962,-0.162648,-0.0512575,-0.116626,0.0175189,-0.155359,-0.0300854,-0.0890172,0.0111532,-0.00920734,0.0663495,-0.104839,-0.18952,-0.0246728,0.0494375,0.0514913,-0.110337,-0.0873489,0.0833616,-0.0497304,0.183638,0.0309646,-0.0751345,-0.124918,0.00975281,-0.0388418,0.0347329,0.0860914,0.0313829,-0.0597238,0.292672,-0.0366236,-0.0663514,-0.227991,0.0606453,0.0343793,-0.0626272,-0.163649,-0.0297636,-0.0546282,0.00975593,-0.00241756,0.162217,0.00701542,-0.00873541,-0.163817,0.00102993,-0.0718714,0.0218379,0.182068
43,-42.9888,0.0542434,0.105097,0.0405044,0.0699401,-0.126681,-0.100177,-0.0588119,0.05706,0.0151123,-0.126985,0.0198267,-0.0233945,0.0386585,-0.00212103,0.0166028,0.152115,0.159989,-0.0366009,-0.020377,0.123052,0.0324318,0.136492,-0.173624,0.0550703,0.106149,-0.105848,-0.068412,-0.106963,0.188223,-0.114671,0.0457939,0.0142755,0.00714875,-0.0541907,-0.140607,0.12894,-0.0221051,-0.127758,0.0456601,-0.00320377,0.0296794,-0.0996295,0.201379,0.359667,0.103646,0.00723631,-0.0490664,-0.223237,0.0930982,0.0820481,0.0660136,0.184116,0.0105312,0.0399467,-0.0294959,0.0523521,0.0160094,0.0534928,0.0566133,0.198699,-0.198135,-0.00274684,-0.0715184,0.091308,-0.201724,0.0158443,-0.135279,0.0415798,0.113489,-0.0514784,0.225347,0.102499,0.131362,-0.0176299,-0.0373967,-0.142092,-0.156612,-0.0570506,-0.0193004,-0.0505679,-0.0964856,0.0941642,-0.116351,-0.012253,-0.143486
44,-41.8988,-0.0851137,0.140636,0.0274206,0.151336,0.0837838,0.0854538,0.200697,0.304546,0.00570402,0.127715,-0.054603,0.023451,-0.227173,-0.199127,-0.135827,0.0661829,-0.0989384,-0.0635249,-0.115116,0.151267,-0.114086,0.0357763,0.126192,0.177765,-0.0585463,0.0646584,-0.0131372,-0.105059,0.0896255,-0.103335,-0.0121959,0.0908463,-0.0173032,-0.125642,-0.0998094,0.053784,-0.106462,0.0709048,0.120987,-0.0191966,-0.0698323,0.0705165,-0.0532593,-0.11675,0.0117704,0.124984,-0.114657,0.12583,-0.0443515,-0.155043,0.0486299,0.100788,-0.0481042,-0.0822174,-0.132659,0.10967,0.0276711,0.037481,-0.0428627,0.0262463,-0.119163,0.0312684,-0.128036,-0.0348973,-0.0174617,0.295344,0.130967,-0.0984861,0.0526457,-0.133245,-0.0415519,-0.0368794,0.046981,-0.118107,0.0876813,-0.0413874,0.212039,0.0336058,-0.140952,0.0953619,-0.0864974,0.0763735,-0.0637841,0.0203726,-0.0884355
45,-40.6518,-0.0110928,-0.00303924,-0.0200582,0.0902624,-0.118371,-0.0856363,0.0371281,0.111889,0.0618498,-0.0489231,0.0903572,0.0256034,-0.075816,-0.206527,0.0433578,-0.064184,0.0912774,-0.0710071,-0.0034494,-0.0583509,0.199655,-0.123386,-0.025033,0.305183,0.038339,-0.0990554,0.013235,0.1084,0.0178844,0.0902343,0.0207234,-0.0865509,0.182857,0.00685176,-0.0214236,-0.0220541,-0.0928593,-0.0742091,-0.0446794,-0.142454,0.135098,0.0550691,-0.126518,-0.00394225,-0.165397,-0.0994678,0.212935,0.00203043,0.0346317,-0.0533359,0.0760286,-0.14929,-0.139904,0.0838879,-0.121163,-0.103527,-0.0931068,-0.0811567,0.0143515,0.225315,0.0349479,0.108,-0.107549,0.308724,0.0863997,-0.154496,0.0192381,-0.0573826,-0.0424021,0.0769056,0.0337578,0.0365837,0.00948334,0.021059,-0.005438,0.100003,0.0354795,-0.141402,-0.0623806,0.347414,0.0274052,0.0129754,0.0634152,-0.0705541,-0.0950454
46,40.0163,-0.0745504,0.158655,0.1082,-0.00436463,-0.126258,0.0767253,0.0446493,0.113454,0.0310792,0.0571814,-0.0657788,0.114146,-0.206623,0.0202287,0.1626,0.0743293,-0.0825785,0.126441,0.0877938,-0.0552004,-0.146975,0.0578618,-0.154603,0.0486647,0.0237327,0.0057747,0.0315965,0.078271,-0.111406,0.215554,0.0226392,0.153877,-0.0363801,-0.0555786,-0.000863987,0.0852133,-0.00210088,-0.0745344,-0.0444609,-0.0989969,0.0292432,-0.122691,0.051134,-0.000802938,0.191062,0.079923,-0.0539191,-0.183212,-0.11697,-0.10472,-0.194311,-0.0740276,-0.0919283,-0.0675736,-0.0510932,-0.195223,0.0545069,-0.231074,-0.0365453,0.153147,-0.125908,-0.0869197,0.155417,-0.0652924,0.162247,-0.0510893,-0.082548,-0.0622895,0.0168591,0.0297711,0.0121951,-0.0732906,-0.238516,-0.0773184,0.0789417,-0.167751,-0.118165,0.144262,0.0664109,0.0351988,0.0463671,-0.0401733,0.249813,0.0788732,-0.10365
47,38.5435,-0.266242,-0.157304,-0.133525,0.0324749,-0.112775,0.0952277,-0.0489352,0.0336285,0.0315398,-0.0600496,0.134462,-0.0680869,0.030293,0.120167,-0.042607,0.0576933,0.015222,-0.0985747,-0.143686,-0.012546,-0.101116,0.0849175,-0.0245355,0.228027,0.0782507,-0.0718585,-0.201434,0.170627,0.06277,-0.0282602,-0.0111249,0.0751014,-0.178574,0.0554925,-0.206542,0.0823287,-0.069498,0.131672,-0.026385,0.0954561,-0.00669237,-0.1316,0.018478,0.0741595,-0.0130044,-0.028588,-0.0990803,-0.026533,0.0672158,0.0502607,-0.0135251,0.0414973,-0.0878247,0.181046,0.259641,-0.0292233,0.0911819,0.00798813,-0.106446,-0.0758823,0.0962973,-0.122401,0.0584728,0.137419,0.137559,0.101915,-0.00792601,-0.0556886,0.148072,0.0949517,-0.0446085,-0.096597,0.0382142,-0.125223,0.120496,0.0669,0.100435,-0.166347,-0.0588954,-0.0405463,0.0182565,-0.0599596,0.242588,-0.105885,0.227015
48,-37.698,0.103197,0.00900929,-0.109434,0.01135,-0.0123092,0.120755,-0.159025,-0.0609938,-0.0930651,-0.0863341,0.228827,-0.202501,-0.110063,-0.0479524,0.058145,-0.122064,0.0509028,0.212765,-0.0715024,0.0530316,0.0904999,0.0337257,0.0560614,-0.0192159,0.112327,0.156961,-0.0880869,-0.271829,-0.0465982,0.0877944,-0.017298,0.161634,-0.0149323,0.000499704,0.149227,0.0348587,-0.0477615,0.00208381,-0.104301,-0.0304955,-0.0250538,0.00265537,-0.197196,0.20376,-0.124097,0.0467965,0.0372181,-0.0494699,0.0762374,-0.0465356,-0.182377,0.00343147,0.0362098,-0.0593728,-0.0561894,-0.108941,-0.0224183,0.328967,-0.092772,0.114602,0.0829765,-0.182414,-0.115794,-0.10634,0.125408,0.0331739,0.109285,0.0550031,0.0762436,-0.0176459,0.000304971,0.0112092,-0.132622,-0.122918,0.00562575,0.0156442,-0.0418081,0.104235,-0.16498,0.0157912,-0.0378669,0.0124811,0.0114251,-0.231533,-0.0653467
49,36.7906,0.135777,0.0353216,-0.00919983,-0.0129358,-0.0628452,-0.0788755,0.00602939,-0.082451,0.105197,0.0552756,-0.0406016,0.161608,0.054233,-0.0182722,-0.102506,0.0531417,0.0289702,0.254276,-0.0729527,-0.075417,0.02388,-0.00390997,0.10018,0.0102062,-0.0604998,0.197766,0.044078,-0.105555,-0.123806,-0.11364,0.094202,0.0458784,-0.106339,0.118094,-0.0867519,0.172755,0.000797063,-0.0981976,-0.06736,-0.235674,-0.0935864,0.2109,0.18553,0.0766436,0.152624,0.206331,0.0344473,-0.0668006,0.00288421,-0.056053,-0.135216,-0.0161895,-0.165978,0.000145652,0.0164275,-0.0821052,0.0610506,-0.00252779,0.0816158,-0.0180601,0.167012,0.150531,0.00657794,0.116871,0.0599374,0.0292908,-0.130047,0.144107,-0.0621529,0.00862473,-0.0860873,0.122875,0.169538,-0.240577,0.113433,0.222701,0.0818927,-0.166895,-0.08717,-0.0331315,0.0814738,-0.106148,-0.0548363,0.0993444,0.0439685
50,-36.2958,-0.0587312,0.112535,0.0096427,-0.053819,0.0511159,0.0522336,-0.0414265,0.0400949,0.0880704,0.0528321,-0.070984,-0.0879045,0.109942,-0.112722,-0.238065,0.125091,-0.0946834,-0.118959,0.160524,-0.00792503,0.0142513,0.0111313,0.0876849,0.0497401,0.151585,-0.0150679,-0.138402,0.116989,-0.14728,-0.0484461,-0.0107689,-0.075917,-0.129208,0.142266,0.0961246,-0.00284531,-0.0733252,-0.0233471,-0.0233391,-0.0559161,-0.118867,-0.105845,-0.0929841,-0.0463385,-0.282663,0.0352969,-0.12085,-0.236106,-0.160068,0.188226,-0.0927821,-0.0977804,-0.00226801,0.0105874,0.0872429,0.037678,0.0350625,0.147505,0.0513646,0.156236,-0.0584322,-0.0223152,0.134741,-0.013583,-0.0304765,-0.0905429,0.021629,0.191959,0.0367906,0.128529,-0.175293,0.175506,-0.0581324,-0.0319588,0.140412,-0.22423,0.116452,-0.0217085,0.032025,0.0983512,0.0558876,0.0351833,-0.227908,0.108404,-0.096554
51,34.8563,0.176234,-0.0199404,0.0860227,-0.0661965,-0.100569,0.088593,-0.013928,-0.221154,0.0934563,0.107232,0.183959,0.0105925,-0.135314,-0.0712388,-0.125315,-0.0206737,-0.252451,0.0358874,-0.0979065,-0.0676676,0.00188246,0.0917078,-0.112894,0.0347398,0.0524675,-0.164456,0.0378184,0.00472532,-0.0229838,0.0196119,-0.130354,0.0468384,0.0964454,-0.0519583,0.0698907,-0.0960004,0.0632848,0.228768,0.0460314,-0.108544,0.0889956,0.0176868,-0.0176146,0.104852,0.0386303,-0.094228,-0.207437,-0.0497622,0.0551608,0.0324189,0.128529,-0.0337946,-0.0226789,-0.0999122,0.107576,0.0135265,-0.16773,-0.174927,0.310571,-0.0290796,0.137955,-0.0859772,0.215041,-0.0992044,0.0930739,0.0764865,0.0722525,0.00853316,0.0225167,-0.0116691,0.0387744,0.0251541,0.22664,-0.0864082,0.0926917,0.0363614,-0.0358246,-0.0194332,-0.0141636,0.132943,-0.234447,0.106799,-0.0645061,-0.035067,-0.0784781
52,-34.0418,-0.033448,0.068613,-0.175301,-0.147112,-0.0222338,0.0244634,0.0970712,0.0396102,-0.134622,-0.0584488,0.189115,0.0474761,-0.048132,-0.0856452,0.0196836,0.1208,-0.20087,-0.0462829,-0.240099,0.0215845,-0.0731671,0.234035,0.0172396,-0.186565,-0.00802276,-0.257299,0.172372,-0.0241551,0.211736,-0.158985,-0.0701886,0.113892,-0.141232,-0.0810624,0.104414,0.100419,-0.00731796,-0.105332,-0.0774848,-0.00376717,-0.00466748,0.0109874,-0.130905,-0.115594,-0.0556732,-0.0186227,0.11728,-0.0713081,0.00633476,0.0504337,0.0596346,-0.0623659,-0.0534819,0.0785748,-0.0460467,-0.0614194,-0.154576,0.036108,-0.00557,0.0435752,0.105138,-0.0389089,-0.0608037,-0.045062,-0.0875329,-0.130072,-0.139251,0.00234512,-0.0246986,-0.00776174,0.0743884,0.0063407,0.0937687,-0.116512,-0.0502043,-0.00856247,0.0358502,0.149645,0.0163167,0.0730597,0.35049,-0.082947,0.00285126,0.183842,0.0956778
53,33.8661,-0.0894364,0.00704521,-0.126991,-0.247026,0.0650606,-0.100782,0.0866601,0.271512,-0.20514,0.118005,0.10117,0.151945,-0.028528,0.0168135,0.0942984,-0.131714,0.0708525,-0.074902,0.088798,-0.00816603,0.125862,0.0254682,-0.0328269,-0.124017,-0.0209614,-0.0519773,-0.0135857,0.0358755,-0.164616,0.165134,-0.0503462,0.0692323,-0.0410265,-0.169559,0.0537783,0.136067,-0.044381,0.052289,0.0249331,-0.089937,0.119566,0.0200563,0.0329101,0.213874,-0.0615488,-0.0129912,-0.0445368,-0.0256252,0.101973,-0.082699,0.0823541,0.0756809,-0.0482359,-0.201755,0.103881,0.0684127,0.305095,-0.0132332,-0.0311599,-0.101401,0.117277,-0.0668192,0.0950972,0.0993155,-0.169549,-0.0995638,0.164037,0.035703,0.078237,0.183499,0.038719,0.0294865,-0.0368038,0.0415486,0.0426093,0.150447,0.073246,0.0179251,-0.131336,-0.0117665,-0.0328728,0.0780294,-0.113798,0.202643,-0.0249675
54,31.7965,-0.0534637,-0.0187171,0.0827305,-0.0545305,0.150725,0.176407,0.0316919,-0.059824,0.0145331,-0.0179106,-0.0274759,-0.0114002,-0.127549,0.146963,-0.0868162,-0.0490016,0.178973,0.149351,-0.0362069,-0.0683044,0.0316466,0.173999,-0.186272,0.0564438,-0.0885074,0.08108,-0.171469,0.0698556,0.041931,0.0808877,0.247986,0.0866594,-0.0423177,0.145343,0.0776722,-0.129175,-0.0308819,-0.0126397,-0.0419359,-0.130249,0.147962,-0.195147,0.0118325,0.0378085,-0.228464,-0.0514631,-0.0798006,0.0137446,-0.035543,-0.0957331,0.332984,0.0683568,-0.0728373,-0.00531281,-0.197018,-0.0263182,-0.0321207,-0.105659,0.0339678,-0.024203,-0.0134144,-0.0502256,-0.198592,-0.0276068,0.0609403,0.0925203,0.0443176,0.183994,0.0172263,-0.054273,-0.123526,-0.07391,0.0920647,-0.00870399,-0.100712,-0.00802053,-0.0543551,-0.0377521,-0.00164672,-0.0769563,0.142171,-0.173362,-0.084695,0.220791,-0.0217786
55,-30.0082,0.0138822,-0.0258404,0.0186293,0.0447992,-0.0603534,-0.00412625,0.132475,-0.144664,-0.10188,0.0879576,0.081041,0.00148804,-0.169175,0.0664762,0.0371154,-0.151221,-0.142682,-0.0581191,-0.00706726,-0.115698,-0.00826679,0.301049,-0.244492,0.101487,-0.0207342,0.046028,-0.0150347,0.030718,-0.0341087,-0.0918862,-0.0890421,0.0338947,-0.0353645,-0.0692245,0.0918798,0.00702556,0.2458,-0.0215396,0.131185,0.00338019,-0.198855,0.0154182,-0.0517994,0.00615036,0.0263704,0.0269994,0.00926401,0.137643,-0.0741122,0.162933,-0.154378,-0.0293216,0.055187,0.00942941,0.101512,-0.0334593,0.237478,0.0157826,0.138117,0.130476,-0.211023,0.174428,-0.234937,0.0884907,-0.105823,-0.0150549,0.0978237,-0.00688346,-0.0712389,0.0408404,-0.203523,0.023573,-0.06292,0.128059,-0.00733847,0.0521271,-0.14834,-0.177725,-0.144477,0.00531744,0.123012,0.00537348,-0.0364635,-0.0891334,0.0538381
56,-29.4573,0.150556,0.104528,-0.0265609,0.0992068,0.240684,0.146307,0.179678,-0.0433442,0.110303,0.132306,0.149398,-0.115195,0.186876,0.116653,0.090997,0.0317555,0.0126222,-0.167803,0.0667046,0.103932,0.162644,-0.0525306,0.0220323,0.0188028,0.173049,-0.154536,-0.011812,0.0755224,-0.0292756,-0.00321737,0.0490604,0.130577,0.0738429,-0.077344,-0.0740284,0.172634,0.0721995,-0.332811,-0.0825434,-0.0368236,-0.137831,-0.0442807,0.0850078,0.0389788,-0.0379966,-0.0266045,0.0348019,0.092084,-0.110906,-0.0179766,0.208394,0.00228983,0.039108,-0.165113,0.132347,-0.203085,0.0424157,-0.0487249,-0.0252216,-0.135955,-0.013753,0.124411,-0.00853046,-0.0932053,0.179178,0.132483,-0.0274198,-0.0666988,0.0584162,-0.0174178,-0.0434458,0.167565,-0.0496996,-0.105726,-0.0332677,0.0356991,-0.0962434,0.104323,-0.00631635,0.117374,-0.0428822,-0.0324172,-0.0195809,-0.0628776,0.127169
