Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59,Eigenvector_60,Eigenvector_61,Eigenvector_62,Eigenvector_63,Eigenvector_64,Eigenvector_65,Eigenvector_66,Eigenvector_67,Eigenvector_68,Eigenvector_69,Eigenvector_70,Eigenvector_71,Eigenvector_72,Eigenvector_73,Eigenvector_74,Eigenvector_75,Eigenvector_76,Eigenvector_77
47,-30.0375,0.0536396,-0.0326831,0.0895665,0.0315602,0.117414,-0.183206,-0.0416868,0.0358772,0.20276,-0.0138022,0.124162,-0.120942,-0.0544137,-0.216338,-0.0821975,0.0541014,-0.15675,-0.0543715,-0.173357,0.0416305,0.105954,-0.106899,-0.153009,-0.116392,0.0117849,-0.00742968,0.137429,-0.0155796,0.0270894,0.189151,0.0563572,0.0386284,0.0726618,-0.00417582,-0.0381723,-0.123587,-0.124378,-0.0332067,0.00966295,-0.0552094,0.101423,0.258091,-0.164764,-0.00397455,-0.0438478,0.249476,0.0630604,-0.0443112,0.126943,-0.0858578,0.023818,-0.015574,-0.00249795,-0.0254864,-0.103889,0.171399,0.0672091,0.139287,0.163698,-0.137442,0.0589124,-0.19754,-0.0445769,-0.00496519,-0.12584,-0.0449893,0.143869,0.106267,-0.137359,0.0659205,-0.27133,0.0258222,0.117414,-0.132831,-0.099868,0.074938,-0.180238,0.0667062
48,29.8333,-0.0401605,-0.22345,-0.123779,-0.102918,-0.0984466,0.0511892,-0.0755386,-0.000590842,0.185062,-0.0530745,-0.0370816,0.0475505,0.0614422,0.110513,0.135949,-0.12023,-0.0801513,0.0162183,-0.104159,0.0666621,0.248729,-0.0580011,0.0229894,0.0540113,-0.00298736,0.0697787,0.00990664,0.205105,0.106731,-0.123401,-0.127249,-0.0217274,-0.109898,0.0434413,0.0557043,0.178756,0.145728,0.0570702,0.00500384,-0.083767,-0.155165,0.1808,0.00193644,0.0433717,-0.109651,0.0781163,-0.0072484,0.193758,-0.0314225,0.106089,-0.0545025,-0.0187597,0.180999,-0.19514,-0.0273002,-0.0184917,0.2546,0.0742146,-0.00458079,0.00126932,0.151175,-0.0999346,0.212309,-0.0110952,-0.0847457,0.0504399,-0.00083122,0.0986441,0.140962,-0.0133123,0.109627,0.106884,0.184986,-0.154963,0.0763362,0.20282,0.182517,-0.0405976
49,29.2647,0.0336308,-0.0592258,0.0857701,0.000752235,-0.188385,0.108091,0.237707,-0.0553108,0.122712,0.229448,0.15783,-0.0447945,0.0965332,-0.0497233,0.0398439,0.0201161,-0.156297,-0.110177,-0.0669085,0.0882662,-0.118797,-0.121752,0.0596422,0.0351808,-0.0761471,0.0854919,0.0951269,-0.230325,-0.0457318,0.137767,-0.0476093,0.0818901,0.288828,-0.000655598,0.111837,0.297139,-0.17769,0.185331,0.0671164,0.115314,-0.0820258,-0.137884,0.0532487,-0.0757788,0.0908667,0.0587879,-0.012302,0.00903282,0.0280282,-0.0198896,-0.0191046,0.00325933,0.0845759,0.124384,-0.0909349,0.0242658,0.147819,0.065336,0.0639763,-0.0112552,0.0495339,0.0763624,0.0088282,-0.0198403,0.109847,-0.0529079,-0.177029,0.0975739,0.300801,-0.025943,-0.143558,-0.128054,0.00292493,0.0679503,0.00902261,0.0059206,0.0858475,-0.0520229
50,-27.3396,-0.0344624,0.0377577,-0.00815778,-0.173807,0.146764,0.0283604,0.0825837,0.0377536,0.142144,-0.0673735,0.221288,0.149842,-0.00415138,0.189435,-0.0388781,-0.126936,-0.107708,0.14778,-0.00473734,0.0864121,0.245287,0.0843912,0.152489,-0.074734,-0.00123892,-0.0479659,-0.157357,-0.16175,0.115639,-0.088579,0.00660824,0.159936,-0.1122,-0.03933,-0.0539441,0.00287439,0.011104,0.000336186,0.114848,-0.0111284,0.0162306,0.0304229,-0.137331,-0.341925,-0.00317673,0.084811,0.0527201,-0.0371443,-0.0978075,-0.0414632,-0.097471,0.0463561,-0.00783004,0.23226,0.156886,-0.154249,-0.143024,-0.0396736,0.0740566,-0.0788326,-0.0810977,0.0766928,0.0398839,0.09635,-0.0945029,-0.0427795,-0.109571,0.141526,-0.0288818,0.132338,-0.0891203,-0.00160712,-0.261258,0.00214205,-0.0613195,0.199601,-0.00953947,-0.086266
51,-26.2054,0.215565,0.0472602,0.220746,0.163289,-0.0163151,0.194078,-0.149995,-0.173636,0.143794,-0.0142305,0.141474,0.0449647,0.264063,0.20714,-0.109893,0.0653637,0.198864,-0.113584,0.0674175,-0.00690537,-0.03372,0.114003,-0.00327635,0.160528,-0.139248,0.00153837,0.254704,0.0269156,0.093975,0.0360912,0.0771456,-0.0160449,-0.0310062,-0.0830495,0.20064,-0.0288566,-0.0276632,-0.0812366,0.0107569,-0.0496231,-0.0563038,0.0678847,-0.0307949,0.0621536,0.0235165,0.0281158,0.113781,-0.0257782,-0.108372,-0.0124812,-0.184045,-0.0402216,0.00147051,-0.0683295,0.0168953,0.0409594,0.0437108,0.220607,-0.10383,0.0097312,0.00673712,0.117818,-0.172215,0.249709,0.0139006,0.0591973,0.0540052,-0.0659363,-0.00510938,0.184002,0.0447247,0.163302,-0.0855473,0.0499381,-0.0396198,0.129414,-0.036142,0.0658422
52,25.065,0.201035,0.0963065,-0.0784456,0.0283223,0.134333,0.0204385,-0.018086,0.181677,0.0697706,0.0776437,0.0505205,-0.0497294,0.0496105,-0.131506,0.132026,0.0496441,-0.0103938,0.0204842,0.188447,0.0663223,-0.0145446,-0.0972411,0.209342,0.262852,-0.078787,0.199934,-0.0262195,-0.0661475,-0.129258,0.0684999,-0.0447611,0.00319673,-0.198908,-0.0366543,0.0801232,0.109157,-0.111875,-0.0333657,-0.0504312,-0.15314,0.0782157,0.0696553,-0.0335457,0.0417407,-0.155046,-0.0657328,-0.00513505,0.222885,0.103543,0.00134536,0.0231145,0.0222644,-0.259359,0.0852311,-0.153442,-0.183431,0.0609967,-0.0372545,-0.219048,-0.0216659,0.158041,0.0426381,0.0506681,-0.00599669,-0.270578,-0.0108551,0.0287725,0.00813188,0.0234284,-0.0395348,-0.00227594,-0.0976284,-0.144046,-0.134233,0.058827,-0.103951,-0.201718,-0.0388347
53,-24.5422,0.241487,-0.170197,0.15369,-0.0945899,-0.121173,-0.144769,-0.193919,-0.0408699,0.141527,0.12621,-0.171707,0.131251,-0.122306,-0.0358833,-0.10322,0.13749,-0.0674612,-0.0581618,0.0350668,0.225856,-0.0825366,0.0122996,0.0413126,-0.136638,0.0439404,-0.0125831,-0.100524,0.155775,-0.0692143,-0.0806309,0.0847284,0.175464,-0.00166218,-0.0174928,0.138414,0.00738322,-0.0921508,-0.0923832,0.0146521,0.097926,-0.0274348,-0.140112,0.135266,-0.124684,0.156755,0.0304387,0.0555002,0.0922733,-0.0849778,0.30318,-0.119242,-0.0678765,-0.0841821,-0.122586,-0.00896701,-0.121808,-0.125111,-0.0264278,0.0982519,-0.0890565,0.108387,-0.0763662,0.0837701,-0.0645339,0.0226073,0.109214,0.150314,0.0289146,-0.0261297,0.0215777,0.00230995,0.00734008,-0.0352078,0.103612,-0.0531978,-0.0652402,-0.156052,-0.260132
54,-24.4148,-0.0586754,-0.188129,-0.0882696,-0.211675,-0.0494748,0.00103212,-0.109252,-0.000724295,-0.0482732,0.084668,-0.0437466,-0.0475228,0.13847,-0.221435,-0.171543,-0.0583154,-0.115786,-0.0946813,0.0913007,0.00632587,0.0147854,-0.0460429,-0.145445,0.0447089,-0.0675866,0.176483,-0.0601544,-0.0112694,0.102699,-0.158647,-0.0758516,0.0526257,-0.175198,-0.0571112,-0.032941,-0.0404828,0.000364825,0.0971564,-0.0925188,0.00275486,0.124296,-0.123727,0.181493,0.0620232,0.00367481,-0.0586136,0.00982316,-0.170599,0.2933,0.0277073,-0.0496079,0.112707,0.164467,0.0643451,-0.080829,0.0615968,-0.0816928,0.0539016,0.0604954,-0.217448,0.0594275,0.306035,-0.249142,0.0253697,-0.101263,0.0148591,0.0332369,0.0783519,0.0109464,0.0470957,0.194725,-0.00565024,-0.0622198,-0.046841,-0.181629,0.130182,0.0178245,0.0801931
55,22.3503,-0.0938734,0.0917318,0.0550507,0.0270277,0.0659882,-0.0420745,-0.180184,0.148376,-0.0730679,-0.216454,0.169313,0.172563,-0.0305606,-0.0263377,0.124503,0.0730903,0.0377544,-0.317819,-0.0887946,0.0790157,0.124851,-0.0344828,0.104148,-0.0502956,-0.244592,-0.0307649,-0.0975861,0.00851927,0.0822667,0.140285,-0.0880238,-0.0119291,-0.0793858,-0.107895,-0.107018,-0.200473,-0.0539311,0.157618,-0.0131868,0.0478946,0.00135685,0.148641,0.273693,0.0361323,0.141543,0.0567915,0.0502147,-0.212612,0.0332849,-0.0720521,-0.0201988,-0.0644071,-0.213791,-0.192271,-0.0549154,-0.156657,0.101249,-0.0773469,-0.00544601,-0.0292452,-0.0114971,0.147435,0.0556228,-0.00784386,0.0615652,0.0340729,-0.0449976,0.00300307,0.190006,0.032578,-0.0629816,-0.0799618,0.0946632,0.0755783,0.009073,-0.0560006,0.116112,-0.125151
56,-21.2456,0.0427212,0.127301,0.209919,-0.00771837,-0.0821281,0.180106,-0.0485646,-0.0130976,0.0609004,0.0865741,-0.220244,-0.083862,-0.0844067,0.0531175,-0.0520204,-0.11939,-0.103067,0.0849953,0.0623374,-0.000924628,0.17295,-0.0818194,0.230382,0.145881,0.0583075,-0.251547,0.139007,0.0858854,0.153097,0.00429551,-0.115571,-0.0501988,0.129626,-0.0414538,-0.296094,0.0107243,0.0497737,-0.00923721,-0.0159205,-0.0232043,-0.030937,0.13953,-0.114683,0.0711747,0.137414,-0.117539,0.0587037,-0.0180596,0.0513125,-0.0610297,-0.242014,-0.0881833,-0.0362245,0.0423512,-0.250242,-0.000274853,-0.0240173,-0.09155,0.230491,-3.93602e-05,0.087495,0.0677494,0.0442271,-0.149689,-0.0772377,0.00318374,-0.015059,-0.0528604,0.0124592,-0.00521803,0.133268,-0.156319,-0.0357136,0.127373,-0.157315,-0.0748323,-0.0513069,0.115413
57,-20.0046,0.259235,0.0144242,0.0406519,-0.0693393,-0.18168,-0.142125,-0.0128649,-0.00790374,-0.194214,-0.111127,0.0181058,0.0547777,0.00759264,-0.0307268,-0.0967079,0.046945,-0.057858,0.233104,0.194159,-0.041177,-0.0107854,0.0362107,-0.0487135,0.0409798,0.0371358,-0.186923,0.0206306,-0.115625,0.0199951,0.0843013,-0.06224,-0.0784668,0.0208444,-0.00426266,0.00867947,-0.118544,0.0447011,0.0422096,0.0477165,0.138328,-0.111968,0.0961586,-0.0877286,0.0819693,-0.0428811,0.166863,0.20289,0.0145601,0.117566,-0.00573297,0.185465,0.153196,-0.0442128,0.0349279,0.069874,-0.133514,0.125091,-0.0298958,-0.0683345,-0.0718536,0.0232374,-0.297034,-0.24923,0.0187406,-0.092673,0.0203246,-0.109644,-0.0154073,0.261245,-0.0368562,0.19771,-0.0280855,0.00667291,0.052463,-0.134097,0.105845,0.0939551,-0.206712
58,19.7991,-0.186554,0.0255404,0.0436439,0.0449105,0.0198231,-0.0257413,0.0824435,0.132068,-0.100609,-0.0333665,-0.114791,-0.0748119,0.166602,-0.00626726,0.00325507,0.137761,-0.117431,0.175413,0.213494,-0.173477,0.0415991,-0.0152637,0.103594,0.185923,0.047294,0.132776,0.0222641,0.0840187,-0.0371774,0.11605,0.14555,-0.044853,0.0979175,-0.102344,0.130103,-0.0683826,-0.043986,-0.00058023,0.123304,-0.179743,0.0309625,-0.125133,-0.0139653,-0.017913,0.176607,0.216436,-0.0106839,-0.0287114,-0.014707,0.0185133,0.132325,-0.227914,0.127625,-0.341754,-0.0710137,-0.00973014,0.0124514,-0.0899134,0.161854,-0.00709688,-0.202098,0.101565,0.0645163,-0.0443708,-0.0856089,-0.0319864,0.097381,0.066279,-0.00318245,0.00110595,-0.020619,-0.0224668,-0.184872,0.00685584,0.0187493,0.235394,0.038611,-0.153934
59,17.4399,-0.0722624,0.0556101,0.0774141,-0.0762868,-0.170941,0.00940905,-0.0447206,-0.143136,0.0441445,-0.156158,0.0225881,0.0128896,-0.220219,-0.0239062,0.0765295,-0.0367832,0.0451444,-0.220728,-0.0388726,0.101133,-0.206238,0.0279062,0.15394,0.0476229,0.0481225,0.116658,0.0484567,-0.117897,0.212128,-0.0235033,0.0950076,0.00109048,-0.0913615,-0.0264052,-0.118419,-0.0383666,-0.119821,-0.159054,0.10189,-0.0651991,-0.183083,-0.0485579,-0.0208859,0.0289688,0.077157,-0.0293471,0.0719199,0.146006,0.00744366,0.0681265,0.207533,-0.0172799,0.148617,0.0616753,0.134417,0.231271,0.241163,-0.194278,-0.0652562,-0.00549893,-0.14355,0.0822007,0.0222042,0.128412,-0.295307,-0.0628591,-0.00149298,0.120079,-0.167378,-0.0147333,0.0700126,-0.142569,0.07434,0.0774962,-0.102627,-0.0244742,-0.0495404,-0.0526455
60,-17.0274,0.00906156,0.0434663,-0.0998226,-0.0409971,0.248234,0.0248375,0.0381963,-0.0243338,-0.0148058,0.183209,0.0344252,0.0171724,-0.267167,-0.026529,0.0608198,-0.0714456,0.078756,-0.0279639,0.100064,-0.016744,0.0386654,-0.101562,-0.102676,0.125797,0.104142,-0.0878603,0.116413,0.00897695,-0.0221093,0.158381,0.0905915,-0.0344893,-0.0359761,0.0439603,0.0260819,0.117691,0.0388942,0.295675,-0.100539,0.0413986,0.0475643,-0.162811,0.173883,-0.156623,0.00430129,0.0891383,0.228766,0.151293,0.0461154,-0.166926,-0.111134,-0.193617,-0.123381,-0.00676716,0.131815,0.0714509,0.152622,-0.0946469,0.0758365,-0.147844,-0.0942173,-0.0611658,0.0577565,0.185658,0.149232,0.118756,0.0174305,0.0173169,-0.122115,0.0842462,0.292933,0.0572802,0.0904409,-0.040718,-0.0696539,0.0582672,-0.0622426,-0.0136816
61,-16.2654,0.10762,0.10281,-0.173652,0.0208845,0.0478161,-0.0497653,-0.0799343,0.216842,-0.0113983,-0.103741,-0.172619,-0.00899965,0.0138621,0.151165,-0.0192551,-0.00474335,0.226035,-0.0952951,-0.114163,-0.124432,-0.102072,-0.302991,-0.0262267,0.130144,0.00301143,0.115909,-0.111423,-0.138324,-0.172285,0.0363728,0.010055,0.170782,0.0649008,-0.177666,-0.0864148,-0.00739882,-0.0596434,-0.101898,0.147388,0.0964482,-0.13137,0.0286415,0.0380914,-0.0365235,-0.149637,-0.156118,0.106599,-0.0171944,-0.0350997,-0.0582113,-0.100033,-0.0922808,0.143604,0.0105435,0.111501,0.0556831,0.0382066,0.0142214,0.238822,-0.0968179,0.104564,-0.0356776,-0.0630577,-0.199277,-0.0883544,-0.0778477,-0.113482,0.00755174,0.0662547,0.0213825,0.00144365,0.321837,-0.00764901,0.122944,-0.0408188,0.0700782,-0.0518312,-0.0219192
62,15.4737,0.0413623,0.145862,-0.118893,-0.024241,0.0159983,0.0792823,-0.00265744,0.128175,0.00560039,0.0221958,0.135814,-0.180758,-0.0853038,0.200735,0.0187478,0.209743,-0.0655697,-0.0728615,0.0188684,0.112113,-0.0142739,-0.0359055,-0.0355486,-0.205969,0.115048,0.0286203,0.259637,0.104965,-0.043122,-0.204821,-0.059348,0.230142,-0.0754697,-0.0214575,-0.0718276,0.143334,-0.0239351,-0.0487814,-0.170402,-0.0857837,0.108565,-0.00146694,-0.12413,-0.0485282,-0.109305,-0.0540429,0.266897,-0.160691,0.0326875,-0.13449,0.158621,0.00754272,0.17292,-0.190511,-0.10587,-0.060959,-0.05704,-0.0945059,0.0445477,0.0900108,0.0235208,-0.00530212,-0.0972452,0.181887,-0.00243507,0.155885,0.0379429,0.0841122,0.0847904,-0.193607,0.0205287,-0.0329453,-0.0480946,0.165125,0.0905975,-0.082186,0.0421826,-0.0797928
63,14.4973,0.147982,0.138567,-0.148192,0.125507,-0.237334,0.107252,-0.159428,-0.0295596,0.0294783,0.0155661,0.214013,-0.0695513,0.107381,-0.0148557,0.0838,0.0373329,-0.0927412,0.0329903,-0.0563426,0.168753,0.174232,0.0689402,-0.0830397,0.121843,-0.0506656,0.0625458,-0.0967342,0.130871,-0.0911652,-0.073293,0.132045,-0.0801206,0.176585,0.0150883,0.0821655,-0.0228923,0.172245,-0.0146682,0.107205,-0.0624809,0.0236877,-0.0291212,0.0992605,-0.157997,-0.0153675,-0.149281,-0.179487,-0.0567149,0.154727,-0.303216,0.023959,0.0776018,0.0179829,0.00990904,0.0296817,0.171869,-0.0554148,-0.0492746,-0.0140951,-0.219511,-0.027002,-0.140785,0.165156,-0.0161825,-0.0650756,-0.0841679,0.0561271,-0.149764,-0.124754,0.0140135,0.0497061,-0.0469689,0.00899265,0.188593,-0.103129,-0.0545469,0.0501763,-0.209545
64,-13.5211,-0.15719,-0.0142552,0.0269234,-0.0244114,0.0336027,0.116291,-0.0042528,-0.0144102,-0.0179349,-0.169035,0.0732423,-0.0790464,0.0429678,-0.191246,-0.00554459,0.0707799,-0.0190588,-0.0142421,0.0775599,0.0407836,-0.193168,-0.168612,-0.0191002,0.233537,-0.0391185,-0.218032,-0.0667772,0.247834,-0.156793,-0.0943764,0.106135,0.0686787,-0.0339748,0.135211,-0.0597572,0.0198141,0.138531,-0.124183,0.0217222,0.0322323,-0.0510942,0.0656524,0.0359792,-0.154517,0.0979425,0.0975086,-0.120427,0.0570271,-0.164988,-0.105711,0.00116862,0.0595154,-0.0229665,0.157611,0.0174958,-0.0345966,0.106496,-0.0940692,0.136992,0.0466805,0.197404,-0.0189076,-0.229325,0.114266,0.0396746,-0.0447532,0.229546,0.295223,0.102801,0.164131,-0.019478,0.0336947,-0.0524541,-0.0103757,0.0755441,-0.154205,0.151857,0.0190677
65,12.247,0.0708127,-0.118854,-0.0235372,0.145493,0.0833036,-0.0759622,0.0887441,-0.0285329,-0.102881,-0.152656,-0.00166443,0.0454437,0.04379,0.0732418,0.00595794,-0.052841,-0.0539537,-0.0667114,0.182877,0.073278,0.00534239,-0.0504904,0.0292103,0.020833,0.00306715,0.0466755,0.222486,0.0918103,0.0551661,-0.015072,-0.17807,-0.0291625,-0.0741226,-0.0623873,-0.149913,0.11978,-0.205536,-0.0514018,0.171777,0.206242,0.0362362,-0.201904,-0.201064,-0.132792,0.0670204,0.0218666,-0.00469121,-0.132096,0.111701,-0.0858242,0.0722272,0.14354,-0.186936,-0.0356891,0.0639486,0.185949,-0.127732,0.113959,0.0227242,0.150565,0.169837,0.0798921,0.142141,-0.139055,-0.000160456,-0.13348,0.0939942,0.00752643,-0.0837654,0.212313,0.179257,0.0288015,0.171145,-0.0845091,0.163116,0.0393041,0.0489784,-0.182794
66,-11.409,0.0415393,0.142506,-0.133746,-0.0655915,0.0567871,0.0599166,0.0713892,-0.123912,-0.0330335,0.0331878,-0.0992754,0.31646,0.0550485,-0.112887,-0.109471,0.116477,0.126039,-0.109953,0.0124577,-0.049295,0.0580413,-0.049804,-0.0627472,0.0492875,0.0676376,0.037304,-0.0264566,0.0488227,-0.105264,-0.0394674,-0.288938,-0.2324,0.00890605,0.146964,-0.151122,-0.0394046,-0.0765928,0.0212722,0.117903,-0.190631,-0.148348,0.00853175,0.0549037,-0.0852202,0.256838,0.132695,0.169415,0.0291541,0.0117238,-0.0545687,0.0729379,0.0905868,0.13326,-0.00411375,0.02919,0.0237363,-0.070114,0.224044,-0.0364901,-0.0672256,0.200567,-0.0530606,0.168441,0.137239,0.0410196,-0.018814,0.0121531,0.0495302,-0.0587884,-0.246651,-0.099408,-0.0214856,-0.201444,0.0907306,0.000333671,-0.0278271,-0.0640784,0.0700861
67,-7.3227,0.0905384,-0.0601044,0.0738171,-0.046461,-0.0154505,-0.129393,-0.131271,0.0736744,0.168061,-0.0400509,0.0437501,-0.0467844,-0.0294313,-0.132729,0.0945192,0.0261412,-0.0422134,-0.110086,-0.0758635,-0.122263,-0.178825,0.0928472,-0.0534393,0.251943,0.0521129,0.0793699,0.0471771,-0.174706,0.132263,-0.107736,-0.202301,-0.0575821,0.0427112,0.0697949,-0.0581242,0.102675,0.260643,0.0983776,-0.0407088,-0.0483866,0.211536,-0.041099,-0.117334,-0.0501762,0.100112,-0.00569022,0.0127258,-0.158593,-0.383643,-0.121898,-0.07189,0.107719,-0.00114372,-0.212958,0.0821804,-0.00708271,-0.0343838,-0.0759632,-0.150971,0.00713252,-0.0485763,-0.0749169,-0.0194704,-0.209789,0.0946469,-0.106646,-0.0452874,0.150983,0.0149885,-0.0649616,0.074178,0.011678,-0.0493995,-0.0317164,-0.105196,0.0404075,-0.18613,-0.0524748
68,7.31313,-0.100261,0.09784,0.1011,-0.240175,-0.136003,0.0267816,-0.0161412,-0.0198749,-0.309658,-0.0658491,-0.0282571,0.0910106,0.034011,0.136516,0.0751056,-0.104622,0.0632767,-0.00761878,0.0497651,0.136002,-0.0151341,-0.0583579,0.0893937,0.0446723,-0.0150971,0.0397074,-0.012358,-0.00059989,0.116512,0.0405588,0.0452421,0.107295,0.242603,-0.0176563,0.135483,0.0689013,0.0297412,0.124012,-0.0961113,0.00469074,0.0273935,0.154607,-0.0875883,-0.068641,-0.101523,0.0844205,0.0406627,0.110079,0.0353498,-0.0817377,-0.0202752,-0.0446619,-0.150863,0.0231717,0.11372,0.139857,-0.192317,0.0917956,-0.165357,-0.0809232,0.0576979,0.149724,-0.082556,-0.165666,0.0274428,0.0732961,0.345986,0.158153,-0.0164125,-0.326146,-0.0867125,0.0987958,0.114654,0.00795619,-0.0222019,0.0636188,-0.0560117,0.0199786
69,-6.58213,-0.0469328,-0.00749366,0.0630502,0.156454,-0.0185824,0.208541,0.0270089,-0.0483268,-0.0332964,0.0863551,0.0685846,0.0117262,-0.172045,-0.0956708,-0.124361,0.109427,0.0221335,-0.0532138,-0.244201,-0.193312,0.0736878,-0.000388931,0.0857402,0.0649899,0.0310303,-0.0624144,-0.141784,-0.0260232,-0.106063,0.113913,-0.0119033,0.227566,0.0558273,0.067511,-0.112058,0.117795,0.0162161,-0.133969,0.142853,0.0301251,0.0137326,-0.073871,-0.0347088,0.0534104,-0.148868,0.184076,-0.067221,-0.243205,-0.127325,0.0407428,0.0549066,-0.036238,0.0134002,-0.0013005,0.131545,-0.0339187,-0.0716729,0.0225909,-0.105649,-0.0946078,0.131247,0.0969717,0.0671014,0.0647946,-0.177871,0.196433,0.197275,-0.229284,0.111877,-0.108467,0.225229,-0.114427,0.0412428,-0.217898,-0.0809849,0.102656,0.00847225,-0.0502953
70,5.942,-0.0783537,-0.130332,-0.152046,-0.0802914,0.0517663,0.0273658,0.16669,0.00177108,-0.125967,0.0672518,0.0388443,0.205104,0.130943,0.0169565,-0.0293514,0.255112,-0.0375072,-0.0778587,-0.0611998,-0.0639655,0.0224119,0.0754097,-0.0963016,-0.0213673,-0.129958,-0.0873523,0.173212,-0.0503716,-0.0241847,0.17693,-0.0861767,0.0131914,-0.0462039,0.0227183,-0.0823972,0.16156,0.166783,-0.0444047,-0.265583,0.108615,-0.256297,0.12978,-0.0285684,-0.0651523,0.0404915,-0.174265,-0.0806304,0.239807,-0.121997,-0.0272912,0.0751973,-0.0178888,-0.00905425,-0.149689,-0.0373899,0.0928522,-0.166403,-0.128259,0.0622379,-0.0751867,0.00382082,0.0632758,-0.136146,-0.0865123,-0.184359,0.0609103,-0.0203795,-0.13412,-0.0880338,0.193689,-0.112549,-0.0944049,-0.000473522,-0.0177466,-0.138953,0.0306114,-0.0813144,-0.147539
71,-5.70923,-0.154198,0.0458599,-0.102337,-0.0142099,-0.0317997,-0.125593,-0.197746,-0.053813,0.151332,-0.0595134,0.282543,0.0754702,-0.048726,0.223765,-0.27398,0.26591,-0.0675982,0.151812,0.0143221,0.0454972,-0.0955326,-0.199939,0.0253042,0.0606673,0.216922,0.0188454,-0.0670945,-0.00422394,0.19314,0.128277,0.0365204,-0.225844,0.141409,0.0388218,-0.0162731,-0.0381012,-0.098528,0.0754043,-0.0559712,-0.00823867,-0.0213071,0.082287,0.151323,0.014695,-0.114672,-0.128937,-0.0732881,-0.015485,-0.0192435,0.0978483,0.105411,0.0258436,0.0140657,0.0727814,-0.0728593,0.131272,-0.0643023,-0.104884,-0.00397214,0.0865292,0.136696,0.0516981,0.0657133,-0.0684467,0.119151,0.0750292,0.0140399,0.0154779,0.105033,0.0743218,0.160702,-0.0126035,-0.120975,-0.0948113,0.140479,0.0700471,-0.168941,0.0567748
72,5.09832,-0.125783,0.161671,-0.0632131,0.126719,0.118316,-0.169118,0.115762,-0.165887,-0.113749,-0.0445979,-0.0314278,-0.0779465,-0.115352,0.136592,-0.227534,-0.11987,-0.100036,0.0213042,0.0462774,-0.0300806,-0.0794087,0.23238,-0.129779,0.0217251,-0.122155,-0.0833965,-0.0464264,0.0142774,0.060025,-0.0386879,-0.120636,0.124081,-0.115246,0.0430921,-0.0220215,0.148977,-0.169245,-0.113654,0.148953,-0.161259,0.112604,0.053478,0.0656346,-0.0521443,-0.129733,-0.104669,-0.0688254,0.103812,-0.0573743,0.0481584,-0.0417285,-0.0963027,-0.0351867,-0.126757,-0.149257,0.0673305,0.221047,0.00940197,-0.16254,-0.311388,0.131402,-0.015208,-0.0143591,-0.109835,0.184647,-0.0740798,0.0733973,0.027213,0.119196,0.0546148,-0.0582892,-0.0761326,-0.0376083,0.183897,-0.118094,0.0625217,0.0217426,-0.0450144
73,3.42181,0.0102575,0.0869643,0.0842057,-0.0470933,0.0656485,-0.164669,0.0687047,0.153121,-0.0476711,0.105059,-0.00981602,-0.0269695,-0.00717724,-0.0244438,-0.0929351,-0.216471,0.0147378,-0.122574,-0.013497,0.19047,-0.0474577,-0.00288517,-0.133362,0.0590695,0.00621307,-0.103073,0.287806,0.152397,-0.1285,-0.131041,0.0709087,-0.142394,0.0586528,-0.0192949,-0.067524,-0.0736559,-0.164979,-0.0207491,-0.0401427,-0.0512587,-0.0912754,0.102164,0.0849876,0.0257104,-0.0490659,0.112171,-0.0817129,-0.0117602,-0.196394,-0.0235785,-0.0520188,0.238493,0.113266,0.165671,-0.0471294,0.0321077,0.0286231,-0.151561,-0.0560784,-0.0531142,-0.198247,0.180036,0.149193,-0.0820951,-0.0477915,0.121641,-0.0125331,-0.175385,0.128266,-0.0911825,-0.0138844,0.199236,-0.149024,-0.208751,-0.0420829,0.026915,0.0366894,-0.230387
