Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59,Eigenvector_60,Eigenvector_61,Eigenvector_62,Eigenvector_63,Eigenvector_64,Eigenvector_65,Eigenvector_66,Eigenvector_67,Eigenvector_68,Eigenvector_69,Eigenvector_70,Eigenvector_71,Eigenvector_72,Eigenvector_73,Eigenvector_74,Eigenvector_75,Eigenvector_76,Eigenvector_77,Eigenvector_78,Eigenvector_79,Eigenvector_80,Eigenvector_81
46,34.7312,0.137623,-0.119229,0.023875,0.225892,-0.0684736,0.0747087,-0.0142631,0.0892192,0.0516811,-0.171318,0.0768261,0.0717481,0.00380399,-0.0108378,0.235029,0.0188721,0.0892745,-0.0912217,0.180494,-0.030768,0.184294,0.172489,0.0542227,-0.00860136,0.0944542,-0.0795221,-0.0136369,-0.00181537,0.152304,-0.0967794,-0.0274937,-0.0375876,0.0238905,0.0313715,0.0977864,-0.174147,-0.081854,-0.166737,0.0641574,-0.0179823,0.0263367,0.00910997,-0.377649,-0.131854,-0.132114,-0.0609663,0.119383,0.041553,0.0360477,0.146093,-0.0455557,0.00810285,0.0938026,0.0918485,0.0197771,-0.179673,-0.0117391,-0.222856,-0.0757237,0.0623344,0.0365804,-0.0677807,0.177309,0.0706941,0.048595,-0.0958442,0.151913,0.0709884,0.0252632,0.0160887,-0.118677,-0.101487,0.0420465,-0.12233,-0.142301,-0.0791932,-0.0707263,-0.147947,0.175627,0.0715828,-0.0731678,-0.00954159
47,-34.2116,0.0837133,-0.031477,-0.291259,-0.00497221,-0.00216018,0.0253251,0.0541152,0.0478297,-0.0527607,-0.175645,0.0903795,0.0240775,0.190689,-0.16325,0.0249881,0.101946,-0.150121,-0.0526718,0.0653144,0.0753233,0.0213065,-0.0117284,-0.100646,0.0188367,0.0492003,-0.0864399,0.0293109,-0.102348,0.146745,0.00711949,0.0134411,-0.0522517,0.00638082,0.0694814,-0.0660696,-0.154163,-0.059298,0.162298,-0.105555,0.000989817,-0.125313,-0.0158535,0.299854,-0.0647136,0.0585048,-0.0415359,-0.130955,-0.00947508,0.152767,-0.0296984,-0.135643,0.208132,-0.093645,-0.0810009,0.0694768,-0.0473244,0.153187,0.217042,-0.0337225,-0.226271,0.0349138,0.0937807,0.152636,0.205761,-0.102244,-0.0992614,0.124852,0.0418064,0.052589,0.0475376,-0.0791686,0.219477,0.0988077,-0.0472223,-0.0593379,0.00152691,-0.0255956,-0.0399686,0.017742,0.23881,-0.0684508,-0.0508022
48,32.9605,0.0408299,0.114344,0.013006,0.0282508,0.135688,0.192934,0.214212,0.013176,-0.171408,-0.0189926,0.0872973,-0.283461,0.159931,0.0296316,0.020651,0.0131669,0.164659,0.0692091,0.0318606,-0.143595,0.224851,0.160975,0.011702,-0.063511,-0.000678813,-0.00354019,0.00540564,-0.165221,-0.0239162,-0.0172677,-0.05446,0.0642985,-0.0819373,0.190352,0.0789509,-0.00980512,0.0222336,0.0546022,0.0218899,0.0114368,-0.104731,0.0294267,-0.0070545,0.0192952,0.0939669,0.011974,-0.184251,0.137886,0.103984,0.0558175,-0.0299652,-0.00649567,-0.068391,0.0573985,-0.15037,0.113411,-0.196999,0.0545215,0.136523,0.162396,-0.0322129,0.0508664,0.0393855,0.139235,-0.0271343,0.269649,-0.154653,-0.10933,-0.177494,-0.173258,-0.0855412,-0.119246,0.177574,0.160511,-0.0141205,0.0358059,-0.0136605,-0.0637514,0.0323095,0.018316,-0.0073107,-0.119494
49,-32.9142,-0.0456743,0.0614628,-0.078555,0.0300867,-0.030452,-0.12136,-0.0772988,0.0522131,-0.154926,-0.102886,0.114377,0.105262,0.202177,0.0648726,-0.0954355,0.0103333,0.0722879,0.0188521,0.00453375,0.0340971,-0.143558,-0.0156402,0.0217528,-0.11433,0.10151,0.198002,0.160611,-0.0059765,0.0398135,-0.123414,-0.0722957,-0.0680173,-0.155533,0.0396113,0.0595998,-0.222241,0.0256425,-0.146409,-0.0983622,0.0280069,0.0220014,-0.220972,-0.00322944,0.196277,-0.0810547,0.0202224,-0.270376,-0.0837734,-0.11384,0.0310853,-0.120083,0.0608612,0.0197318,0.253315,-0.115062,-0.0948017,0.0375577,-0.142253,-0.131613,0.117646,-0.0566,-0.0203317,-0.109934,0.0947013,-0.168539,0.0749797,-0.120821,0.0314732,0.148849,0.0509988,-0.153566,-0.0582874,-0.0705465,-0.0558021,0.056684,0.051234,0.13441,0.15207,-0.141416,-0.0396559,-0.00865962,0.214119
50,32.6828,0.14173,-0.00614129,-0.207254,-0.0115381,-0.0349019,-0.0866326,0.0299288,0.031527,-0.0365055,-0.233329,-0.0880055,-0.124408,-0.144258,-0.0507218,-0.133536,-0.233423,-0.334427,0.0592808,0.0328429,0.00198893,-0.057238,-0.0191378,0.158338,0.000142647,0.0152864,-0.196249,0.0485918,-0.0206367,-0.0813204,-0.0440069,-0.11448,0.019773,-0.0161837,0.0851601,0.0771499,0.140582,0.0188524,-0.00958132,-0.0492656,0.00101583,0.0246042,-0.139993,-0.0962529,-0.110539,-0.0922486,0.130239,0.0625156,0.0566984,0.145347,-0.0430125,-0.0332125,0.0493001,0.0508896,-0.00844541,0.0780947,0.118538,-0.197212,0.125673,0.0945594,0.133873,0.0466557,-0.0391172,0.0567681,0.152744,0.122793,-0.0253186,-0.16424,0.211416,0.0223462,0.00623003,-0.0679451,-0.0280603,-0.123563,-0.0934192,-0.062947,-0.135081,0.251092,-0.0301874,-0.129579,-0.189464,-0.111241,0.0516635
51,31.1579,-0.0165955,0.0627514,-0.114228,-0.031707,0.0131375,-0.0421764,-0.235976,-0.124637,-0.169761,-0.0381287,-0.0619967,-0.00412458,-0.0215502,-0.0767224,0.108626,0.00682985,0.146681,0.0197203,-0.039181,0.0257415,0.130396,0.0469364,0.207869,0.0422902,-0.102968,-0.0239059,-0.212565,-0.0433292,-0.0503068,0.0256021,0.0483827,-0.217953,0.102858,-0.169339,-0.0583803,-0.217643,0.152709,-0.106825,0.183111,0.228842,-0.0114237,0.0772216,-0.0809857,0.0447179,-0.131386,-0.0597144,0.04113,-0.0653578,0.142105,-0.0792467,0.101807,0.193618,-0.103618,-0.104661,-0.145768,0.04274,-0.0672972,0.230318,0.125829,-0.0760849,-0.128925,-0.049434,0.0462342,0.0358846,-0.0693795,-0.12278,-0.0253032,0.0240978,0.0555544,-0.151878,-0.00623313,-0.191552,0.0473965,-0.0510317,0.0347276,-0.0757301,-0.0310146,0.228079,-0.0821441,-0.00444865,0.12307,0.114433
52,-30.6624,0.00318695,0.158511,-0.0168388,0.0230555,0.0113025,-0.0163818,0.075606,-0.20886,0.0903999,0.100455,0.0741455,-0.0655955,-0.0759135,-0.0249044,0.24153,-0.0352985,-0.0673823,-0.0223733,0.0797111,-0.131256,-0.135326,0.0634011,-0.210015,-0.116151,-0.0238806,-0.00880639,0.142499,0.0255042,0.107516,0.00284644,0.153206,0.0123985,-0.145594,-0.0137588,-0.282436,0.236457,-0.0778165,-0.0527848,0.00828596,0.138867,0.100812,0.222548,-0.059422,-0.112673,-0.105811,0.0397543,0.0574958,0.133387,0.0364072,-0.0620281,-0.106712,0.0747418,0.0443689,0.225058,-0.171571,-0.0297491,0.0389254,0.150264,-0.188164,-0.0694256,-0.128087,0.0318265,-0.030788,-0.0181435,-0.0451424,0.087847,0.0241062,0.0329195,-0.0248828,-0.125181,0.0475439,-0.0322387,0.135143,-0.128835,0.0568299,-0.0994048,0.108646,0.0476714,-0.075334,0.0268275,-0.216062,0.18878
53,29.7582,-0.0121482,0.138498,-0.0948187,0.0913491,0.0423053,-0.0800706,0.0277857,0.241492,-0.0292288,0.0947065,0.220528,-0.0916856,0.016877,0.301037,0.0151132,-0.0565895,-0.0802073,0.0336012,-0.169317,0.0375629,-0.188585,-0.0717226,0.0315627,0.141311,-0.149023,0.0300636,0.00306622,-0.0981713,0.0212409,-0.254876,-0.0625265,-0.109917,-0.272952,-0.104739,0.122441,0.0618903,0.0454318,0.153155,0.202523,-0.128615,0.0082858,0.0645945,-0.0540606,0.0495027,-0.0353919,0.128985,0.170476,-0.102023,0.154741,-0.00525271,0.00695871,-0.00652638,0.0558076,0.0143772,-0.113521,-0.146819,-0.0267017,0.0284902,-0.0112807,0.0213981,0.0504852,0.122321,0.0642276,-0.0238135,0.105891,-0.148914,-0.0632347,-0.0230418,0.174877,-0.0652295,0.0183015,-0.00930099,0.112178,-0.0167066,0.148583,-0.0285804,-0.107829,-0.0178898,0.025537,0.194889,0.0152611,-0.145361
54,29.1426,-0.00362322,-0.0164296,-0.0451647,-0.0060449,0.0204005,0.20588,0.161245,0.0400495,0.0175732,-0.0510492,-0.0698803,0.210053,-0.0588801,0.176369,0.129412,0.0940685,-0.0724972,-0.156174,-0.0409636,-0.0576324,0.0234673,0.196857,0.169657,0.0480189,-0.0211041,-0.100816,-0.200416,0.218373,-0.0931388,-0.166615,0.0667893,0.175408,-0.10635,-0.0167729,-0.0307999,-0.0389749,-0.0402279,-0.0940842,0.0114109,-0.0542448,-0.0516836,-0.134249,0.100864,-0.224285,-0.00120264,-0.0811,-0.0248585,0.0298924,0.0646002,-0.103065,0.191967,0.0955504,-0.0274699,0.121082,0.0111009,-0.0167667,-0.0282426,-0.021988,-0.0565151,-0.126865,0.00415763,0.264541,-0.280116,0.0836587,0.0606884,-0.0732211,-0.14861,-0.181854,0.0200523,0.00229872,-0.0458544,0.0119861,-0.0685448,0.121613,-0.0195413,0.0323898,-0.0460258,-0.078483,-0.196294,0.0265156,0.0248736,0.18596
55,-28.8883,0.176417,0.245925,0.037135,-0.0237379,-0.11169,-0.000164136,-0.0565507,0.0812696,-0.0410347,-0.0233426,-0.0769837,0.0733137,0.109972,-0.151946,0.0856218,-0.0636719,0.0753774,0.116482,0.206946,-0.0686407,-0.0157129,-0.161266,0.196393,-0.186325,0.147512,0.0939136,0.00196022,0.0607031,0.137407,-0.0583128,-0.138126,0.101912,-0.118627,0.220781,-0.209885,-0.0665345,0.0746221,0.0823032,-0.00366299,0.0456338,0.0225184,-0.0440553,-0.0209037,0.0473738,-0.072199,-0.0239876,0.253503,0.147899,0.0531928,-0.0629366,0.0633624,-0.242052,-0.0744973,-0.0692955,0.00995792,-0.047755,0.021658,0.167114,-0.0482634,0.0559441,0.203527,0.118402,-0.0753511,-0.0355805,-0.183522,-0.138454,-0.00037879,-0.0472554,0.12853,-0.00228448,0.097421,0.038476,0.0283744,0.14523,0.0685461,0.0379978,-0.14727,-0.0436811,-0.000139084,-0.183375,0.0256501,-0.0456359
56,-26.4678,-0.0108051,-0.0797749,-0.0277277,-0.0895188,0.0542695,0.00297649,-0.0422166,0.0882171,0.151385,-0.025269,0.241479,-0.127693,0.196144,-0.0792182,0.110039,-0.0123947,-0.149492,-0.0388456,0.0596741,0.0874151,0.116215,0.00394344,-0.0754841,-0.0766551,-0.136351,-0.076596,-0.0555665,0.0799947,-0.238743,0.0546455,-0.0764368,-0.136663,-0.152847,-0.0237895,0.0740862,-0.0794294,0.124321,0.0272986,-0.13216,-0.0766021,0.215062,-0.0956063,-0.0561954,-0.0316322,-0.0558075,0.128118,0.0717432,-0.0901581,-0.0135013,0.0309241,0.0239568,-0.143842,0.033043,-0.0252033,0.0146469,0.132551,-0.000224498,-0.0815855,-0.046747,-0.157115,-0.239046,0.0662279,0.175888,-0.149975,-0.182912,-0.0727895,0.140519,-0.0826868,-0.0215344,-0.145998,0.0616357,0.0036038,0.103362,0.24678,-0.12019,0.109347,0.103028,-0.104755,-0.146398,-0.158557,0.0036611,0.152724
57,25.7934,0.153501,-0.00512712,0.0247164,-0.0168925,-0.0959593,0.144845,0.219828,0.141493,0.214886,0.0223551,-0.024587,-0.0495523,-0.140918,0.0535191,0.0587903,-0.0740281,0.151559,0.287231,0.111304,0.0566911,-0.0320657,0.0395619,-0.137425,0.142978,0.0782568,0.0220198,-0.171968,-0.0513385,-0.0228662,-0.0237876,0.178805,-0.0462554,-0.0398906,-0.131624,-0.0393912,-0.0756217,0.0316189,0.0596438,0.075317,0.0845282,0.0738984,-0.0835642,-0.0555498,0.119271,-0.0218398,-0.217913,-0.0177694,-0.241019,0.112498,-0.0756396,-0.172984,0.112619,-0.0716033,0.0707075,0.0383589,-0.028074,0.132208,0.0685605,0.00341198,0.0205481,-0.0178795,-0.100455,0.00594997,-0.031001,0.0111076,0.139489,-0.0758357,0.266192,0.06478,0.121426,-0.0179214,0.0463403,-0.011076,0.227424,-0.033923,0.099935,-0.0523114,-0.0592446,-0.198624,-0.169559,-0.100919,-0.0792783
58,-25.1483,-0.0777037,0.217514,0.0599396,-0.20119,0.0331357,0.0411345,-0.0997985,0.0373622,0.107823,-0.107942,0.0567558,-0.0319652,0.0205314,-0.0299091,-0.305962,0.00761035,0.123292,-0.0270204,8.71914e-06,0.00443105,0.157996,0.240434,0.177778,-0.00490777,0.0380581,0.139602,-0.0587972,0.0210153,0.105417,0.0311514,-0.168327,0.119442,-0.151204,-0.125731,0.0212501,0.0458244,-0.148386,-0.0294738,-0.0237268,-0.0130354,0.173546,0.151615,0.0520939,-0.0203955,-0.199619,0.135783,0.0364466,-0.00814059,-0.0485708,-0.0486534,-0.0907346,0.129737,-0.137989,-0.117441,0.0010427,0.00924873,-0.133388,-0.127478,0.0325353,-0.213566,-0.154235,0.0784576,-0.165373,0.0134285,0.0508772,0.0945253,0.176817,0.197605,0.0836125,0.0616823,-0.0775625,0.108692,-0.00417658,0.00502495,0.0830254,-0.116623,-0.0363912,-0.0580549,0.043636,-0.0280265,-0.149108,-0.117427
59,-24.2017,0.111737,0.0698625,-0.0485918,-0.11143,0.017422,-0.124394,0.156756,-0.257226,-0.0388045,0.179581,-0.0339533,0.0018245,0.0380834,-0.0159943,0.0688813,-0.0248642,-0.00474014,0.0215295,0.140997,-0.00800786,0.161743,-0.0788387,0.0575173,0.1368,0.0215308,-0.00382602,0.0815382,0.0305073,0.20123,-0.0527332,0.0256652,-0.0420386,-0.133238,-0.0932071,0.139691,-0.0610831,0.167383,0.116997,0.0255959,-0.114571,-0.0681938,-0.0268274,-0.104836,0.0805978,-0.0862896,0.125436,0.0626598,-0.079898,-0.0737357,-0.182792,0.104426,0.109675,0.0107126,-0.156361,-0.069323,0.103187,-0.201193,-0.0349472,-0.143534,-0.00767586,0.122579,-0.0100048,0.0205456,-0.0532132,0.00202565,0.161043,0.0148891,-0.0322018,-0.082195,0.0959725,0.0162126,0.0799354,-0.260432,-0.0245563,-0.239623,0.241835,-0.0691964,0.024177,0.0255661,0.21298,-0.163344,0.18574
60,22.2942,-0.0263005,0.0172471,0.0867539,0.0631725,0.135265,0.0903159,0.0282837,-0.0362531,-0.15925,-0.0279789,0.0732118,0.0938924,0.165098,0.0272349,0.195148,-0.199233,0.062685,-0.0400856,-0.0145813,0.108843,0.000572981,-0.154092,0.0416789,0.0897646,-0.0724703,-0.0444481,0.132835,-0.150648,0.00957628,0.0398431,0.171453,0.00231628,0.223037,-0.027264,0.0930907,0.128214,-0.0297842,0.232645,-0.288086,0.122539,0.225949,-0.112495,-0.109439,-0.116332,-0.0569671,0.0760642,0.00559963,0.136532,0.141535,0.133146,0.0828155,0.0502416,-0.106427,0.0851292,-0.0854712,-0.149657,-0.0767187,-0.0241116,0.149932,-0.149623,-0.0286675,-0.103115,-0.188008,0.0455878,0.117946,0.0756201,0.0880178,0.000914434,0.225081,0.0614543,0.0184614,0.0811278,-0.118137,0.0976393,0.0505854,0.105641,-0.0725556,0.0668096,0.0185004,-0.0726384,0.0238164,0.00441126
61,-20.9233,0.073315,-0.00877995,-0.0879847,-0.0129407,0.0764711,0.0539176,0.00310655,-0.140934,0.0813004,0.0101203,-0.069692,0.0784675,0.085922,0.113247,0.019123,-0.111444,0.0365991,-0.232964,0.0364877,-0.0107927,0.00231877,0.0245879,0.0442413,0.0436788,-0.117581,0.103511,-0.178341,-0.0690469,-0.129439,-0.127576,-0.0118945,0.0879403,-0.145523,-0.154848,-0.126467,0.0733893,-0.101135,-0.118308,0.00713326,-0.000278082,0.0989206,-0.132074,0.219766,0.188469,0.0972283,0.0455871,0.184985,0.115036,0.0185015,0.306451,-0.267265,0.091271,0.06621,-0.0438517,0.0396934,-0.042845,-0.0107388,0.0244215,0.151763,0.145469,0.177732,-0.021834,0.143227,0.0327358,-0.126238,0.196393,0.0937973,-0.023915,0.0588223,-0.0759276,0.157946,0.0399855,-0.0785658,-0.0783352,-0.223845,-0.074745,-0.109298,0.070043,-0.00481285,-0.0513961,0.0733741,0.0897775
62,19.3208,0.0231809,-0.0389372,0.00780504,-0.210273,-0.0657502,-0.186762,-0.0859088,0.202577,-0.244187,0.0505996,-0.00856438,-0.014129,0.0396093,0.130273,0.212202,0.217084,0.265157,-0.019363,0.0784528,0.150104,0.147379,-0.0527493,-0.169722,0.0450613,-0.198062,0.131965,0.0511621,-0.0236079,-0.0535527,-0.0320638,0.00958144,0.196123,0.00536153,0.160178,-0.0926831,0.0719776,0.0168851,-0.043571,-0.0226919,0.0213158,0.081041,-0.0555506,-0.0257468,-0.218528,-0.105745,0.0591884,-0.00322161,-0.156365,0.0111473,0.0563508,-0.112475,0.129449,0.162408,-0.0892767,0.256502,0.109759,-0.0856431,0.0188238,-0.0821214,-0.0836787,0.18005,0.016949,-0.0334409,0.0364492,0.0314883,-0.0132175,-0.153049,0.106826,-0.0590524,-0.0173449,0.144151,-0.0534379,0.00381662,0.0265985,0.0395626,-0.0885041,0.12279,0.0531895,0.00335727,0.0166882,-0.0429668,-0.0319417
63,18.7259,0.224323,0.0473908,0.0823698,-0.0139381,0.312984,0.140706,-0.0768694,-0.0053632,0.0243458,0.139252,-0.127546,0.084036,0.0915675,-0.0748929,-0.0303553,-0.218708,-0.0825066,0.0665913,-0.0359849,0.211454,-0.11694,0.0484029,0.129191,-0.119008,-0.200025,0.0816876,0.161742,0.121085,0.01659,-0.0771523,-0.129182,0.213302,0.0436439,-0.0122245,0.144522,0.0300479,0.00191318,0.0559025,0.191034,0.203961,-0.0613157,0.0602605,-0.115303,-0.0797464,-0.0153249,-0.0611396,-0.152321,-0.0889627,-0.00506428,0.105623,-0.0967203,0.197528,-0.0103023,-0.00990055,0.0399532,-0.0376574,-0.00570278,0.0616717,-0.202482,0.0164728,-0.0759006,-0.00950071,0.114685,-0.0940859,-0.0384249,-0.065089,-0.0224379,-0.0783352,-0.164145,0.199128,-0.00491696,0.106478,0.149309,0.0399921,-0.0546683,-0.0345649,-0.0140752,-0.0486887,-0.00333888,-0.029288,0.154233,0.0459566
64,-16.7592,-0.155917,0.0388357,-0.295043,-0.00235584,0.0526486,-0.295444,-0.0205759,-0.166513,-0.160284,0.034424,-0.083366,-0.12633,0.0525498,-0.205681,-0.0989102,-0.0415089,0.0691533,-0.056603,0.0181674,0.00743728,-0.0495513,0.137961,-0.141506,-0.11645,-0.0919477,-0.00234627,-0.106663,-0.00293026,-0.0102885,0.0154157,0.0224618,0.154343,-0.0537385,0.0651322,0.0524559,0.062551,-0.0704685,0.124077,0.121378,0.0356578,0.074555,-0.0908781,-0.145056,0.00415244,0.0384558,-0.134201,0.123226,0.144987,-0.0580444,-0.198134,-0.0447144,0.111796,-0.0630326,0.138412,0.125732,-0.0999934,0.206702,-0.201794,0.110462,-0.0921101,-0.020071,0.0240313,0.109568,-0.118523,0.107534,0.00731746,-0.195858,-0.00547243,0.128289,-0.0296827,-0.0723168,-0.0803974,-0.0444912,0.0928401,-0.0576501,0.09213,-0.153722,-0.199952,0.0171094,-0.00898227,0.105512,0.00856632
65,16.3033,0.00757811,0.0950667,0.128339,0.105412,0.0672232,-0.0380243,-0.0583063,-0.135042,-0.0713229,-0.0955709,0.190479,-0.0168074,-0.042054,-0.0106023,-0.00631254,0.0153749,-0.110152,-0.0610452,0.0481469,0.000987437,0.0478389,0.146526,-0.071574,-0.046586,-0.0233699,0.140747,-0.046339,-0.105897,-0.047667,-0.195906,0.0994975,0.094782,0.149812,0.00698401,0.0675409,0.121183,-0.0951513,-0.0736802,0.03192,-0.0117695,-0.155451,0.108538,-0.0795372,0.134819,-0.146639,-0.0339302,-0.103074,0.0188182,-0.0225465,-0.025229,0.120904,0.043166,0.292285,-0.0628741,-0.0449406,0.248738,0.171751,0.187156,-0.0366861,0.0524322,0.143851,0.0252842,-0.0680993,-0.0749906,-0.0686618,-0.0499284,0.198885,0.0371877,0.268349,-0.0340475,-0.106223,0.0448656,-0.171338,0.247074,-0.104,0.0165403,0.153866,-0.082755,-0.108692,0.041973,0.10537,-0.16253
66,15.0127,-0.0254223,0.222445,0.116483,-0.0269217,-0.0877141,-0.0289295,-0.00512027,-0.241157,0.00675906,0.109976,0.000865951,-0.0587106,-0.0921691,0.0310684,0.0715801,-0.0898257,-0.0282515,-0.0537169,-0.104051,0.156448,0.101796,-0.0264009,0.0965134,-0.218313,-0.0201739,-0.0407402,-0.107769,-0.1655,0.0789049,0.0175277,-0.0121689,0.119366,-0.105047,0.0262791,0.153208,-0.0283255,-0.141561,-0.0477639,-0.128089,-0.240543,0.00920783,-0.148105,0.000273995,-0.131786,0.0970168,-0.318959,-0.0104857,-0.169843,0.151151,0.115017,0.101159,-0.0872387,0.0457452,-0.0932123,-0.112175,-0.0416622,0.143085,-0.00306697,-0.0618166,-0.040099,-0.200579,0.0905339,0.0578462,0.096003,-0.109871,-0.0271871,-0.156224,0.163047,0.031832,0.0208667,0.177648,-0.0121914,-0.00204766,-0.153059,-0.0436686,0.0987552,0.113893,0.111798,0.0956786,-0.0223948,-0.0479114,-0.11887
67,-14.4247,-0.0751315,-0.0510564,-0.154423,-0.0542935,-0.0222839,-0.00852572,-0.13754,0.058063,0.175971,-0.0486162,-0.114924,-0.10175,-0.0248109,0.120661,0.0941051,-0.00169969,0.041109,-0.0319681,0.016325,-0.0425957,0.0840148,-0.0801572,0.105879,0.186328,0.134664,0.188352,0.192809,0.0104776,0.199074,-0.0784218,0.101803,0.163294,-0.0387727,0.0393431,-0.0165868,-0.0470402,0.00177732,0.167434,0.0106201,0.124471,0.137164,0.203939,0.106921,0.0374579,0.0123756,-0.0508075,0.0559697,-0.00993122,0.0810953,-0.0388178,0.0487629,0.000421671,0.280934,0.111093,-0.015267,-0.0406577,0.0149267,-0.0399689,0.145171,0.0185344,-0.269239,0.106081,0.119777,0.154421,-0.0636328,-0.0616428,0.0198395,-0.0817658,-0.199744,-0.0229409,-0.0563351,0.00185667,-0.246121,-0.0357736,-0.0408833,0.144914,0.137483,-0.0505192,-0.0656737,-0.110248,0.232998,-0.104029
68,13.7888,-0.128069,-0.0471087,0.0103761,0.167617,0.317669,-0.150306,0.0918789,0.246578,0.221195,0.0894625,-0.239375,0.0823416,-0.00449899,0.0755181,0.0703839,-0.164685,0.0755781,-0.103466,-0.12542,0.230036,0.0901991,-0.0319994,-0.144497,0.0134144,0.0117618,-0.069814,-0.0998295,0.0116209,0.14765,0.233255,-0.0615529,-0.126784,-0.112895,0.239736,0.00164835,0.0362732,-0.0819582,-0.182661,0.0502917,-0.0499456,-0.00419483,0.00284442,0.0410537,0.0460406,-0.106711,0.0706636,-0.0587868,0.121143,0.00669235,-0.13722,0.154973,0.0503377,0.0282083,0.0472147,-0.0778608,0.0499421,-0.0730486,0.108621,0.0275356,-0.0446962,0.0981091,0.0625285,0.0305231,0.032873,-0.215515,0.0696044,0.00926174,0.205111,0.069329,0.0256055,-0.0719771,-0.0235827,-0.0238311,0.0418195,0.00106786,0.0320355,-0.00702634,0.0105794,0.0989514,-0.0217667,0.0892453,0.0365965
69,-13.5441,-0.0293077,-0.0513263,-0.186695,-0.00907341,-0.154553,0.0649472,0.0636695,-0.127988,-0.0753932,-0.0372995,-0.0510072,0.261571,-0.238905,0.0588096,0.14004,0.0605396,0.0878811,-0.0694785,0.0571618,0.0116206,-0.111682,-0.293835,0.014872,0.109772,0.034881,0.186552,-0.0623798,0.00250827,-0.056426,-0.0392136,-0.267279,-0.0422931,-0.0745723,0.0435141,0.115923,0.217784,-0.133997,0.121735,0.0407048,0.0832459,-0.172339,-0.00882188,-0.0184619,-0.000408405,-0.186986,-0.00778427,-0.201492,-0.0408266,-0.0158094,0.0572005,-0.0402691,-0.138604,-0.22752,0.0345938,-0.0554948,0.0866281,-0.0689544,0.00166264,0.0500229,-0.143584,-0.165985,0.00484228,0.0744862,-0.0788616,-0.088911,0.0679529,0.0574355,0.0195114,0.048545,-0.0507275,0.00121441,-0.153367,0.0534044,0.0603265,-0.15624,-0.0598831,0.0642522,-0.204409,0.0771976,0.0070192,0.0156095,-0.051987
70,-12.0812,-0.104576,-0.0420788,0.126565,0.0476859,0.189561,-0.0134336,0.0472152,-0.0715039,-0.0152382,0.162907,0.11029,-0.0787064,-0.0161239,0.0611583,-0.130377,0.128467,0.092843,-0.100457,0.271896,-0.0163068,-0.057964,-0.000686047,-0.00147626,-0.0437852,0.320466,-0.0882136,-0.0559507,-0.0169388,-0.0900093,0.0510039,-0.061847,-0.0768585,0.187354,0.148295,0.0799545,-0.0665847,-0.16163,0.260198,0.193637,0.0464719,0.040464,0.125736,0.123294,-0.0661941,-0.0954717,0.0567681,-0.058775,-0.0938427,0.091243,0.03198,-0.0579868,-0.00128689,0.0938174,-0.0594569,-0.0361785,-0.100787,-0.081222,-0.0759747,0.0790845,0.0993658,0.0250109,0.214918,0.0398744,-0.0264336,0.0514746,-0.130788,-0.0820429,0.0814237,0.155177,0.0943861,0.210411,0.00580654,0.0583108,-0.0571792,-0.142039,-0.0484792,0.00811048,0.0608408,-0.160335,-0.0759038,-0.0146118,0.241236
71,-10.7517,0.00888324,-0.196564,0.067278,-0.0523978,-0.165903,-0.00872392,-0.0876028,-0.107926,0.160994,-0.0360595,-0.227906,0.0368655,0.231196,0.0540257,0.139077,0.107339,-0.0967174,-0.0842863,-0.0150614,0.00330815,0.0764734,0.187084,0.013016,-0.0157512,0.198698,-0.0261223,0.110298,-0.0430092,0.0416043,-0.0585103,-0.341983,0.041777,0.0775016,-0.033034,0.11976,0.218104,-0.0164207,0.0425826,-0.0775663,-0.0165552,0.0155524,-0.0683939,0.0370709,0.0426552,-0.0646802,0.116826,0.0037974,-0.10245,0.123529,-0.106046,0.0573335,0.0812217,0.0535242,0.039753,-0.0290492,0.017934,0.182275,0.109291,-0.0534934,0.139259,-0.0827316,-0.10502,0.109581,-0.0439875,0.114006,0.0997201,-0.0870445,0.0765102,0.0426826,-0.0955269,0.0905515,-0.0682611,0.0510066,0.188134,0.226512,-0.0067821,-0.253873,0.140882,-0.0556988,0.0993286,-0.000967784,0.0382976
