Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59,Eigenvector_60,Eigenvector_61,Eigenvector_62,Eigenvector_63,Eigenvector_64,Eigenvector_65,Eigenvector_66,Eigenvector_67,Eigenvector_68,Eigenvector_69,Eigenvector_70,Eigenvector_71,Eigenvector_72,Eigenvector_73,Eigenvector_74,Eigenvector_75,Eigenvector_76,Eigenvector_77,Eigenvector_78,Eigenvector_79,Eigenvector_80,Eigenvector_81,Eigenvector_82
45,-36.3341,0.0172369,-0.144656,-0.0509525,0.162201,0.0673568,0.069233,0.164328,0.0848511,-0.0609726,0.0555922,-0.0415195,-0.00940726,-0.188287,0.122532,0.147645,0.0298362,-0.0384526,-0.145656,0.0195391,-0.0165623,0.0991971,-0.0282604,-0.109343,-0.0680228,0.00401379,-0.0396209,0.0414653,0.0842679,0.0639528,0.0568027,0.0620004,-0.0469855,-0.0882458,0.00648123,-0.0744439,-0.0162475,-0.187324,0.0637111,-0.100076,-0.046024,-0.0490662,-0.0508406,0.143733,0.102553,-0.0607596,0.0676424,-0.0666211,0.154689,-0.0134081,0.138913,0.066052,0.0364512,-0.263914,0.151813,0.153861,-0.110773,-0.0372515,0.189447,-0.215912,0.0308932,-0.0747941,-0.0590353,-0.074007,0.0957724,-0.0428283,-0.285636,0.0673021,-0.00315019,-0.0479856,0.0805454,-0.0384663,0.199157,-0.0802345,-0.132691,0.0608975,0.127678,-0.0462195,-0.216625,0.199275,-0.155155,0.21171,-0.0471874,-0.0909011
46,36.0839,-0.0358205,0.0279742,-0.122914,-0.186544,-0.142593,-0.00904612,-0.130863,0.115436,-0.0369108,-0.131053,-0.0187279,-0.0938975,0.12906,0.0762927,0.0853186,-0.149431,0.113784,-0.0101726,-0.0551247,-0.0577167,0.080909,0.143797,-0.148373,-0.108062,-0.0943914,0.0907587,-0.00930463,-0.126456,-0.373264,0.190177,0.019376,0.00172225,-0.120303,0.00480292,-0.00452333,-0.21513,0.0137604,-0.113937,-0.125091,-0.186126,-0.0152813,-0.00913318,0.0625376,-0.137704,0.0418599,-0.0904157,0.0369461,0.0283933,-0.13102,0.129423,0.0951707,0.114004,-0.16724,-0.0358959,0.0752081,-0.0489326,-0.00528866,0.114399,0.0168312,0.144706,0.0456375,-0.135048,0.18248,-0.0569178,0.0155575,-0.000987276,-0.105834,0.0602492,0.135825,-0.0943273,0.130374,-0.122398,0.01149,0.0209211,-0.105709,-0.0157804,0.273154,-0.0327093,0.105971,-0.0426265,-0.0215423,0.0822742,-0.039494
47,-35.4553,-0.0182144,-0.0118219,0.0552005,0.0763456,0.0689541,-0.108995,-0.179941,0.10628,-0.116321,-0.154753,-0.0374291,-0.0551936,-0.149147,-0.035147,0.0175943,0.130906,0.140882,0.0839999,-0.0399239,-0.0274869,0.051836,-0.00284224,-0.0336578,0.155948,0.0821129,-0.0688987,0.0479249,-0.105854,-0.0620868,0.0770911,-0.0712869,-0.187798,-0.16459,0.217573,-0.0459296,0.0249746,0.0144939,0.0474961,0.10725,0.11018,-0.0105113,0.0562343,-0.0225566,0.251122,0.188156,0.0506883,-0.164824,0.166995,0.0211271,-0.0980704,-0.0584112,-0.197893,0.101694,-0.0204322,0.0835059,-0.0558474,-0.152918,0.16657,0.0313625,0.211313,0.141396,-0.165269,-0.0962975,-0.0204442,0.0060531,0.143777,-0.168156,0.0171408,0.0289579,-0.0765231,-0.0616248,-0.00966001,0.0973471,-0.0411708,0.0784658,-0.279737,0.012952,-0.0668292,-0.150371,-0.0355892,0.183584,-0.0709831,-0.0431254
48,34.2828,-0.0284483,-0.133576,0.0122133,0.0651755,0.146593,0.10534,-0.0392118,-0.0464597,-0.0823002,-0.0172033,0.147269,-0.0682121,0.0655949,0.108987,-0.127063,-0.169657,0.0939873,-0.119313,0.176694,-0.0210366,0.0925589,0.0529431,0.0566432,0.0739436,0.171422,-0.158662,-0.0969518,0.0749924,-0.0937109,0.127509,-0.0191433,0.127334,0.0562269,-0.0365911,-0.124255,0.100735,0.0225269,-0.056194,0.104547,0.0222517,0.155761,0.215487,0.0507137,-0.156692,0.138969,-0.138332,0.272777,0.0821858,-0.116199,-0.111975,-0.0928321,0.00110059,-0.0443952,-0.00440242,-0.178462,-0.120306,-0.0796405,0.236355,-0.0446587,-0.148416,0.104508,0.130276,-0.0513975,0.154204,0.168171,-0.128854,0.0878751,-0.0112306,0.0149135,-0.066407,-0.11074,-0.0154535,0.0925332,-0.185554,-0.0194524,-0.0509744,0.0432345,0.0908641,-0.123085,0.0217448,0.0607674,0.136869,-0.100167
49,-32.5171,-0.0722645,-0.224462,-0.149215,-0.126095,0.0754265,-0.0547572,0.088346,0.00966818,-0.0726019,0.0532013,-0.0724629,0.0592512,-0.0742218,0.0640848,-0.126429,-0.0117035,-0.0889952,-0.044298,0.214598,-0.158545,0.135797,0.0766196,0.00729997,-0.0884615,0.0159176,-0.202875,-0.0292704,-0.156009,0.0222901,-0.0278102,-0.0665322,-0.0581079,-0.0108804,-0.210611,0.123331,-0.00990968,-0.023916,-0.0509392,0.160266,0.00624877,-0.0464094,0.0979264,0.0403273,0.0748654,0.0754467,-0.0189759,0.0396674,0.0401929,0.0012797,0.222424,-0.1641,0.190259,-0.00713002,-0.117149,0.158359,0.108991,-0.236444,-0.0599543,0.0164917,-0.046619,-0.122384,-0.0724073,0.0802514,-0.0250533,-0.0628247,0.0886397,0.05995,0.281554,0.0391475,-0.093429,0.0457524,0.172573,0.1194,0.124002,-0.0562982,-0.163424,-0.179992,-0.0200934,-0.0235842,-0.0274215,-0.172821,-0.105403,0.131306
50,31.5048,0.261318,0.130982,0.021538,-0.126755,0.103236,0.141541,-0.00363941,-0.0681337,0.0268552,0.0297608,-0.106897,-0.030679,0.257295,-0.0662733,-0.131626,-0.0884268,-0.0298765,-0.0347857,0.134827,-0.0372482,-0.0395183,-0.146504,-0.0341855,0.0852548,0.0873809,-0.0552407,0.0784418,0.0124435,0.115359,0.116429,-0.260119,-0.255414,-0.0443691,-0.0914251,-0.132204,-0.132692,-0.185692,0.00263734,-0.0418563,-0.148259,0.0364554,0.0757031,-0.0213649,0.0845752,0.13225,-0.10903,0.0382063,0.112343,0.179034,0.0131953,-0.233995,-0.0746197,0.0610283,0.0915397,0.110386,0.155289,0.254755,0.0146699,-0.0375826,-0.0325943,0.0648028,-0.0541973,-0.0710111,-0.0994558,-0.10969,-0.0504968,0.0189738,-0.0537044,0.127067,0.032025,0.135648,0.000786655,0.11638,-0.0397852,0.0982477,0.0747409,0.100137,0.0853005,0.165037,-0.0343135,0.00780324,-0.0336514,0.005422
51,30.3219,0.0282965,0.249387,0.0140217,0.0278536,-0.0725868,-0.220592,0.25629,-0.110149,0.101713,0.00269994,-0.141485,0.0830325,-0.0607064,-0.0588221,-0.0108075,0.0439844,-0.0647624,-0.0280646,-0.0730148,0.00945594,-0.154074,0.22038,-0.11539,-0.0723662,0.0344426,0.102086,0.00823442,0.235944,-0.138604,0.0826826,0.00894785,-0.0830711,0.00316529,-0.0909696,-0.0446077,0.0256627,-0.0473233,0.0774187,0.176844,0.0917929,-0.0530511,0.270272,0.0304849,-0.0517961,0.0319722,0.0686724,-0.0491019,-0.018442,-0.11259,0.121938,-0.169668,-0.0868747,-0.166907,-0.106982,0.0517766,-0.113754,-0.0339449,-0.0482105,-0.0893997,0.0729862,0.16559,0.183375,0.0529448,-0.0948093,0.00671789,-0.0209218,-0.105559,0.204544,-0.085805,0.111714,-0.0366619,-0.0310076,0.0058498,-0.174412,0.170725,-0.0517816,0.0393338,0.165349,0.0340856,0.0683823,-0.101052,-0.0648502,-0.117843
52,-30.0009,0.0902074,0.0958336,-0.0501876,-0.111101,0.160692,0.0343298,0.155908,0.22567,-0.0971713,0.121293,-0.0559194,-0.100965,-0.166991,0.0266058,-0.136349,-0.130919,-0.172131,0.266227,-0.014771,0.00579536,0.0587056,-0.0435431,0.0179876,-0.105968,0.037087,0.0773192,-0.242424,0.0484014,-0.044437,0.0081718,0.0883232,0.0936912,-0.0096691,0.0805296,-0.146633,-0.123019,-0.267431,0.0830956,0.0328568,0.226107,-0.107897,0.0316819,0.166848,-0.0772496,-0.0613152,0.0802007,-0.0167094,0.0756228,-0.0612234,-0.0485253,0.0582471,0.0338559,0.189666,-0.0307088,-0.0385354,0.0363772,0.00197202,0.0861861,0.121335,0.0979626,0.00132016,-0.149869,-0.124604,-0.104687,0.12126,0.164361,0.181926,-0.0875218,0.0836416,-0.0615863,0.0691141,0.0596325,-0.0761145,-0.0867007,-0.127383,0.0515153,0.00932725,0.102504,0.062947,0.129748,-0.093045,-0.0349678,-0.128201
53,27.3065,0.0852341,0.0575272,0.0951589,-0.0264719,-0.0848645,0.121741,-0.0857601,0.1391,-0.198029,-0.0127727,0.000429978,0.345239,-0.0355211,0.103938,-0.0240035,-0.0488361,0.120763,-0.00944391,-0.210892,-0.161539,0.0460103,-0.00657983,0.060824,0.0246606,-0.0471885,-0.00672414,0.105537,0.0496411,0.0665334,-0.0113942,-0.0800199,-0.108797,0.0893885,0.11511,-0.0664327,0.0533558,-0.0609903,-0.0992606,0.118396,0.0928889,0.159012,0.087707,-0.0371699,-0.00115896,-0.0667902,0.06776,0.0374919,0.0416702,-0.100639,0.0771256,0.0923464,-0.0376404,0.0420346,0.0401305,-0.00449034,-0.10255,0.125049,0.0886395,0.119539,-0.0293837,0.0728137,0.282636,0.0194111,-0.183139,0.0430401,-0.111486,-0.0282182,0.190341,0.153391,-0.111354,-0.0278147,-0.0688347,0.0111579,0.14769,-0.28558,0.133488,-0.162778,-0.0624452,0.0927477,-0.097022,-0.0137041,-0.235044,-0.0102255
54,-27.2376,0.194255,0.0773632,0.0715797,-0.0030633,-0.0251572,0.086719,0.0435276,0.125767,-0.132051,-0.168663,0.169364,-0.0173054,0.0999767,-0.0607282,0.140183,0.0343721,-0.140163,-0.152014,0.0282173,0.112073,0.210655,-0.0284992,-0.253736,0.0119993,-0.0333532,-0.0800519,-0.0377842,0.0451126,-0.118626,0.0332198,0.245771,-0.0173396,-0.0857157,-0.0429602,0.0242938,0.276274,0.0798442,-0.0520517,-0.0161873,0.0358905,0.0451754,-0.049089,-0.107858,-0.0225417,-0.137551,0.0758487,-0.068229,0.0679641,-0.0155885,0.0902649,-0.343844,0.0215271,0.1146,0.0344168,-0.114927,0.133718,0.150915,0.0943682,-0.179682,0.109987,-0.0566703,-0.028307,0.0307297,-0.0419517,0.0348856,0.147287,0.0253945,-0.0141608,-0.0571318,0.0315571,-0.189904,0.00695561,0.105205,0.102605,-0.0484484,0.0468585,-0.00670588,-0.129242,-0.0171333,0.0731071,-0.204381,-0.0108576,-0.0781879
55,26.4721,-0.0527373,0.00632417,0.0243976,-0.00398676,-0.0947321,0.126771,0.116544,0.0347808,0.0745253,-0.155144,-0.200589,0.0361528,0.0764805,0.236726,-0.0414966,0.124288,0.163653,-0.00902431,0.0143076,0.151558,-0.09149,0.0944138,0.0612418,-0.00199941,-0.127936,0.0123672,-0.0460114,-0.189587,0.0347051,0.127743,0.0318896,0.0443832,0.0198749,-0.144585,0.084674,-0.152782,0.0603461,0.123108,0.0984987,-0.108925,0.0962916,-0.0507319,0.047974,0.145704,-0.0466577,0.0844679,-0.0024032,0.159,-0.0339083,-0.036409,0.0926385,0.173456,0.212904,0.0759018,0.17955,-0.148792,0.170245,0.158173,0.0880217,0.0814284,0.143314,0.0305328,-0.0761881,0.0943097,0.0306363,0.100629,0.153033,0.0551275,-0.035215,0.0618978,-0.249458,-0.024044,0.103723,-0.00970633,0.165916,0.121605,-0.167668,0.0793688,0.00968237,0.0852704,-0.124515,0.17474,0.0253083
56,-26.3762,-0.0216141,0.00179262,-0.0430551,0.0101215,0.0262185,-0.130595,0.100702,0.00648517,-0.0153913,-0.061054,0.000956989,-0.0442959,0.0608288,0.0272054,-0.151184,-0.0048233,0.00407633,0.197101,-0.0307053,0.0847297,-0.0894883,0.187864,0.16772,0.0269118,0.167968,-0.152267,-0.0120787,-0.108298,0.108532,0.0133031,-0.117138,-0.0102144,-0.291724,-0.0144861,-0.0075082,0.0499783,0.0740304,0.129752,-0.126611,0.00954589,0.217603,0.0218338,0.190997,0.0465314,-0.0234971,-0.0697904,-0.0907082,-0.0829018,0.00794105,0.137363,0.00643098,-0.0612238,-0.0596484,0.11201,-0.330704,-0.0594628,0.127577,0.129385,-0.255099,0.0792624,0.0284489,-0.00768384,0.150733,-0.10161,-0.0795269,0.0314998,0.0554103,-0.0195659,-0.131121,-0.0916011,0.0946838,-0.0841411,-0.235743,0.128062,-0.0744743,-0.0794946,-0.170339,-0.0178931,0.0981737,-0.10601,-0.0992725,0.0889115,0.026031
57,24.6564,0.108244,0.211952,0.0323502,-0.0506316,0.129013,0.0862679,0.0994355,-0.00829697,-0.0771037,0.0693304,-0.102706,-0.0258568,-0.0848164,0.0504659,0.107483,-0.0431832,0.0395067,-0.0326871,0.101697,0.0803901,0.162624,0.164308,-0.127747,0.0821979,-0.0648721,-0.0979877,-0.0923554,-0.0360983,0.0625025,-0.0873958,-0.0125653,0.151797,-0.204583,0.00791149,-0.00493601,0.073432,0.018528,0.282946,0.0128543,-0.122176,0.101876,-0.115454,0.0856385,-0.056087,0.0846871,0.15084,-0.0657452,-0.164631,-0.00485806,0.151365,-0.0157545,-0.0150885,0.155568,-0.138548,-0.0249147,-0.123353,0.0625186,-0.19867,0.0544986,-0.0583694,0.057226,0.0656213,0.0482218,0.115032,-0.142087,-0.0806398,-0.070668,0.0461307,0.285187,-0.000614663,-0.0571459,0.051723,0.0154291,-0.0636847,-0.138081,0.0291331,0.146694,0.105516,-0.201384,-0.124835,0.222229,0.00793874,0.169701
58,23.7355,-0.0213178,0.0287005,0.142115,0.0768226,0.0169261,-0.00773591,-0.0999018,0.0960851,-0.138142,-0.0517853,-0.0894533,0.182948,0.0150236,0.0670759,-0.0603988,-0.081474,0.0321167,-0.0628678,0.0204373,0.132556,0.0983638,0.0158006,-0.207329,-0.0631822,-0.169575,0.12872,-0.0292561,0.130045,0.144727,-0.108547,-0.102856,-0.0056896,-0.082294,-0.0758384,-0.164817,-0.111116,0.235141,-0.0871055,0.121643,0.0356123,-0.218412,0.0438071,0.0957886,-0.0694416,0.339064,-0.141812,0.0751624,-0.0914477,0.101376,-0.0756931,0.146086,-0.0776315,0.00590243,0.0120796,-0.0721361,-0.0156184,0.00268817,0.0191732,-0.224081,0.0228057,-0.0414836,-0.0102537,0.119011,0.139605,0.0100991,0.313988,0.0537779,0.0394146,-0.0394046,-0.0791473,0.0262323,0.16216,-0.0848055,0.018054,0.108952,0.198441,-0.0265902,-0.0272797,0.0560908,0.0205732,0.0057954,-0.072581,0.0469792
59,-23.0353,-0.100979,0.102603,-0.141616,-0.139189,0.0392155,0.0704951,-0.0273578,0.0574487,0.0424405,0.160306,0.0646113,0.031422,-0.0374651,-0.0552042,0.106932,0.151313,-0.0274706,0.0684843,0.0923135,0.153574,-0.0345593,-0.187521,-0.107438,-0.00146153,0.0484518,-0.084586,0.102098,-0.0732717,-0.148647,0.0501807,-0.170196,0.0303306,0.0707183,-0.245592,-0.167874,0.0684789,-0.0957856,-0.0495063,-0.10117,0.290321,0.177559,-0.112364,-0.0150813,-0.128201,0.0613482,0.103043,0.0199179,-0.026427,-0.0797692,-0.00372462,0.226296,-0.0789586,-0.0366927,0.0637179,-0.0375657,-0.0140481,-0.0458923,0.0955441,-0.0669108,-0.0330342,-0.094792,-0.0412439,0.134585,-0.0950563,-0.117673,0.106766,0.0578104,0.123223,-0.0831786,0.0365898,-0.244107,-0.153791,0.187245,0.0122456,0.106534,-0.0336707,0.0300337,0.116977,0.119178,0.0157636,0.171007,-0.092361,0.191627
60,-21.7085,-0.228241,-0.171726,-0.131192,0.0491632,-0.211011,-0.104018,-0.0071349,-0.089898,-0.0556902,0.0169482,0.104538,-0.120446,0.0786723,-0.257876,-0.120239,-0.260236,0.0754153,0.0600942,0.0991515,-0.0307364,-0.0764723,0.0302346,-0.0213432,0.0482223,-0.0452897,-0.0394075,0.139547,0.114483,0.209356,0.0550545,-0.0641832,-0.0228261,0.0181152,-0.210184,-0.0522036,-0.0118261,-0.0474608,0.15148,0.0229502,0.0526914,0.00799176,-0.0265047,-0.0863855,0.0163607,-0.00421283,0.217008,-0.121476,-0.060958,-0.00425404,0.0733937,0.0453283,0.0938802,0.0271518,0.0515281,-0.0371289,-0.0203095,0.00589741,0.113534,-0.00191214,0.215421,0.0919305,0.139837,-0.0571118,-0.128167,0.118852,0.117948,-0.0220332,-0.028341,0.0860878,0.0478535,-0.0545357,0.231463,0.0970835,0.0233804,-0.122138,0.176952,0.242865,-0.161093,-0.0983908,0.0745129,0.0572971,0.0251425,-0.00406808
61,21.3658,-0.0573945,-0.0487425,-0.160358,0.0153864,0.0761331,0.129007,-0.000667147,-0.0915928,-0.149898,0.169783,0.111023,-0.0635502,0.0205034,-0.213816,0.218884,0.0183686,-0.0486783,-0.11213,-0.238171,0.167013,0.0656473,0.16033,0.203269,-0.0649715,-0.0692203,-0.0122685,-0.0735498,-0.16717,0.142822,0.124484,0.10189,0.0716267,0.0231681,-0.0869173,-0.155672,-0.13413,0.184463,-0.105627,0.0690602,0.104151,-0.117364,0.142908,0.0989189,0.168975,0.132725,0.00826563,0.0551175,-0.006267,0.0140974,0.13715,-0.0230663,-0.116067,-0.0115084,-0.0715918,0.0389622,0.121731,0.126986,-0.107214,0.118845,0.0636901,-0.0456328,0.0463678,0.0110915,-0.185635,-0.099512,-0.0309896,0.0113812,-0.0851168,-0.0192176,-0.125649,-0.0831836,-0.107588,0.108,-0.174057,0.00966971,0.0421882,-0.0718818,-0.0459258,0.00105124,-0.162664,0.00694828,0.118669,-0.14986
62,-20.2145,-0.105685,0.0489104,-0.067782,-0.060985,-0.0767631,-0.0763671,0.202653,0.0611993,0.0328075,0.0917316,-0.149772,-0.0348312,0.120127,-0.0176584,0.134715,-0.0266338,0.136642,-0.0540823,0.0162768,-0.180547,-0.098165,0.0854061,0.0731668,0.234237,-0.00879609,-0.132071,-0.000577605,0.171228,0.0418326,-0.0760116,0.162068,0.00553207,-0.175444,0.283783,-0.00816272,-0.0201468,-0.0555394,-0.190651,0.0982236,0.16743,-0.0176178,0.0155392,0.0308197,-0.125179,0.0623895,-0.0287994,0.0912999,0.180648,-0.0949627,0.160997,0.102709,0.115077,-0.0344462,0.0242924,-0.0391409,0.220991,0.151108,0.00991716,0.0466886,0.0357503,0.0606366,-0.0165733,-0.000188963,0.160964,-0.101573,0.0160866,0.0787241,-0.197883,-0.153805,-0.0682246,-0.0128776,0.029476,0.147893,0.161452,0.141135,0.0448765,0.0719504,0.0350687,-0.107352,-0.0521659,0.0129189,-0.123611,0.180117
63,18.8703,0.00233857,-0.0355674,0.0123971,0.0894753,0.0593265,0.11883,0.0154161,0.062816,-0.0776248,-0.132878,-0.109795,-0.0352589,0.0570146,0.0769973,-0.0860476,0.227597,-0.00322393,0.302041,0.0484448,-0.171296,-0.0376222,-0.0798594,-0.0453249,-0.00108003,-0.17043,-0.0542707,0.178849,-0.0448806,0.0191466,-0.112496,0.0748384,0.164451,0.0998975,-0.101907,-0.155892,-0.109511,0.0886727,-0.0596447,-0.110461,0.166702,0.108189,0.098132,-0.113449,-0.110253,-0.0397674,0.0416399,-0.0659453,-0.00602509,0.00598666,-0.0693278,-0.305447,0.122624,-0.162659,-0.108787,-0.035234,-0.00505095,0.0295873,0.0163216,0.135931,0.0871441,0.0576163,-0.0146474,0.0149933,0.108555,-0.270484,0.0279481,-0.129772,0.0508227,-0.161475,-0.111534,0.0817101,0.100111,-0.0593682,-0.0631969,-0.057681,0.172146,0.0315078,0.0763345,-0.0418044,-0.1428,0.1173,0.100024,-0.13978
64,-18.0071,-0.198026,0.174963,0.0145976,0.147886,0.0685587,0.0182768,0.0727966,0.0330012,-0.228186,0.0248086,-0.148558,-0.0480499,-0.106985,-0.148171,-0.124033,0.0583486,0.2025,-0.0678628,0.048662,0.0715805,-0.162021,0.0690283,-0.18277,-0.00974634,0.12988,0.0419528,0.0160665,-0.0442866,0.194868,-0.0791594,0.14705,0.0834432,0.104119,-0.0489675,-0.0182913,-0.141541,0.068389,0.0326483,-0.0271572,-0.059316,-0.0166734,-0.205479,0.0014726,-0.0138671,-0.0443481,0.0584318,0.0537541,0.118269,-0.0435416,-0.0211544,-0.0875195,-0.0574135,0.0326282,0.0731348,-0.121988,0.238729,-0.0734854,0.106539,0.0354923,-0.143601,-0.0177959,-0.0380839,0.0711999,0.105645,0.152037,-0.0451957,0.021016,0.208476,0.0933466,0.134318,0.174133,-0.234533,0.129898,0.112034,-0.0165053,-0.107519,0.0767699,-0.0326302,0.115327,-0.150319,-0.048244,-0.0448774,-0.172484
65,-16.9392,0.0452369,0.0585998,-0.00301691,0.219987,0.019746,-0.213041,0.0811522,-0.148497,-0.0883126,0.00535206,0.210712,0.0943877,-0.0607934,0.0954493,-0.0950961,0.0161571,0.0310489,0.115556,-0.027838,0.054884,0.0131114,0.149634,-0.0973606,-0.100048,0.044955,-0.149086,-0.0431464,-0.185987,0.0676251,0.120974,-0.0279092,-0.0777824,-0.000170532,0.0701352,-0.0160867,-0.144625,-0.0130795,-0.189184,-0.104579,0.0109855,0.0639274,-0.175979,-0.008197,0.047065,-0.0644579,-0.247229,0.00797775,0.047359,-0.142087,-0.0786041,-0.0226077,-0.0546747,-0.0690744,-0.167815,0.133168,0.0381508,0.166322,-0.0666055,-0.0291159,0.0259931,-0.12277,0.093907,-0.286181,0.0715643,-0.0117143,0.115424,0.0589801,0.0647285,-0.109856,0.109621,-0.112063,0.0295203,-0.0173539,-0.111889,-0.197586,0.0441265,0.239592,0.0551786,-0.0123192,0.0162836,-0.038277,-0.146166,0.202132
66,-16.462,-0.10619,0.225104,0.0410933,-0.275897,0.00734097,0.0561881,-0.0583017,0.0431604,0.141789,-0.0582848,0.0177201,0.0932544,-0.212973,-0.0524587,0.00863875,0.0355353,-0.000386077,0.022108,0.0140564,-0.145159,-0.0612421,-0.0854106,0.112682,-0.105242,0.0747826,-0.0569073,-0.125366,-0.032402,0.0580685,-0.0241662,0.019085,0.0998711,0.0775886,-0.0661598,0.206181,0.115709,-0.0272414,-0.063449,0.0532897,-0.100497,-0.0845597,-0.104277,0.00226858,0.107998,0.262673,0.0554585,0.0901763,0.185898,0.0809438,0.0469196,-0.0564733,-0.12829,0.00734897,-0.217728,-0.139514,-0.001485,-0.0384761,0.0718895,-0.112803,0.212814,-0.0363361,0.143339,-0.159536,0.0616164,-0.00338057,-0.10726,-0.0699045,-0.00069654,-0.13284,-0.091433,-0.0787547,0.068181,-0.0343772,0.140854,-0.0787588,0.128099,0.190245,0.00911531,0.230237,-0.0284995,0.0216754,0.214899,0.0117908
67,16.4349,0.0200586,0.151553,0.0582287,0.0838376,0.0195504,0.0533392,-0.212746,0.155031,-0.0806223,0.0462293,-0.0633079,-0.219198,-0.0344101,0.0683062,-0.0979667,-0.157941,-0.0204497,0.00622832,-0.0783776,0.169652,0.0177773,-0.106642,0.106061,-0.164542,0.127839,-0.255967,0.0464862,0.0405127,-0.0299397,-0.13891,0.205803,-0.0803902,0.119769,-0.157624,0.188147,0.126126,0.0444509,-0.136006,0.117731,0.0682629,-0.00645991,-0.0186899,-0.0506444,0.0210744,-0.00505742,0.00224627,-0.0261604,-0.0670085,-0.166806,0.121908,-0.0130613,-0.040114,-0.117253,0.0898695,0.138331,-0.202093,0.176745,-0.0347131,0.0808649,0.0960193,0.0943908,0.0638368,-0.00192756,0.0179841,0.0357253,0.109246,0.0840912,-0.0378561,0.0165539,0.0747472,0.317763,0.0386885,-0.000516986,-0.0600322,0.177281,-0.0595743,0.00649637,-0.0113796,0.0162956,-0.0993202,0.0710505,0.0457055,0.201467
68,15.4542,0.114535,-0.0885373,-0.0894606,-0.0502839,0.14592,0.011794,0.0731578,0.0155843,0.0555807,0.0173944,-0.180051,-0.106865,-0.0359485,-0.109989,-0.231169,-0.00138701,0.24863,-0.257447,-0.1831,0.00159714,0.0292059,-0.066994,-0.210832,-0.0368827,-0.137358,-0.0510472,-0.0214263,-0.0823012,-0.0352169,-0.0343229,-0.207549,0.0389101,0.170234,-0.00982015,0.0312649,0.0697011,0.131002,-0.0329457,0.0356783,0.0402741,0.0942633,0.185034,0.0798285,-0.0026163,-0.116319,0.0449234,-0.118845,-0.0842226,-0.0143204,0.170244,0.0720938,-0.268011,0.0367878,0.0123935,0.0508883,0.0193285,-0.0408841,0.0436339,0.0480809,0.0820427,-0.00605948,-0.144801,-0.00666329,0.158213,0.0187001,-0.114602,-0.0132602,-0.20589,-0.249683,0.0689912,0.0306415,0.00889547,0.0147392,0.0302143,-0.251352,0.0453655,0.0407881,0.0639932,0.000281756,0.145812,-0.0778117,-0.0093943,0.0594166
69,-12.9904,-0.0710519,-0.054868,0.0471243,-0.0227094,-0.0386701,0.036199,0.00651646,0.121237,-0.155018,-0.0289962,-0.113328,-0.122001,-0.0777391,-0.00675086,-0.0248558,-0.0340688,-0.231203,-0.0876973,0.0503731,-0.043038,0.288452,0.00616167,0.18861,0.011494,0.0598891,-0.0936635,0.153872,-0.0557609,-0.0178472,-0.056833,-0.0147285,0.00510476,-0.156074,-0.0770168,-0.0958098,-0.0614635,-0.0140437,0.0439241,-0.265987,-0.0262831,-0.0111574,-0.0344695,-0.0182119,0.0376213,-0.0766218,-0.0383144,-0.0464614,0.102621,0.128913,0.0386378,0.170656,-0.116521,0.0343853,-0.0990853,0.171041,0.0467966,0.0131621,-0.0920748,-0.00717727,-0.120673,0.18208,0.301739,0.0973355,0.103991,0.218614,0.0470586,-0.187147,-0.00702083,-0.25607,0.0162152,-0.0180388,-0.0635249,0.00394421,0.112047,0.0595383,0.036255,0.0892501,0.20838,-0.0141539,0.116618,-0.0514767,-0.082972,-0.159473
