Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59,Eigenvector_60,Eigenvector_61,Eigenvector_62,Eigenvector_63,Eigenvector_64,Eigenvector_65,Eigenvector_66,Eigenvector_67,Eigenvector_68,Eigenvector_69,Eigenvector_70,Eigenvector_71,Eigenvector_72,Eigenvector_73,Eigenvector_74,Eigenvector_75,Eigenvector_76,Eigenvector_77,Eigenvector_78,Eigenvector_79,Eigenvector_80,Eigenvector_81,Eigenvector_82,Eigenvector_83,Eigenvector_84,Eigenvector_85,Eigenvector_86,Eigenvector_87,Eigenvector_88,Eigenvector_89,Eigenvector_90,Eigenvector_91,Eigenvector_92
39,-51.9268,-0.280737,-0.0112406,0.10127,-0.0859453,0.0170733,0.0393469,-0.0704142,0.170499,0.0755938,0.054337,-0.0239865,0.162348,0.100148,-0.052942,-0.157717,-0.0360774,0.0838964,0.0233318,0.111279,0.0767293,0.0142266,-0.0523565,0.0844863,-0.139705,-0.141526,0.0198513,0.0448146,-0.123051,-0.0319531,0.0427171,-0.00711951,0.0643875,0.0246042,-0.170346,0.0324956,-0.138169,-0.07117,-0.0814516,-0.0225622,0.0112442,-0.0973504,-0.0473614,-0.0234951,0.104361,0.0557976,-0.0289681,0.0408087,0.0207915,0.0485762,-0.148501,0.0535014,0.18511,0.0151595,-0.0150224,0.0480249,0.0621416,0.267526,-0.0134043,-0.10659,-0.0508543,0.127751,0.0872965,0.191913,0.165541,0.0624325,-0.198943,0.0905358,-0.121493,-0.155818,0.0343621,0.030907,-0.0429937,0.00339462,0.0754086,0.103018,-0.133087,-0.178099,0.0234211,-0.151192,-0.0405904,-0.0714039,0.0146442,-0.0460931,-0.0145125,0.114504,0.0106122,-0.115831,0.14169,0.239395,-0.0482395,0.231992,0.00594742,0.0785343
40,51.0525,0.0459064,0.170847,-0.18402,0.00446541,-0.0993385,0.0556976,0.0048355,-0.0612622,0.119629,-0.0940591,0.0236802,0.0902082,-0.0819529,0.113657,0.0123607,0.0447374,0.102108,-0.177025,-0.140841,0.0531945,-0.0101498,0.171685,-0.195257,0.051509,0.0866876,0.143608,-0.0806893,-0.0629437,0.00698128,0.188632,-0.165684,0.0886241,0.00394589,0.0955493,-0.0264552,-0.0444691,-0.00498291,-0.161595,0.0819641,-0.111709,0.0405951,-0.0914875,-0.155851,0.066091,-0.123151,0.0820809,0.0619597,0.110647,-0.000869659,-0.110697,0.0306389,-0.0887549,0.0540621,0.213636,0.318268,0.159564,0.0353174,0.0627282,-0.150651,0.0635547,-0.0206533,0.113335,-0.128924,0.0158146,-0.108687,-0.134333,-0.115182,-0.192552,-0.0992582,0.0132874,0.151272,0.0229292,-0.00453684,0.149523,-0.0197172,0.122517,0.0156137,0.0991145,0.0927182,0.11022,-0.0752186,0.066692,0.0800086,-0.0869467,-0.0570491,-0.0369286,0.00276306,-0.0165423,0.0171914,0.0550236,0.0285528,-0.0198907,0.109995
41,-49.7847,-0.100566,0.0262676,-0.22665,0.185256,-0.0549999,-0.180613,-0.0842251,0.103709,0.088626,0.095602,-0.124965,-0.0361885,-0.0265595,0.0439104,-0.046938,0.0580764,-0.0246563,-0.0255357,0.00284855,0.139043,-0.217177,0.15845,0.0552549,0.000157778,0.0961308,-0.0321331,-0.0395084,-0.0678399,0.0407812,-0.0300515,0.0759226,-0.0262996,0.00425837,-0.108984,-0.02371,0.0858246,-0.139988,0.26238,-0.077895,-0.0353695,-0.0357363,-0.0110043,0.0433234,-0.087967,0.0452379,0.120497,0.175685,-0.0509279,-0.104103,0.00620688,0.0121724,0.106583,0.0687578,0.107259,0.0137901,-0.0761451,0.153613,0.0806301,-0.153993,0.0827882,0.0717151,0.164103,0.101938,-0.0304706,0.0108718,-0.0116015,-0.015264,0.00989346,0.0501079,-0.139828,-0.116567,0.00868718,0.0853047,0.0458445,0.0926834,0.000728723,0.02292,-0.175716,0.310352,-0.0601857,0.167894,-0.079308,-0.0203517,0.0274551,0.076371,-0.125793,0.114832,0.152026,-0.016052,0.162546,-0.125554,0.185362,-0.0720342
42,49.2002,0.0279628,-0.138603,-0.118445,-0.0838261,-0.103146,-0.0751558,-0.114997,0.150955,0.0807088,-0.105257,0.142957,0.12522,0.0284338,0.136704,0.0671739,0.011751,-0.0669262,0.132191,-0.108712,0.0399626,0.124945,-0.115392,-0.0186118,-0.0744459,-0.0171483,0.00237026,0.0231146,0.0468598,0.0296442,-0.00706878,0.0441217,-0.143275,0.0177241,0.164922,0.0672366,-0.0448137,-0.141074,-0.0315648,0.145973,0.147102,0.0130009,0.0239193,-0.132796,-0.140544,-0.000147351,-0.111249,-0.221295,0.154223,0.0207273,0.0913462,0.114636,0.00824558,0.0238806,0.0695792,-0.0442148,-0.112428,0.0189977,-0.0377235,-0.0730395,0.32147,-0.0758531,0.0370265,-0.0773116,0.0163597,0.0811279,-0.132735,-0.0937319,0.0525127,-0.108027,0.0817982,-0.167398,0.00383243,-0.0595664,-0.138831,0.158112,0.0582051,-0.101392,-0.172335,0.0755448,0.118423,0.103011,0.0178978,-0.039397,-0.155181,0.0362076,-0.169826,0.0376631,0.0229425,0.117053,-0.228381,-0.0411131,-0.112865,-0.0565486
43,48.2658,-0.110921,-0.146705,0.174913,-0.0217418,0.0365509,-0.111659,-0.193627,-0.0412427,-0.0323469,0.0708691,-0.1521,0.0929091,0.0153372,0.155771,0.144511,0.0087959,-0.142989,-0.0262986,-0.0822505,-0.0581492,0.0341682,0.159496,-0.0277893,0.0975375,0.0463206,0.0356719,0.0369494,0.0186086,-0.105161,-0.0286062,-0.109121,0.0502065,-0.174548,-0.0251404,-0.0868013,-0.114865,-0.105189,-0.144124,0.0899067,0.137098,0.0917985,0.142937,0.0786193,0.128924,0.0211941,-0.129498,-0.0239628,-0.0977888,0.0515996,0.0264918,0.0304588,0.0337645,-0.217389,0.0788566,0.0699932,0.18265,-0.0820259,0.0305005,-0.0584182,0.0335379,-0.129864,-0.00494433,0.140898,-0.159225,0.0733809,0.00747964,0.2118,-0.123906,-0.188623,-0.136242,-0.0597974,0.0369475,0.0255141,-0.0273579,0.0963928,0.023082,0.0399234,0.0828531,0.0657564,-0.0548233,-0.0714976,0.136127,-0.107899,0.0364971,-0.036452,0.0847521,-0.0385689,0.105198,-0.163171,-0.116932,-0.200005,0.202119,-0.087216
44,-48.0727,0.0996523,-0.0267813,0.11334,0.10169,0.1561,-0.151314,-0.035088,0.0043669,0.0271998,-0.0939613,0.0678717,-0.196716,-0.055456,0.122064,0.02395,-0.0612481,0.0771328,0.200108,0.100341,-0.0940069,0.0470557,-0.0548373,0.00859244,-0.134982,0.00262461,-0.197048,0.0522898,0.0690803,0.103436,0.0761597,-0.131115,0.171042,-0.0059476,-0.170164,-0.0901555,-0.120103,0.149745,-0.167442,-0.126521,0.057258,-0.0774839,-0.128281,0.0815918,0.0524863,0.0107336,-0.088548,0.0306451,0.0436581,-0.0367838,0.00331726,-0.0225012,-0.181337,0.0885277,0.0896528,-0.0236523,-0.0465091,0.0270593,0.00748549,-0.201289,-0.00481185,0.136183,-0.100886,0.0164892,0.143029,-0.0561671,0.0213726,0.101809,-0.101562,0.0427272,-0.0210969,-0.10117,0.0605226,-0.243206,0.128092,-0.110414,0.173494,-0.0825838,0.0371766,0.0793336,0.00525525,0.131522,0.0812044,0.019104,0.00545426,-0.126024,-0.172621,0.252818,0.064004,0.0149205,-0.111643,0.0122237,0.10008,-0.054941
45,-47.7825,0.027802,-0.101053,0.112031,-0.0869037,-0.0169927,-0.0279867,0.0726778,-0.107832,0.0915498,-0.0707585,0.140454,0.0928573,-0.159447,0.0185092,0.0819941,0.055048,-0.170236,0.00965981,-0.018466,0.0470934,-0.0137647,-0.0153422,0.0609142,0.193608,0.00467477,0.101736,0.187625,-0.156511,-0.13063,0.128663,-0.0234361,0.020794,-0.0355885,-0.160638,0.128279,0.162897,-0.243987,0.0297867,-0.0215521,0.0508294,-0.169272,-0.0302708,-0.138142,-0.0152269,-0.287939,-0.0143352,0.0151205,0.0293366,-0.131597,0.0751951,-0.166987,0.11183,0.0514701,-0.112612,-0.0704906,0.138357,-0.00219475,0.0220376,0.0702888,0.0108796,0.171887,0.0294045,0.00712593,0.182888,-0.109689,0.0405307,-0.119714,0.119983,-0.0349456,0.0436449,-0.160891,0.0922091,-0.155691,0.125532,-0.19439,-0.0842303,0.00133187,-0.0262576,0.034242,0.109344,-0.157351,-0.00996318,-0.120656,0.0207309,-0.0135374,0.0734456,0.0654026,0.075895,-0.0439295,-0.0484035,-0.06435,0.118751,0.0167082
46,47.3003,0.0629434,0.0656522,0.170699,-0.0356429,-0.192534,-0.13185,-0.00964406,0.0941069,-0.0290447,0.0608819,0.0659365,-0.172179,0.0290943,0.0990172,0.0639235,0.0201102,-0.165032,-0.0314922,0.0616656,0.0822545,0.0692627,0.0386255,-0.0479475,-0.0722099,-0.0555885,-0.0374045,0.0349888,-0.0298172,0.0603571,-0.167816,-0.0469311,0.0176991,-0.0225734,0.0200644,0.149401,0.0483446,-0.163169,0.014705,-0.00881145,-0.0184391,-0.100204,0.0566211,-0.145532,0.0546897,0.00167307,0.0215084,-0.0636745,0.0215307,0.142414,-0.132694,-0.0494764,-0.0932209,-0.0567221,0.0267006,0.316184,-0.122911,0.0905918,0.0262623,0.057455,-0.182829,0.0992792,-0.127723,0.0325527,0.0134833,0.0273786,0.153501,0.00977197,0.12131,-0.0146155,0.127719,-0.109055,0.12326,0.338135,0.100834,0.0624651,0.0652352,-0.105712,0.210475,-0.00306777,-0.0524285,-0.0421245,-0.0944709,0.213279,-0.0557869,0.013856,-0.00730825,0.136064,0.0870907,0.0721093,-0.00189567,-0.136651,-0.136031,-0.112943
47,-45.1324,-0.00440352,-0.0641315,-0.0265676,0.150617,0.0599729,0.0357779,-0.0131009,-0.0255471,0.124725,0.0329048,0.00371324,-0.0462074,0.266545,0.0639066,-0.101336,0.192823,-0.12395,-0.0193117,0.0368195,-0.0186521,0.0315109,0.094931,0.275556,0.0298773,-0.0172257,0.162228,-0.0453919,0.168987,0.0372184,0.0592731,0.0246752,-0.169837,-0.0399913,0.0374849,0.0154148,0.099903,-0.00612854,-0.245488,-0.0495942,0.0818077,0.0931285,-0.101592,-0.0200073,0.140589,0.0911698,-0.185405,-0.0686274,0.099001,-0.0996714,0.159799,-0.262204,0.047563,0.0539835,0.0606185,0.154644,-0.0765959,0.0830285,-0.0968404,0.0911062,0.0364438,0.0205707,0.174532,0.00283331,0.113441,0.046294,-0.0830379,0.120144,-0.0181485,0.0434177,-0.0374499,0.022681,-0.0656805,0.0262934,-0.00115099,-0.0554649,-0.110943,0.149302,-0.0529881,-0.0096649,-0.00955472,-0.0877962,-0.134206,0.241017,0.0443651,-0.181847,0.010744,0.0873782,-0.141915,0.0320743,0.0413989,0.0376244,0.048687,-0.107059
48,-44.8304,0.111685,0.0487901,-0.121424,-0.010738,0.0121626,-0.0474498,-0.0459127,0.188113,-0.0642592,-0.268993,-0.00771392,-0.0371601,-0.170246,-0.0960613,-0.0434564,0.0386517,-0.151426,0.128835,-0.11198,0.153097,-0.147092,-0.0117643,0.0834863,0.0112386,-0.167287,-0.0719375,0.024833,-0.0946807,-0.091405,-0.191992,0.0817607,0.065731,0.0592958,-0.108456,0.111257,0.115279,0.173236,-0.191152,0.0311658,-0.110779,-0.0330374,0.232098,0.139801,0.0557221,-0.0883044,-0.113396,-0.0610843,0.101868,0.118429,0.0924866,-0.0363388,0.0364431,-0.185536,0.151404,-0.00219831,-0.148269,-0.0764861,0.165614,-0.00572468,0.0348009,0.137643,0.0446114,-0.0640607,0.0516247,-0.0952957,-0.0463965,-0.00684539,-0.0150322,-0.138285,-0.0929651,0.106294,0.0537691,0.0955862,0.0161593,0.0428499,-0.0612922,0.0872508,0.00545884,-0.0325053,0.0578141,-0.00439306,0.15733,-0.0491738,0.0573834,-0.111727,-0.0561751,-0.113596,0.00895864,-0.0498582,0.160722,0.154172,0.0170582,-0.125106
49,43.3387,0.302037,0.0581323,-0.124262,0.0245201,0.135063,0.00245223,0.0303103,0.0426558,-0.00263211,-0.0593382,-0.123284,0.0495806,0.0842155,0.00636832,0.212748,0.0401698,0.148208,0.0965362,-0.0767735,0.0403191,-0.0584393,-0.0418592,-0.0183587,-0.183937,-0.0528563,0.159016,0.132275,0.103459,-0.0425697,-0.270152,0.095893,-0.0519997,-0.0817325,-0.000373875,-0.158409,0.106728,-0.0682131,-0.0841419,0.141512,0.0206994,-0.158835,-0.154633,0.0741994,-0.0405664,-0.0218712,0.0840089,-0.112941,-0.201129,0.0513705,-0.124429,-0.168209,0.00240101,0.0786907,-0.00518227,0.136647,0.194263,0.062792,0.068795,-0.0628885,-0.0934695,0.104042,-0.00913166,0.0302773,0.132541,0.0382656,0.0181627,0.0309881,0.0520182,-0.109383,-0.0946489,-0.000478258,0.0550187,-0.0651781,-0.117826,0.027994,0.145937,-0.0284188,-0.148538,-0.108986,-0.0713425,-0.00553627,-0.0779866,-0.0577265,0.0511621,0.0685448,0.0210565,-0.116864,-0.141356,0.10682,0.0146021,-0.180847,0.0623738,0.10646
50,40.6959,-0.0974359,-0.0277954,-0.0724001,0.047565,0.115252,-0.0388732,0.0877599,0.155313,-0.0557929,-0.00590068,0.0672488,-0.0379787,0.0321717,-0.167046,0.138124,-0.0952596,-0.148561,-0.159278,-0.0146868,0.0607167,-0.0286857,-0.082573,-0.171771,0.288107,-0.084959,0.0415919,-0.0457603,-0.130328,0.0734036,0.0867308,0.115586,-0.00449314,-0.0906496,0.0521123,-0.176181,0.148518,0.0574839,-0.103617,0.0359668,-0.211347,0.0443379,-0.1318,-0.0465397,-0.209294,0.134,-0.0717423,-0.0820552,-0.0865129,-0.222838,0.072697,-0.0167581,0.00371924,-0.010388,0.0620176,0.0458615,-0.0722354,0.0177206,0.00333517,-0.167717,-0.0450746,0.0456923,-0.0666031,0.0816713,0.0786787,0.0951208,-0.00492923,0.114641,0.110525,0.0505203,-0.0374528,0.0627066,-0.128509,0.0341311,-0.0895493,0.06156,0.0656042,-0.199399,0.167214,-0.200934,0.122926,-0.0809644,-0.0702637,-0.0231368,-0.113545,-0.0462909,-0.102053,0.0622821,0.117189,-0.13857,-0.0964617,0.00305107,0.132518,-0.00839096
51,-40.0613,0.0129294,-0.102182,-0.0584865,0.138033,0.112477,0.142938,-0.183314,-0.0278431,-0.0490965,0.0795172,0.0385414,-0.0456803,0.0107124,-0.0471691,0.0224738,0.00445123,-0.0594278,-0.0344936,-0.0657613,-0.0932555,0.0120588,-0.0981212,-0.0253319,-0.0150782,-0.00483102,-0.136425,0.107134,0.062689,-0.14155,-0.11426,0.136825,-0.0407183,-0.0194982,0.0944357,-0.105028,-0.324772,0.0337271,-0.117399,0.0666409,-0.149554,0.0190126,-0.0142539,-0.260176,0.24011,-0.175293,-0.00716954,0.192013,0.0303334,-0.171479,-0.0255805,-0.0105556,0.0235278,-0.114941,0.150054,-0.00934127,0.0155922,-0.0165407,0.056328,0.0377979,0.00241403,0.0870813,-0.0969413,-0.0570774,-0.0134535,0.111007,-0.205369,-0.106053,0.271908,0.210286,0.00157184,0.0367458,0.0130733,-0.0193383,0.110746,0.0508617,-0.00970044,-0.123866,-0.124985,0.0232858,-0.109334,-0.0496996,0.00812664,-0.0590225,-0.000401406,0.0402329,0.107534,0.0609477,0.080209,0.0489182,0.144717,-0.0825466,-0.0518498,-0.0888879
52,-38.7871,0.0329559,-0.0774542,-0.0167779,0.137561,-0.0587993,-0.0226413,0.160246,-0.0266927,-0.0215604,-0.178848,0.0697156,0.0287522,-0.0408239,0.276313,-0.113571,0.0334292,-0.146543,0.0252295,0.154108,0.0437385,0.130713,0.0255752,0.0538936,0.202088,-0.167329,-0.0879276,0.156987,-0.0538564,0.0874409,-0.0943392,0.074053,-0.0930027,-0.0125539,0.0761311,0.152189,-0.12096,0.163864,0.0930715,0.158494,0.0697821,-0.019027,-0.075923,0.0561036,-0.144288,0.0635816,0.0569751,0.175991,-0.0419868,0.0446115,-0.094951,-0.0436592,-0.00664454,-0.175125,0.158318,-0.111642,0.137791,0.124998,-0.143708,0.0607464,-0.117256,-0.0901982,9.13464e-05,0.135875,0.123616,0.0675294,0.0184163,-0.0328849,-0.109435,0.0767001,0.0954891,0.0804321,-0.116048,0.0570434,0.0706969,0.106643,0.244451,0.00447608,-0.0642267,0.134932,0.0787431,-0.125565,0.0102262,-0.0746973,-0.0117906,0.0112828,0.0493904,-0.0297602,-0.176648,0.00760427,0.0205385,0.0489669,0.110029,0.052976
53,-38.2029,-0.0163818,0.104025,0.0549993,-0.0148372,-0.0328925,0.0492923,-0.0101527,0.00860683,-0.0879217,0.125855,0.00849011,0.138134,0.0650728,0.0528263,-0.149184,0.158112,-0.0762746,0.0173787,0.031467,-0.0498502,0.10424,-0.0660677,-0.0822602,0.0147666,0.206682,-0.0228467,-0.00148113,-0.0345553,0.000282355,-0.176668,0.0762871,0.08585,-0.0319135,0.0772589,-0.0872026,-0.024727,-0.0786817,-0.0648211,0.083008,0.0614889,-0.0343583,0.0255349,0.0567819,-0.125469,-0.142706,-0.114595,0.214401,-0.17916,-0.119567,0.0908047,-0.0637602,-0.144732,0.151007,0.115396,-0.0254296,-0.12604,0.224937,0.157891,0.127557,0.0367323,-0.050514,-0.0568869,0.0803712,-0.118515,-0.324432,0.10383,0.134354,0.0811871,-0.234501,0.151464,0.0632105,-0.157678,-0.044547,-0.053226,0.0278885,-0.048728,0.0120125,-0.0128789,-0.0610775,0.0542777,-0.0253247,0.0814046,-0.102577,0.0476322,-0.143723,-0.145843,0.123404,0.0104751,0.090398,0.110884,0.0271568,-0.0805471,0.0927844
54,37.7518,-0.0844092,0.233404,0.129559,-0.161404,0.0643886,-0.0954879,-0.236283,-0.000891464,-0.094579,0.0220124,0.034693,-0.150928,0.0834677,0.0961912,0.159137,-0.184008,0.0645525,-0.0452481,-0.0298188,-0.0106289,0.107824,-0.0107261,-0.0255609,0.108833,-0.101527,-0.0469459,0.248376,0.0466509,0.0527807,-0.0484258,0.0675878,-0.0685141,0.0994339,-0.041885,-0.0935836,-0.00667381,-0.145488,0.00706418,-0.0404264,-0.0524649,0.0375695,0.0454615,0.148228,0.104098,-0.101896,0.0166294,-0.0509864,0.0267711,-0.0228411,0.218179,0.0285099,0.0206017,0.0112029,0.0937078,-0.0973411,0.212726,-0.0505025,0.0592358,0.0310763,0.011543,-0.120817,0.25006,0.0355824,0.107973,-0.174094,0.0871188,-0.136108,0.00240014,0.045743,0.00935659,0.171021,-0.149168,0.0705365,0.150721,0.0598846,-0.0537367,-0.103497,-0.00775302,0.00938964,0.0445868,0.171579,-0.228223,0.131491,-0.0163979,0.0159353,-0.127366,-0.0583342,-0.105939,0.00935576,-0.0114813,0.0362903,0.00794371,-0.00139896
55,36.7392,0.103889,0.061559,0.082787,0.0280499,-0.139266,-0.0509027,-0.0121365,0.0273808,0.133643,0.00366635,-0.0111174,0.132454,0.0563777,0.0897824,-0.0578375,-0.00182187,-0.136352,0.0852486,0.0420707,-0.0700043,0.0674173,-0.0388601,-0.0746561,0.110996,-0.137325,0.177992,0.000504441,-0.130967,0.0977856,-0.247773,0.0336573,-0.098916,-0.0591608,-0.0972228,-0.0786218,-0.0766963,-0.031789,-0.0483385,-0.182837,-0.0331529,-0.0651624,-0.0448535,-0.0176029,0.107993,-0.162668,-0.172722,0.0523837,0.0214638,-0.101383,-0.177701,0.108436,-0.00322614,0.0969458,-0.0143437,-0.0162284,-0.270155,-0.154113,-0.167796,-0.100481,0.066545,-0.120047,0.151643,-0.0551937,-0.0103202,0.167442,0.114673,-0.0135773,0.0189626,0.0234652,-0.0452909,0.0993646,0.00419682,-0.119898,0.0235805,-0.146404,0.0336388,0.0903063,0.135573,-0.0188578,-0.204186,0.0556966,0.0386304,-0.00396638,-0.059362,0.186868,-0.159344,-0.147866,0.011589,-0.114023,0.11649,-0.0249478,0.0309227,0.18905
56,36.1657,0.0781261,0.16671,0.0631632,0.0732078,0.0875631,0.193154,-0.184107,0.0498813,-0.0287921,0.154639,-0.0444483,-0.132574,-0.143189,-0.00204962,-0.0451327,-0.192697,-0.193974,0.0400673,0.0968889,-0.138731,-0.00987668,0.00831502,0.15774,-0.0788932,0.121704,-0.0447081,-0.175123,-0.0268902,0.1783,-0.0308843,0.0209812,-0.106034,-0.0860771,-0.0750128,0.0925317,0.0844675,-0.148679,0.00440562,-0.064448,-0.0885944,-0.0747,0.0378506,0.000418447,0.0031514,-0.0209738,0.0540911,0.030966,-0.0291208,-0.0289542,0.112075,0.0589059,-0.0389383,0.0189479,-0.0851346,0.130238,0.00918066,0.0160911,-0.0570188,0.0183465,0.0464097,-0.145419,-0.15026,-0.222097,0.220295,0.0457513,-0.137992,-0.0851904,-0.00464005,-0.181869,-0.121909,-0.15939,-0.163221,-0.0541782,-0.0195261,0.201469,0.130884,-0.0743042,0.0610596,0.0737135,0.110478,-0.13421,0.0914973,-0.0297657,0.0677385,0.0407734,0.0907931,-0.0656512,-0.1245,-0.0648145,0.0379146,0.0898587,0.0973596,0.113534
57,33.8729,-0.0913836,0.0210426,-0.0291985,-0.0179285,-0.0804191,0.0309608,-0.11126,-0.0228571,-0.016139,-0.0378957,-0.226621,-0.219021,-0.00739471,0.212206,-0.141938,0.0554485,-0.0668708,0.000317192,-0.0654531,-0.0524011,0.0851515,-0.128409,-0.195451,0.0522016,0.246889,0.139492,-0.0325519,0.103794,-0.0307337,0.0612893,0.102253,0.0801496,-0.24202,-0.136095,-0.0258805,0.146564,0.0838169,-0.0796138,0.0425259,0.063918,0.0244512,0.096068,0.137556,-0.0640841,0.0285031,0.115549,-0.120027,-0.00760591,0.139676,0.131521,-0.0198153,0.0323528,-0.0231684,0.149949,-0.101197,-0.0504451,0.17465,-0.11308,-0.0547387,-0.0415472,0.0467892,-0.0193892,-0.0302247,0.161318,0.0894492,-0.0640912,-0.192497,-0.0151025,0.143102,0.150114,0.0362304,0.159478,-0.0280488,-0.0694167,-0.130594,-0.175865,-0.155143,0.0766602,0.00794349,-0.16403,-0.0674108,0.027032,-0.121141,-0.106714,0.0365823,0.0153053,-0.0442808,-0.00828784,0.022068,0.088322,-0.0497866,-0.0400327,0.0431621
58,-33.2879,0.0218476,0.0715481,0.00114805,0.0810505,-0.129604,0.0170009,0.0382349,-0.0712505,0.0847523,-0.00605087,-0.117526,0.0606786,-0.0699156,-0.158511,-0.22437,-0.04657,-0.0316018,0.00229584,-0.0628013,-0.212446,-0.150643,0.00978543,-0.116654,0.0775164,-0.065681,-0.0867185,0.0940728,0.220538,-0.0938251,-0.0698043,-0.167558,0.0166094,-0.0640621,0.0341312,0.144337,0.105358,-0.0912883,-0.0350456,0.00405841,-0.102368,0.204983,-0.168109,-0.00966358,0.100035,0.0451342,-0.0450046,0.000882138,-0.0506019,0.0453508,-0.0587749,-0.0996096,-0.0615398,-0.246125,-0.165587,-0.0153611,-0.0387604,0.177266,0.0730338,0.102107,0.247291,0.00582364,-0.00239079,-0.092782,0.103647,-0.0709343,0.126812,0.0267295,-0.0845853,0.0791086,-0.0147262,0.0279645,-0.137449,-0.0100001,0.0541941,-0.058352,0.0682929,-0.119651,0.0458019,-0.0680599,0.0458891,0.0686517,-0.0384114,-0.115605,-0.0141417,0.166418,-0.177281,-0.0867995,0.015736,0.170283,-0.0918212,-0.120098,0.11134,-0.178591
59,32.2918,-0.0315238,0.0431348,-0.0356112,0.00979972,-0.0529166,-0.147208,0.00937973,0.159809,-0.0605244,0.0835403,0.0399915,-0.138745,0.165242,-0.206857,0.026525,0.125891,0.00411779,0.072728,0.106991,0.00873284,-0.0562001,-0.147494,0.0966667,0.0624436,-0.0985483,0.0354421,-0.104456,0.0357159,-0.251014,0.0520065,-0.145419,-0.0441162,-0.141473,0.00015746,-0.00587041,-0.170969,0.0435718,0.0660919,-0.0202634,0.0562776,0.0140506,-0.0916767,0.0288863,-0.0450619,-0.183452,0.215196,0.0495311,-0.268368,0.128391,0.129819,-0.161057,0.00647309,0.0453348,0.105315,0.0237598,-0.0700957,-0.0325702,-0.051318,-0.0858843,0.0305338,-0.112186,0.118557,-0.131379,-0.0014324,0.0943135,0.127408,-0.185252,-0.0812763,-0.16118,0.0851676,0.0633444,-0.0739667,-0.0799604,0.0908162,-0.0234515,0.134198,-0.0298374,-0.0766033,0.0197404,-0.013108,-0.153518,0.0605389,0.0726588,0.0567708,0.00362186,0.0419298,-0.0618838,0.167656,-0.126753,-0.140139,0.058542,-0.13504,-0.160061
60,-32.0258,-0.0712547,0.0555289,-0.180947,0.165932,-0.122265,-0.188043,-0.058754,-0.119533,-0.0252878,0.080232,0.156685,-0.0480227,-0.0200987,0.23189,0.053646,-0.0650451,0.145735,0.0850594,0.0301837,-0.0555786,-0.0606109,-0.212204,-0.0537062,-0.0467386,-0.0573731,-0.0757395,-0.158973,0.0545681,-0.22266,0.0340008,0.167713,0.0796177,0.0441693,-0.15682,0.23842,-0.0657256,0.0121093,-0.156683,0.100686,-0.0646159,0.0856939,0.0497124,-0.144735,0.0114896,-0.0395096,-0.0735768,0.0130114,-0.0736463,0.00206923,-0.0405333,-0.0354849,0.183657,0.159295,-0.00533007,-0.0990962,0.0779353,0.077169,0.0875425,0.0815238,-0.106512,-0.0569129,-0.11625,-0.10846,-0.0100447,0.0576705,0.0655704,0.165017,-0.0458959,-0.0851072,-0.0534796,-0.0510003,-0.0847189,0.064292,-0.0989317,-0.0958926,-0.0821219,0.0541558,0.0390358,-0.0314508,0.157762,0.0329957,-0.0614629,0.181064,-0.1523,0.111529,-0.0291869,-0.0797754,-0.0386218,-0.148757,0.0361891,-0.0505932,0.129156,0.0975738
