Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59,Eigenvector_60,Eigenvector_61,Eigenvector_62,Eigenvector_63,Eigenvector_64,Eigenvector_65,Eigenvector_66,Eigenvector_67,Eigenvector_68,Eigenvector_69,Eigenvector_70,Eigenvector_71,Eigenvector_72,Eigenvector_73,Eigenvector_74
48,-27.2712,0.138444,-0.0766026,-0.168821,0.12067,-0.227696,-0.101038,-0.113743,-0.17471,0.0016059,0.100121,-0.068522,-0.0572583,-0.110485,-0.056644,-0.0723883,-0.00551948,0.0526086,-0.142456,-0.0488624,-0.132768,-0.180195,-0.0607625,0.0880413,0.0838989,0.173772,-0.156113,-0.196358,0.0826907,-0.119687,0.134285,0.0628855,-0.012769,-0.0929261,0.161123,-0.0685055,-0.0642258,-0.0521491,0.0146444,0.140195,-0.133697,-0.042193,0.0599554,0.20199,-0.041383,0.0549476,-0.122859,0.026075,-0.08063,0.142092,-0.0372412,0.0429411,0.156386,0.215134,-0.0629849,0.22696,-0.116358,-0.160698,0.0919007,-0.0797223,-0.0433436,0.187841,0.0213944,-0.217945,-0.0757803,-0.0937496,0.0389651,0.0819649,0.0339761,0.0884973,-0.0172557,0.0335357,0.123425,-0.00870624,-0.249496,-0.0227674
49,27.1902,-0.0536539,0.10679,0.231304,-0.213237,0.0476007,0.015526,0.11012,0.0882217,0.0482904,0.154784,-0.189989,0.129319,0.0139441,0.100805,0.0739453,-0.022211,0.0834045,0.125899,-0.0176838,-0.197254,0.0805555,-0.123818,-0.030008,0.274043,-0.0120521,0.0648073,0.0949983,-0.0387345,-0.0410524,0.0787814,-0.149099,0.0334401,-0.0747824,-0.0424245,-0.0172569,0.0947871,-0.0317147,-0.252697,0.153405,-0.194447,-0.00776289,0.0883918,-0.0496461,-0.0715035,-0.147845,0.0127373,-0.133498,0.106743,0.0913666,0.24526,0.327884,-0.0997801,0.139256,0.0487415,-0.00495346,0.00781866,-0.122407,-0.0643398,-0.0379783,-0.0974833,0.106865,0.130905,0.158832,-0.0260951,0.079945,0.0518746,0.0181479,-0.0269354,0.015011,0.0185298,0.0561425,0.115708,-0.019367,-0.182378,0.0119471
50,-25.1679,-0.0376326,-0.139283,0.0455268,0.249035,-0.0376346,0.0534447,-0.0481681,-0.1676,0.300019,0.119597,0.0803557,-0.101727,-0.0289599,-0.00536696,-0.0693486,-0.162832,-0.0440165,-0.000488257,0.0737486,-0.0126524,-0.0653265,-0.136395,0.0380965,0.105479,0.0156462,0.319177,-0.0922584,-0.120461,-0.10242,-0.121486,0.0230305,0.0152951,0.18708,0.0928966,0.112531,0.0405347,0.0501671,-0.0223024,-0.0772881,0.0525765,0.0824974,0.135222,0.00478509,-0.0289453,-0.0630133,-0.100713,-0.155523,0.0562722,-0.11772,0.100251,0.130036,-0.0594955,-0.152921,-0.142408,0.0426975,-0.217845,-0.117618,-0.201264,0.078783,0.202878,-0.131054,0.156777,-0.0337144,0.0530328,-0.159257,0.0531084,-0.0986111,0.134679,-0.0667175,0.0520559,0.000982973,-0.0211245,0.17679,0.00748183,0.127184
51,-24.511,-0.111519,-0.00417178,0.0902969,-0.179735,0.0654319,0.118032,0.17518,-0.00636836,0.0182432,-0.146699,0.220077,-0.0341354,-0.137778,-0.0669276,-0.0473624,0.0224193,-0.119314,-0.0717725,0.199015,0.14808,-0.0808939,-0.02281,-0.179977,-0.0547028,-0.137604,-0.222141,0.0853629,-0.0214569,-0.000646368,-0.23391,0.0929048,-0.09601,0.0783284,0.0761608,-0.00581328,0.100593,0.00553166,0.120387,0.0992408,0.0763502,-0.0104377,0.369237,0.0857559,0.233201,0.0536716,-0.0957651,-0.0549006,0.0263134,-0.00518819,0.078574,0.0773419,-0.115667,0.211587,0.215744,0.0445777,-0.0885583,-0.0030712,0.0229341,-0.0262344,0.0966272,0.0446719,0.0270346,-0.0690184,-0.0031002,-0.00957712,0.169774,0.21694,0.101567,-0.00364314,-0.0288794,0.0433337,-0.0527474,-0.0418038,-0.141197,-0.0635834
52,24.4693,0.0614023,-0.0546166,0.0192896,-0.108599,-0.0108345,-0.0228708,-0.0174041,0.128481,0.027192,-0.0617477,0.105132,0.00551253,0.101751,0.0539726,-0.141548,-0.135941,-0.0576987,-0.0570185,-0.145722,-0.0890173,-0.106788,-0.00877142,-0.111537,0.107204,-0.00233878,-0.0824025,-0.0481991,-0.0600589,-0.0353303,-0.178212,-0.174698,-0.0451117,0.0956415,-0.0485969,0.17704,0.0876558,-0.18451,-0.110893,-0.139748,0.165251,0.21286,-0.0683331,0.272169,-0.160266,0.135511,-0.000809693,-0.146017,0.00201971,-0.0551585,0.11226,0.0530905,0.221086,0.0962328,-0.0933267,0.0184114,0.033073,-0.0332705,-0.0230457,0.0527291,0.0215194,-0.108113,-0.228958,-0.0660351,-0.152904,0.0757131,0.121949,-0.0527497,-0.280473,0.0598475,0.230828,-0.0332072,-0.0751792,-0.241954,0.0261533,-0.0724997
53,-21.7989,-0.143911,0.211765,-0.145233,0.0730206,-0.0178327,0.0792798,-0.0318644,-0.164134,0.0561956,0.0449491,0.0326076,0.130266,-0.0399219,0.158859,0.0759529,0.0039895,-0.0179453,0.0618194,-0.196633,-0.154975,-0.231677,0.0320584,0.0956164,-0.0315374,-0.045345,-0.123721,-0.0738546,0.0825097,-0.27502,-0.0690782,0.0767069,0.0759195,0.113259,-0.0478993,-0.000724269,-0.180675,-0.194571,0.0215904,-0.248136,-0.0196632,-0.0140489,0.214673,0.0353554,0.0676843,-0.113359,0.172161,-0.0108723,-0.0734141,0.0757115,0.0172771,0.0232728,0.0152325,0.0309442,0.122207,-0.305218,0.100004,0.077756,-0.0319881,-0.0645586,0.00488919,0.0355119,-0.0484371,0.170446,0.143426,-0.104909,0.026535,0.161866,-0.110003,0.0107666,0.127323,-0.143906,0.0937155,0.166804,0.0264727,0.0378364
54,21.5981,0.0746202,0.0505258,0.0829722,-0.0191857,0.14699,0.0462529,-0.0918984,-0.0413173,0.106655,0.0358996,-0.0367223,0.0536737,-0.104463,-0.143313,-0.251611,-0.235246,-0.147284,0.0435613,-0.0689752,0.265852,0.0210971,-0.0159988,0.00470285,0.116929,-0.196668,0.0257076,-0.03936,-0.109962,-0.0773218,0.0847082,-0.067194,0.0716127,-0.00828174,-0.099967,0.0958828,0.0377609,0.16463,-0.0468522,-0.0677518,0.0830822,-0.027078,0.0307902,0.117914,-0.0819592,0.0398707,-0.0404231,-0.0509945,-0.23071,0.141041,-0.0499103,-0.115647,0.199862,-0.0432485,0.157759,-0.0328773,0.0215358,-0.136362,0.054856,-0.268789,0.0348761,0.156073,0.0569266,0.119381,0.0911747,0.172307,-0.319562,0.0549834,-0.0593058,-0.155464,-0.152057,-0.0184495,-0.0327937,0.0381007,-0.117138,0.0156074
55,19.8614,-0.0232591,0.000711068,0.0165282,0.0423,-0.0889128,-0.169151,0.245852,0.114885,-0.246581,0.0742813,-0.0265046,-0.158297,0.082804,-0.118829,0.00511796,0.129439,-0.0598939,0.0729553,-0.163157,0.00756396,-0.152466,0.0533776,-0.170619,0.123577,0.0853027,0.139604,0.137123,-0.0191497,-0.0903408,0.272805,0.137629,0.13388,0.087024,-0.0511348,0.358211,0.0395432,-0.0171754,0.0141254,0.0470003,0.05398,-0.189335,0.158154,0.0295126,-0.0506424,0.00180832,-0.252024,0.16344,-0.115411,-0.155107,0.111432,0.00543963,-0.101368,0.0965345,0.00687692,-0.103019,0.00913951,-0.0663353,0.0647059,-0.143585,0.0819901,0.0366828,-0.118739,-0.0470203,-0.00253643,-0.0459316,0.0357877,-0.0624681,-0.0157096,-0.0528598,0.00331729,-0.0559256,-0.0341952,0.0775609,0.171659,0.0431505
56,18.3506,0.0239421,0.0406814,-0.0178843,0.00782873,-0.112187,-0.00488027,0.0725635,-0.156237,0.0426187,-0.0377002,0.164847,-0.0947087,0.0222204,-0.156659,-0.192191,-0.0926894,-0.127832,0.261051,-0.213621,0.00903861,-0.143775,0.0726836,0.0784157,-0.0237086,0.110142,0.114231,0.0985034,-0.0301994,0.0369829,-0.0492167,-0.0942501,-0.100328,-0.160558,-0.0735386,0.0268633,0.0584232,0.0113386,-0.27068,-0.0522953,0.0406515,-0.052869,0.176271,-0.172567,0.0598333,-0.0381941,0.0066095,-0.0255355,0.132255,-0.0302528,-0.261174,-0.090445,-0.101809,0.020616,0.159587,0.251781,-0.0731224,0.0253184,0.12171,0.102124,-0.219271,-0.0587805,0.114427,0.0478002,0.125833,-0.00916269,0.0487897,-0.032379,-0.122492,0.210742,-0.010332,-0.065124,0.187581,-0.154467,0.0789576,0.0168237
57,-18.1366,-0.0149857,-0.0386477,0.0382165,0.00751748,-0.126904,0.221339,0.0451451,0.0382838,-0.0759056,-0.130314,-0.0837485,0.0622362,0.0727107,0.14353,-0.0933475,-0.101476,-0.00130803,0.0570624,-0.148423,0.100727,0.294228,0.0590257,-0.0336142,0.0263954,0.169233,0.163871,0.101661,-0.0150626,-0.0258624,0.13802,0.0629886,-0.150867,0.224892,-0.0876482,-0.145128,-0.00123202,0.152423,0.105946,0.0501444,-0.151789,-0.122716,0.164597,0.0503807,-0.0273039,0.114107,0.0657283,-0.246677,0.078177,0.0499607,-0.210545,-0.0413544,0.124211,0.075209,0.0222168,0.0457054,-0.02156,0.138273,-0.0896863,-0.101272,-0.105664,0.0503409,-0.169765,-0.134457,-0.105337,0.00155266,0.136011,0.0314323,-0.0239715,-0.0416228,0.202951,-0.0869637,-0.0758195,0.216954,-0.0660869,0.176734
58,-15.9872,0.0618556,-0.0290586,0.00851953,0.100261,-0.0768157,-0.0796194,0.117179,0.0706033,-0.0369222,-0.114516,-0.0239128,-0.00613389,-0.104239,0.361944,0.0970228,-0.0570304,-0.0860796,0.01355,-0.0608595,0.050658,-0.0103533,0.0322388,0.0248649,-0.184781,-0.256527,0.108652,-0.190643,0.0135284,0.024252,0.0346452,0.121619,0.112927,-0.191696,0.153161,-0.11164,0.0103019,0.1412,-0.234272,0.0213762,0.18016,0.05368,0.0116911,0.101238,0.00439426,0.0836841,-0.170384,0.0907141,0.0148638,-0.081798,0.00795118,0.179226,0.0682145,-0.110546,-0.0242578,0.0859577,0.083235,-0.0194978,-0.164734,-0.191954,-0.263659,0.0483507,0.0345134,-0.0228992,0.15857,0.095347,0.227417,0.15686,0.0267715,-0.098519,0.0548225,-0.0448909,-0.0158638,-0.0330903,0.130492,0.0116937
59,15.0965,0.113062,-0.109922,0.0234381,-0.0399161,0.141822,0.0983218,0.19701,-0.149777,-0.0985897,0.075055,0.178506,0.0300532,0.0308381,-0.0616406,-0.103933,0.0245016,0.157704,0.00336639,-0.0184891,0.0542502,0.00334477,0.130552,0.0553189,-0.131804,0.00920691,0.0233708,-0.0931887,-0.121904,0.143827,-0.0320675,0.155914,0.139196,0.13968,-0.171847,-0.0963305,-0.024903,-0.221533,0.00926726,-0.110697,-0.0494563,0.0284494,-0.0877073,-0.121925,-0.00156084,-0.217382,-0.0571763,0.0908054,-0.252598,0.0776068,0.0185144,0.233057,0.0554612,0.123579,-0.167579,0.161762,-0.147603,-0.0804747,0.140293,0.104192,-0.15472,-0.100732,-0.0561719,0.0832438,-0.0175855,0.269991,0.0713068,0.0468477,0.0415551,-0.122771,0.0315988,-0.149356,-0.0674809,0.12413,-0.0942905,0.0895584
60,-13.9502,-0.20701,0.123016,0.216676,-0.0476983,-0.0188987,0.237544,-0.150898,-0.131993,-0.0843362,-0.154076,-0.174262,-0.0558914,0.0112071,0.00523228,-0.126262,-0.0748673,-0.141595,-0.092372,-0.10469,0.00452654,0.00530039,-0.166908,0.188604,-0.151126,-0.0132161,0.0729031,-0.0983828,0.13797,0.120228,0.0411742,-0.00574671,-0.0705549,0.0398392,0.0721696,0.218626,-0.149459,-0.170097,0.141966,0.087645,0.114517,-0.0360864,-0.138592,-0.0378456,0.0275611,-0.160922,-0.0488477,-0.0367532,0.0187448,-0.0179978,-0.0873999,0.137025,-0.0683385,0.0701246,-0.0456479,-0.114796,-0.166988,-0.0346226,0.0677999,-0.0709531,-0.0597306,0.282912,0.0623958,0.0137733,-0.00863812,0.0105958,0.186194,-0.197119,-0.0437826,0.0125679,-0.0995786,-0.010813,-0.175197,-0.147327,0.0850267,-0.0748654
61,13.0224,0.124973,-0.0649534,0.132867,-0.0311083,-0.0648127,-0.160196,0.102203,-0.0170278,-0.028202,0.0261379,0.0609539,0.178967,-0.0509767,-0.0517137,-0.00161843,0.13027,-0.0363208,0.0879694,0.0649808,0.122464,-0.0215787,-0.0641386,0.0661092,0.032011,-0.116721,0.0803459,-0.0630176,-0.186837,-0.0140464,0.105306,-0.0443913,-0.194496,0.0863207,0.152071,-0.00476723,0.0145268,0.149941,0.0239325,-0.136334,0.101621,-0.0975839,-0.113064,-0.0739127,0.0417223,-0.0801722,-0.0233334,0.153691,0.168877,0.190129,-0.0160192,-0.116204,0.164175,0.128547,-0.0405167,-0.314933,-0.116559,-0.206713,0.0116941,0.0814172,-0.171557,-0.0452496,0.0408783,0.0776324,-0.037595,-0.166842,0.06978,0.039306,-0.00387965,0.25297,0.213448,-0.0130446,-0.168647,0.112963,-0.08424,-0.227163
62,-12.6069,-0.0861221,0.243,-0.032979,0.0210226,-0.147026,-0.0275535,0.068765,0.153542,-0.233854,0.0783813,0.206164,-0.122971,-0.139953,0.0251311,-0.0454716,-0.20686,0.16246,0.0912395,-0.0325992,0.152623,0.0953623,-0.194213,0.188279,0.106395,-0.0446007,0.000600761,0.0272811,-0.030457,0.0722658,-0.121604,0.0520921,0.0738598,-0.0907436,0.0659312,-0.144591,-0.129459,-0.00458096,-0.0912073,-0.0790214,-0.111797,0.21488,0.0903014,-0.0751482,-0.0568344,0.132284,-0.0548663,0.133006,-0.0233032,-0.0239915,0.00112237,-0.0205721,0.127935,0.189187,-0.052201,-0.16709,-0.0322952,0.0576359,-0.0670965,-0.00446797,0.139389,-0.0225684,0.0975061,0.0208756,-0.249304,-0.0249026,0.0178847,-0.0786607,0.000967304,0.161369,-0.232739,-0.0485943,-0.089814,-0.00554972,0.0536937,0.220487
63,11.5216,0.0880357,0.0392181,0.046467,0.0784863,-0.146882,0.0501191,-0.00589713,0.125883,-0.00456203,-0.0311572,-0.108163,0.221473,0.0433355,-0.0415762,0.109157,0.114272,-0.0126221,-0.172081,0.0148523,0.0148694,-0.0677214,-0.120399,-0.146392,-0.0745228,0.0981895,0.15654,-0.112869,-0.162115,-0.0733299,0.165481,0.106731,-0.0544967,-0.0803313,0.121957,0.0300764,-0.0139853,-0.0751906,0.0803906,0.0452105,0.0191032,0.172082,0.249425,-0.0694478,-0.101322,-0.147088,0.0127316,-0.0497202,-0.0985613,0.0528941,0.0842415,-0.219554,0.0945939,-0.208108,0.10286,-0.0127917,-0.145229,0.173626,0.120774,0.0904698,0.0125556,-0.159338,0.0879238,0.110594,0.013229,0.220777,0.169093,0.0942393,-0.200076,0.0505994,-0.16092,0.0975981,-0.0743725,-0.160395,-0.119787,0.164501
64,-10.6388,0.122238,0.114087,0.0240305,0.305674,-0.103084,-0.180792,0.0246311,0.0218639,0.0529237,-0.0553624,0.111449,-0.0126306,-0.206588,-0.0927746,-0.0652106,-0.0729842,0.0584658,0.0353885,0.0443975,-0.157577,0.100745,0.138165,-0.0192916,-0.0209414,0.0493959,0.132733,-0.0903781,-0.067039,0.219174,-0.0219839,-0.2129,0.0167052,-0.0295557,-0.00426397,0.0793438,-0.0323065,-0.0704406,-0.10511,0.208792,0.0941535,-0.0601805,-0.0115291,-0.0330131,0.106505,0.102383,0.139249,-0.0217563,-0.182647,0.0873061,-0.037304,0.137794,-0.100906,0.0503293,0.105853,-0.155098,-0.153968,0.256227,-0.0648349,-0.0183529,0.032937,0.0341069,-0.307177,0.156837,-0.0298886,-0.0742519,0.0662004,0.0410869,-0.0466906,-0.134961,-0.0416946,0.192246,-0.0336854,0.0830526,-0.125334,-0.151556
65,10.2735,0.0904433,-0.0292642,-0.117741,0.018276,-0.0341311,-0.0233277,0.0714603,0.0761109,-0.11654,-0.0975185,-0.0476692,-0.145893,-0.0270335,0.0427606,-0.181704,-0.0784275,0.114055,0.0146804,0.140059,-0.133597,-0.110071,0.0121657,0.138114,-0.129829,0.124316,-0.120293,0.0482904,-0.035247,-0.165991,0.126049,-0.104587,-0.267689,0.0257657,0.11598,0.244043,0.0394509,0.125621,-0.0452151,-0.0614338,-0.0492826,0.114155,-0.0813869,-0.132945,0.237375,-0.0679191,0.0039552,-0.00997197,0.0155704,-0.134662,0.00485001,-0.104823,-0.046716,0.0542235,-0.062153,0.0630643,0.239639,-0.0262238,-0.237814,0.0688166,0.0572988,0.0927223,0.126786,0.19335,-0.0312056,0.172012,0.0511725,0.0535663,-0.0838891,-0.224942,-0.0162481,-0.169943,-0.127283,0.0636272,-0.221347,0.0230813
66,-10.1706,0.141875,0.0226191,0.0433905,0.198429,0.107675,0.203971,0.0196485,0.15698,-0.203525,-0.193408,0.0238171,0.140394,0.0288601,-0.0116548,-0.187851,0.0918218,-0.0181175,0.155469,0.0300623,-0.125327,-0.097759,-0.0631012,-0.147419,0.0497178,-0.122281,-0.241535,-0.186834,-0.0310161,-0.106077,0.0706833,0.0115512,0.0596917,-0.0672208,-0.232525,0.00493724,-0.159513,0.0517925,-0.0599106,0.130483,0.0646805,-0.114495,0.0516624,0.0146689,0.0716511,0.0577298,0.042649,0.0546156,0.157275,0.0403572,-0.147156,0.153513,-0.0634174,-0.0374595,-0.212099,-0.111448,-0.141112,0.0218845,-0.0562739,0.0194223,0.053395,-0.195031,0.24322,-0.186198,0.0122349,-0.0546969,-0.138995,-0.11075,-0.112046,-0.0756037,0.0272723,0.0476228,0.0102826,-0.0338428,-0.0868109,0.0972763
67,-8.39807,-0.0570799,-0.0879848,0.0266364,-0.155446,0.016808,-0.122429,-0.101177,0.0549132,0.294332,-0.00105684,-0.148591,-0.0318408,-0.0632777,-0.00305766,-0.0930433,0.0310263,0.159445,-0.0525107,-0.191408,0.0444546,0.0300026,0.10841,0.317477,-0.0827291,-0.13673,-0.13345,0.173696,-0.118426,0.0538195,0.0798003,0.250023,0.0909957,-0.141115,-0.106421,0.202167,-0.216203,-0.0316917,-0.117116,0.142583,0.0166991,-0.106131,0.0104415,-0.113336,0.102675,0.123637,0.013786,-0.128333,0.0379632,-0.0995937,0.103126,-0.0229601,0.0674729,-0.0495895,0.0713377,-0.0436671,-0.0890855,-0.0735402,0.0407179,0.134411,0.00131428,-0.169349,0.0203051,-0.133054,-0.151379,-0.093177,0.034007,0.215792,-0.105914,-0.0551356,0.0509106,0.0730871,-0.132401,0.0435035,-0.0162113,0.0769885
68,7.41887,0.130256,0.0482179,0.0160899,-0.0312123,0.0580825,-0.120706,0.0710516,0.0251334,0.0695334,-0.10396,-0.185354,0.106128,-0.213267,-0.00202663,-0.0757153,-0.0673816,-0.208552,0.0118815,0.0969024,0.125971,0.0266191,0.0536606,0.104374,0.16361,0.066006,-0.0641003,-0.158171,-0.219757,-0.0900314,-0.0328295,0.129466,0.226817,0.0560674,0.18004,0.00619841,-0.0449229,0.0803254,0.194471,-0.0923914,0.0912079,0.0137453,0.0404202,-0.193201,0.000438603,0.0559376,0.270192,0.0100377,-0.0401496,-0.0938848,0.187475,0.0258946,-0.263071,0.123111,-0.0889096,0.161762,0.10213,0.140896,0.0585196,0.0284351,-0.135914,0.129738,-0.0433731,-0.0932116,-0.109052,0.00477573,-0.0212919,-0.206595,-0.121198,0.0856043,0.0956165,-0.0626279,0.115418,-0.012173,0.048755,0.0659518
69,5.36317,-0.0250044,-0.181268,0.158254,-0.0420203,-0.0837464,-0.0282247,-0.0955149,0.154833,0.0814513,-0.0441833,0.152855,-0.0905684,-0.145919,0.010525,-0.127038,0.016604,0.0712145,-0.0977582,0.141215,-0.0408781,0.000114633,-0.018503,-0.0154085,-0.0452572,0.159856,-0.142225,-0.0164127,0.0595009,-0.0363865,0.246128,-0.104694,0.175963,0.188056,-0.12338,-0.0932608,-0.122727,0.0636351,-0.100011,0.0369437,0.127655,-0.026469,0.152201,0.125024,0.0146235,-0.129876,0.0315108,-0.0417826,-0.0698741,-0.0720022,-0.0587529,0.209455,0.0386207,-0.25912,0.0522371,0.039931,0.211831,0.0303621,0.0765327,0.0418503,-0.0345978,0.0643378,0.0408333,0.142127,-0.0852531,0.00930061,-0.0194098,-0.0245779,0.051852,0.420998,-0.0820864,-0.0880911,-0.144783,0.118361,0.0985334,-0.0690532
70,-3.70837,0.336939,0.0166095,-0.0578703,-0.114916,-0.130442,0.133811,0.0648544,-0.0196238,-0.0886286,0.000153076,-0.152968,0.0382126,-0.108359,0.116929,-0.0978933,0.0136354,0.178399,0.037796,-0.0331496,-0.0890398,-0.0177888,0.157781,0.0463441,-0.0114696,-0.0135413,0.123283,0.0139088,-0.12559,-0.0366182,-0.0975697,-0.123124,0.170592,-0.0382435,-0.0579331,-0.0676035,-0.0377478,0.0722235,0.0886477,0.0834621,0.227878,0.148828,-0.00854667,0.0619518,0.0988789,-0.346458,-0.0843972,-0.22109,0.12982,-0.0295898,-0.0392231,-0.112638,0.0325287,0.195599,0.0915454,-0.121559,0.0802072,-0.107532,0.0623391,0.0984049,0.196311,0.0503011,-0.105689,-0.165728,0.111258,0.00726327,-0.0298753,0.0246088,0.159338,0.0197775,-0.121647,0.0929452,0.0554435,-0.0114432,0.195838,0.0305012
71,-3.31108,-0.156849,0.0998267,-0.236284,-0.110336,0.0683967,-0.105609,0.0558299,-0.109614,0.0595151,-0.133416,0.053571,0.179343,-0.091647,-0.0204069,-0.262904,0.189318,0.0319957,0.00634517,0.0355829,-0.0207555,0.131735,-0.0969471,-0.121376,-0.196524,0.171351,0.107,0.00230351,0.0583994,-0.060975,0.0361063,0.0841283,0.0895128,-0.0696108,0.146715,-0.014274,0.120193,-0.117276,-0.235553,0.092456,0.134324,0.0772099,0.0474858,-0.179987,-0.254073,0.163425,0.0121663,-0.0236036,0.0663731,0.195437,-0.0575205,0.0629925,-0.0504671,-0.0401232,0.00740312,-0.113603,0.117235,-0.155729,0.0346411,0.107238,0.19591,0.137289,-0.0457963,-0.13574,0.102479,0.0614059,-0.0657253,-0.068097,0.0734035,-0.0244026,0.111259,-0.105106,-0.157224,0.020064,-0.0483452,0.0643426
72,2.50367,-0.109599,0.164934,-0.107975,-0.00349666,0.0243818,0.00125033,-0.00244949,0.0180387,0.0488596,-0.0150109,0.113136,0.0350727,-0.0911959,-0.0944477,-0.0591228,0.00382522,0.01399,-0.0590379,0.208769,0.0522191,-0.245585,-0.0946134,0.0390866,-0.113438,0.0154405,-0.0233504,0.145827,-0.308526,0.0152082,0.214639,-0.0814583,0.0430752,-0.0699712,-0.0624303,-0.0864782,-0.145568,0.214512,0.105693,-0.118204,-0.205979,-0.071943,-0.146059,0.187357,-0.273414,0.0314499,-0.144652,-0.200205,0.0755193,-0.00391434,-0.0724658,0.11839,-0.147107,-0.0212016,0.00457332,-0.123893,-0.0909985,0.0285451,-0.0183371,0.134518,-0.0709195,0.0380856,-0.112576,0.00766463,-0.0300516,0.0418357,0.1559,0.0765807,0.000203769,-0.167353,-0.0124636,-0.110384,0.19394,-0.122222,0.134857,-0.0511154
73,-1.23576,-0.038657,0.0813819,0.0364801,0.122426,0.331205,-0.172388,0.0743092,0.0630508,0.00622346,0.181441,-0.0216502,0.0123892,-0.00821697,0.0574613,0.057338,-0.241875,0.12264,-0.029527,-0.0779593,-0.0447831,-0.293728,-0.0273152,-0.0473391,-0.0555717,-0.0926183,0.061683,-0.234539,0.0345513,0.226768,0.0836864,0.0207098,-0.0900576,0.228257,-0.0723115,-0.159388,0.0767859,0.0928607,0.0123669,0.166861,-0.138176,0.00753638,0.0855985,-0.0914075,-0.0124199,-0.0428824,-0.0121081,-0.0196764,0.0588514,-0.128851,-0.0372296,-0.0672971,0.0527799,0.0393629,0.158658,0.00965744,0.1277,0.039179,0.125605,0.212027,0.0317218,0.194977,0.0319828,-0.187656,0.0840419,-0.0903555,-0.0512049,-0.0357279,-0.132923,-0.0275046,0.0983313,-0.0028058,-0.219878,-0.0877822,0.00489702,0.0261408
74,0.503917,-0.252307,-0.239428,-0.0366155,0.0329601,0.171819,0.133521,-0.159958,0.22623,-0.220748,0.157961,0.135224,0.121908,-0.0430223,0.201493,-0.0932558,-0.0416451,-0.0674671,-0.0674366,0.0685452,-0.0426091,-0.0603888,0.33189,0.0148719,-0.0763936,-0.112337,0.153933,0.132095,-0.135669,-0.13259,0.100643,0.098458,-0.132474,-0.0563325,0.125115,0.00966342,-0.0216575,-0.082107,-0.119448,-0.0481601,0.0938488,0.0239672,-0.0951289,0.0418268,-0.0149868,0.0184032,0.0614186,0.0345717,-0.0524141,-0.0873881,-0.00804904,0.00197111,-0.0106234,0.0771972,0.088892,0.00354585,-0.111129,-0.0246515,0.0455784,0.0912734,0.00428279,0.150927,-0.0670837,-0.00252709,0.0242402,-0.0863939,-0.0262091,-0.163208,0.0089453,0.132277,-0.0789138,0.178593,0.204921,0.06292,-0.190226,0.115846
