Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59,Eigenvector_60,Eigenvector_61,Eigenvector_62,Eigenvector_63,Eigenvector_64,Eigenvector_65,Eigenvector_66,Eigenvector_67,Eigenvector_68,Eigenvector_69,Eigenvector_70,Eigenvector_71,Eigenvector_72,Eigenvector_73,Eigenvector_74,Eigenvector_75,Eigenvector_76,Eigenvector_77,Eigenvector_78,Eigenvector_79,Eigenvector_80,Eigenvector_81,Eigenvector_82,Eigenvector_83,Eigenvector_84,Eigenvector_85,Eigenvector_86,Eigenvector_87,Eigenvector_88,Eigenvector_89,Eigenvector_90
43,48.784,-0.118106,0.123106,0.114678,-0.14033,-0.179983,-0.0958907,-0.156356,0.122974,0.105412,0.0258278,-0.0718813,0.00939914,-0.174732,-0.0241556,-0.148049,-0.139578,-0.148957,-0.00491954,-0.0204169,-0.120243,-0.226902,-0.0420714,-0.124065,-0.0127723,0.0584212,0.0523645,0.115769,0.120698,-0.244209,0.0236523,0.020845,-0.00517372,0.0617357,-0.0913347,-0.0142002,0.112006,0.138323,0.0764786,-0.0672797,-0.097942,-0.0472593,0.0452561,0.135306,-0.119994,0.143332,-0.00708566,-0.00234557,-0.205542,0.0487952,-0.00283625,-0.282299,-0.0230509,-0.0108793,-0.0934029,0.195148,-0.0708441,0.1498,-0.137364,-0.0717347,0.0567226,0.0194943,-0.0993964,-0.0175979,-0.121153,-0.0483316,-0.00281484,0.0221679,0.0621528,-0.127392,-0.0459126,-0.0259146,-0.0664863,-0.103461,0.18479,-0.13836,0.140396,-0.0213711,0.00390902,-0.0146705,0.000461857,-0.0481109,0.054145,-0.176023,0.0264784,-0.0605021,0.0790607,0.113315,0.0923923,0.0106248,-0.0992527,-0.0253929
44,45.7484,0.00175412,-0.0126396,-0.0869036,0.192869,-0.0515375,-0.0168447,0.105149,0.00387048,-0.0544178,-0.0680917,0.00586023,-0.164109,0.0681188,0.0116065,0.0420999,0.0543653,0.204121,-0.0276448,0.108433,0.0107899,-0.142042,0.10235,0.0420216,0.0712443,-0.0498289,0.00886606,-0.0309753,-0.105742,-0.183953,0.0508922,-0.17449,0.118694,0.0869798,-0.124348,0.0648742,0.0122039,0.133139,0.0144312,0.0169244,-0.137839,0.0257061,0.0910932,-0.0632245,0.0536553,-0.12707,0.0760997,0.012209,0.084004,0.0376455,-0.134877,0.210729,-0.00951627,-0.034126,0.0394614,0.147023,-0.00311067,0.0456267,-0.100305,-0.192676,0.0319814,0.105143,-0.078034,-0.0689481,-0.196078,0.101592,-0.0127755,0.0145906,-0.00371866,0.0274488,-0.0995526,-0.0626803,-0.189041,-0.130747,-0.0216074,0.0726088,0.0815926,0.225838,-0.227448,-0.0508543,0.110168,-0.0536686,-0.132359,-0.0524653,0.098198,0.0416466,-0.0214658,-0.178,0.0687708,-0.247905,-0.221539,-0.104609
45,-45.2134,0.0356567,0.144108,-0.134459,-0.128762,-0.0400578,-0.0389964,0.270931,0.0368614,-0.0421344,0.0763686,0.0353324,-0.000879713,0.149693,-0.0714063,0.0774195,0.067014,-0.0751209,0.011456,0.104253,-0.165286,0.00965717,-0.177317,-0.195873,-0.106816,-0.032455,-0.0114513,0.125599,-0.0564797,-0.134854,0.0077585,0.12136,-0.0499199,0.145684,0.19642,0.132877,-0.0127474,-0.0747348,0.0118799,-0.161408,0.0024975,-0.0630448,0.0290973,0.0706024,0.0981951,-0.132904,-0.014844,0.0377136,0.0497056,0.143624,0.140771,0.045539,0.145201,-0.290708,-0.074573,0.105738,0.0848747,-0.0443289,0.0256266,0.187164,0.0120836,-0.0609963,0.0265421,-0.0928961,-0.0595077,0.0275183,0.0279356,-0.00240695,0.160194,-0.118635,-0.0354222,-0.00598819,0.115006,0.210651,-0.132293,0.106631,0.199399,0.0778982,-0.0215528,0.105266,0.0521221,-0.000483211,-0.0492077,-0.180412,0.0180207,0.0272119,0.0853586,-0.0741881,-0.0370313,-0.00406519,-0.0041013,0.145703
46,44.0946,0.255582,0.0669405,-0.0730382,-0.056557,0.0649403,0.207508,-0.0439304,-0.0487856,-0.0191845,0.0305552,0.110089,0.00525932,-0.0444316,0.148548,0.0268528,-0.073879,0.128345,-0.0541079,0.0447761,-0.0388701,-0.0921493,-0.112797,-0.0142014,0.308367,0.0489232,-0.06942,0.166942,0.159402,0.146558,-0.00701783,0.135964,0.0324821,0.00889657,0.0791518,0.165681,0.100982,-0.0390423,0.126159,0.182684,-0.176403,-0.0281024,-0.00514393,0.0389291,0.0438547,-0.0102788,-0.0112632,0.113629,-0.00533173,-0.0195911,0.0713566,0.238343,0.00184368,0.0776539,-0.0437125,-0.0517833,-0.0421058,0.0119467,-0.273104,0.0657956,0.0056931,-0.0203777,-0.0277442,0.192749,0.116686,-0.144734,0.147067,0.0751733,0.0758192,-0.0693784,-0.177971,0.00721801,0.0952923,-0.0661278,-0.0392915,-0.21881,0.0639952,0.0920202,0.0537295,-0.0306401,0.00154472,0.00888867,0.0121668,-0.0190453,-0.0171495,0.164235,0.0453032,0.0354635,0.158281,0.0179423,-0.00255643,-0.100095
47,43.2757,-0.00306529,0.138479,-0.0513336,-0.00778872,0.140893,0.143336,0.0783124,0.0191226,-0.0832864,0.105135,0.0267559,-0.0743236,0.091974,-0.143162,0.0844934,-0.0307137,0.0077348,-0.0562174,0.142582,-0.00715827,-0.237878,0.00735187,-0.000783057,-0.178145,0.0351843,0.145129,0.158836,0.0723925,-0.0404768,-0.0555882,0.00653205,-0.128111,-0.0783586,0.0350111,0.219159,-0.0518209,0.0371494,-0.0867091,0.031858,0.068184,0.134575,0.117874,-0.0488766,-0.0983063,0.0663471,0.281556,-0.00315626,0.100369,0.0745635,0.0264467,-0.146365,-0.0212522,-0.00434378,0.0110473,0.0328895,-0.0138515,-0.178239,0.0373866,-0.133892,0.0944591,-0.0251979,-0.00207032,0.0466208,0.0552676,0.0780133,-0.0710592,-0.0143887,-0.0763394,-0.0316928,-0.134342,0.211123,-0.215016,-0.0745425,-0.0765882,-0.0816978,-0.0105713,-0.134741,0.0759879,-0.240334,0.0175409,0.0753677,0.0248787,0.198844,-0.0930905,-0.0383251,-0.0356595,-0.0195792,0.20512,-0.0282942,0.174847,0.140803
48,-42.0219,-0.0768323,-0.0924447,0.0216705,-0.212076,0.0806256,-0.0417817,0.0161545,-0.0208496,-0.0534875,0.0314329,-0.0535552,-0.075238,0.10531,-0.00930951,-0.182457,0.0295589,0.00134517,0.0122549,0.105171,0.0413257,0.0793417,-0.0687614,0.263292,0.185958,-0.152247,0.00329406,-0.00847321,0.088224,-0.233067,0.100674,-0.0505138,-0.113795,-0.0321522,-0.0650309,0.0392606,0.0110708,0.0168185,-0.100965,-0.0770063,0.0143283,0.130108,-0.0703891,-0.00974295,0.171576,0.0146547,-0.266787,-0.219008,0.0133562,-0.0115975,0.239799,0.111791,-0.00613148,0.0463657,-0.068637,0.00157577,-0.0109895,0.0808674,0.0734979,-0.0468237,0.000610388,0.0592902,0.102416,-0.0188102,-0.0187216,0.0494392,0.0138787,0.251779,-0.0212306,0.00082943,-0.143979,0.0322944,0.0301939,-0.0686092,0.146767,0.0163167,-0.0228497,-0.048474,0.162613,-0.0486891,-0.0538291,0.0784096,-0.0757517,-0.0872613,-0.0322363,-0.0562975,0.169669,-0.0621675,0.0949737,-0.229899,0.255471,0.0185304
49,41.9317,-0.107624,0.12645,-0.0433382,-0.0211567,0.103829,0.052965,0.138702,0.00647666,-0.102194,-0.0174775,-0.183146,-0.0842336,-0.149466,0.085629,0.151051,0.151814,-0.0183757,-0.0380286,-0.0389397,-0.0126674,-0.0746463,0.0133931,0.183032,0.0191427,0.0594851,0.111812,0.166905,0.0401214,-0.092388,-0.376176,-0.14436,-0.108141,-0.0516735,-0.0751971,-0.0253296,0.0495724,-0.204039,0.132894,-0.0894044,0.182972,-0.0699959,0.121996,-0.0879289,-0.0581103,0.0690528,-0.0802133,0.0714132,-0.0552057,-0.136621,-0.0612102,0.244505,0.152559,0.086674,0.0266137,-0.0828257,0.064883,0.111637,-0.0154827,0.0122055,-0.088449,0.0256906,0.133878,-0.0308429,-0.0837282,-0.204258,-0.161118,-0.0106236,0.0712448,-0.0335495,0.0297718,-0.0250463,-0.128487,0.123696,0.039578,-0.00883642,0.000372216,-0.0970109,0.0838654,-0.0756437,0.00380616,-0.0588181,0.137147,-0.149026,0.0985882,-0.0029412,-0.0220034,0.0844193,-0.0193504,-0.0192233,-0.102265,0.0240199
50,-41.2179,-0.0882698,-0.256782,0.102956,-0.0212076,-0.116337,0.0783029,-0.0184583,-0.137568,0.0171396,0.0136393,-0.0150637,0.0526296,-0.0864118,-0.0718189,0.0852931,0.0378558,-0.0421401,-0.0776275,-0.23295,0.0922746,0.151122,0.0843806,0.00258102,-0.149528,0.115429,0.249494,0.217983,0.00707877,0.175428,0.0177436,0.11202,0.0297654,-0.0996704,-0.0582171,0.0793736,0.0139818,0.122877,0.133292,-0.104561,0.0593926,-0.0380048,-0.0283104,0.0537848,0.0126647,-0.0254611,0.0707008,-0.207452,0.0291888,0.0225869,0.142167,0.0212464,0.0872272,0.0583098,0.134954,0.0192753,0.0566513,-0.00230897,-0.0145975,0.0107143,0.22848,0.159038,0.040409,-0.00944999,0.0766813,0.0545357,0.0905566,0.0521132,-0.0929356,-0.0903802,0.0285463,0.0198389,-0.0465752,-0.026499,-0.16256,-0.0189275,-0.00494619,0.235204,0.0652919,-0.0390867,0.221495,-0.0714683,-0.0320531,-0.173819,0.223965,0.0784702,0.155319,0.0351643,0.066874,-0.0605587,0.0382103,0.0120173
51,40.5078,-0.0394664,0.036227,0.202741,-0.135723,0.187945,-0.0424422,-0.115575,0.169375,-0.095051,-0.212944,0.175999,0.099595,0.0965682,0.174973,0.136869,0.151002,-0.0383711,0.0479348,0.0915728,0.0613699,-0.030556,0.12851,0.114941,-0.14311,0.105858,0.0450893,0.118823,0.0369537,-0.0381216,0.0931936,-0.0569017,-0.0390077,0.0370263,0.157002,-0.113207,-0.0677737,0.0634685,0.0204071,0.106941,0.0288083,-0.0886907,0.152145,0.107959,-0.127515,-0.190423,-0.145914,0.0189543,-0.0674627,0.0155931,-0.0315376,-0.00225399,0.0152601,0.153032,-0.0356781,0.0278757,-0.00297975,0.179642,0.24623,0.0202047,0.0540523,-0.195708,-0.0797456,-0.0029015,-0.0399228,0.04478,0.0130143,0.0412747,0.0458879,-0.0246024,0.0265056,-0.0269267,0.112562,0.101471,-0.044684,-0.176281,0.0103524,0.173802,-0.178052,-0.12251,0.00252779,-0.155806,-0.0266746,0.104344,-0.0960012,0.0982264,0.067099,-0.0330342,0.0987551,-0.0642268,0.0611841,0.0313269
52,-38.5204,0.0436005,0.180942,0.0584335,0.0564983,-0.00154277,-0.0220206,-0.0770288,0.115684,-0.0930525,-0.0363422,0.0335861,-0.0188204,-0.247361,-0.0543699,0.0780423,-0.0917218,-0.0557686,0.0953956,-0.0575321,-0.0424192,0.11583,-0.0587851,0.10622,-0.168818,-0.0379285,-0.00857803,-0.103688,0.183851,0.0195605,-0.0109801,0.0684429,0.048219,-0.120222,0.140328,0.0363955,0.215135,0.0463446,0.0470711,-0.0861945,0.0686966,0.0762116,0.198887,-0.157047,0.00858828,-0.0229751,-0.160435,-0.043715,0.074424,-0.14738,-0.0423851,0.0942221,0.180786,-0.0433496,0.0126481,0.148607,-0.017956,-0.133026,-0.0331853,0.0406957,0.261688,-0.0525162,-0.116021,0.0458328,0.0963057,0.0735112,0.0503762,-0.04012,0.131581,0.0599637,-0.0990238,0.0723526,-0.0957446,-0.176111,-0.0596539,0.150672,-0.0976784,-0.0267657,-0.0305194,0.182902,-0.283592,-0.13316,-0.17707,-0.0442966,-0.0827276,-0.0401365,0.00151101,-0.0321406,-0.0193142,-0.0485366,0.0161442,-0.112314
53,38.4947,-0.0712375,-0.258603,-0.0295746,-0.0177787,-0.0724274,0.0432108,-0.0591357,0.0301693,-0.102532,0.199739,-0.00122268,0.0243137,0.0529268,0.0540214,0.0633474,-0.135946,-0.279424,0.00775349,0.157133,0.00863903,-0.0303294,-0.00922075,0.0121556,0.0184556,0.144071,0.157832,0.0719169,-0.0383791,0.0499034,-0.00585718,-0.0695323,0.030543,0.0756503,0.0742441,0.185144,-0.228238,0.00285012,-0.0207661,0.00130827,-0.0251228,-0.0662013,0.100782,0.00502165,0.0398399,0.131439,0.138034,0.00554042,-0.064729,-0.0435336,-0.0517724,0.13953,0.0920125,0.035125,-0.0492206,-0.0974922,-0.111752,0.1312,-0.0538614,0.0165192,0.037602,-0.0220612,0.0310504,-0.192552,0.129553,-0.0728965,-0.00924038,-0.1601,0.221893,0.120149,0.0135603,-0.141106,0.0973516,-0.150647,0.106846,0.117093,-0.0862643,-0.0145899,-0.210995,-0.0560692,0.0184245,0.155125,-0.124219,-0.105282,-0.19974,-0.126538,-0.00363211,-0.00647919,-0.066556,-0.0287917,0.135003,-0.150633
54,-34.1051,0.0884433,-0.162967,0.071912,0.0681535,0.191003,0.0374025,-0.193836,0.0415731,-0.0938477,0.0486577,-0.0725149,-0.098968,0.156185,0.198052,0.0416549,0.00408589,0.0780662,-0.137053,-0.039323,-0.158348,0.0897307,0.0758769,-0.01407,-0.043912,0.0126673,-0.1522,0.0848211,-0.178864,0.0733295,-0.0109983,0.0768685,-0.0299348,-0.0306916,0.0888217,-0.00960458,-0.00351027,-0.112824,0.0910152,-0.0780901,0.100733,0.0738834,0.020491,0.0459191,-0.0249752,0.0995975,-0.0646909,-0.0966903,-0.0779092,-0.0163485,0.00412542,-0.0509657,0.129388,-0.338698,-0.0406441,0.132244,-0.203971,0.0357141,-0.0779343,-0.11716,-0.101157,0.0743829,-0.117376,0.0248567,-0.00127126,-0.0949713,0.114433,0.0995702,-0.188885,-0.0280687,0.0368762,0.0612712,-0.112893,0.0780611,0.0618432,0.118322,0.152356,-0.0665362,-0.187784,-0.199503,-0.179271,-0.0338329,-0.0637773,-0.00195641,0.157277,-0.032152,0.00271807,0.0805037,0.00656516,0.0797996,0.114218,-0.10991
55,33.7567,0.0611459,-0.0442471,0.0702092,0.0240436,0.0601601,0.0117999,-0.00604969,0.0113589,0.184957,-0.0108751,-0.10659,-0.0727406,0.0197984,0.0846675,0.0914634,-0.0734259,0.153643,0.079708,-0.164674,0.0792241,-0.130981,0.0248771,-0.0621799,0.120672,0.166087,0.0599321,0.0429342,0.0271631,-0.108479,-0.109537,0.070622,0.10035,0.166066,0.0741452,-0.0905849,-0.0973918,0.114768,-0.160659,-0.138583,0.0106337,-0.0978927,-0.0320368,-0.235464,-0.0997245,-0.012982,-0.10701,-0.102969,0.24213,0.0656427,0.0521372,-0.102775,0.00414304,0.0782164,-0.01292,0.0131744,-0.0712183,-0.146949,-0.0273701,-0.0893024,0.101404,0.0589422,-0.0389058,-0.138086,0.00874243,-0.323479,-0.131114,0.143647,0.132381,0.0834142,-0.07021,-0.0726893,0.0861025,0.0548378,-0.0345831,0.146428,0.169935,-0.0128701,0.0829159,0.000587506,0.0756937,-0.130409,-0.102871,0.20482,-0.127069,0.0386477,0.147604,0.00742817,-0.0592109,0.100186,0.0637018,-0.0464964
56,33.5504,0.00232659,-0.0489711,-0.0684603,0.0762343,0.141871,-0.0853335,-0.0522045,-0.0464529,-0.190151,-0.0484357,-0.0694523,0.121982,-0.0153273,-0.132162,0.0169323,-0.156246,0.020743,-0.0712456,0.017144,-0.0695852,-0.0146842,0.0372777,0.0690224,0.0735508,-0.0522142,0.154202,0.0746587,-0.164648,-0.0184878,0.0380709,0.0479903,0.101212,0.00909721,-0.033893,-0.0296883,-0.109803,0.154896,-0.118356,0.0324076,-0.0344772,-0.0671743,0.00900079,0.0995967,-0.0720444,0.0583782,-0.0443239,0.0852914,-0.0797051,-0.3308,-0.0411642,0.0433582,-0.0205117,-0.0833453,-0.245315,0.172942,-0.0569138,0.0295288,-0.138211,0.144434,-0.0694199,-0.00117691,0.164289,0.158704,-0.12741,-0.0801239,0.0216062,-0.063506,0.071468,0.135365,0.0400131,0.190083,-0.0556073,0.0208887,-0.00886934,0.072764,-0.119609,0.15287,0.10234,0.142427,0.0895018,-0.131443,-0.0401584,0.168961,0.0516828,-0.0916617,0.187497,-0.0436892,0.0525857,0.0774069,0.0355494,0.272668
57,-33.021,-0.0933417,-0.0465478,0.00169851,-0.00676214,-0.191976,-0.188701,-0.182031,-0.0767474,0.09654,0.11142,0.143089,0.0102316,0.0758876,0.0722466,-0.225364,0.135967,-0.0290263,0.0193248,-0.130618,0.0958243,0.0149313,-0.0679065,0.162574,-0.110379,0.0512542,0.0465179,0.15174,-0.132949,0.0980939,-0.146078,0.116513,0.0550147,-0.101025,0.0495283,0.102321,-0.0154099,0.124258,-0.00418557,0.0501047,-0.0808034,-0.0605568,0.00346145,0.0561056,0.121555,0.0140305,-0.00585037,0.20609,0.140467,0.0194072,-0.14876,0.163185,0.0400553,-0.15351,0.0155969,0.099599,0.0946315,-0.0891833,0.104554,-0.0186715,-0.0167519,-0.19699,0.0303961,-0.0107497,-0.20293,0.0474612,-0.16688,0.0448137,0.052383,0.0248855,-0.267031,-0.0875353,-0.00426396,0.0347441,0.16369,0.0794877,0.0156535,-0.0122243,0.123871,-0.0289653,-0.10013,0.0322583,0.0727337,0.141926,0.0960508,0.0693656,-0.0384826,0.0858449,0.146685,0.0952551,0.0453918,-0.0882899
58,-30.7266,0.134123,-0.0758354,-0.0509091,-0.0110156,-0.146747,0.157511,0.103168,-0.192021,-0.0857032,-0.014479,0.131888,-0.145596,-0.248512,-0.0825468,-0.0144145,0.0560681,-0.0561189,0.0277425,0.00885812,-0.159046,-0.118826,-0.0340651,0.0792965,0.130245,-0.0260697,0.138051,0.0244362,-0.0678886,-0.00675172,-0.0333111,0.164055,0.0146103,0.0266957,0.145709,-0.120942,-0.0887176,-0.0149689,-0.0667679,-0.0226175,-0.000661991,0.0247924,0.0845438,0.0700671,-0.0913098,-0.0902558,-0.0742016,0.102811,-0.164751,0.197944,-0.00782972,0.0641961,-0.125345,0.00715852,-0.00046041,-0.00699874,-0.0859141,0.0962822,0.23172,0.0889214,0.120731,0.0302442,-0.0228995,0.0773785,-0.0698657,-0.0199577,-0.154811,0.0662636,-0.190498,0.00465716,0.035446,0.0282393,-0.228004,-0.0810932,0.0789091,-0.062066,0.0636448,-0.0946956,-0.127183,0.187429,0.0148803,0.0636646,-0.0895334,0.10243,0.084623,0.0948091,0.0669532,0.00502397,-0.257926,0.0278889,0.189269,-0.0871219
59,-28.6553,0.0339227,-0.0286803,0.191041,0.0151322,-0.036562,0.154699,0.128794,0.103524,0.0350289,0.128806,0.0722884,0.0654051,-0.280623,0.0659181,0.0453186,0.0370714,0.101886,-0.121416,-0.00597395,0.177441,-0.118673,0.107236,0.050492,-0.138153,0.0257986,-0.0929224,0.0463523,-0.150141,-0.0472187,-0.0643863,0.0893708,-0.283997,-0.0354298,-0.120545,-0.0780509,0.0791076,-0.0701086,-0.171499,-0.00952922,-0.0734878,-0.0174574,0.00469154,0.18006,-0.0139906,-0.188726,-0.0507223,0.0465048,0.156157,-0.130318,0.00258273,0.0516087,-0.179339,-0.248475,0.082176,0.00348832,-0.223261,0.00242913,-0.0114159,-0.0955166,-0.0303682,0.137009,-0.0804008,0.109768,0.0975065,0.116623,-0.0527731,0.0127976,0.158784,0.124242,-0.0125428,-0.0745052,0.112753,0.00730382,0.0783302,0.00832356,-0.043808,0.00958376,0.0078469,0.0359497,0.0622031,0.126038,-0.0417729,-0.151399,-0.121758,-0.0395876,0.0610014,0.0359854,0.0229058,0.0514652,0.00176009,0.122425
60,28.0135,-0.0393174,0.0569178,0.00564306,0.0553567,-0.0455394,0.139792,-0.00810488,0.0588753,-0.120829,0.15346,0.083594,-0.10814,-0.0448243,-0.160133,0.131714,-0.0851641,-0.000228878,0.052237,-0.13068,0.116406,-0.0471633,-0.0655391,0.0363106,0.116042,0.163572,-0.225384,0.106265,-0.0126445,-0.00661434,0.0124187,0.0203395,0.0533468,0.170479,-0.0707755,0.116488,-0.129815,-0.0531965,-0.0189639,0.0517,0.0310851,0.120313,-0.0668827,-0.00828263,0.27046,-0.0977543,0.0162909,0.148761,0.0490463,-0.21141,-0.0473565,-0.237469,0.118369,0.0610795,-0.0161637,-0.0536412,0.232058,0.11636,0.195699,-0.0246804,0.0978162,0.0247797,-0.195404,0.0693739,-0.046321,-0.101036,-0.0707738,0.0805846,-0.0829314,-0.00832049,0.0825501,0.121884,0.178235,-0.0261361,0.0786794,0.0355186,-0.024766,0.0568458,-0.0976854,-0.0173609,-0.144143,0.00686539,0.0433672,0.00657199,0.190756,-0.153319,0.132937,0.0659967,0.00823619,-0.109927,-0.0577571,0.0548558
61,-27.6571,-0.0902319,-0.0362909,0.171393,-0.012975,-0.165725,0.0504148,-0.0794071,-0.218355,-0.056696,0.067465,-0.0512339,-0.123797,0.202151,-0.0119764,0.0443755,-0.00928699,0.0721632,-0.232511,-0.0633786,-0.141695,-0.0148191,-0.0229515,-0.0362033,-0.102369,-0.228715,-0.0525079,0.209096,0.0404343,-0.175454,-0.0489232,-0.120005,0.186447,-0.0922558,-0.0623981,0.0107828,0.048321,-0.0300678,0.00226769,-0.0560362,-0.194884,0.0117081,0.136815,0.0234555,0.0952187,-0.209284,-0.0235714,0.00860403,-0.021077,0.0333261,0.105933,0.041703,-0.026993,0.0750664,-0.0472247,-0.206739,-0.0574908,0.0395558,0.104166,0.0822994,-0.0691876,-0.00768666,-0.23647,-0.0797829,0.194445,-0.016709,0.0677359,-0.0509775,0.0808178,0.0253531,0.0091353,0.0218675,-0.0669887,0.00489235,0.0227762,-0.0114693,-0.165212,-0.130007,0.0648744,0.0388279,-0.000176076,-0.201511,-0.0174119,0.105537,-0.0346822,-0.0840396,0.0454353,-0.0607655,0.0291371,0.233712,-0.120727,0.0100152
62,27.2933,0.0874271,0.0532229,0.0474064,-0.0497369,0.0965173,0.0557797,-0.0593762,0.116217,-0.187872,-0.123957,-0.0466839,-0.0549079,-0.0954527,-0.00441664,-0.127256,0.0912105,-0.00136492,0.00660497,-0.105966,-0.0424747,0.0221522,-0.182891,-0.108125,0.0382341,0.0196646,0.00470858,0.106528,0.191791,0.0488563,-0.0491755,-0.00852601,0.151596,-0.0865243,-0.150303,-0.0242913,-0.174375,0.0232487,-0.0133315,0.0225654,-0.0741128,0.126292,0.102614,0.0226878,0.0297467,0.157115,-0.135946,0.0325461,0.0456818,0.0550247,0.118406,0.105302,-0.184212,-0.14474,0.116265,0.0358442,0.139571,0.0763782,-0.124263,-0.155399,-0.0923129,0.0514462,-0.141977,-0.246061,-0.0124804,0.110005,-0.214079,-0.147071,-0.098859,-0.0988176,0.110966,0.0289659,0.0489446,0.158979,-0.112717,0.0875546,-0.106275,0.167149,-0.0538167,0.126794,0.0646991,0.0907003,-0.0860282,0.0885911,-0.141471,-0.0309773,-0.0280453,0.214276,0.0884322,0.000978736,0.101123,0.0255301
63,26.4269,0.104647,-0.162623,0.0535347,0.0294666,-0.172595,-0.0154663,-0.029481,-0.0594365,0.0616038,-0.103009,0.0573611,-0.0795621,0.140694,-0.276832,0.0272366,-0.216465,0.00819602,0.0694933,0.0939242,0.0350963,-0.0405785,0.11811,0.154697,0.0710904,-0.0474095,-0.0552564,0.0361287,0.0227701,0.110286,0.0246994,-0.00896989,-0.158929,0.0354382,0.133529,0.031948,0.187611,0.0612395,0.00665822,-0.129043,-0.0264794,-0.128541,0.0623299,-0.0541837,-0.0456988,0.125247,-0.0158865,0.0309776,0.021515,-0.170497,-0.0124167,0.114386,-0.0453136,-0.0860137,-0.0427758,-0.112117,0.0369971,0.105093,-0.00773329,-0.167582,-0.0625603,-0.0419834,-0.20011,-0.256694,-0.0872043,0.0585812,-0.0421894,0.0871457,0.0507539,-0.00500466,0.0882514,0.213239,0.028529,-0.0188626,-0.105318,-0.0533673,0.0896995,0.0144156,0.0392247,-0.0274268,-0.055851,-0.0773636,0.166203,-0.0998136,-0.0883008,0.247434,-0.121343,0.138519,-0.14229,0.0020315,0.0568091,0.197517
64,-25.5689,-0.0953101,-0.112861,0.193196,0.253683,-0.0172315,0.00962002,0.0978972,0.0416916,0.0192755,0.000718349,-0.278529,0.148084,-0.0367526,0.0877589,-0.0137364,0.0143564,0.108619,0.00199932,0.0902183,-0.165724,0.0167721,-0.132868,-0.122712,0.0821449,0.0922165,0.0592265,0.054009,-0.0432545,-0.0544507,0.0400851,0.0829401,-0.181038,-0.181235,0.0467761,-0.0203182,0.0391806,-0.0522936,-0.136853,0.0971626,-0.268293,0.0146841,-0.0887883,-0.0765154,0.193168,0.043432,-0.026422,0.165355,0.0961296,0.061944,-0.151426,0.00509193,1.92039e-05,0.0932955,-0.0954189,0.142233,0.0106064,-0.0103557,0.0658663,-0.0490327,0.117376,-0.288937,-0.00457296,-0.0605035,0.0943569,-0.0303463,0.00712756,-0.0355285,-0.0580393,-0.0460152,0.247696,0.028311,-0.118878,0.0578418,-0.0684075,-0.0252038,-0.04139,0.0146647,0.109269,-0.0794691,-0.0537335,-0.0695016,0.0476523,-0.135118,-0.00308655,0.0412406,0.0809233,-0.0281045,-0.0537557,-0.147749,0.12781,-0.0643936
65,25.4984,0.0632448,0.0135076,-0.230603,0.109357,0.0303952,-0.047262,0.044763,-0.0112859,0.0770557,0.13205,-0.131519,0.00997564,-0.00332486,0.0330241,0.0100214,-0.0315491,-0.207672,0.00458293,-0.075238,0.170382,-0.0298336,-0.0969632,0.105482,-0.132859,-0.0602638,-0.0306313,-0.0768881,-0.0875326,-0.0202805,0.0681349,-0.0759225,-0.0711175,-0.0373788,-0.151354,0.0766917,0.0176505,0.023907,-0.251959,0.0128063,0.031501,-0.0243085,0.195716,0.080575,-0.0837494,-0.00793639,-0.0775321,0.0742789,0.0464508,-0.0044745,0.0721973,0.0374302,-0.151423,0.0734542,-0.106116,0.160618,0.0204231,0.157406,-0.0319514,0.256061,-0.0158565,0.0199346,-0.189881,-0.0178264,0.113334,-0.0372847,0.0239853,-0.0608157,-0.178503,0.0373635,-0.0788944,0.122639,0.176939,0.0632475,-0.133465,-0.00707041,0.129734,-0.118662,0.0621196,-0.137893,0.124475,-0.197754,-0.0924529,-0.00354351,0.0981318,0.0975828,-0.091926,0.146416,-0.00919484,-0.0881043,0.00320233,-0.262236
