Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59,Eigenvector_60,Eigenvector_61,Eigenvector_62,Eigenvector_63,Eigenvector_64,Eigenvector_65,Eigenvector_66,Eigenvector_67,Eigenvector_68,Eigenvector_69,Eigenvector_70,Eigenvector_71,Eigenvector_72,Eigenvector_73,Eigenvector_74,Eigenvector_75,Eigenvector_76,Eigenvector_77,Eigenvector_78,Eigenvector_79,Eigenvector_80,Eigenvector_81,Eigenvector_82,Eigenvector_83,Eigenvector_84,Eigenvector_85
44,42.9148,-0.0664227,-0.147857,0.140275,-0.129914,-0.0748108,-0.0835678,0.0212452,-0.00735369,0.0605717,-0.0567012,0.0756193,-0.0229693,0.0833715,-0.116855,0.0550079,-0.0376763,0.1469,-0.125378,-0.0355066,-0.200818,0.141099,0.0147271,0.046275,-0.00271945,-0.0838524,0.072034,0.0301273,-0.259265,0.0120548,0.234609,0.131152,0.0474429,-0.00335525,0.0110496,-0.13304,0.01503,0.0472258,-0.131588,0.0570323,-0.048842,-0.188482,0.0562331,-0.0827236,0.00715008,0.0293298,-0.20943,-0.057133,-0.123123,0.0305659,0.0715613,0.0452368,-0.106796,0.150156,-0.0633959,0.0247559,-0.00073536,-0.124745,-0.0807726,0.179637,-0.0590523,-0.0875032,-0.0391512,-0.0457143,0.0822113,0.215756,0.161734,0.0473024,-0.0465597,-0.0907979,-0.0245301,-0.0888935,-0.178293,-0.0958178,-0.0683753,-0.0112235,-0.0666779,0.192433,-0.167819,0.0671536,-0.309618,0.0218398,-0.125514,-0.0558372,-0.122887,0.0973177,-0.0407063
45,-41.2522,-0.0542844,-0.0236421,-0.0921522,0.12312,0.0240491,-0.0811017,0.0122686,-0.0961612,-0.174104,0.0204003,0.0534344,-0.132998,0.00287922,0.015348,0.0891005,-0.0779036,0.00657575,0.0412557,-0.034475,0.165184,-0.0475973,0.0934929,0.0816117,-0.0289507,-0.1201,0.103484,-0.12746,-0.204949,-0.00519403,-0.105477,0.0803267,-0.199319,0.190193,0.015699,-0.110353,-0.00430876,0.0983878,-0.0784042,0.0280063,0.0110668,-0.0298687,0.105819,0.0272321,-0.179417,0.0911554,0.13118,0.238373,0.0840062,0.299399,0.0642645,0.0880481,-0.131125,0.0117311,-0.0206018,-0.233388,-0.0358067,0.0307101,0.0105712,0.151357,-0.0644799,0.0862638,-0.213399,-0.0593522,0.0421284,0.134363,-0.0706587,0.0496462,-0.110312,0.0938947,0.152261,-0.103285,0.240199,0.0489959,-0.165202,0.0808593,-0.112535,-0.0805324,0.0838088,-0.0968106,-0.0308625,0.00717686,0.039599,0.0732312,0.0752956,0.11762,0.0535741
46,-39.5181,-0.0235187,-0.104916,-0.0916951,0.0721338,0.0676732,0.0368606,-0.0664247,0.134747,-0.161132,-0.0725923,-0.0393342,-0.0886735,-0.045548,-0.156134,-0.148231,-0.36075,0.0535079,-0.143265,-0.0380944,0.0610304,0.0679225,-0.205619,0.0430624,0.0836553,0.0525924,0.185093,-0.118435,0.161692,0.152862,-0.0330314,0.0920868,0.0947509,-0.115436,0.0262425,-0.0260445,-0.00958322,-0.0256453,0.0811343,-0.0119625,-0.187097,-0.108166,-0.0196229,0.039665,0.0132419,-0.112756,0.164321,0.196772,-0.105671,-0.00588881,-0.0428498,0.0387847,-0.154196,-0.0975265,-0.135429,0.0946357,-0.0765014,-0.172186,0.0830352,-0.0395584,0.0631987,-0.0893784,-0.049815,-0.100218,0.0630886,-0.0180684,-0.0244583,0.0732228,0.0621709,-0.117701,-0.154689,0.181074,0.064183,0.0338837,-0.115046,0.0927701,-0.0478084,0.0865765,0.0950831,0.0388618,0.0735028,0.128161,0.0518222,-0.0937896,-0.127802,-0.0362953,-0.218064
47,39.3989,-0.191945,-0.0439101,-0.163367,-0.0997213,0.0657465,-0.14315,-0.0255642,-0.0998128,-0.0442574,0.117829,0.0301629,-0.122084,0.158963,0.170263,0.132949,0.0825159,0.0256794,-0.0606195,-0.136967,0.0943597,0.0288755,0.260202,-0.167689,0.26074,0.059843,0.067314,-0.0052968,0.0150113,0.193449,0.107898,-0.0206233,0.0717782,-0.0720332,-0.102377,-0.083401,-0.141386,0.0250365,-0.00697489,0.0180022,-0.126246,-0.0633942,-0.0317765,-0.0726951,0.0226517,0.0561565,-0.0200108,-0.168579,0.183494,-0.0206196,-0.0657308,0.0644902,0.065362,0.00784203,0.0917188,0.0244513,-0.0100602,0.080765,0.0874249,-0.0249016,0.040915,-0.165485,-0.188329,0.14208,0.0259857,-0.178651,-0.0781311,-0.0683122,-0.0889959,-0.147904,0.00934742,-0.0838974,-0.141206,0.0914303,-0.153926,0.0692742,-0.0266104,-0.0732222,0.137519,0.0280821,-0.0591071,-0.0911871,0.120747,0.0149866,-0.0555887,-0.162762,-0.205436
48,37.812,-0.139388,-0.0797234,0.00221384,-0.109093,0.0583124,0.0197857,0.104815,0.00259979,0.0975,0.204738,0.0630512,0.0214697,0.0871535,-0.100127,0.0865731,-0.140461,-0.141124,-0.152929,-0.214777,-0.0670322,-0.0691627,-0.0271815,-0.147819,0.0127081,-0.00727095,0.0909405,0.144814,-0.0204961,-0.18497,-0.223248,-0.0263815,0.102479,-0.128853,0.182736,-0.00818867,-0.0254942,-0.0347454,-0.138704,0.016805,0.133447,0.139584,-0.117921,0.144452,-0.167639,-0.0283923,0.211687,0.050345,0.00022845,0.0431609,7.40445e-05,0.0657527,0.0858131,0.163829,-0.155402,-0.00614846,-0.206991,0.0728048,0.0711063,-0.0608315,0.0508127,0.0524042,0.0233682,0.0504783,0.015196,0.0136076,0.110881,0.108905,-0.0596076,0.130716,-0.0970614,-0.0280953,-0.126419,-0.140722,0.0618705,0.0734252,-0.00293637,-0.251378,-0.132301,-0.143763,-0.127453,0.0221742,0.0471766,-0.149311,-0.0535074,-0.0672664,-0.0171099
49,36.6293,0.0962686,0.0798685,-0.0949155,0.00837495,-0.0839831,-0.0341752,-0.154646,0.304355,0.0177201,0.0403237,0.0908391,-0.14623,0.0818699,-0.00896962,0.110822,-0.109945,0.170935,0.0193461,0.0594131,0.184446,-0.0452772,0.00960843,-0.177224,-0.0792257,-0.139166,0.0120232,-0.115992,-0.00259265,-0.0269806,0.0117719,-0.0315272,-0.0640161,-0.117506,0.0244311,0.101127,-0.0619303,0.0865473,0.128481,0.0733988,0.0469342,0.103615,-0.105334,0.0836638,0.0692678,-0.0752234,-0.0641356,0.0695912,0.0551648,-0.0270529,0.24738,-0.0844546,-0.0808117,-0.0522891,-0.078023,0.165142,-0.164444,0.180627,0.11517,0.128779,-0.0997539,-0.0539928,0.00408922,0.0834865,0.0209683,0.199981,0.0496207,-0.188762,-0.15962,-0.015748,-0.189242,-0.132767,-0.162607,0.0654191,0.0251113,-0.0107617,0.223821,0.0603459,0.121675,0.0166822,-0.023066,0.0281838,-0.0976688,0.0225188,0.170225,0.013916,0.104681
50,-36.085,0.126739,0.109353,-0.0375959,-0.191718,0.0829274,-0.0316302,-0.0631217,-0.00355639,-0.218155,-0.17196,0.00578397,0.0494795,0.00224562,0.0761089,-0.0884237,0.0707283,-0.0135947,0.0782239,-0.00337773,-0.126782,-0.107992,-0.190325,-0.124078,-0.0209793,0.222671,0.0366297,0.220287,0.0124603,-0.165108,0.00197836,0.0210027,-0.123925,-0.160224,0.0235145,-0.0264438,-0.010635,-0.0341738,-0.0572691,-0.167108,0.00396357,0.0909547,0.166343,-0.122059,0.00215907,0.104397,-0.0132103,0.111361,0.0643282,-0.0344808,-0.0343338,-0.0538881,-0.0651034,-0.146133,0.0868485,0.12939,-0.0325709,-0.00577499,0.118512,0.17037,-0.0866215,0.00216171,-0.26273,-0.0746344,0.0519623,-0.0331443,0.0806275,-0.123632,0.000325234,0.0926941,0.00991169,0.0536575,0.0339782,0.0695047,-0.205426,0.0260778,0.114047,-0.222352,-0.217458,0.148282,-0.160326,0.0765037,-0.116099,0.036978,0.0215942,-0.0655709,-0.0817259
51,-35.2123,-0.0109099,-0.0304764,0.16755,0.0421237,0.00335265,0.163759,0.0478635,0.0659164,0.10259,0.0989308,-0.00120318,0.0846306,0.0375013,-0.14117,0.0284872,-0.0117282,0.264419,0.00513664,0.0836058,-0.0485647,-0.116347,0.0809384,-0.10014,0.0342875,-0.0273575,-0.153002,-0.15633,-0.00473108,-0.00846361,-0.119544,0.136666,-0.0439561,-0.0993978,0.0465844,-0.218053,0.065554,0.170828,-0.199562,0.0680136,-0.234321,-0.00364034,0.127027,0.0274143,0.137841,0.0123022,0.0925621,-0.000259529,0.0583101,0.0715385,-0.0175552,0.0536928,0.206971,0.0473913,0.0546597,-0.0214657,0.142626,-0.000209074,0.175251,-0.153674,-0.0917011,-0.0777966,0.0418608,-0.219586,0.0372086,-0.140365,0.132388,0.0950035,-0.188595,-0.0365628,-0.0369132,0.133468,0.0613285,0.038978,0.0405037,-0.0180033,0.198883,-0.142807,0.0237972,0.148568,-0.0231313,0.00145998,0.00679627,0.199246,0.0838262,0.111229,-0.0455626
52,33.7354,0.067741,0.140426,-0.0220961,0.0906771,-0.0358903,-0.0645453,-0.0401047,0.0524081,-0.0374853,-0.0839675,0.0924343,0.0525469,-0.0705426,-0.00857111,-0.0432827,-0.0738851,0.0164543,-0.110159,-0.0389859,0.024995,-0.157291,0.0983952,0.0472243,-0.158624,-0.060864,0.223518,0.0658311,0.16551,0.318966,0.136713,0.0351428,-0.0485454,-0.0540922,-0.081575,-0.0266397,0.0419139,-0.017354,-0.163425,-0.0778661,0.0145943,-0.146497,-0.0284084,0.0276639,-0.061031,-0.0251678,0.000386768,-0.0659322,-0.0294085,0.16099,0.035685,-0.233251,-0.0696237,0.0614462,0.0346319,-0.0884154,-0.0373516,-0.05474,0.141888,-0.0974961,0.0996182,0.0437707,-0.0351485,0.169944,0.0500086,-0.0106762,0.173744,0.0618568,-0.142495,0.210666,0.273167,0.11733,-0.27384,-0.0771493,0.0890818,-0.0881333,0.0150756,-0.0472692,-0.140701,0.0860407,0.156368,0.0536872,0.0459695,0.14547,0.0105942,-0.117203,0.0750442
53,-33.5178,-0.0431212,-0.0365616,0.0899371,-0.0870794,-0.0755809,-0.134176,0.1624,0.0147216,-0.0857466,0.0658429,-0.0448269,0.182705,0.0139144,-0.0500828,0.100806,-0.0773635,-0.11924,0.208714,-0.154981,0.0178459,-0.0239706,-0.0903841,-0.0229312,-0.103042,0.0759098,0.0302947,0.0138681,0.00671408,0.0972169,0.322205,0.0209741,0.0345503,0.0419302,0.0239835,0.104734,-0.0927643,0.0482845,-0.103894,-0.0542214,-0.0143946,-0.0467775,0.0615962,-0.118354,-0.0977615,0.0747674,0.265259,-0.0780198,0.121379,-0.0414831,0.112597,0.157862,0.09981,-0.0752137,-0.186856,0.0910752,0.155565,-0.0950368,0.0300351,0.0407027,0.116692,-0.132773,-0.0346727,-0.0625604,-0.0259483,-0.0816894,-0.0572009,0.018323,0.0195989,0.146659,-0.100327,-0.148985,-0.0075784,-0.132382,0.104916,0.158313,0.0494122,0.110274,0.157908,0.0486867,0.108594,0.191974,-0.164094,0.0614555,0.239066,0.0473985,0.0828039
54,-32.5534,-0.0511997,0.0314254,-0.0748839,0.0334435,-0.12295,0.111725,-0.0510123,-0.0403766,-0.0207022,-0.118224,0.178066,-0.0351772,0.0545636,-0.0320563,0.0119948,0.0131961,-0.00993023,0.0794541,-0.0482872,-0.175224,0.0614714,-0.219802,-0.0379338,-0.228565,-0.0706062,0.0138667,-0.171787,0.03367,0.0848619,-0.00277909,0.179476,0.0312476,-0.233367,0.0189724,0.13127,-0.158407,-0.00615454,-0.0104153,0.12953,-0.0030221,0.0737829,0.0288459,0.0137901,-0.0370746,-0.115987,-0.156384,-0.169919,-0.00905649,0.0741528,-0.254438,0.113446,0.050907,0.102809,-0.103787,0.0252263,-0.172896,-0.00172371,-0.102598,0.0502049,-0.0317119,-0.0917076,-0.0255379,-0.042116,-0.253323,-0.0749101,0.127702,-0.193233,-0.000580322,-0.003836,0.233257,-0.0694591,0.144134,-0.156509,-0.0670369,-0.0263331,-0.0770441,-0.132517,0.135496,-0.0743811,0.0639317,-0.082395,0.0279294,0.0892563,0.113582,0.0479338,-0.134652
55,31.9863,-0.0795496,0.0247635,0.110738,-0.146335,0.0824998,0.0342569,0.201751,0.109695,0.0313881,-0.0351085,-0.108964,-0.0370024,-0.117033,-0.136127,-0.0808806,0.131744,0.0366707,-0.204296,0.0426972,-0.0156627,-0.114817,0.117296,-0.106665,-0.144556,0.171952,-0.0197953,-0.0701111,-0.0138236,0.106331,0.0581239,0.152236,-0.0572716,0.0231172,-0.0305607,-0.11027,-0.197866,-0.0528475,-0.00499559,-0.145452,-0.0161463,0.0191226,0.0236461,-0.0264689,-0.139023,-0.110677,0.0529855,0.00244029,0.214329,0.134147,0.0217483,0.0631257,-0.15221,-0.0597619,0.132236,0.0909803,-0.214819,0.202432,-0.0467454,-0.00828385,-0.0906477,-0.0659928,-0.0221333,-0.105282,-0.0769496,-0.0354569,-0.234537,-0.101113,0.069181,0.00231725,-0.00612693,0.215802,-0.00981013,-0.0972053,0.147067,-0.164499,0.0107393,0.183219,-0.00509491,-0.256447,-0.0747421,-0.0289918,-0.0480752,-0.00808003,-0.064111,0.0453298,0.0507262
56,31.8834,0.0587299,0.1591,0.293353,-0.175679,-0.049661,0.0481565,-0.00798809,0.0159177,-0.259519,-0.0893544,-0.00164874,0.124944,0.0477743,0.107431,-0.116778,-0.104305,0.0982589,-0.0444078,0.0829614,-0.0894556,0.0271822,0.0902643,0.0297738,0.018976,-0.14175,0.00766302,0.0364677,-0.102012,-0.0166568,-0.119952,-0.101308,0.0209556,-0.029279,-0.20546,-0.110653,-0.237261,0.159078,0.115461,-0.185858,0.160298,-0.109766,-0.231195,0.0518186,-0.11343,-0.0915982,0.0183142,-0.123112,-0.126073,0.178108,0.018392,-0.00195203,0.0434822,-0.0360794,-0.130551,0.121609,0.084082,-0.116267,-0.0802356,0.0195307,-0.134546,-0.0510091,0.0792086,0.0089776,-0.112245,-0.0846251,-0.0410522,0.0892245,-0.0777529,0.0900398,-0.1388,-0.0681735,0.0668467,0.121349,-0.0321066,0.117514,-0.000229552,-0.055299,0.0416591,-0.0485714,-0.0444862,-0.0751968,0.178075,0.0990593,-0.0166382,-0.121262,0.0190177
57,-30.1765,-0.153722,-0.235395,-0.107484,-0.0804009,-0.047017,0.188207,0.160612,0.107054,-0.0592378,-0.0324978,0.0447134,0.0965719,0.0144571,0.18546,-0.0170791,-0.146803,0.0129111,0.0545134,0.116515,-0.0581981,0.00865521,0.00313822,0.0595504,-0.10227,-0.0938345,-0.100395,-0.124479,0.0800661,0.0376281,-0.0313508,-0.0865681,-0.28794,-0.174993,0.0316858,-0.120648,-0.00506007,-0.0993422,-0.220167,-0.117818,0.0621606,-0.0221724,0.138639,-0.153715,0.0965078,0.0125274,0.138419,-0.225344,-0.118325,-0.00477266,0.229355,0.0213994,0.0953223,-0.0136072,0.0107965,-0.00209607,-0.110216,0.169764,-0.00111302,0.0203878,0.0448147,0.197062,0.0318446,0.210013,-0.00504269,0.051793,-0.0517841,-0.0765222,0.0220541,-0.0699664,-0.0325698,-0.076215,0.117024,0.030897,-0.0661926,0.0523228,-0.0466519,0.0779467,-0.0274784,0.0728788,0.0987891,0.0321568,-0.0252589,-0.0266727,-0.254808,-0.0402902,-0.0280111
58,30.0366,0.0424823,-0.127411,-0.0540504,-0.134293,-0.176029,-0.0877567,0.0965959,0.0155649,-0.121478,-0.0297719,-0.159587,0.201057,0.0164305,0.0447485,-0.0696235,0.0350242,0.0235834,0.105499,0.065483,0.142379,0.0643836,-0.0483429,0.092912,-0.0989982,0.0737051,0.0608635,-0.107714,0.00340134,-0.0040302,-0.00704572,-0.0416061,0.018494,0.0493344,0.0223946,-0.152281,0.00921122,-0.0706576,0.0127748,0.100535,-0.0504729,-0.0400768,0.0369302,0.317871,-0.078085,-0.0224876,-0.193442,0.0776842,0.0934357,0.00805946,0.0338399,0.0450936,-0.0751536,0.186629,0.0193856,0.0161064,0.0416422,0.0432074,0.0322749,0.173337,0.0531972,0.318363,0.112096,-0.0827834,0.120641,-0.218344,0.0762413,-0.0538037,0.165363,-0.0343442,0.0268809,0.0160896,-0.1977,-0.118077,-0.0112106,0.0501614,0.182252,-0.126618,0.268076,-0.0209251,-0.133579,0.0255107,0.0536379,0.0661661,-0.0902551,-0.128915,-0.0341608
59,26.7925,-0.0317952,-0.0721572,0.0344624,0.00380073,0.108321,-0.176791,-0.222193,0.0179934,-0.0933067,-0.0951336,-0.0125028,0.171967,0.137546,-0.100357,0.0320526,0.128648,0.176567,-0.0559719,0.0381759,-0.0591099,0.0682216,0.0372216,0.166552,0.030914,-0.115076,0.172791,-0.0116678,0.1136,-0.134143,0.0205536,0.115384,-0.0472753,0.116337,0.0320331,0.0529196,-0.0464215,0.1251,0.0846938,0.0671447,0.199605,0.151871,0.0710527,-0.107372,-0.174422,-0.0262149,0.211702,-0.0214932,-0.0228987,-0.110705,0.030394,-0.0774933,0.104395,0.254724,0.197167,0.112623,-0.0114255,-0.0553483,0.0776628,-0.111532,0.127564,0.0862329,-0.047254,0.173704,-0.0229198,-0.0586707,0.0502303,-0.117337,-0.00968799,-0.0289893,-0.124223,0.218118,0.0179504,-0.0143542,-0.0907722,0.0376251,-0.0444287,0.048731,0.0850533,-0.107013,0.0110211,-0.112889,-0.165111,0.129212,-0.0264089,0.188208,-0.0619075
60,-26.054,-0.167839,0.102904,-0.148841,0.0726767,0.210427,0.0152519,-0.0272098,-0.107994,0.0706608,0.13667,-0.11331,0.12046,0.0790691,0.139459,0.0448593,-0.143346,0.170889,-0.0606615,0.0959193,-0.156471,0.21081,-0.16222,0.0712657,-0.0755222,0.0924941,-0.167112,0.0352891,0.021139,0.138255,-0.0147819,0.03557,0.020254,0.0755778,-0.055132,-0.0785495,0.0836428,0.0998501,-0.0237695,-0.0398256,0.121948,0.0522417,-0.103086,0.0978145,0.114398,-0.0357146,0.0423098,0.190618,0.100821,0.344294,0.0460055,0.0374463,-0.0064712,0.159764,0.00335521,0.206497,0.165782,0.0273297,-0.0783019,-0.0154276,-0.0561997,-0.0339066,-0.125873,0.0686324,-0.044454,-0.0266124,-0.0354009,-0.162523,0.139638,0.00560716,0.077764,-0.0650458,-0.126697,-0.00900033,0.0221559,0.0277826,0.0938722,0.0188244,-0.132768,0.0894159,0.136109,-0.031451,-0.0520126,-0.202991,0.0933722,0.0361154,-0.0173973
61,-24.7789,-0.0818507,-0.0292477,-0.0108544,-0.0125321,0.107072,0.0492256,0.0664327,-0.0556762,-0.189635,0.0944599,-0.130089,-0.301388,-0.0011636,-0.0487045,0.166839,0.145424,-0.00670657,0.0438933,0.0400948,0.00371693,0.0510357,0.0375587,0.0124558,-0.106351,-0.0559482,0.0199011,0.00384596,0.00487867,-0.0973293,0.0205976,0.0755485,0.0841974,-0.0957078,-0.0769742,0.107772,0.0887899,0.1776,-0.184588,0.04145,0.115601,-0.195574,0.0502322,-0.185478,-0.0411475,0.0476417,0.0869561,0.0972688,-0.148924,-0.127232,0.0670943,0.0708969,-0.0225002,-0.0444618,-0.145727,0.162824,0.076783,-0.0375073,0.119395,0.0385519,-0.105539,0.058898,0.154581,-0.0224896,-0.0157379,-0.0675255,0.050076,-0.0515459,0.156423,0.0922181,0.0557092,0.0595804,-0.119331,0.0163466,-0.188224,-0.369166,0.138464,-0.0328555,0.0605587,-0.0904101,0.110307,-0.0585771,0.236889,-0.0497989,-0.043883,-0.0168019,0.07421
62,24.1557,-0.0830751,0.0536914,-0.0175577,0.0777493,0.136958,0.00627873,0.130616,-0.0281498,0.0816333,-0.325579,-0.184109,0.0334009,0.00611848,0.020958,0.0760821,-0.130527,-0.119838,-0.0273334,0.290265,0.04123,0.21369,0.0109233,-0.204296,0.0695437,-0.106538,0.0738735,0.06895,0.0451331,0.109339,-0.197232,0.19138,-0.0390215,0.0627556,0.0462952,0.00986397,0.0174281,0.112649,0.0242944,0.0843158,0.0856787,-0.050694,0.000395846,-0.151727,0.111962,-0.00170048,0.0983037,-0.130602,0.153512,-0.16096,-0.0215582,-0.0125923,-0.12226,0.0599778,0.0141299,-0.0247666,0.0614979,0.0822253,-0.0698994,0.0268931,0.124492,0.00200029,0.0132158,-0.173001,0.0155779,0.0118466,0.248291,-0.0217578,-0.0803063,0.145913,0.0268052,-0.0646223,0.0378721,0.0935787,0.0773464,0.0247648,-0.0362876,0.0222872,0.0613976,-0.106312,-0.152304,0.0736785,-0.0563999,-0.0274834,0.0466583,-0.271588,0.0512433
63,-23.922,0.116832,-0.141326,0.0862161,0.0793705,0.120579,0.0355035,-0.0428689,0.0125549,-0.0277203,0.209128,0.0280686,0.139229,0.0194903,-0.166695,-0.113677,-0.0397041,0.0368652,-0.0248721,-0.0313725,-0.0502871,0.212272,0.0870897,-0.208345,0.0145523,0.0783004,-0.0830085,-0.0825966,0.0571194,0.14066,0.155851,0.211026,-0.0918396,0.11665,0.163004,0.108246,-0.0344186,-0.0111522,-0.0252017,-0.0179792,0.125344,0.0572302,-0.0615284,-0.0302868,0.113137,-0.0831339,-0.0045059,0.084032,-0.182665,-0.0507282,-0.140242,-0.0141649,0.108388,-0.0726283,0.0401567,-0.0805539,-0.0532907,-0.0352415,0.0421343,0.20282,-0.0443533,-0.0119826,-0.0793359,0.00560376,-0.0334024,0.11115,-0.168686,0.012357,0.137154,0.105197,0.0454528,-0.0529131,-0.113094,0.14119,-0.000851818,0.0577805,-0.039834,-0.230215,0.127422,0.0609729,-0.0318431,-0.0997242,-0.0116489,0.16907,-0.21705,-0.14066,0.265707
64,22.7147,0.156543,0.0849936,-0.0556691,0.0983175,0.0898272,-0.0286804,0.00653243,0.0423853,-0.026016,-0.111349,0.165953,0.158751,-0.0430951,0.111741,-0.175725,-0.0821771,-0.0325112,-0.0247106,-0.071601,0.109132,0.142837,0.0159715,-0.130775,-0.232721,0.00503676,0.0740227,-0.00978073,-0.190805,-0.0163471,-0.204779,-0.0116117,0.0549347,0.0553479,0.00594051,0.0890012,0.067679,0.20737,-0.00830123,-0.0523437,-0.0486307,-0.0834576,0.213208,0.0109305,0.00772027,0.194219,0.0287251,-0.00464098,-0.0274675,-0.0871263,0.0161385,-0.00947855,0.21555,-0.00716883,0.11307,-0.0233871,-0.116867,0.0408673,0.0984694,0.0839153,-0.17982,-0.218104,0.0958096,0.0695082,-0.014362,-0.22387,-0.0493382,0.140018,0.030499,-0.0600558,0.134879,-0.058171,-0.194763,-0.00266601,0.0145621,0.0986702,0.0410312,0.132519,0.0411681,-0.150828,0.022606,-0.00576671,-0.0483545,-0.217551,-0.120379,0.14696,-0.0563611
65,-22.182,0.081711,-0.0467977,-0.0384296,0.0175719,-0.0548625,0.0248443,0.0845643,-0.0950043,-0.0460352,-0.0336424,-0.150349,-0.0737545,-0.170778,0.0214474,-0.0108708,0.0739864,-0.231705,0.0152678,0.0560315,0.0820665,0.170954,0.0149338,0.0334683,-0.0369656,-0.140776,-0.145996,-0.00946726,0.0486467,-0.0172909,0.197601,-0.0114334,0.0672301,0.0720672,0.0505517,-0.0216949,-0.0727486,0.0893597,0.0592247,0.0258152,-0.0353214,0.0146331,0.100236,0.267436,0.0626071,-0.0857234,0.141995,0.0641663,0.0403965,-0.0241028,0.232418,-0.23812,0.224497,0.120139,0.00305734,0.149095,-0.16843,-0.0815287,-0.142381,-0.0103541,-0.0815834,-0.171224,-0.190767,-0.00534176,-0.0857991,-0.0707802,0.0185972,-0.0344002,-0.251355,-0.0609974,-0.0321684,0.0810374,0.0696778,-0.131677,-0.0814189,-0.132492,-0.122268,-0.116011,-0.0672649,0.150521,-0.0991231,0.121489,0.116449,-0.0168849,-0.109775,-0.0193081,0.0803228
66,20.0238,-0.0349071,0.14238,-0.164359,0.030835,-0.187452,-0.0869992,-0.0752924,-0.0158225,-0.119146,-0.174505,0.0417178,-0.0307103,0.237128,-0.0719454,0.110772,0.100818,-0.0605729,-0.167587,0.27402,0.134494,-0.18262,0.0360636,-0.103313,0.034037,-0.116759,-0.0792336,-0.00760634,-0.0689875,-0.014911,0.0540019,0.0861052,0.212923,0.0355519,0.0428294,-0.0865981,0.184903,0.0440124,-0.198313,-0.250145,-0.0030425,0.0829395,-0.0646456,-0.120921,-0.00614749,-0.285305,-0.0683616,0.0157798,-0.115104,0.0142296,0.0324369,0.0346549,0.138892,-0.0310855,0.0658184,-0.0331172,-0.0342416,0.0413237,-0.0356443,0.0382346,0.0525145,0.0115061,-0.0149993,-0.0953993,-0.0670719,-0.0410355,-0.0908535,0.0896266,0.207264,-0.0753481,-0.0384897,0.0402304,-0.0343099,-0.135965,-0.00964496,0.182251,-0.0789285,-0.111725,0.0349847,0.0837692,0.0521044,0.125357,-0.0197105,-0.12509,0.0306495,0.0446138,0.0854351
67,18.3773,0.0129056,0.150063,0.149189,-0.0220616,0.0302878,0.25271,-0.0744217,-0.0969506,0.000448472,-0.0772198,-0.190576,-0.0130515,0.127557,0.0539171,0.056838,0.00699872,-0.0684819,0.00443822,-0.208192,-0.0127265,0.0346889,-0.000759097,0.0521827,0.0922543,-0.0322005,-0.0655722,-0.0150665,0.151147,0.0432983,-0.00978846,0.0170138,-0.00303254,-0.0952217,0.0390556,0.0766381,-0.193444,0.110708,-0.148775,0.113171,-0.209889,0.0589702,-0.0477894,0.0557533,-0.0989156,-0.05485,-0.0104418,-0.0334542,0.193583,0.0369124,-0.0614562,-0.15036,0.033589,0.0222749,0.118033,0.0256887,-0.0451585,0.0721144,0.170099,0.298456,0.0627187,0.172145,0.13706,0.0199281,-0.0729508,0.0760829,0.0354504,0.105324,0.108749,0.0601808,0.00355652,0.0486165,-0.0636431,0.177345,-0.101546,0.11169,-0.152416,0.194313,-0.0182903,0.134877,-0.0238307,0.0914351,0.100404,-0.146868,0.0270586,0.224335,0.1429
