Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59,Eigenvector_60,Eigenvector_61,Eigenvector_62,Eigenvector_63,Eigenvector_64,Eigenvector_65,Eigenvector_66,Eigenvector_67,Eigenvector_68,Eigenvector_69,Eigenvector_70,Eigenvector_71,Eigenvector_72,Eigenvector_73,Eigenvector_74,Eigenvector_75,Eigenvector_76,Eigenvector_77,Eigenvector_78,Eigenvector_79,Eigenvector_80,Eigenvector_81,Eigenvector_82,Eigenvector_83,Eigenvector_84,Eigenvector_85,Eigenvector_86,Eigenvector_87,Eigenvector_88,Eigenvector_89,Eigenvector_90,Eigenvector_91,Eigenvector_92,Eigenvector_93,Eigenvector_94,Eigenvector_95,Eigenvector_96,Eigenvector_97,Eigenvector_98,Eigenvector_99
31,66.5619,-0.0524482,-0.0324839,0.010781,-0.0885786,-0.0275169,-0.259024,-0.0912298,-0.0630175,0.0395123,-0.0757114,0.139626,-0.134461,0.119923,-0.0224,-0.0413329,-0.122089,0.158009,-0.0676441,-0.0841974,-0.0240897,-0.0591273,-0.0153371,0.0250224,0.0369224,0.130642,-0.0271284,-0.148094,-0.0567751,0.140992,0.0329534,0.0669613,0.0188486,-0.0347883,0.0715315,0.142441,0.117772,-0.024408,0.0194582,0.0460605,-0.252868,0.104778,0.173058,-0.161026,-0.00403186,-0.00508362,0.0234956,0.0805219,0.0877778,0.109125,-0.0725769,-0.100508,-0.104544,-0.00228626,-0.0237018,-0.0494089,0.0721545,0.108177,0.134723,-0.00168707,-0.175354,-0.0529009,-0.268801,0.0105714,-0.00886993,0.0569786,0.0347848,-0.0425054,-0.0468276,-0.165351,-0.0343427,0.0839375,-0.0487372,0.0692245,-0.0528171,0.00704906,-0.0337724,0.158791,-0.0576015,-0.135382,-0.104307,0.0630174,-0.0341021,-0.0156815,0.0847396,0.238398,0.0829403,0.0963818,0.0653161,0.0109847,0.0587257,0.212825,-0.0536075,-0.0529936,-0.0438191,-0.127999,-0.0937083,0.074118,-0.236773,-0.0291912,0.0425961
32,-65.6957,0.0448145,0.0105586,-0.103549,0.0818772,-0.191644,0.177202,-0.058065,-0.0446274,-0.130336,-0.0706064,-0.0417197,-0.0319086,0.0683104,0.0475265,-0.0937858,0.142337,0.0913847,-0.103981,-0.0825131,0.160602,-0.131278,-0.030212,-0.157741,-0.200577,-0.156669,0.0141549,0.0805012,0.111376,0.0428618,0.0818324,-0.194479,-0.0778432,-0.197669,0.00197164,-0.0910528,0.0746257,0.0271047,-0.152576,0.0040793,0.192516,0.0890222,0.00854378,-0.0734693,-0.10571,-0.0105776,-0.0293824,-0.126123,-0.00869881,-0.0686687,0.0168269,-0.0768713,0.0254552,-0.0150274,-0.0947492,-0.0925494,-0.0438919,-0.0810937,0.0900652,-0.0761044,-0.11005,0.036941,-0.108622,-0.0527454,-0.121971,0.119431,-0.180277,0.108675,0.0120643,-0.0846188,0.0554806,0.0118557,-0.079512,-0.14467,-0.0694457,0.039753,0.150646,-0.0205082,-0.000870147,-0.0554574,0.0194711,0.0367853,-0.0691782,-0.169048,-0.0723508,0.0922451,-0.0267868,0.0776147,-0.13058,0.160027,0.0867796,0.0712876,-0.0476762,-0.0299745,-0.106421,-0.0418152,0.0110082,-0.0237816,0.043929,-0.0681832,0.318827
33,-63.8778,-0.0148982,-0.143139,0.0732693,0.00782115,-0.0257308,0.143569,0.144736,-0.00826005,0.0566347,0.0370358,0.0070821,-0.0162382,0.0911037,-0.0517938,0.0108744,0.0567758,-0.022954,-0.0796434,-0.0260934,0.143386,-0.117555,-0.187053,0.128046,-0.00381326,0.151572,-0.23361,-0.0310727,0.0745529,0.00616396,0.0357506,0.122923,0.0637466,-0.00329206,0.0221856,-0.0620607,0.146175,-0.124018,-0.142571,0.0607702,0.177579,0.000437731,0.0605731,-0.155272,0.0510797,0.0911935,-0.0416565,0.0481298,0.0063594,0.0487276,0.0699618,-0.119159,0.116464,0.24521,0.00582818,0.124325,-0.158151,0.0563625,-0.0348323,0.168106,0.0876731,-0.102943,-0.0853152,-0.101937,0.0307336,0.107805,0.0298618,-0.0256287,0.102367,0.0618864,-0.0216863,-0.0440192,0.101865,-0.0983561,0.0654906,0.202579,-0.0566332,0.0246673,0.158871,0.0154672,-0.0752439,0.228134,0.0957168,-0.00271695,0.0857597,-0.170737,0.12191,0.102788,0.103685,0.036793,-0.0292722,-0.00702854,0.115631,-0.238677,-0.0205153,-0.112504,-0.0280298,0.0449259,0.0808759,0.0569828,-0.0860989
34,62.7796,-0.0331838,0.0651557,0.00866645,-0.0379358,0.021898,0.131839,-0.0624589,-0.0327509,-0.054061,-0.000411514,-0.0588866,0.227874,0.112291,-0.0103154,0.0286036,-0.0903932,0.00650897,-0.000182554,-0.128715,0.114134,0.0931073,-0.0349706,-0.120661,0.111793,0.0524639,0.1407,0.103783,-0.164719,0.219533,0.0367639,-0.1315,-0.0551769,0.147953,-0.130506,-0.0720047,-0.0516968,0.143677,-0.109713,-0.0655329,-0.0166571,0.102706,0.0550768,-0.118174,-0.0135429,0.0417414,0.231695,-0.0272108,0.0378562,0.130718,0.0158119,-0.0749562,-0.0279395,-0.00903251,0.187743,-0.101576,0.0200024,-0.0978545,0.141412,0.0909862,-0.00114884,-0.117663,0.019315,0.0984367,-0.0851338,-0.0964798,-0.113926,-0.0663551,0.173371,-0.0979355,-0.0537907,0.0427704,0.02501,-0.165889,-0.084078,0.151868,-0.101989,-0.0063728,-0.0580239,-0.028625,-0.0196917,-0.0599541,0.077195,0.179708,-0.0925506,-0.0228976,-0.114213,0.0586498,0.224482,0.0112038,-0.23087,-0.0888326,0.126032,-0.00867542,0.064412,0.0920688,-0.175439,0.0307415,-0.01323,0.0131482,0.0326477
35,-62.0657,0.128796,-0.178618,-0.113701,-0.0792106,-0.0488901,0.071929,0.0468658,-0.0601718,-0.120198,-0.124359,-0.0373716,-0.0652947,-0.0735798,-0.112935,0.239564,0.0790157,0.0179213,-0.00423457,0.0900523,0.0654786,-0.159195,-0.0793562,0.0967329,0.100616,-0.0748494,0.02381,0.0831927,0.0669394,0.0629514,-0.136476,0.0316805,-0.109189,0.0354616,-0.0242801,-0.0438866,0.291832,0.287064,-0.0539913,-0.0417671,0.105263,-0.0190969,0.00529706,0.0391806,0.0625387,-0.147818,-0.0960541,-0.0431865,-0.0805653,-0.00145994,-0.150734,0.0537426,-0.0767027,-0.0100529,0.204619,0.0847738,-0.113963,0.077205,0.072273,0.00577982,0.157847,0.029725,-0.0464032,0.0409642,0.0503618,-0.0604898,0.0596502,-0.0789386,0.0415721,0.0519561,0.0586622,0.13089,-0.179784,-0.0497376,0.0370521,-0.00320745,-0.104703,-0.148743,-0.0310536,-0.17685,-0.0714866,0.0865083,0.0327699,-0.000486725,-0.0553431,0.160685,-0.0245825,-0.0542167,0.0610811,-0.123001,0.093059,0.0691574,-0.0507476,0.185335,0.0284186,0.0187673,0.00779974,-0.16083,-0.143878,0.0310179,-0.105825
36,60.8176,-0.0937132,-0.025246,0.0790192,0.200962,0.202616,0.114634,0.0279732,-0.112553,0.0105931,-0.103497,0.00548706,-0.00667182,-0.045785,-0.0987926,0.0797543,-0.00582702,0.0852476,0.083446,-0.0489212,-0.0830436,0.099171,0.126042,-0.0602405,-0.130608,-0.111049,0.0265003,-0.106423,0.0116969,0.169938,0.128435,-0.051232,-0.00540178,-0.132535,-0.0253769,0.0359563,0.163052,-0.0246693,-0.400793,0.100269,-0.118769,0.124854,-0.0322975,-0.0726117,0.0540327,0.0468415,0.114798,-0.0729479,-0.0724901,0.083963,-0.0670378,0.058724,-0.147239,0.065271,-0.046237,0.0890549,0.120694,-0.0264937,-0.0246078,0.0302245,0.0711086,-0.0360817,0.0299939,-0.057633,0.0819928,0.079331,-0.00360047,0.0196597,-0.0758872,0.120265,0.0320497,-0.0178747,0.00804694,-0.00349611,0.086383,-0.191212,-0.14761,0.060682,-0.0563172,-0.0890714,0.0234136,-0.0422655,-0.176632,-0.052629,-0.0889411,-0.137588,0.238548,-0.0246285,0.0477402,-0.0397004,0.105562,-0.0290656,0.0038285,0.0642733,-0.0609528,0.187245,-0.0410358,0.104969,0.108597,-0.081153,-0.133811
37,60.3248,0.127526,0.0858689,0.0383272,0.11883,-0.0925693,-0.235269,0.0411953,0.0990699,-0.0572139,0.039951,-0.0397511,-0.0589247,0.0927349,0.104967,0.0289457,0.129019,0.0884547,-0.233376,0.07775,0.0521064,0.0599504,-0.0606883,0.00294465,-0.00246915,0.0245047,0.194852,-0.131659,-0.210992,0.0308299,-0.0662451,0.0719677,-0.00679831,-0.0400796,0.133431,0.0257926,0.0644611,-0.100605,-0.121575,0.132837,0.107537,-0.0229829,0.189759,-0.012539,-0.0337803,0.0779036,-0.059504,-0.0437234,-0.0488172,0.0293502,-0.062258,0.00468453,-0.107201,0.0808355,-0.0672173,0.0398217,-0.106196,0.106461,-0.102048,0.0295404,-0.105851,0.00105499,-0.119849,0.0590767,-0.0432599,-0.00822865,0.0856462,0.00845855,0.0695018,0.0182201,0.0327218,-0.00879054,-0.0430628,0.00217711,0.0172656,-0.135915,0.147387,-0.201488,-0.0159659,-0.0132322,-0.0219078,-0.171087,-0.00481623,0.0197419,-0.181418,-0.139424,-0.257456,0.151561,0.112507,-0.24303,-0.0963783,0.000631053,0.118099,0.0242788,0.0354927,0.0546059,0.134202,0.00744819,0.130589,-0.134848,-0.0562741
38,31.8206,0.126412,-0.12421,0.067717,0.121659,-0.157847,0.00883909,-0.0108401,0.0293334,-0.0283963,-0.036784,-0.0366108,-0.132966,0.0243095,-0.0182458,-0.152717,0.0572398,-0.240713,-0.01299,-0.179427,0.0417281,-0.0463834,0.161319,-0.073274,0.0545567,0.0622907,-0.0255073,0.0751767,-0.06266,0.0871394,0.0904908,-0.053077,-0.152913,0.0205818,0.0603238,-0.0286904,-0.0472186,-0.220852,-0.00450936,-0.165348,-0.0403914,0.165749,-0.0333732,0.02224,-0.175144,-0.0508985,0.233722,-0.118033,-0.196827,0.00129305,-0.10269,0.027029,0.0103502,0.0473233,-0.018282,-0.0716426,0.0024435,0.232008,0.0451446,0.0138051,0.052887,-0.0901655,-0.0669768,0.0458482,-0.0537352,-0.033056,0.189441,0.0373387,0.0104646,0.116785,-0.135914,-0.0035545,0.227686,0.097774,-0.011908,-0.0499371,-0.082934,-0.0597601,0.115626,-0.0240664,0.0128688,0.111462,0.0453257,-0.0714598,0.0265853,-0.00484575,-0.133188,-0.173839,-0.0446462,-0.0444144,-0.072652,-0.0403175,-0.120345,0.115042,-0.207238,-0.0691058,-0.00577962,-0.0872578,-0.0880174,0.0349046,-0.0968757
39,-31.8137,-0.0612417,-0.105714,-0.0670276,-0.0707563,-0.0462182,-0.0494119,0.158009,-0.0509058,-0.106771,-0.0800453,-0.101178,0.0183987,-0.116441,-0.187866,-0.0572675,-0.0558639,0.221031,0.0260336,-0.0834439,0.11253,-0.000679365,-0.0726596,0.131288,0.103279,-0.0470641,0.191784,-0.0955671,0.0702788,-0.0751036,-0.11875,-0.069463,0.0234823,-0.0117313,0.0876854,-0.0169795,0.072176,0.0953258,0.181308,-0.0214887,-0.165667,-0.137859,0.0592715,-0.0291826,0.0998115,0.258522,0.0022425,-0.289762,-0.0287765,-0.0260651,-0.117068,0.0209081,-0.0306179,-0.0202878,-0.0893457,0.00964992,-0.14346,-0.0543106,0.134028,-0.0470481,0.0071645,-0.0430362,-0.00432802,-0.0217683,-0.0192173,-0.0238239,0.185742,0.131444,0.0831127,0.0304312,-0.136012,-0.0131215,0.137588,0.00832184,-0.0891162,-0.106963,-0.0924895,0.0356804,-0.00120389,0.0822264,0.0358616,-0.0390931,0.0287658,0.0374687,0.146192,-0.0633042,0.122825,-0.0286186,0.0222203,0.0535681,-0.0859564,-0.167062,0.0180096,-0.098851,-0.179696,0.0812227,0.0462518,-0.0517317,0.0854719,-0.123899,0.212449
40,-57.2397,0.0378797,0.0169021,0.108139,-0.0248161,0.147874,-0.0666568,0.0867108,-0.117275,0.03064,0.132038,-0.0777286,-0.0299741,-0.0526034,0.203086,0.0139916,0.0593019,-0.0449421,-0.0847818,0.122059,-0.0601147,-0.0464554,0.038776,-0.0226738,0.043301,0.0470081,0.021652,0.0149507,-0.161158,-0.0443051,0.0896635,0.0192953,-0.19823,0.0604584,0.0110272,0.0903009,-0.0726052,0.0915642,-0.0407673,0.046532,0.112397,0.105993,-0.00560188,-0.153874,0.0928724,-0.0967615,-0.0889821,0.105035,-0.0309514,0.0389483,-0.162809,0.051623,-0.078328,-0.0566013,0.21676,-0.0936061,-0.154867,-0.0728337,-0.161856,0.10131,-0.07657,0.0373718,-0.0274105,-0.100776,0.0752509,-0.0331549,0.107595,0.158659,0.0346835,0.0565513,-0.143495,0.063455,0.101182,-0.0278071,-0.144638,0.18801,-0.109061,-0.126278,-0.0780222,0.145722,0.00317306,0.0601782,-0.00781264,-0.0217653,-0.0301561,0.0499358,0.122034,-0.143662,-0.131341,0.0856565,0.0901819,0.0422277,-0.043713,-0.0820247,-0.117056,0.172998,0.083396,0.239025,-0.0860699,-0.168869,0.183311
41,56.4584,-0.0022551,-0.00776733,0.00781256,-0.082797,0.0292691,0.0976789,-0.114943,-0.0632028,-0.0747322,0.135413,-0.0133599,-0.0581566,0.102913,-0.149076,0.054131,-0.0583434,0.136954,0.0909843,-0.19372,0.0602285,-0.0181816,-0.172211,-0.0770299,0.0120962,0.117028,-0.119491,-0.0657578,0.0734704,0.0776603,-0.0225188,-0.00424252,0.00688162,0.0305569,0.0123599,-0.00380993,-0.0971624,0.0752781,0.0178599,-0.0281353,0.0664983,0.0498621,-0.00770736,0.129705,0.0647843,0.047807,-0.158692,-0.016782,0.026041,-0.0843212,-0.0510615,0.0745879,0.0980887,-0.0560157,-0.211918,-0.136055,0.108147,-0.0739918,-0.224216,0.0450063,-0.025821,-0.0641288,-0.0840166,0.0978889,-0.229612,-0.0251835,0.103537,-0.0422515,-0.220686,0.164853,-0.144945,0.0702299,0.0954848,-0.0157646,0.00236082,0.00834325,0.106848,-0.0396394,0.0976544,-0.131414,0.0560205,0.149003,-0.0368134,0.243953,-0.118922,-0.0104626,-0.079062,0.0108432,0.118847,0.0508091,0.169453,0.0136422,0.0900105,0.151155,-0.0147818,0.174518,0.156902,0.160206,-0.096753,-0.0506196,-0.0309667
42,-54.6586,-0.00823312,0.098182,0.0104827,0.110763,0.135183,-0.0943072,-0.131793,0.00631252,-0.0320213,0.108226,0.184195,0.0872426,0.0981453,0.00405631,-0.127791,-0.0157192,0.0986751,0.0453811,-0.00729799,-0.0481618,-0.188747,0.0697585,-0.00126349,-0.0609278,0.0743175,-0.0404224,-0.0308724,0.151136,0.14176,0.11101,-0.123417,-0.0962113,-0.0871031,-0.0964433,-0.0834619,0.0138962,-0.0793263,0.193953,0.0349901,0.143252,0.00913969,0.115955,0.0238186,0.0261767,-0.0607666,-0.193588,-0.0985161,-0.00895872,-0.195279,-0.0995523,0.0214853,0.0162653,0.0637878,-0.00825062,0.0816214,-0.030244,0.0522471,0.0439676,-0.0942762,-0.00453107,-0.21128,0.236072,-0.115483,0.0305892,-0.0485116,0.135915,0.0753382,0.148399,-0.0735057,0.124679,-0.0481789,0.0320433,0.172791,-0.0476613,0.26723,-0.124984,-0.000384699,-0.0591813,-0.0076659,-0.0286006,-0.0687543,-0.155303,-0.059407,0.0317049,0.0209652,0.0416496,0.0172804,0.170769,-0.0730584,-0.0734432,0.0795184,0.150532,0.186618,-0.0161764,0.0963436,-0.0288499,-0.112929,0.0249065,-0.0430237,-0.0307333
43,-52.6611,-0.186472,0.0474512,0.0570292,0.00984898,0.0420739,0.102853,-0.101085,-0.074148,0.00532484,-0.0130258,0.012602,0.174328,-0.0635125,-0.0861284,-0.0338712,0.17472,-0.110678,0.0940815,0.0287196,0.19218,0.0226959,-0.0116033,0.0240708,-0.1089,0.1471,0.084789,-0.118016,-0.0391376,0.00768538,0.0184124,0.0614155,0.0439706,0.0701852,-0.0102455,-0.122539,0.104557,0.0527916,-0.000169022,0.0111959,-0.050186,0.148421,0.166239,0.0996132,-0.0522956,-0.249877,-0.00600663,-0.14963,0.0112416,0.00463902,-0.0549266,-0.119933,0.0684709,0.132844,0.0680327,0.0728815,0.104718,0.0932332,-0.145591,-0.197993,0.0188077,0.071536,-0.0545751,0.186932,0.0114773,-0.00775573,0.184939,-0.0936368,0.0628338,-0.102602,0.176392,-0.0925463,0.017322,0.151324,-0.156582,-0.0999494,0.0148152,-0.128862,-0.0751865,-0.0249894,0.00391171,-0.0240241,0.125162,0.0203123,0.109195,-0.0504289,-0.0156294,-0.0596145,-0.00962635,0.2215,0.0983495,-0.0303072,-0.113168,-0.166205,0.174303,-0.0108219,0.103962,0.111334,0.00372892,-0.0865254,0.0635681
44,-52.1436,0.158023,0.0946329,0.00988071,-0.196724,0.100364,-0.145911,0.00409095,-0.0737598,0.0845392,0.0845183,-0.000856095,0.0423969,0.050915,0.17749,0.1184,0.109291,0.0810881,0.0799336,0.0936434,0.15865,0.0401858,0.0199702,0.0166279,-0.0965066,-0.0252718,0.0419172,-0.0947035,0.0234225,0.120017,-0.0945176,0.0587416,-0.150048,-0.00990347,-0.0491089,-0.0362687,0.00223163,-0.0965331,-0.0133039,-0.0311567,0.0681686,0.0749941,-0.00664039,0.0132534,-0.156329,0.185519,-0.0486693,-0.0634437,0.0478004,-0.0420981,0.0431274,0.0554879,0.0593897,0.0715504,0.0138435,-0.0703392,0.0275562,-0.216867,0.118312,-0.163295,-0.0788085,0.0526737,0.135274,0.160047,0.120302,0.0957728,-0.0618126,0.00918072,-0.183618,0.0377317,-0.169318,-0.0823883,0.0207643,0.0372332,-0.058359,0.00858956,-0.0232446,-0.125208,-0.0773007,-0.177107,-0.0708274,0.147997,0.0988977,-0.212433,0.0776892,0.0366614,0.0414658,0.0529446,0.098023,-0.0460861,0.0547546,-0.32027,-0.0593654,-0.0824466,-0.104684,-0.0378619,-0.092645,-0.0180543,-0.0855945,0.0471742,-0.176641
45,-50.8191,-0.0959591,0.0264672,-0.00142961,0.0697667,-0.0828568,-0.095372,0.0821197,0.0731757,0.141419,0.0541854,0.0802281,-0.177742,-0.236926,-0.0930221,-0.060119,0.105882,0.0238756,0.236331,-0.089435,0.0526375,0.202126,-0.0309527,-0.014061,0.0333287,0.130454,-0.0884113,0.264644,0.0847934,0.0896834,-0.0263462,-0.0407694,0.12218,0.0505958,0.0894145,0.0877055,-0.032008,0.0386123,0.0244522,0.129991,0.088156,-0.0680006,0.0492021,0.00489219,-0.223408,-0.0155293,-0.0935619,-0.0598247,0.0610442,0.187413,-0.129288,-0.0367751,0.0396541,-0.0258822,0.331509,-0.168025,-0.0409343,-0.0668498,0.00634663,-0.0507582,-0.0609419,0.0896925,-0.0512289,-0.153101,-0.00470823,0.0320281,0.0503029,0.107221,-0.0309661,0.065106,0.144076,0.0067564,-0.0222417,-0.00801323,-0.0706346,-0.034408,0.051216,0.131302,-0.00679297,-0.0664847,0.0164729,0.0401175,-0.130084,-0.0777194,-0.109727,0.0716656,-0.0844857,-0.0274747,0.210845,0.0441096,-0.0115335,-0.0613813,0.0596881,-0.0350823,-0.0918175,-0.00373179,0.0438938,0.0106327,0.155227,0.0211012,-0.0851853
46,50.4598,0.146552,-0.031063,-0.0215116,0.00967381,-0.148518,0.0300358,-0.0826748,-0.0373645,0.0663498,-0.035916,-0.0134704,-0.0315695,-0.229885,-0.0949263,-0.0783458,-0.00929262,0.0773762,-0.062231,0.0799459,-0.0462493,-0.0882836,0.0441675,-0.0216548,0.0770394,0.0566504,0.010017,0.178626,-0.2545,-0.0207042,-0.0361252,0.046637,-0.117004,0.061022,-0.138096,0.0956604,-0.00179706,0.12374,-0.0531487,0.0958557,-0.105224,0.0765457,-0.077194,-0.138571,0.075037,0.158272,0.0123117,0.054925,0.0446653,-0.0500971,0.0899228,-0.0237339,0.132299,0.0567017,-0.145969,0.0995904,0.0207042,-0.0932559,-0.286963,-0.198554,0.000836255,-0.077473,0.151306,0.140971,-0.129304,-0.0891033,0.0556074,-0.0480341,0.0414069,0.0848282,0.20749,-0.104488,0.0768136,-0.0183535,0.0496572,-0.0507681,-0.0174235,0.115739,-0.167475,-0.0447025,-0.0317189,0.226683,-0.0329193,-0.159684,0.0108775,0.0623623,-0.0681742,-0.054933,0.0373315,-0.0659072,-0.0144288,0.0999533,0.156617,-0.0599724,-0.0630622,-0.0905564,-0.11649,-0.0382125,0.031707,-0.158509,0.0523899
47,50.0018,0.0205775,0.0288259,0.130335,0.0488923,0.000298334,0.107234,0.0777817,0.212849,-0.128796,-0.13084,-0.0800713,0.0373075,0.0682127,0.00181274,-0.101345,0.105205,0.0706519,0.0304962,0.0693608,-0.10868,-0.116655,-0.0158743,-0.0703556,0.0625983,0.0812407,0.220403,-0.0118517,0.104056,0.00916348,-0.120999,0.0737589,0.130344,-0.0448032,-0.0680174,0.161488,0.168139,-0.0302208,-0.133527,-0.0682313,-0.181146,0.191222,0.0658532,0.154558,-0.189862,0.0963137,-0.0920929,0.0307716,0.0227877,-0.125585,-0.0916103,0.0649149,0.192216,0.0817864,0.0676,-0.231188,-0.0614408,0.0347915,-0.0565488,0.0674231,-0.0109319,0.112778,0.112247,-0.0805748,-0.0133967,-0.109465,0.0460103,-0.0936156,-0.0667542,-0.082205,0.0227562,0.142406,0.0307748,-0.0441851,0.15527,0.138289,-0.0834583,0.0520193,-0.146063,0.131637,0.0361647,-0.0479223,-0.112193,0.0197065,0.0621129,-0.0243324,-0.0803372,0.0616685,-0.118407,-0.00589784,0.102258,-0.0733249,0.132927,-0.114948,-0.0491966,0.00982823,-0.021834,0.0388043,-0.123826,0.164513,-0.00353177
48,47.5644,0.0219397,-0.0648471,0.00325024,-0.0930541,-0.15941,-0.127866,0.051061,0.00119351,0.115252,-0.00150135,-0.0422386,-0.182464,-0.0427762,0.0382389,-0.0499053,-0.0738523,-0.0928535,0.116519,-0.211279,0.0120446,0.140499,0.0283815,0.0249016,0.0858926,-0.0194156,0.0429872,-0.0992743,0.0329908,-0.00902672,-0.0466423,-0.0361996,0.157802,-0.109546,-0.201661,0.0706666,0.0560827,-0.061047,-0.0962139,-0.0192539,0.128882,0.150566,0.0972295,-0.0627152,-0.0998211,-0.0458956,-0.127398,-0.00697411,-0.0320847,-0.0833954,-0.0542739,0.107911,-0.000135802,-0.200677,0.0543133,0.105307,-0.0770733,-0.0119963,0.00438323,-0.0422983,0.0806143,-0.173263,0.121823,0.0764673,-0.019363,-0.0721408,-0.108294,-0.351308,0.0699642,-0.0987809,-0.175103,-0.186751,-0.046393,0.0356862,-0.00612058,-0.0225416,0.0678122,-0.166758,-0.0231579,0.0849086,0.0245365,0.142246,-0.177788,0.094767,-0.0791227,0.0371404,0.16095,0.0243081,-0.092752,0.0368576,-0.100451,0.0793815,-0.04818,-0.153707,0.0745352,0.103849,0.0138982,-0.0800736,0.0544375,-0.0937579,0.0273988
49,-47.1985,0.0381165,0.0838927,0.184145,-0.0909656,-0.0678312,0.0358147,-0.132622,0.109922,0.00147945,0.0397907,0.0102569,-0.120941,0.0195053,-0.069081,0.0135277,0.0227903,0.198492,-0.0665946,0.0740867,0.0903757,0.0676582,-0.0420436,-0.123729,0.0191829,0.0838804,0.235891,-0.00735346,0.00129589,-0.192085,0.0119069,0.0285502,0.0241021,-0.0211569,-0.144938,-0.00119762,-0.152491,-0.0099198,-0.0384502,0.0604278,-0.0183848,-0.0616335,0.141415,-0.0180275,-0.0253875,-0.113024,0.168349,-0.0812241,0.0594618,0.0147531,0.0120653,-0.0188634,0.096608,0.0459658,0.0476616,0.194926,0.0945203,0.0935346,0.107974,-0.151046,0.0572799,-0.033254,-0.053237,0.0980146,0.161169,-0.0542515,-0.0450452,0.179581,-0.0519832,-0.0137313,-0.0614886,-0.0432608,-0.0851581,-0.120254,0.242574,0.127894,-0.0760359,0.0204447,0.268891,0.000759228,-0.0453665,0.108511,-0.0545051,-0.0567936,-0.0528543,0.149801,0.124348,-0.23157,0.018024,-0.07486,0.0064877,0.00584564,0.0721484,0.0342314,-0.00273738,0.110323,0.204956,0.0956472,0.0469124,0.140624,0.0633252
50,-46.4258,0.0478743,-0.105381,0.256092,0.183916,-0.00199136,0.122541,-0.0189264,-0.115972,-0.0341572,0.0316564,-0.0621375,-0.125605,0.0102402,-0.197259,0.00911584,-0.012096,0.100043,0.0672402,0.219855,0.019872,0.00580405,-0.112507,0.0972285,-0.0618034,0.164779,0.00841747,0.00424683,0.162456,-0.199789,-0.0286803,-0.00749033,-0.103758,-0.0892004,-0.0995923,0.063084,-0.17886,0.0193666,0.0652107,-0.167103,-0.0248568,0.204607,0.0719146,-0.0814734,-0.086145,-0.0725678,-0.0844281,0.0897955,0.0534924,0.0671352,0.0611788,0.0787838,-0.327033,-0.0916671,-0.00709653,0.0280239,-0.0614699,0.025545,0.00471157,0.0487587,-0.131144,-0.0113,-0.0108105,0.0787157,-0.109355,0.0371532,-0.110773,-0.0662925,0.0385098,0.199723,-0.0187083,-0.181765,0.0552169,-0.0254713,-0.0155629,-0.0283283,-0.0336437,-0.0251333,-0.0745702,0.0454372,-0.165654,-0.237445,0.0216498,-0.0389291,0.0337997,0.0323364,-0.0564135,0.0622967,0.116089,0.0909847,0.0251283,-0.0750278,-0.00100779,0.0329882,-0.00598017,-0.0854078,-0.0672737,-0.0884194,0.0217298,0.0806886,0.0252537
51,45.3596,0.128751,-0.0151641,-0.0370961,-0.0179122,-0.0535938,-0.049859,-0.0441789,0.0871772,-0.0192914,-0.315883,0.142146,0.00923738,-0.0761806,0.0693913,0.212617,-0.0122869,-0.0775626,0.144714,-0.100048,-0.228961,-0.0804558,-0.0790626,0.19185,-0.0781749,0.13064,-0.0283563,0.0393054,-0.0115637,-0.0289523,0.0950963,-0.121678,-0.0866519,0.0771006,-0.00203764,0.116013,-0.051067,-0.0401534,0.021895,-0.0337123,-0.134403,0.0248404,0.0923832,-0.166347,-0.0878521,-0.0860936,-0.0233115,-0.116814,0.13638,0.0245478,0.00705767,-0.0816235,0.0376189,0.0255843,-0.132168,-0.00554243,-0.0948397,0.102398,-0.0765282,0.0243834,0.0909771,-0.108736,0.0554306,0.0577509,0.206384,0.0622319,-0.0994353,0.102598,0.00271273,-0.0271608,-0.0439757,0.111869,0.0678779,-0.114923,-0.0581371,-0.0472368,0.208209,-0.136943,-0.0629465,0.0351807,0.165205,-0.0167656,0.177062,-0.0972321,-0.0749568,0.015475,0.0609197,0.0835363,0.025913,0.177811,0.0322873,-0.0812334,0.210461,0.0888887,0.0321082,0.163081,0.0611121,0.00230532,0.0111605,0.0676629,-0.00953595
