Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59,Eigenvector_60,Eigenvector_61,Eigenvector_62,Eigenvector_63,Eigenvector_64,Eigenvector_65,Eigenvector_66,Eigenvector_67,Eigenvector_68,Eigenvector_69,Eigenvector_70,Eigenvector_71,Eigenvector_72,Eigenvector_73,Eigenvector_74,Eigenvector_75,Eigenvector_76,Eigenvector_77,Eigenvector_78,Eigenvector_79,Eigenvector_80,Eigenvector_81,Eigenvector_82,Eigenvector_83,Eigenvector_84,Eigenvector_85,Eigenvector_86,Eigenvector_87,Eigenvector_88,Eigenvector_89,Eigenvector_90,Eigenvector_91,Eigenvector_92,Eigenvector_93,Eigenvector_94,Eigenvector_95
42,-53.4625,0.0503253,0.109002,0.0625361,0.192769,-0.00705995,0.0272716,0.110503,0.0617106,-0.102377,-0.0989008,0.00936579,-0.00356924,0.095898,0.00211193,-0.0369489,-0.0799937,0.0885071,-0.00266448,0.0215893,-0.0471069,-0.134632,-0.174935,-0.0242368,-0.154098,0.205857,0.130302,-0.00609694,-0.19114,-0.0768165,-0.0015376,-0.0652812,0.127723,0.0254571,0.0071259,-0.262774,-0.0477168,-0.161088,0.0954721,-0.00207061,0.0119983,-0.0673284,-0.062648,0.0478291,-0.0237896,-0.0780445,-0.132879,0.105992,-0.0426265,0.0451236,-0.027588,-0.0138869,0.0565303,0.0822496,0.00869453,-0.126467,0.0608027,0.0372966,0.154454,0.049574,-0.0256191,-0.0119026,0.22461,-0.0710457,-0.0964876,0.0817684,-0.0961171,-0.03664,-0.11253,-0.0415156,0.0908369,0.225008,0.0454934,0.00433608,0.229539,-0.0489539,-0.215652,-0.0815101,-0.212983,-0.0753635,0.0856901,-0.112759,0.14204,0.146909,-0.0518813,-0.0289103,-0.00117741,-0.120249,-0.0347759,0.0965779,-0.163115,0.0263133,0.00841055,0.0903372,-0.0325476,-0.136689,0.0741217
43,50.8763,-0.194707,0.112149,0.0669963,-0.0360498,-0.0858608,0.081363,0.115324,-0.0478503,0.0105459,-0.115801,-0.145546,-0.070846,0.114917,0.0980333,0.0585068,0.0349957,-0.0610649,-0.0280816,0.0408404,-0.0437361,0.0802005,0.161384,0.0318647,-0.0375788,0.011675,-0.00234008,-0.224062,-0.0411767,-0.148663,0.0712088,0.243027,-0.126708,-0.0146957,0.0996175,0.2452,-0.0455711,0.114567,0.0143708,0.0700256,0.085539,-0.0480941,-0.209379,0.0374598,0.129871,0.216069,-0.072301,0.133535,-0.127141,-0.00729812,0.0793912,0.0139453,0.0664949,0.105081,-0.0702431,-0.0750558,0.0443791,-0.195671,-0.0280823,0.107551,-0.0536675,0.0988467,-0.0586799,0.00985337,0.0139961,0.121033,-0.109312,-0.0701901,-0.261964,0.0342044,0.0134254,0.0144573,-0.0548676,0.117778,0.0523732,0.00972459,0.0427538,-0.131896,-0.0594216,-0.0938305,0.151094,0.00228129,-0.237122,0.0287165,-0.112847,0.0747791,-0.0312215,-0.0390844,0.0634921,-0.00381808,0.0646463,-0.0930188,-0.00449528,-0.0750278,-0.107803,-0.0120154,0.108724
44,-49.9025,-0.1683,0.113456,0.0730947,-0.0763586,-0.0201345,-0.0527368,-0.00803848,-0.0735981,0.0341092,0.0368991,0.207163,-0.0255451,0.218413,-0.189208,-0.0483462,0.0473013,0.132684,-0.105248,0.0251044,-0.073066,0.139477,-0.0731331,-0.166271,0.11815,-0.160411,0.103223,-0.146063,-0.065612,0.0857105,-0.136332,0.0129916,0.182288,0.00126826,0.11682,-0.100265,-0.0757533,-0.0565826,-0.117408,0.020947,-0.167558,0.107207,-0.043758,-0.0510798,-0.0454685,-0.015055,0.069905,-0.150379,-0.0123975,-0.0274399,-0.0612941,0.0477256,0.237445,0.0652946,-0.097411,0.0493343,0.0728683,0.0326878,0.128449,0.0103928,-0.0276946,0.0110936,-0.205517,-0.18978,-0.143141,0.107306,0.00357981,0.077096,-0.0850789,-0.003227,0.0557367,-0.0850838,-0.0406146,0.0712287,-0.0443904,-0.106701,-0.034776,0.215448,-0.15288,0.0489326,0.020951,0.133,-0.0892122,-0.0807255,0.112051,0.007408,-0.140798,-0.0627323,-0.0563772,0.121635,0.0286868,-0.164743,0.0671063,-0.00847145,0.106251,0.00210725,-0.0133466
45,49.0484,0.110545,-0.0491988,-0.0302484,0.0912726,-0.0312107,0.0559919,-0.2985,0.192102,0.0316753,-0.105499,0.00340493,-0.0477834,0.0109861,-0.0639469,0.164868,-0.205374,-0.0125648,-0.0297941,-0.0409702,0.0213571,0.0147673,-0.0519278,0.0434179,-0.0704949,0.147481,-0.0125954,-0.176223,-0.00156941,-0.0455968,-0.149229,0.14942,-0.108497,-0.0882152,0.147115,-0.0302591,-0.00616021,0.153076,-0.0431345,-0.0690453,0.126241,-0.0918692,0.00862519,-0.0850364,-0.0315229,-0.096544,0.129092,0.0730079,0.0229445,-0.138413,-0.00999961,0.0234672,0.0654205,0.10648,-0.115047,0.0982622,0.133845,0.113926,-0.0143641,0.0461056,0.024326,-0.10434,-0.0513988,-0.110558,0.0651897,0.1241,0.0213266,-0.0746474,0.141802,0.0713194,-0.0169516,-0.202475,0.0404027,-0.131265,-0.0879825,-0.245049,-0.130197,-0.0453046,0.0615036,-0.0777442,-0.0940897,0.0132694,0.0735153,0.279595,0.025533,0.186545,-0.0190054,-0.0684502,0.0257758,-0.00426836,0.0367522,-0.0200578,-0.0708075,-0.0921426,0.0598108,0.0933056,0.147747
46,-47.8684,-0.208136,-0.106629,0.072305,0.0960096,-0.0497568,-0.00993117,-0.0140666,0.131405,0.0177509,0.0867112,-0.20892,0.0268388,-0.123127,-0.0426375,0.110398,-0.159825,-0.0716405,-0.0464137,-0.166937,0.0803758,-0.00973298,-0.298845,-0.0135621,0.0867314,0.0888936,-0.0573263,-0.0866889,0.107732,-0.0544029,-0.0979218,0.0402477,0.0690243,0.0894086,-0.0637283,-0.0385365,0.00533319,-0.0945865,0.0442008,0.141967,-0.118104,0.0386697,-0.00273314,-0.0621379,0.0802291,0.134114,0.107741,0.143008,-0.115746,0.0947061,-0.0631464,0.114126,0.0437378,0.0815776,0.0375305,-0.00965299,-0.0828925,0.0619971,0.0929409,0.017379,-0.0605394,0.00834282,0.142669,0.177646,0.0196784,0.0918626,0.063119,0.191427,0.0685964,-0.137932,0.132733,-0.231219,0.130201,0.119329,0.0387599,0.0617358,0.0320263,0.0408162,0.000206901,-0.0888125,-0.0285888,0.0284833,0.0402409,-0.281891,0.0146812,0.0776103,0.0470236,-0.013957,0.178114,0.103388,-0.0356234,-0.0948521,-0.100688,-0.0836119,-0.118755,0.00348469,-0.0644041
47,47.3892,0.109229,0.0498135,-0.03463,0.00283828,0.00619192,-0.101295,-0.0240054,0.00143147,0.00227877,-0.110104,0.133024,0.0812663,-0.0669034,0.0161869,0.11866,0.107996,0.00550947,-0.00834069,0.0131452,0.148018,0.152689,-0.0736413,0.0720418,-0.0392809,-0.058499,-0.198204,0.00219401,-0.0707544,-0.054414,-0.0651579,-0.184969,-0.106536,0.189861,0.0341983,-0.0209934,0.120431,0.0909248,-0.0492692,0.14422,-0.098556,0.0481253,0.0255986,-0.104811,0.0758938,-0.0407881,-0.0968456,0.0890732,-0.0248094,0.0617516,0.0303257,-0.0807498,0.124816,0.233564,0.0692585,-0.0246587,0.184886,-0.0511813,-0.160581,-0.0329862,0.0864654,-0.111032,-0.0089214,-0.00668574,-0.0702646,-0.145476,0.0444225,-0.153547,-0.229412,0.094686,0.256517,-0.167318,-0.0979017,0.0190964,0.00580871,0.0842526,0.111597,-0.0366557,-0.129053,0.0944581,-0.123855,0.0922767,0.047285,0.156046,0.0390572,-0.0257552,0.223408,0.035465,0.107673,0.0566556,-0.17223,-0.0496931,0.0490255,0.00316523,-0.0533333,-0.033487,-0.157382
48,-45.3113,-0.157076,0.0791358,-0.144597,0.0383801,0.20808,-0.06736,0.0952732,0.0703309,-0.0324318,-0.0613508,0.0775579,0.0998135,-0.165217,-0.0133526,0.0778851,0.0798993,-0.0277838,0.0293721,-0.0734937,-0.047312,-0.157417,0.223622,-0.0796819,-0.0714245,0.131248,0.147989,-0.141758,-0.0609413,-0.0035555,0.110725,-0.0482724,0.0224648,0.0126512,0.0804811,0.0167992,0.0888529,-0.0329396,-0.0537758,-0.125352,0.187589,-0.0495948,0.00498842,-0.123601,0.120501,-0.0583374,0.0453261,-0.187252,-0.136331,0.112601,0.00245342,-0.00737813,0.142977,-0.173485,0.0252421,-0.0212289,0.0620168,-0.094409,-0.0900746,-0.102305,0.15316,-0.0710186,-0.0209848,-0.0447095,-0.0195624,0.0546069,0.111323,0.133042,0.0849449,0.155488,0.176659,-0.0477079,0.0705072,-0.00482404,0.164369,-0.0262944,0.0815012,-0.0755892,-0.0600491,-0.259004,-0.176371,-0.0060463,-0.039596,-0.094687,0.0454264,-0.158629,-0.120983,0.0491114,0.0788875,0.0550648,-0.0433404,-0.0347101,-0.132361,0.0664621,0.0542061,0.15902,-0.0169221
49,44.4811,-0.10902,0.119551,0.0727197,0.122176,0.13138,0.0250463,0.0597617,0.151326,-0.0553584,0.0107655,0.00687561,0.100603,0.0341284,-0.068897,-0.0317747,-0.000223192,0.0306801,-0.0284395,0.182403,0.0877706,-0.135893,0.115323,0.259485,0.132145,-0.0512957,-0.0625286,-0.0268443,0.134792,-0.0828185,-0.0339247,-0.177003,-0.106104,0.0486185,-0.0444959,0.110254,0.0420639,-0.167654,0.0497335,-0.0775076,-0.0400484,0.0790078,0.0187694,0.104289,0.130755,0.186002,-0.0870419,0.0858417,0.0407295,0.0782678,0.0776962,0.100679,-0.0401006,-0.0761948,-0.0681249,0.150314,-0.083581,0.289643,0.141135,0.130376,-0.0969954,-0.0664791,-0.193438,-0.146724,-0.0538091,-0.0339419,-0.0734094,-0.167066,0.0811207,-0.0941992,0.178686,0.0501589,-0.0920074,-0.135133,0.0669571,-0.0698253,-0.0216805,-0.0818953,0.0209768,0.0238695,-0.096807,0.177158,-0.0060173,0.0406963,0.0287348,0.0545814,-0.197778,0.00696556,-0.0278346,-0.0563427,-0.0483909,0.0115385,-0.101629,-0.0134808,-0.123928,0.0171626,-0.0662844
50,-43.6731,-0.0634121,0.232862,0.0288113,-0.102755,0.126409,-0.0930084,-0.097201,-0.0366343,-0.0417418,0.0543305,-0.0677187,-0.181388,-0.0158013,-0.00259481,-0.0993393,-0.0255536,-0.00288595,0.0242999,-0.096867,0.0546699,0.0952309,0.0194626,0.105006,0.169967,-0.176574,0.0415848,0.0634094,0.0730933,-0.118989,0.060553,0.0676097,-0.0110987,-0.147785,0.0849553,-0.0532457,0.190377,-0.078314,0.0703428,0.167898,0.00699634,-0.0899874,0.0641158,-0.0799415,-0.152238,-0.0844196,0.0646802,-0.0971627,0.0870331,-0.110435,0.0706067,0.0146006,0.0872784,-0.0412202,-0.0861643,-0.106118,0.0959866,-0.0555246,0.0624326,0.0311652,0.013972,-0.153516,0.0524469,-0.208205,0.194518,-0.00314471,-0.213562,-0.122543,0.00644462,-0.00632593,0.146952,0.109984,0.0864882,0.154225,-0.07217,0.121061,-0.0592555,-0.0348599,0.105361,-0.138045,-0.0556712,-0.0496768,0.165703,-0.123242,0.0139319,-0.062732,0.102992,0.130832,0.0298403,-0.0539229,-0.107295,-0.0394998,-0.15805,-0.16473,-0.0534699,-0.133424,0.130027
51,43.1503,-0.00458971,-0.193685,0.136344,-0.0555901,0.00700915,0.179416,-0.0745884,-0.002147,-0.0122149,-0.0886622,-0.138244,-0.113044,0.0753901,-0.0768329,-0.145639,-0.00110882,-0.0432696,-0.0916567,0.0587125,-0.0620371,-0.0624043,-0.113884,-0.0439236,-0.151139,0.0250567,-0.0380976,0.0294338,-0.0141985,-0.0234878,0.09244,-0.104375,-0.069752,0.0740486,0.0452569,0.104991,-0.13305,-0.0544467,-0.00208492,0.0368143,0.0490606,0.0500588,-0.0113928,0.0637474,-0.0628939,0.0869032,-0.164837,-0.35583,0.183399,-0.185438,-0.044352,0.00941825,0.0810893,0.0640263,0.0347346,-0.0990571,0.0192731,-0.0788135,-0.137474,0.00890943,-0.0311756,-0.0931833,-0.0235275,-0.10052,-0.20805,0.0102326,0.138315,0.0246481,0.0186047,-0.167812,0.0510799,0.0709472,-0.121144,0.00256622,0.190215,-0.0678286,0.119827,0.107075,0.0643171,-0.108726,-0.166097,0.0254612,0.0512229,-0.0851122,-0.0296407,0.156806,0.116575,0.0471815,0.0962654,-0.0317932,-0.120802,0.118377,0.00327139,-0.161604,-0.098687,0.171222,0.102298
52,-42.0788,0.000543279,-0.025515,-0.0280003,-0.029436,-0.122743,0.112473,-0.0339744,-0.114571,0.000714847,0.114255,0.0590614,0.0837048,0.05701,0.296839,0.0223754,-0.000711147,0.00616764,0.00116564,0.0355525,-0.0797621,0.0322715,0.00848038,-0.0531357,0.0606082,-0.123501,-0.042092,-0.0932274,0.0724662,0.0151395,0.0277024,0.035228,0.00485565,0.236285,-0.0679467,-0.137906,-0.123608,0.026137,0.0824346,0.144506,0.049845,-0.0931726,-0.222036,-0.061683,0.0941985,0.0224275,-0.0464341,-0.108198,0.13304,0.0538398,0.163798,0.261646,-0.0411043,-0.128032,-0.0547067,-0.0026061,0.00100327,0.0472269,-0.00699986,-0.302832,0.0112839,-0.13587,0.0657582,0.00388879,0.000252846,-0.0421189,0.140575,-0.125791,0.0138682,-0.0973947,0.103256,-0.105455,0.055816,0.0411356,-0.0307975,-0.159666,-0.0410498,-0.00545598,0.169476,-0.121667,-0.0586641,0.00782522,-0.00306693,0.101661,-0.182861,-0.105408,-0.140297,-0.117395,0.00543602,0.0808206,-0.0543577,0.0404403,0.00923556,-0.0344976,0.115247,-0.253723,-0.00561522
53,-41.0291,0.106643,0.269127,0.116718,-0.0595335,-0.121173,-0.127526,0.075484,0.0854276,0.0460028,-0.0421015,-0.0972637,0.0250695,-0.125337,-0.100654,0.046959,-0.0772524,-0.0143436,0.152179,-0.0217917,-0.0991108,0.0393223,-0.000374213,0.145999,0.0039046,-0.0562398,-0.231908,0.00282774,0.0551715,0.105824,0.0318006,-0.236435,0.0512002,-0.151787,-0.148701,-0.0254132,-0.0259651,-0.0564674,0.0718819,0.142501,0.00169303,0.0311879,-0.0589384,0.0533248,0.004446,-0.131132,-0.098357,-0.0340236,-0.0211013,0.00518833,0.0156138,0.0332635,0.000790766,-0.0676386,0.109343,-0.0697347,-0.0873085,-0.257973,-0.110927,0.0606627,0.0756368,-0.0305787,0.0637626,-0.0976093,0.159413,0.0446164,0.152793,0.0928488,-0.00652172,0.117339,-0.0833504,0.00503556,-0.0498381,0.0911619,-0.000253503,-0.219009,-0.0919821,0.0329621,-0.0258077,-0.0197778,-0.0765291,0.0585887,-0.116223,0.0194693,0.16529,0.230884,-0.203661,-0.153453,0.0269877,0.143525,0.113401,0.0792651,0.0165372,-0.0423447,-0.100818,-0.0654643,0.0199621
54,39.9664,0.0146914,-0.0322475,-0.0897077,0.0232844,-0.11218,0.105654,0.125297,0.184295,0.0508548,-0.0408584,0.065225,0.0508774,-0.0145935,-0.104119,-0.138309,-0.0301946,0.0145181,0.112155,0.225853,0.134715,-0.155275,0.0769831,-0.12559,-0.049571,0.0146728,-0.035794,0.0369134,-0.0155224,0.0853705,-0.1063,0.0931066,-0.274391,-0.130232,0.0169542,-0.0357368,0.0181317,0.022999,0.0376065,0.243762,-0.0356798,0.064291,0.0800997,-0.134773,0.0542387,0.0149245,0.0161635,-0.0684203,0.0759597,-0.0176425,-0.0995055,0.182161,0.0630636,-0.0275357,0.12396,-0.177939,-0.0154663,0.00597844,-0.0483572,-0.0331316,0.0152949,-0.0232407,0.00264585,0.0950981,0.0255169,0.125575,-0.0758389,0.0390002,-0.0408576,-0.010926,-0.0499698,0.0616397,0.141939,0.00653656,-0.00566055,0.0376749,0.0577192,0.0584666,-0.097043,0.199951,0.107601,0.259867,0.124758,0.121765,-0.0262995,-0.231195,-0.132533,0.134574,0.153279,0.103888,0.100493,0.0157925,-0.112721,-0.128955,0.0208486,-0.0237004,0.148536
55,37.5173,0.131966,0.0121967,0.145547,0.166678,-0.060904,-0.162962,-0.0832354,-0.0408648,-0.138862,0.0501311,-0.16251,0.0256237,0.0692249,-0.00324438,-0.0783933,0.134325,-0.0939299,-0.189323,0.108835,0.0299499,-0.0368486,-0.0108699,0.0599459,-0.0507212,-0.0137762,-0.0381925,-0.0451124,-0.0909133,0.0881986,0.213458,0.0257987,0.0181003,-0.0460337,0.0647696,-0.127648,0.150784,0.0541533,-0.0108016,-0.00894908,0.177961,-0.0702219,-0.0445381,-0.110208,0.0414731,-0.0874212,0.0158156,-0.0843539,0.0295722,0.0406976,-0.201592,0.0697329,0.175574,-0.00212337,-0.0987532,-0.0515646,0.116095,-0.0561892,0.181364,0.00564259,-0.0603714,0.0375327,-0.0215732,0.110132,0.124688,0.0873171,0.00332268,-0.0880803,-0.0512398,-0.0653412,-0.00935697,-0.10337,-0.0348661,-0.128851,0.199042,0.0127909,0.0933763,0.0531003,0.306971,0.14616,0.131842,-0.0358657,0.00742151,-0.00234825,0.133668,0.0039281,-0.127655,0.0424025,0.0703841,-0.015956,0.107895,-0.0150409,0.03518,0.0202279,-0.0979746,-0.028646,-0.30629
56,-36.9855,-0.129647,-0.100084,0.0492011,0.0669968,0.103755,-0.192936,0.015677,0.0755543,-0.110689,-0.039958,0.159965,-0.193248,-0.205825,-0.0660974,-0.0323616,-0.13224,0.06527,0.0505579,0.105684,0.073348,0.143654,0.0248902,0.0604016,-0.177633,0.00671229,-0.00462721,0.218551,0.142442,0.142522,0.0878869,0.0731961,-0.0168033,0.0923059,0.183945,0.0719735,-0.0167642,-0.162074,0.053909,-0.0846957,-0.127285,-0.160656,-0.175036,-0.0113128,0.190503,-0.129374,0.0613166,-0.0348098,-0.0357614,-0.122841,0.112962,-0.0745481,0.0309018,-0.0133146,-0.00919497,0.0197149,-0.0289187,0.0289135,-0.0616643,0.110257,0.0137315,0.0217171,-0.0622916,0.248295,-0.0273682,-0.0632762,-0.0267288,0.0544628,-0.138723,-0.138317,0.0767272,-0.101182,0.0439308,0.0373852,0.136137,-0.0706851,-0.0767211,0.110687,0.0686725,0.0134359,0.00855356,-0.0649138,-0.115818,0.0785062,0.0429212,0.00133198,-0.021205,0.0854638,-0.189431,0.0660209,0.0333578,0.0824721,-0.0127187,-0.130223,0.0995021,-0.151464,0.0958552
57,-36.1959,0.0103963,0.0393685,0.0199461,0.109604,0.000159689,-0.0850993,0.0126735,-0.0332239,0.236064,0.0264255,-0.178308,-0.0655936,-0.0347632,0.0910325,-0.170193,0.0635997,-0.106253,0.0966601,0.0947923,0.0844313,0.061899,-0.0245539,-0.0863851,-0.0638618,0.0387573,0.0398262,-0.0405034,-0.0694858,-0.153986,-0.0542273,-0.0150111,0.0236602,0.154253,-0.0120004,-0.0944397,0.207027,0.133004,-0.00380718,-0.0254936,-0.232893,0.121351,-0.14122,0.310636,-0.0386249,-0.0679861,0.0102243,-0.0413736,-0.0284312,-0.040675,0.137983,-0.0614519,0.142532,0.143623,-0.0306438,0.0666523,-0.118711,-0.0155207,-0.0656127,-0.0422474,-0.0962676,0.142795,0.0259031,-0.098003,0.0578811,-0.0246868,-0.0617194,0.0398805,0.0120283,0.0194362,-0.0876641,-0.103157,0.0410377,0.117869,0.116778,0.00804878,-0.0740006,-0.0413066,0.0987292,0.12391,-0.216787,-0.0608557,0.0606175,0.0609397,-0.0358273,-0.0843473,-0.24273,0.0499373,0.0806785,-0.0753041,0.00846311,0.0719832,-0.185888,0.0642908,0.189345,0.151258,0.0282266
58,-35.0745,0.101828,0.0611679,-0.0581812,-0.0291674,-0.182742,-0.136817,-0.011453,0.0131778,0.00689707,-0.0226626,0.00586664,-0.00486321,-0.0818477,-0.178967,-0.0612897,0.176611,-0.107129,-0.0444571,0.160492,-0.161566,0.0756087,-0.0541241,-0.1006,0.0771244,-0.00880643,-0.0862382,0.0607482,-0.0186227,-0.101106,0.115476,0.0801515,0.175872,-0.0314342,-0.0200155,0.256635,-0.170828,-0.117947,-0.165579,-0.264588,0.0235682,-0.0503336,0.00927378,-0.0304428,0.0643576,0.175146,0.0734124,0.0386774,0.138488,0.0281233,0.132752,0.135945,0.0846249,0.0264506,0.129599,-0.0817228,0.047309,0.0716136,-0.0430942,-0.0686012,-0.0339584,-0.0284169,0.141241,0.00585625,0.0903208,0.0591095,-0.206829,0.216319,0.00115847,0.116878,0.109619,0.0600025,0.161848,-0.049792,-0.0152008,-0.0790833,-0.109157,0.0375373,0.0795206,0.104644,-0.123446,0.0848278,0.0210817,0.113441,-0.0853147,0.0816877,0.126244,-0.0185905,0.0954307,-0.0629692,-0.111445,-0.0348008,-0.0861619,0.0859341,0.0213815,-0.0728901,-0.0778962
59,33.3104,0.114992,-0.0652055,-0.0560384,-0.0109487,-0.173635,-0.134338,-0.0236865,-0.025517,0.0464999,-0.0951087,-0.0110939,-0.0135001,0.0574017,0.036871,-0.109112,-0.0394934,-0.0388863,-0.0695097,-0.0266004,0.11672,-0.134426,-0.0429951,-0.00946525,-0.0789843,0.098363,-0.0683893,-0.0475545,-0.0860066,0.0411453,0.101378,0.0279884,0.00477775,0.00178834,-0.00308021,-0.0334599,-0.167447,-0.027702,0.0710564,-0.0601605,-0.0411198,0.183476,-0.17498,-0.162566,0.103594,0.0417054,-0.0182924,0.0283439,-0.0259926,-0.016336,-0.188714,0.0224806,-0.0654856,-0.0520357,0.213781,0.0950008,-0.0959072,-0.173397,0.0211703,0.00183648,-0.0123906,0.0392569,-0.250768,-0.0525323,0.247058,-0.185817,-0.0567478,-0.197655,0.0651279,-0.0446522,0.200283,-0.00545012,0.131727,0.000254261,-0.0882496,-0.024822,-0.111018,0.0495231,-0.172276,-0.0327396,-0.0609107,-0.138649,-0.000950164,-0.141154,0.0737609,0.00536448,-0.0969718,0.0814156,-0.0186942,-0.255011,-0.148741,-0.162607,0.0745586,-0.0774292,0.0993712,0.00625368,0.10378
60,32.2767,-0.261733,-0.0126089,0.072447,-0.0823322,-0.0482032,-0.0307412,-0.0432081,0.105154,0.0164257,-0.097654,0.104056,0.120639,0.102239,0.0275065,0.00664964,-0.0212599,0.0956342,0.00995089,-0.229152,0.0109602,-0.0440438,-0.186133,0.165235,0.0368576,0.146464,0.116377,0.134984,0.117228,-0.0276654,0.0574369,-0.141423,-0.0123536,-0.0785907,-0.0886514,0.0792129,0.00492755,-0.0431625,-0.00410024,-0.0851378,0.128219,-0.149008,-0.0310066,0.0300869,-0.0247118,0.027063,-0.0361018,-0.113946,0.128259,0.11902,-0.00520542,-0.074175,0.159082,0.0949034,0.0750446,0.138437,-0.0058853,-0.0287755,-0.0612071,-0.124158,0.0156805,0.0436703,0.0957999,-0.0886704,0.031,-0.0554185,-0.0209516,-0.0396149,-0.0138247,-0.00717798,-0.0523882,-0.0328255,0.129394,0.160565,-0.0156289,0.0534805,-0.0827525,-0.0902677,0.153332,0.209962,0.209637,0.0933613,-0.147772,0.151522,0.0345492,-0.164172,-0.0845924,-0.0574756,0.123089,-0.0974056,-0.101852,-0.0291535,0.177319,-0.204206,0.0843648,0.16534,-0.00113962
61,-32.1543,0.152734,0.122566,0.244395,0.0448034,-0.139294,-0.0034464,-0.12568,-0.0213451,-0.060951,-0.0751551,0.0243705,-0.0662545,0.0383769,0.0234647,0.0459544,-0.237742,-0.316592,-0.0456254,-0.00184188,-0.0115167,0.0488264,0.0342553,0.0811413,-0.0862836,-0.110294,0.156288,0.180039,-0.0422414,-0.0257331,-0.0289917,-0.0207888,-0.0476337,0.00592924,0.130085,0.0415518,-0.000611685,-0.181056,0.0152114,-0.120416,0.0296936,0.0645537,0.0388845,0.15443,0.0682628,0.0150097,0.0270752,-0.0636082,-0.235864,0.0928586,-0.00294265,0.165883,0.0322263,-0.0269269,0.141142,-0.0103199,0.0186071,-0.069467,0.0660303,-0.115026,-0.136675,0.0329284,0.0725204,-0.144206,-0.054995,-0.153609,0.0570599,0.0069243,0.068741,-0.0262046,-0.0449888,-0.126212,-0.0851618,-0.04486,-0.11158,-0.060073,0.159157,-0.135017,-0.00758515,-0.0192138,0.0971124,0.139738,-0.0117143,-0.0357722,0.0143107,-0.186861,0.125494,0.121912,0.0151963,0.154674,0.0388068,-0.0988449,-0.0105781,0.141814,0.0838976,-0.01284,0.155652
62,31.2878,0.0334421,0.226327,0.0201449,-0.0428386,0.109714,-0.190353,0.1608,-0.0789009,0.0679163,-0.0618479,-0.0941075,-0.0627237,0.0868499,-0.056062,0.0126137,-0.0748369,-0.0143401,0.17665,-0.117954,0.115405,0.121821,-0.0474913,0.0328498,-0.103448,-0.0701645,0.169447,0.0971525,-0.110923,0.0946481,0.179113,0.0224271,-0.0710941,0.109574,-0.0499986,0.0539088,-0.137627,0.219139,-0.0173354,0.0215297,-0.0290423,0.00112645,0.104197,-0.110904,-0.0724029,0.238916,-0.146153,-0.0672664,-0.0159195,-0.047507,-0.0144398,0.121065,-0.137196,-0.0136209,-0.0532228,0.033951,0.08721,0.0674615,0.129322,0.0115528,0.170988,0.114822,-0.00393794,0.0728192,-0.040409,0.0470303,0.0568765,-0.0763212,0.137858,-0.0245813,0.0861101,-0.197823,0.0639594,0.0522553,0.0328183,-0.15335,-0.219699,0.12594,-0.0270092,0.0224928,0.114352,0.0894308,0.0525833,0.0249919,-0.0523454,-0.0910456,0.102722,-0.0297995,-0.0195579,-0.0472555,0.0182632,0.190458,-0.13414,0.071788,-0.0884823,0.168278,-0.0461783
63,-30.4729,-0.107399,-0.0142864,0.06015,0.0214287,-0.0993696,-0.140602,0.0419982,-0.117076,-0.107925,-0.137827,-0.057427,-0.134495,0.0165459,-0.0109599,-0.147465,-0.0810516,0.192297,0.0914167,0.159186,-0.0128135,-0.103012,-0.0476898,-0.0428671,-0.0333922,-0.0327426,0.0274814,0.00852013,-0.0823064,0.129416,0.0264201,-0.138735,-0.0160159,0.0488417,0.0156845,0.0620041,0.000890541,-0.0734855,-0.240695,0.00465284,0.0920544,-0.0857517,0.0995164,0.0657325,-0.0468684,0.0265025,0.256719,0.209531,-0.0291933,0.0562819,0.00988384,0.0814831,-0.224882,0.162008,0.00289463,-0.032118,-0.0989822,0.0352323,-0.131709,-0.0931546,0.0247373,-0.118958,-0.214436,-0.192788,0.0570488,-8.62335e-05,0.00343328,-0.00493307,-0.0603195,0.0514871,-0.0418848,-0.106224,-0.00295492,0.0998637,0.0551205,-0.0143174,0.126646,-0.104372,0.00146119,-0.173107,0.119459,-0.102352,0.233632,-0.0415091,-0.0761229,-0.00851032,-0.0178976,-0.0965441,0.108245,0.0387426,0.100501,0.107008,0.0302474,-0.146972,0.116935,0.00739931,-0.17183
