Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59,Eigenvector_60,Eigenvector_61,Eigenvector_62,Eigenvector_63,Eigenvector_64,Eigenvector_65,Eigenvector_66,Eigenvector_67,Eigenvector_68,Eigenvector_69,Eigenvector_70,Eigenvector_71,Eigenvector_72,Eigenvector_73,Eigenvector_74,Eigenvector_75,Eigenvector_76
48,29.4643,-0.217511,0.0154414,-0.0657729,0.295993,0.0395584,-0.0130396,0.0422504,0.127276,-0.0656936,-0.0510787,-0.0560038,0.187962,0.113497,-0.0615336,0.166749,-0.145114,0.0984016,0.0556896,-0.179447,-0.119303,-0.0114072,-0.0688611,-0.0801097,0.028009,0.135127,0.0443151,-0.260746,0.044714,-0.0465194,-0.0709955,0.0716661,-0.191211,-0.0493322,0.0842479,-0.17247,-0.0147938,0.0145838,0.0866089,0.0301996,0.03176,-0.0424543,-0.15168,-0.0190105,0.0390091,0.0440153,-0.0198981,-0.0108815,0.0919167,-0.0338743,0.0835321,0.0998952,0.0638393,0.187842,-0.267849,-0.0368833,-0.0164695,-0.00529611,0.0623698,0.178259,0.066995,-0.0528051,0.126292,-0.030633,-0.0179627,0.01816,-0.0796898,-0.0323535,-0.0575946,0.063606,0.0264576,0.0433786,0.186957,-0.070325,0.154198,-0.14463,0.216619,-0.304193
49,-28.5281,-0.0420542,-0.106666,0.0781273,0.0297569,-0.0106164,-0.0166786,-0.172743,-0.228883,-0.00649929,-0.0247381,0.105385,0.0149962,0.0393149,0.161563,-0.0222874,0.12735,-0.17316,0.141755,-0.277719,0.0896847,-0.0285791,-0.17712,-0.0775157,-0.174128,0.00764177,0.130579,-0.0727541,0.00964742,-0.0793666,-0.0991772,0.19454,0.0961656,0.0441834,-0.148292,-0.0601613,0.0650618,-0.0235435,0.0135071,0.0424645,-0.00448495,-0.00110776,0.0504285,0.0105835,0.0113714,-0.0241204,-0.116733,-0.0399117,0.127175,0.0564893,0.00455523,-0.108948,0.146834,-0.30509,-0.00825598,-0.117187,0.0522037,0.0159776,0.124495,-0.26935,0.10888,0.108668,0.0268175,0.144807,-0.0749065,-0.1041,-0.234836,0.0167094,-0.185229,-0.204682,0.0151739,-0.0936056,0.0579943,0.04901,0.0141858,0.102075,0.100622,-0.137128
50,28.4813,-0.0312722,-0.117705,0.0949511,0.0768156,-0.0743033,-0.245966,0.134177,0.160689,-0.224233,0.0846248,-0.182962,-0.00798852,0.0893252,0.0907248,0.0101903,0.0311395,-0.265382,-0.231015,0.00366827,-0.0766645,0.0270216,-0.0112083,-0.0249162,0.0029261,-0.0701399,0.188308,0.156294,-0.0516016,0.153695,0.157311,-0.222397,0.0421096,0.0329938,0.0342504,-0.0646157,0.0227902,0.00652882,-0.0842131,-0.0234196,0.143338,-0.0621571,-0.00229611,0.0529521,0.00913536,0.0123407,-0.133489,-0.020257,-0.017643,0.0608313,-0.112718,0.0401363,0.0318267,0.0153658,-0.00309228,0.0755443,0.0753768,-0.25233,0.0842713,0.00627252,0.150783,-0.0124334,-0.0868276,0.137222,-0.0597558,-0.0751609,0.157825,0.109409,0.023824,-0.164088,-0.285454,-9.06524e-05,0.112841,0.183991,0.118385,-0.0451873,0.15693,-0.0135806
51,-27.4092,-0.0233283,0.0790558,-0.0790215,0.0255469,0.0136831,0.0905308,0.0419836,-0.155041,-0.133969,-0.011966,0.0395184,0.0456858,-0.0794245,-0.124215,0.00114255,0.0751785,0.0903617,-0.0775764,0.057443,-0.0984631,-0.213361,-0.13737,-0.0542406,0.153355,-0.0224821,0.0310247,0.0333351,-0.00105675,0.338617,0.103253,0.162509,0.102267,-0.136786,0.0411234,0.0228237,0.000918024,-0.0253349,-0.00674608,-0.159791,-0.0220606,-0.265813,0.1538,-0.146913,-0.121185,-0.107735,-0.225519,-0.0624262,-0.0165175,-0.169153,-0.11661,0.062692,-0.091738,-0.0928934,-0.134005,0.107852,-0.0563036,-0.0589481,-0.164371,-0.0110906,0.153853,-0.175854,-0.040088,0.117687,-0.036161,0.0140677,-0.100176,-0.23086,-0.050254,-0.0300658,-0.0271849,-0.111806,-0.138326,-0.26098,-0.024714,0.0358046,0.0899321,-0.00142756
52,26.1682,-0.223968,0.275594,-0.186134,0.194469,0.152435,-0.0515254,-0.02459,-0.0567718,0.172786,0.171025,-0.0895576,0.0974518,0.154022,0.0871268,0.10841,0.027577,0.0947331,0.04893,0.0684048,0.0116565,-0.110988,0.0291997,0.103778,0.196538,0.112892,-0.0645835,-0.004452,-0.0684797,0.0516497,-0.0125499,-0.0415081,0.227027,0.00370565,-0.0860267,0.00764976,0.109938,0.0717627,-0.0696603,0.225029,0.0804217,0.186805,0.161806,0.110986,0.0111891,0.143947,0.0436911,-0.0379715,0.0448029,-0.00184594,-0.10616,0.0136141,-0.017679,-0.121795,-0.0440562,-0.114877,-0.255377,-0.165042,-0.00353609,-0.0356234,0.0825492,0.134774,-0.0717047,0.0375715,-0.191065,-0.057239,0.0619375,0.110043,0.0433223,-0.00642694,-0.00658812,0.141722,0.0969548,-0.127621,-0.0867964,0.0819515,-0.00530182,0.154175
53,-26.081,0.0733395,0.0847618,0.0557252,-0.142825,0.211622,0.00524646,0.0382571,0.0431979,-0.0491708,-0.180653,-0.1151,-0.0344141,-0.0998328,-0.011491,-0.0220825,-0.0747332,-0.0551475,-0.233974,0.104945,0.0749575,0.20488,0.105475,0.00854669,-0.0264226,-0.0216601,0.0790444,0.0376862,0.140914,-0.071352,0.0420461,0.283056,0.0802231,-0.114808,-0.209349,-0.139625,0.0205241,0.170524,0.0851376,-0.114388,-0.0570099,0.0798648,0.073219,-0.109984,0.0685385,0.218246,0.0479843,-0.0147918,-0.126294,-0.0593441,-0.0306642,-0.0202809,0.0580051,0.125196,-0.0647561,-0.0639109,-0.0797561,-0.058829,-0.0613408,-0.0429911,0.264469,0.105849,0.179826,-0.170514,-0.153954,-0.216192,0.0888525,-0.0658126,-0.230538,0.140176,-0.0419716,0.00856232,-0.0389769,0.0384585,0.0773471,0.133483,0.00706761,-0.0433931
54,-24.3162,0.0377151,-0.0594906,-0.0282902,0.157697,0.0677562,0.0423484,0.0659716,0.0705418,0.00851726,-0.115485,0.0314083,-0.0740637,-0.074244,-0.00111401,-0.171031,-0.192298,-0.00914,-0.084874,-0.228061,-0.0227817,-0.0569602,-0.012927,0.123979,0.18535,-0.0887805,0.0800253,0.0218253,-0.298915,0.00713937,-0.19815,0.0045075,0.162893,-0.0551696,-0.0676353,-0.00886395,0.192615,-0.0789034,0.0625134,0.0276474,0.0260496,-0.065784,0.0892444,0.146192,-0.0660649,-0.159426,-0.145675,-0.0768429,-0.239276,0.021349,-0.118815,0.136565,0.024431,0.0554645,0.144871,0.0957637,-0.126923,0.189539,-0.0524409,0.0284467,-0.118421,0.173213,0.103566,-0.0996974,0.139687,0.0494633,0.0237854,0.154029,-0.21852,-0.0616817,0.0830328,0.193091,-0.118164,0.0480823,0.108278,-0.0343282,0.126147,-0.022004
55,24.1899,-0.0826577,0.0145502,0.0627536,-0.113133,0.0860509,-0.143567,0.211032,0.183519,0.000186721,-0.0197275,0.132053,-0.044219,0.0540253,0.0402634,0.171238,-0.104956,-0.0486799,0.0431214,-0.155673,0.0692184,-0.192165,-0.0334295,0.022215,-0.0815647,-0.0324046,-0.0603794,-0.0514412,-0.0578667,-0.0832225,-0.0961993,0.0138663,0.0606593,-0.0241859,-0.00817024,0.092518,-0.0731077,-0.0579621,-0.228938,-0.0599723,0.000557041,-0.0581529,-0.119871,0.0775677,0.0679299,-0.0750014,-0.0786933,-0.240546,-0.0832904,-0.0760269,0.11698,0.00856237,-0.0767658,0.0932728,0.0447835,-0.189521,0.240422,-0.00485898,-0.161034,0.0243673,0.112304,0.0858498,-0.129014,0.00407065,-0.176619,-0.0803039,-0.149805,-0.342976,-0.0440012,0.0329098,-0.0555662,0.288996,0.025965,0.042359,-0.0447645,-0.0103401,-0.128237,0.189206
56,-23.913,0.0542374,0.167414,-0.182453,0.0108623,-0.0906079,0.0917695,-0.106667,0.0952877,0.0570638,0.0707477,-0.127871,0.173206,-0.038613,0.045668,0.0256881,0.0645805,-0.0362788,-0.167931,-0.0817127,0.0482612,0.0929898,-0.115765,-0.106189,-0.0563527,0.169902,0.0396947,0.00936475,0.170322,0.0266309,-0.0397254,0.108504,0.212845,-0.0875079,0.157209,0.14378,-0.27716,-0.0332117,0.217209,-0.248317,0.0944694,0.0291352,-0.114857,0.0629313,-0.0421447,0.0221527,-0.0433809,0.0137591,0.00561021,0.0992207,-0.185539,-0.0972656,-0.00539424,0.0294749,-0.0465412,-0.181816,0.0996655,0.074394,-0.120625,0.0891957,0.0673117,0.141736,-0.143675,0.158787,0.125252,0.140856,0.0672601,0.14383,-0.0876221,-0.112745,0.0915977,0.183626,-0.112823,0.104433,-0.0172702,-0.0833774,-0.130969,-0.0301596
57,22.1974,0.0722359,-0.0546504,-0.203488,-0.164626,-0.0735277,0.0303345,0.198815,0.0259454,0.168924,0.185658,0.132126,-0.119604,-0.0683886,-0.0340687,0.150646,-0.128717,-0.0873397,-0.171591,-0.127804,0.00765301,0.000410336,0.00701204,-0.0219041,0.187014,0.0481758,0.0272452,0.188405,-0.176667,-0.0325928,0.0420359,0.0117978,-0.0191454,0.216918,0.19299,-0.0572173,-0.0316891,0.084858,0.0586479,-0.186363,-0.164544,0.202496,0.182419,-0.0960037,-0.00682641,0.0324721,0.0878958,-0.0370824,0.164052,-0.179153,0.173302,0.0234459,-0.0787877,0.0749958,-0.00475907,-0.172525,0.0362138,-0.0459852,0.0221079,-0.0472947,-0.0625712,0.0421288,0.0494503,0.0797475,0.0681133,-0.112366,-0.155656,0.168013,-0.141431,-0.0806658,-0.0653011,-0.103146,0.0658745,-0.140943,-0.0685387,-0.10125,0.121418,-0.0566252
58,-21.1596,0.0068863,-0.104871,0.133783,-0.140001,0.018741,-0.0455697,0.0216747,0.190594,0.0636569,0.157308,-0.0194102,-0.165246,0.0486995,-0.0185236,0.0112127,-0.0227069,0.0292913,-0.0232277,0.0229018,-0.00424212,0.0937414,-0.0197807,-0.117561,-0.0707235,0.22121,-0.0557111,-0.0198989,0.0708651,0.0727762,0.0398351,-0.0768399,-0.000647728,-0.205724,-0.00303803,0.080332,0.117257,-0.182263,-0.125089,0.0764879,0.227165,0.161092,0.114065,0.216238,-0.0541268,0.192114,-0.0934729,0.0212083,-0.0209565,-0.0898039,0.0386552,0.212358,-0.0774917,-0.0523432,0.0169703,-0.0606871,-0.109462,0.0456062,-0.108299,0.0820082,0.102629,-0.204669,0.190298,0.149583,0.0110326,0.163183,-0.190705,0.00781066,-0.202284,0.0302437,0.232828,-0.205234,-0.0204453,0.168008,-0.0604764,0.055883,-0.000553586,-0.0224869
59,19.9182,-0.0117029,-0.0919008,0.0439185,-0.153362,0.144458,0.0282308,0.0500004,-0.051369,0.057786,-0.201122,-0.0257134,0.0354102,-0.011345,-0.00375426,0.00935015,0.0192901,0.131592,0.133385,-0.025693,0.18304,-0.0594764,0.0477662,-0.0967085,0.0746184,-0.023438,0.119589,0.2212,0.150253,0.195088,-0.0383061,-0.0420871,0.0739117,-0.0488487,-0.0131865,0.200705,0.0866128,0.251496,0.265112,0.20211,0.0816371,-0.0207405,0.246575,-0.148054,0.127953,-0.0548438,-0.00225351,-0.256378,0.0874364,0.0103171,0.140842,0.0128997,0.155362,0.0287153,-0.010541,-0.0798115,0.115717,0.0198812,-0.0127903,0.0969142,-0.0211435,-0.114553,-0.0208646,0.0288969,-0.0640115,0.239024,0.000692666,0.0679929,0.0636373,-0.00747615,0.00351411,0.0798284,0.13841,0.168337,0.112013,-0.181848,0.0536361,0.0190673
60,17.8199,-0.281651,-0.203387,-0.118014,0.0261657,-0.123127,-0.255008,-0.0922175,0.0191427,-0.0644378,0.0711906,-0.215179,-0.00182942,-0.145554,0.00574402,0.0125785,0.00464199,0.0241184,-0.0111224,0.0422823,0.17714,-0.0982206,-0.149987,-0.0280587,0.0329338,0.0473195,0.111683,-0.0700059,-0.131648,-0.283173,0.104512,0.0892531,0.026346,-0.180798,0.14459,0.232467,0.0220414,0.0521012,0.091356,-0.0324317,-0.029811,-0.0903649,0.0212848,-0.12531,0.0680849,0.0678629,0.120947,0.053941,-0.132217,-0.112542,-0.10363,0.0424687,-0.0314796,0.0621437,-0.0175819,0.0718632,0.064764,0.170736,0.0318081,-0.0544559,-0.0349655,0.000897144,-0.0598255,-0.220444,-0.0835619,0.109856,-0.0881593,0.0739148,-0.0561222,-0.0423398,-0.0397689,-0.186119,0.144535,-0.0244455,-0.026993,0.150461,0.0295856,0.242835
61,-17.7674,-0.0554402,0.100269,-0.0458468,-0.018797,0.0255049,0.0297426,-0.0497799,0.0459931,0.107865,0.0861642,0.103055,-0.0865905,-0.153231,0.103804,0.154327,0.0692538,-0.119613,-0.00466506,-0.0238662,0.0647922,0.125483,-0.114952,0.0812333,-0.0382637,-0.26427,-0.0680256,-0.02532,0.0585248,0.253257,0.00746946,-0.0555406,-0.00135219,0.327805,0.133738,0.158193,0.13285,-0.151153,-0.0116194,-0.0488748,0.0549983,0.010092,-0.235067,-0.0711956,0.0716314,-0.0300638,-0.00214086,0.0181558,0.030413,-0.114321,-0.00131301,0.0707738,0.248306,0.0138647,-0.228307,0.16815,-0.141563,0.0922186,-0.123994,-0.0437248,-0.0154204,-0.0383808,-0.0613126,-0.106309,-0.253918,0.0701103,-0.0169911,0.129376,-0.166287,0.136186,0.0276485,0.00434724,0.00727404,0.0645755,0.187449,0.0890073,-0.0921669,-0.00855923
62,-15.0894,0.0894997,0.138922,-0.115787,0.0680969,0.070492,-0.239782,-0.00537175,0.131843,0.0670863,0.0398484,0.067363,0.0606655,-0.0838144,0.0489427,-0.0237951,0.211918,-0.224158,-0.0307207,0.115548,-0.113501,-0.0867724,0.104088,0.232813,-0.0690837,-0.0623776,-0.0017764,0.0212991,0.180179,-0.0253297,0.0661906,0.115723,-0.0974441,-0.245718,0.104069,0.0699363,-0.0303131,-0.101675,0.0543187,0.139868,-0.019189,0.117768,-0.0780149,-0.1166,-0.23764,0.0337489,-0.081392,-0.165357,-0.108462,-0.0488914,0.198821,-0.132366,0.0236943,-0.0836465,0.0786163,-0.065235,0.0318156,0.0354632,-0.00531962,-0.0748783,-0.175105,-0.220254,0.180975,-0.0529673,0.0553434,0.00623748,-0.0622093,0.100853,0.00354806,-0.110686,-0.0381603,0.211961,0.00173627,-0.115662,0.0851638,0.0833517,0.186184,-0.029057
63,14.6792,0.119108,0.134211,-0.060445,0.0489226,0.00317963,-0.108761,-0.0653625,0.0617561,0.0101139,-0.0614735,-0.149472,-0.0232345,0.0882932,0.0399788,0.23089,0.00196282,0.031256,0.0335249,-0.0221044,-0.157295,0.0544427,0.157289,-0.043158,-0.0451987,0.0527271,-0.174758,0.0519116,-0.0291561,0.234809,-0.137921,0.120898,0.0699137,0.0836041,-0.215147,0.0364267,-0.153009,0.138492,-0.0585789,0.0803755,0.0607662,-0.138166,-0.0425055,-0.0772298,-0.00814607,0.0272499,0.00241854,0.175654,0.0523049,-0.113635,0.0519378,-0.12646,-0.109337,-0.0390166,-0.0141557,0.127395,-0.0370331,0.0752071,0.0521814,0.10213,-0.208382,0.0712128,-0.0131036,-0.162483,0.146363,0.0382727,-0.204532,-0.0936853,-0.263857,-0.161871,-0.199974,-0.118555,0.0576295,0.233981,-0.0751218,-0.0556178,0.102391,0.182846
64,-14.5269,0.0538442,-0.0780138,-0.0357194,0.101081,-0.247727,-0.0467293,0.141216,-0.0134927,0.13528,-0.0960534,0.0667297,-0.0869469,0.0833297,0.0358135,-0.0634442,0.0846707,0.10984,-0.0557337,0.00493863,0.177458,-0.0878199,-0.0199833,0.248899,-0.14789,-0.144347,-0.120715,-0.020571,-0.0830212,0.114909,0.0301817,-0.063645,0.0414209,-0.155605,0.225745,-0.0105048,-0.086483,0.256244,0.0979516,0.199928,-0.0146177,-0.0725544,-0.0696417,0.157049,0.116262,-0.0185755,0.0470748,0.207011,-0.0854572,0.0217464,-0.0380574,-0.092994,-0.0110256,-0.0045432,-0.172285,-0.233999,-0.0855464,0.0919987,0.0125033,0.0412853,0.072906,-0.0239257,0.193269,0.120026,-0.134178,-0.18626,-0.0153105,-0.0591277,-0.0458716,-0.0358271,-0.043025,-0.13237,-0.230098,0.0396599,0.0912202,-0.149835,0.0143412,0.0363413
65,12.8339,-0.00140363,-0.129553,0.00676454,-0.11336,0.117382,0.0337789,-0.146041,0.0369083,0.14065,-0.026442,-0.13888,0.0974378,-0.0104011,0.0794802,-0.040273,-0.0778733,0.0968668,-0.123718,0.0812517,-0.019701,-0.116932,-0.0679856,0.11027,-0.135217,-0.124293,0.025781,-0.0551582,0.121661,-0.0358368,0.0293114,-0.171913,0.258854,0.116922,0.031568,-0.0273029,-0.119372,-0.0263414,0.0661739,-0.048994,0.203864,-0.104378,0.00842468,-0.0328944,-0.199047,-0.12879,0.311502,-0.0215408,-0.183819,-0.0854498,0.0811868,0.24995,-0.150051,-0.202445,-0.0751164,0.0339689,0.0504703,-0.228638,0.251197,-0.0475871,-0.0488943,0.0511415,0.0506057,-0.0479983,0.02238,-0.0503366,-0.183708,-0.053861,-0.0760224,0.116753,0.0344948,0.0792739,0.0121068,-0.0374888,-0.0175392,-0.114497,0.00578908,-0.140441
66,-10.9511,-0.00021538,0.0571433,0.0422461,0.154877,0.126328,-0.14294,-0.0440516,-0.044781,-0.0540904,-0.0371881,0.00913401,0.00685143,0.138484,-0.141814,0.115009,0.0338434,-0.0425925,-0.070204,0.0331308,0.101473,0.0849738,0.125957,-0.150299,-0.0316198,0.0100468,-0.293778,0.067868,-0.00913499,-0.0825328,0.27743,-0.0574884,0.00187643,-0.0710609,0.0353276,-0.149241,0.0769859,0.0257424,0.0783231,0.0476538,0.194942,-0.0362962,0.105418,0.0199373,-0.0738565,-0.149734,-0.201988,0.0403442,-0.0528836,-0.253417,0.0189232,-0.0146077,0.162128,0.0637986,0.10125,-0.0925928,0.191279,0.143355,0.127081,-0.0940377,-0.117207,0.189974,-0.241397,0.0106168,-0.0875386,0.0206609,-0.0791572,0.118621,-0.0502266,0.20541,0.00598619,-0.080143,-0.190442,-0.109451,-0.00497461,-0.048929,-0.0849669,-0.142243
67,-10.1243,0.182496,-0.225498,-0.0417098,0.235983,0.141817,-0.0597898,-0.134932,0.0518937,0.171882,-0.0939816,-0.242336,-0.265184,-0.0207722,0.0915462,-0.0951963,0.00580352,0.0998838,0.112902,0.106731,0.095388,0.0841658,-0.0685412,0.00170422,-0.0160253,-0.0388938,-0.0921003,-0.0439163,0.0894158,0.0364116,-0.0794509,-0.0913344,0.086425,-0.00185755,0.0945111,-0.00992537,-0.00340649,0.0512487,-0.0377248,-0.194827,0.0416443,0.13006,-0.0621042,-0.0760494,0.0988349,-0.126346,-0.140007,-0.0127773,0.177011,-0.101334,0.104817,0.087823,-0.0330604,0.117161,0.0256579,0.0147864,-0.0304748,0.0874576,-0.0908756,0.0269624,0.047933,0.111235,0.077986,0.0727889,-0.0719234,0.0385104,0.0740295,-0.106014,0.135673,-0.184631,-0.151824,0.0977401,0.00682023,-0.100085,-0.265021,0.228375,0.153437,-0.144742
68,9.48252,0.0279785,0.121203,0.155318,-0.0637369,0.0350638,0.055159,-0.122615,0.17125,-0.0195505,0.0456051,-0.133123,0.2344,-0.025478,-0.351148,0.0117241,0.0134958,-0.211172,0.0554619,-0.123999,-0.00537579,0.14057,0.000174655,0.201008,0.0324835,-0.0210605,-0.0876226,-0.00322346,-0.0617891,-0.0278508,-0.0187959,-0.0179057,-0.13933,-0.072284,0.0123433,-0.0310899,-0.00601941,0.0863616,0.000551021,-0.193992,0.0720499,-0.0765411,0.200117,0.139765,0.23569,-0.19804,0.0685331,-0.123182,-0.0195103,0.0531798,0.0682839,0.072517,-0.0174198,-0.181204,-0.154825,-0.0557545,-0.092916,-0.031031,-0.104743,0.0465533,-0.0770725,0.00474306,0.0865402,-0.14605,-0.157822,0.00191808,-0.143773,0.0948265,0.17398,-0.255868,-0.0618386,-0.0834441,-0.0666407,0.0039571,-0.0559352,0.0522466,-0.110059,-0.00817414
69,-7.53506,0.269257,0.0152462,-0.246831,0.0494583,-0.021587,-0.0563458,0.190055,-0.0560682,-0.0998284,0.0440724,0.104911,-0.137655,0.100871,-0.0150531,-0.113705,-0.116017,-0.0753829,0.164716,-0.0642172,-0.0763814,-0.18418,0.134882,-0.107953,-0.127756,0.108109,0.0940732,0.0336156,0.143877,0.0027443,0.00366173,0.104221,0.063066,-0.0696197,0.0747178,0.105207,0.22129,0.0315873,-0.0433583,-0.160373,0.0265897,-0.0552996,-0.123237,0.0954659,-0.0118613,0.0101077,0.0750083,0.0146012,-0.142939,-0.0580339,0.0322547,-0.128286,0.112755,-0.0430643,-0.0951781,0.124079,-0.0878868,-0.160914,0.103311,0.0375059,0.173092,0.150493,0.0621064,-0.214016,-0.142094,0.160348,-0.116637,0.171993,0.174867,0.0215236,0.00867217,-0.0555735,-0.0312495,0.0333762,-0.212916,-0.158735,-0.0548679,-0.0426898
70,6.84252,-0.0706088,0.0751258,0.177721,0.0298357,0.0541433,0.0284037,0.0601052,-0.080149,-0.0446305,-0.000716346,-0.17484,-0.0793668,0.149692,-0.0823732,-0.022579,0.161825,-0.0480326,0.117776,-0.153556,-0.073738,0.2505,0.22608,0.0543765,0.0538143,0.00702063,0.255844,0.026517,0.176869,-0.0166539,0.0959249,-0.0841823,0.0981224,0.0546003,0.192166,0.040621,0.154675,0.0405506,0.0646687,-0.00349063,-0.167102,-0.151066,-0.105849,0.0156075,-0.0122009,-0.115808,0.0757729,0.210167,-0.15555,0.0757447,0.167666,0.00319735,-0.1669,-0.0294703,0.059613,-0.05755,-0.0764622,0.128198,-0.209593,-0.0545323,0.0443225,-0.00609495,-0.14255,0.128497,-0.00262523,-0.0777342,-0.091539,0.00873837,-0.151915,0.102666,0.100301,0.0802861,0.170943,-0.129351,-0.142201,-0.062667,0.133281,0.0929047
71,6.22191,-0.121506,0.0889461,0.203627,-0.0264089,0.131643,-0.0446189,-0.0744679,-0.124587,-0.0787769,0.293192,-0.113012,-0.102362,0.0458462,0.0832575,-0.0966507,-0.160905,-0.180084,0.148948,0.0410461,0.0782747,-0.0501328,-0.0634702,-0.131087,0.12792,-0.0239697,-0.127193,0.12492,0.00637296,0.0822002,-0.015106,0.171833,-0.00501821,-0.00530731,0.191381,0.0212476,-0.16386,0.0636524,0.0576758,0.163471,0.0117995,0.11672,-0.141515,0.0310365,0.171392,0.0447897,0.0179626,-0.0759802,-0.111069,0.0831243,0.156147,0.0867984,0.0271117,-0.121102,0.00893102,0.260538,0.150619,0.0303409,0.013401,0.128116,0.094743,0.128273,0.176329,0.00279442,0.149427,-0.0580393,0.0890977,-0.0401534,-0.117025,-0.0533418,-0.0451761,-0.0278476,-0.149176,-0.229998,0.02733,-0.161508,-0.0741221,0.00437104
72,-4.39514,-0.157453,0.0880651,-0.0620025,-0.0414916,-0.192279,0.266588,-0.0285192,0.115756,0.109667,0.025725,-0.0103586,-0.0506401,0.0718553,0.00103038,-0.266255,-0.199077,-0.227044,0.0983176,0.107816,-0.0490799,-0.0747025,0.0614321,0.0123905,-0.0495567,0.0419873,-0.0288106,-0.0132041,0.0142739,-0.0319579,-0.0102919,0.0285839,0.0382143,0.0563359,0.143741,-0.169881,0.0138569,-0.0187546,0.117132,0.170664,0.0829463,-0.127208,0.0724094,-0.29466,-0.0696647,0.037397,-0.226356,0.135335,0.103216,0.0268412,-0.0897415,0.0543815,-0.101574,-0.0364544,0.0928304,-0.019531,0.140103,-0.0222717,-0.2103,0.0502341,-0.00162652,0.110986,0.137416,-0.0294502,-0.128513,-0.0156566,-0.20561,0.0628712,0.0956473,0.173706,-0.166156,0.0533821,0.082368,0.179583,-0.00418795,0.11,-0.0438168,0.0127959
73,3.17244,0.147846,-0.0763425,-0.0408414,-0.113912,-0.0234978,-0.0151397,-0.10878,0.0418496,-0.120283,-0.119576,-0.0459004,-0.110881,0.0614125,0.126771,0.0264424,0.19853,0.0197089,0.0876726,-0.220218,0.181801,-0.1139,-0.0365299,0.054824,0.144079,0.195842,0.0103718,-0.0847104,0.0288971,0.0311394,0.0342037,-0.141599,-0.125668,0.0755936,-0.000294765,0.0595323,0.00824456,-0.02836,0.0527468,0.033571,0.173613,-0.0518618,0.126787,0.121233,-0.171661,0.154818,-0.0143289,-0.0197712,-0.0858272,-0.0385239,-0.0548777,-0.0839485,0.0561682,-0.032251,-0.165051,-0.00243555,0.0363461,-0.0334752,-0.32589,-0.00483617,-0.116353,0.0616657,0.0897678,-0.14716,0.201102,-0.206698,0.0890732,-0.000871606,-0.028342,0.123573,-0.260697,-0.0180997,0.155278,-0.174617,-0.0203724,-0.00855683,-0.20598,-0.131511
74,2.46962,0.0220085,0.0298715,-0.0466547,0.120294,0.0135652,0.193244,0.0558794,0.00943869,-0.0263267,-0.167774,0.0102991,-0.0823989,-0.189663,-0.196087,-0.1515,0.0435509,-0.179427,-0.0928898,0.00775587,-0.0947859,-0.188443,-0.00447421,0.0673554,0.0143973,0.223411,-0.264706,-0.0137064,0.0543545,-0.00963287,0.238326,-0.130504,-0.0647416,0.0801455,-0.0622244,0.265731,-0.0970546,0.0159344,0.09452,0.0840271,-0.0756764,-0.150974,-0.127607,0.121303,0.111768,-0.00082691,0.0549544,-0.0809097,0.121975,-0.123358,0.0346597,0.0652387,0.0262104,-0.0988761,0.207963,-0.0262839,-0.0664801,0.0330454,0.15222,0.028594,0.168646,0.0979028,0.0272727,0.0324014,-0.0148212,-0.0546045,0.119217,-0.0494879,-0.191368,-0.0784215,0.0706574,-0.00755701,0.305046,0.00952318,0.0255237,0.0564412,-0.0347444,-0.0393177
75,-1.78285,-0.00895634,0.121732,-0.0241334,-0.0119317,0.105026,0.0117641,0.174161,-0.16288,0.0253109,0.0647601,-0.0188257,0.0131138,0.0905259,0.096757,-0.218061,0.0952406,0.107287,-0.146931,-0.260964,-0.0204696,0.00713461,0.0870781,-0.073607,-0.165118,-0.0442316,-0.0494173,-0.06139,0.0112532,-0.180094,0.193454,-0.0222377,0.0501715,0.14397,0.0359961,-0.0179651,-0.225063,-0.0765959,-0.129447,0.0450683,0.0988426,0.164015,0.154415,-0.221565,0.101043,-0.133157,0.0156911,-0.0604896,-0.196403,0.0765982,-0.15796,-0.0496337,0.0987556,0.126631,0.0910549,0.0650829,-0.232801,0.120893,-0.0185395,0.178164,-0.0237527,-0.163737,0.0649813,0.0171524,-0.069443,0.114229,-0.114873,-0.102346,-0.0252112,-0.144308,-0.163745,-0.0521502,0.125823,-0.0433615,0.00536971,-0.0276676,-0.111277,-0.0906608
